"","AD","CON","HD","MS","PD"
"ST6GALNAC2",1.8382053507625,1.78285148802915,1.83475504064906,1.87496547220852,1.82320722137454
"ST6GALNAC4",1.90201021779928,1.91264220275235,1.93383652499175,1.88871790045294,1.94708365468828
"ST6GALNAC5",1.78206303960535,1.89813946037793,1.8030524696693,1.81259383333665,1.63216863454299
"ST8SIA1",1.80070884858135,1.76897409901025,1.78643214119307,1.87104051909544,1.68522072810321
"ST8SIA2",1.59112053877424,1.56892726585136,1.57515978948987,1.58738519180111,1.54508065913938
"ST8SIA3",1.54006239735531,1.61781501142445,1.54047838717956,1.545939565509,1.5505995712287
"ST8SIA4",1.57068431678835,1.57179808895743,1.56036011822927,1.57181616729802,1.59030774612456
"ST8SIA5",1.94465209998175,2.01632617826995,1.9041829962222,1.96717754842368,1.92585967478203
"STAC",1.93347981990143,1.95727823872024,1.93189934362947,1.95259907650081,1.8969475961545
"STAG1",1.85844364197222,1.8055669962481,1.8429499723997,1.89879755342652,1.85080361502781
"STAG2",2.02491458486818,1.90838048055983,2.00072996362068,2.0664256282825,2.04080296034829
"STAG3",1.69973747594332,1.69163579954416,1.69429068828465,1.69756400778283,1.71868982756509
"STAM",2.07681306972739,2.13927546904487,2.08166958251425,2.08337802477146,2.02281114999467
"STAM2",1.80479649664752,1.76730656239159,1.81777463368531,1.83673868623225,1.74468895238342
"STAMBP",2.2563528868335,2.2652667091066,2.267283991177,2.24778369561932,2.27589251066889
"STAR",1.55428309190436,1.6436357451014,1.56066054213853,1.5316024992745,1.52508005232194
"STARD3",2.01875594245203,1.98414438837232,2.01723826021346,1.97156373615843,2.01377689061691
"STARD7",2.66251816123081,2.62072082060439,2.68419167957451,2.67292378165605,2.62105489729931
"STAT1",1.86130113618177,1.90015099819463,1.84377384866798,1.8869146330201,1.84812321220939
"STAT2",2.20801010734436,2.20009631665231,2.23870627603745,2.16304934037927,2.30256603610741
"STAT3",2.21741807943281,2.12853296369045,2.260301908862,2.26091488281935,2.2696092844862
"STAT4",1.90885149926696,2.01440060138107,1.94091163509814,1.85691385675619,1.88770693212717
"STAT5A",2.08018091712223,1.99002890316047,2.06194178790713,2.12125611698352,2.07582319857674
"STAT5B",2.15428662598018,2.11504978265721,2.16788861417693,2.17522464045603,2.10983844907171
"STAT6",2.20060316497333,2.19003815634045,2.19421997555454,2.23906969075651,2.25144005861871
"STATH",1.72049116544651,1.72676774534848,1.70125623816683,1.75932046339481,1.75510677686236
"STAU2",2.06042822645829,2.12350859345836,2.04170348050599,2.03093804163462,1.99256676555935
"STC1",1.94472692572458,1.90309364661142,1.89709823736062,1.91005709302468,1.94605876673265
"STC2",1.83799663986288,1.82999405973315,1.85543836246119,1.85871367934419,1.85889555639689
"STEAP1",1.70212758918541,1.69279868671204,1.71431739729275,1.71467726793353,1.77338902680356
"STIL",1.85423699434337,1.86523142950981,1.83639735604596,1.79256153804824,1.89945207893427
"STIM1",2.01527304481675,2.00985270688473,2.05269256723983,2.03068500772081,2.10781332381491
"STIP1",2.263748931838,2.18129316620466,2.28507462500949,2.32490670353036,2.3076655166197
"STK10",1.79327991648377,1.76218535461963,1.78653031512416,1.80589973127003,1.82721838819099
"STK11",2.01214469729378,1.94516782090464,1.9931230315866,2.00529311996686,1.96517950533678
"STK16",1.89981327838406,1.94265281154658,1.90066528560435,1.925505083173,1.86444203535489
"STK17A",1.60509140747215,1.59409161868773,1.56888028403149,1.56076905278293,1.52880732246777
"STK17B",1.67819867312427,1.65246371683135,1.71283191830782,1.75056077743852,1.72242295413819
"STK19",2.19839769585,2.19476191672809,2.20185700759451,2.15530731926705,2.18361872111371
"STK24",2.29168960949693,2.30534539378258,2.28980101420591,2.30974038726563,2.27705668739913
"STK25",2.22795446702576,2.26899511514048,2.23534968304062,2.16671124081674,2.23774070778471
"STK3",2.09855951089306,2.01707464348667,2.11134307438263,2.12217514062405,2.03440019933932
"STK32B",1.87276376235314,1.90298770220353,1.86991702689034,1.86952847279536,1.84353194441536
"STK38",2.14904173623321,2.06146900468431,2.13023287301266,2.14720959318872,2.10612789658556
"STK39",2.36349816085984,2.42070115854394,2.34889335887936,2.30760811243853,2.33298112201884
"STK4",2.08921604974202,2.04629093118872,2.09965302584552,2.10338443670557,2.07099118673256
"STMN1",1.66871923464444,1.7845666142111,1.66853909356747,1.62861748945197,1.67679650055428
"STMN2",2.44847021090508,2.53217072900233,2.42134369687152,2.41413839256152,2.10938064341019
"STMN3",2.26716229021817,2.37381080971455,2.249398349325,2.25748641087151,2.26164840549952
"STMN4",2.45233641238226,2.47699665120546,2.45510011751561,2.29831021774963,2.57268579470386
"STOML1",2.23033627806448,2.29193338622522,2.22674328485879,2.21062620377002,2.20233946755442
"STOML2",2.17843073031614,2.19800371687738,2.18378696490237,2.17865784352472,2.03464932013202
"STRAP",2.49768264267016,2.55298896241599,2.49146912458643,2.5041630946157,2.41344961924608
"STRN",1.96946932111077,1.9622727334797,1.96634396863891,1.9568353821914,2.0506520848581
"STRN3",2.04419703357224,2.04401814128564,2.05090621393341,2.05992353130713,2.01017031859914
"STRN4",2.04629711178728,2.06378593004761,2.0847147772128,2.02967392528883,2.11639645429202
"STS",1.85102622031976,1.87442852018833,1.84243289281206,1.82616193307025,1.74954453970824
"STT3A",2.02797638803235,1.98993049679547,2.01063580096661,2.0589878702649,2.06202468533445
"STUB1",2.29990412964112,2.34294794411092,2.30360876028206,2.27308498733285,2.28763220200054
"STX10",2.0950194397928,2.05902286687856,2.07769234696547,2.08399580565506,2.10009585056678
"STX11",1.81782160146943,1.72521128636906,1.82956925156837,1.81317897810624,1.71484820449124
"STX16",2.24396219345913,2.22320047381906,2.25229902376602,2.25468726314406,2.27146190208859
"STX18",1.83909707354656,1.87763260730714,1.83355729672659,1.79101131895511,1.76831218286348
"STX1A",2.26224919763919,2.37905418309023,2.24095446974266,2.22232318672625,2.27786816070256
"STX6",2.00627233312298,2.01518733715825,1.99587706032167,2.00583809089248,2.08064247080384
"STX7",1.88511345539142,1.86912919729431,1.86552978155837,1.86212531013969,1.84464912721872
"STX8",2.16799046163088,2.18852411021235,2.16453083474218,2.21410520675074,2.12324420706193
"STXBP1",2.2487928824103,2.37418132726926,2.22601294822259,2.21053032705672,2.09583072434237
"STXBP2",1.96582005132857,1.93058439673443,2.02000152337138,1.99340686422103,2.05792764566205
"STXBP3",2.16015383584575,2.12846899347373,2.16652280739961,2.1302840599083,2.15557180743438
"STYXL1",2.09553390524198,2.04461037519145,2.12040505760393,2.11239797242964,2.15314055816357
"SUB1",2.26231361149969,2.34984972451582,2.2657935032009,2.27012860136225,2.19831520767996
"SUCLA2",1.99025617065193,2.07993459965228,1.98461127499986,1.94024624252176,1.86084502427905
"SUCLG1",2.35907480964264,2.35419966237091,2.37280497348786,2.37322108498417,2.31246218682851
"SULT1A2",1.9042943437137,1.91928650078552,1.9090660194723,1.89480021648823,1.93284181714678
"SULT1B1",1.8165017281984,1.74471706535748,1.85114129302656,1.82351728598313,1.82190915139348
"SULT1C2",1.72855425550961,1.71374453349511,1.72507742829019,1.75583638863346,1.7580044330775
"SULT2A1",1.51360182111927,1.53140893563201,1.51825843814624,1.5018161440687,1.50070165652904
"SULT2B1",1.70261309340158,1.73720479998613,1.68654892951853,1.65752856422377,1.75783292863963
"SULT4A1",2.2626849202552,2.37129390131007,2.2486699431996,2.22260885558879,1.95860394830792
"SUMO3",2.30496999062439,2.3577394661617,2.3105145488831,2.31397857538397,2.28744183909689
"SUOX",2.16527521262842,2.16011616994923,2.16053452285361,2.16291168852329,2.18210530002463
"SUPT16H",2.30527093467939,2.33485768708287,2.31950549652582,2.32528209260095,2.34068118262843
"SUPT3H",1.8392924933159,1.84067353275833,1.82673002144484,1.82545932419897,1.80822417662638
"SUPT4H1",2.07224839589283,2.09082227970634,2.08026212688314,2.10431770390759,2.04633698794998
"SUPT5H",2.39919605954181,2.40400632146884,2.46079378920739,2.37154670826016,2.50205137185304
"SUPT6H",2.26985070013452,2.25301980883346,2.34234317627988,2.2877271902869,2.29726771217297
"SUPV3L1",2.1802484478589,2.16494546253872,2.2149705067057,2.19699518627137,2.08919539276684
"SURF1",2.17459593426083,2.17199024059201,2.19065813199003,2.21170548560565,2.17465286484346
"SURF2",1.88131825308303,1.95250220273331,1.88814427603534,1.86789469317354,1.88003674967938
"SUV39H1",2.01424951080806,2.01530939461823,2.01608402350519,1.99042998757974,2.00963146952695
"SVIL",1.91039830660362,1.82776877596703,1.87448553838953,1.93770248438797,1.94503345818815
"SYCP1",1.65092427336362,1.70887451856518,1.62937102667591,1.62801520379072,1.68298532191576
"SYCP2",1.59476459286275,1.57066713790113,1.58974954352559,1.56812386838022,1.58735134913466
"SYK",1.72102989852085,1.61975695894426,1.70955151831582,1.78633964397864,1.66263071268803
"SYMPK",1.98553419375692,2.00057333517961,1.98497454109417,1.92013940803111,1.98303276646744
"SYN1",1.89195290164473,1.90000788147307,1.88434254974083,1.8404937986876,1.81310285990994
"SYN2",1.78772040204577,1.94709429928501,1.73491316218484,1.75337890278738,1.79684249740847
"SYN3",1.57983764415667,1.6589886429065,1.61171957174179,1.58637008282995,1.68511240102106
"SYNCRIP",2.06875842427844,2.07054297941536,2.05344806742806,2.10304708053277,2.12950098941467
"SYNGR1",2.337800013609,2.29257730622428,2.32905363123146,2.29612035870518,2.22008434356475
"SYNGR3",2.28334193622468,2.38753020691974,2.27520379411506,2.25244402164501,1.94355912336665
"SYNGR4",1.57492133637898,1.63194473378292,1.53962321369326,1.57688627940549,1.66110302465251
"SYNJ1",2.01824008568723,2.11798869492187,1.95645681521386,2.00062304467665,1.88302322312348
"SYNPO",1.7953506179678,1.77067140008002,1.83276674601794,1.79418147272214,1.95377018439703
"SYPL1",1.72171190023437,1.67127219058693,1.72438438697984,1.74826044876748,1.66259560029953
"SYT1",1.87670436050347,2.08253416158795,1.822399569715,1.85135702935592,1.55376499900015
"SYT17",2.18889679896175,2.16792772222887,2.17774910637312,2.2271084976253,2.121365300173
"SYT5",1.84793918495731,1.89583243107056,1.85347159449455,1.82184234423221,1.78977048381875
"T",1.75587301922665,1.76021672812176,1.75672732577397,1.74427936762211,1.76158389337967
"TAAR2",1.90305010106066,1.92152880823069,1.91633051233675,1.89562477218928,1.9926052815599
"TAAR5",1.67563646751333,1.67631452370806,1.68506927717542,1.68320174274131,1.67380803759642
"TAC1",1.64109680570619,1.85048682097893,1.63368852658006,1.6315794149171,1.53842193294934
"TAC3",1.82561665731055,1.95175312014555,1.8252951126932,1.75995796507661,1.98238899163488
"TACC1",2.37824818732296,2.37836670938135,2.35526733712137,2.35688554551156,2.38996330999112
"TACC2",1.58084594820731,1.66012809540932,1.58635061402109,1.53357785032895,1.55101760309567
"TACC3",1.75778660950263,1.74412773321071,1.78505559459164,1.77573109445376,1.79525328158903
"TACR1",1.66776975809453,1.67447677362299,1.66831108603805,1.65304087911654,1.66720335364075
"TACR2",1.67440888532215,1.69568524168007,1.69389179791882,1.65174035949264,1.69263926773728
"TACSTD2",1.62525897262866,1.64553281161675,1.64281138035852,1.59336536041957,1.61483539468084
"TAF1",1.87603373329944,1.90454371641172,1.82294892682713,1.90572935570057,1.8776917500608
"TAF10",2.41820726900818,2.42239696681039,2.45662950227182,2.43618480642408,2.52948069106588
"TAF12",1.99373002679003,1.96293161121741,1.99080399659085,2.02615967135332,1.95912571401641
"TAF13",1.81427029287631,1.87734649752432,1.78959338442877,1.80202794487587,1.73627559182251
"TAF15",2.4230835855449,2.46629776125869,2.42477968083568,2.3855055961662,2.457958576287
"TAF1A",1.66506429705719,1.65313700939546,1.66992062191035,1.69350074238655,1.61461148655869
"TAF1C",2.21719780044719,2.1537981972459,2.23446927243845,2.19964501307359,2.3116766080217
"TAF2",2.00705650205118,2.01741209251731,2.0078371775806,2.02421434657943,2.01115129914215
"TAF4",2.07055653096113,2.00150423208871,2.12713976423793,2.10011884562704,2.08841345094449
"TAF5",1.9348534972677,1.88944218899859,1.94013122292208,1.95535847073832,1.97697249862531
"TAF5L",2.01097214153768,1.99483652289465,2.02421667199983,2.02600623688884,2.06379021360756
"TAF6",2.08587642255765,2.11493585534761,2.11978832021328,2.0433939673765,2.11848363916495
"TAF6L",2.24065683129117,2.22696601144059,2.28289699599981,2.21324715154919,2.32225848133676
"TAF7",2.25993327812652,2.25811769674504,2.27219553855469,2.25421369483907,2.19655704403955
"TAGLN",2.52484857320062,2.47232632434911,2.68246663259309,2.6031133610804,2.740105048278
"TAGLN2",2.07999817523764,2.00528961593877,2.07878102733541,2.15632268878578,2.10445557108732
"TAGLN3",2.4971821336556,2.5877696752858,2.49449032044944,2.49394046966267,2.29632532486024
"TAL1",1.80950949877348,1.76270889711819,1.81637463245208,1.8490734557429,1.84090162205577
"TALDO1",2.51699731640718,2.53493441922261,2.51430012266291,2.50545210428309,2.513935555614
"TANK",1.99058963778215,1.97750022517613,1.96848548058863,2.06481973602265,1.91539231204023
"TAOK2",2.02651805683571,2.03930967513759,2.04341184184805,2.01294967468422,2.00966292799694
"TAOK3",1.81955318884583,1.81547855426561,1.83336392905779,1.82686933548261,1.83620807761528
"TAP2",2.06945864514967,2.07117192242216,2.07268972638102,2.09412137147433,2.09433264537367
"TAPBP",1.89806958078424,1.88506872094033,1.93715125724311,1.91535116605539,1.96618062130087
"TARBP1",1.96333430808294,2.10397883206627,1.95353688175225,1.92177234882912,2.04552390254504
"TARBP2",1.94049611314469,1.93328954995224,1.95372990629763,1.93995124608794,1.96900721032393
"TARDBP",2.20011061732737,2.17212849054855,2.21226063958481,2.19461051761796,2.24179364726826
"TARS",2.14332333314763,2.11524659330766,2.15785732954019,2.18644876414219,2.08015485287641
"TAS2R1",1.85840977382511,1.86220712888264,1.8576001190595,1.87740898021715,1.902245570885
"TAS2R10",1.80667914782129,1.74089937095995,1.77536982966947,1.77152369990913,1.76181222498197
"TAS2R14",1.63609007469188,1.64029684762273,1.63302219430586,1.68000862861839,1.66648418496787
"TAS2R3",1.57687322435741,1.59428605369114,1.57213669020813,1.5963085824589,1.5701292286031
"TAS2R4",1.81707336811816,1.80665942242533,1.78704117287607,1.82046957100364,1.8806591366651
"TAS2R7",1.85518107469739,1.85854866024128,1.85819642470381,1.86147658050459,1.852645576193
"TAS2R8",1.46075261944802,1.45137185585041,1.45737115243538,1.4694554705798,1.46234001965066
"TAS2R9",1.50447411737112,1.49101819055587,1.49483763739432,1.484113703366,1.47749453711341
"TAT",1.63088737545825,1.64395731411949,1.63248623331428,1.59063125522317,1.60656468205529
"TAX1BP1",2.36941405174092,2.38607707825727,2.35297811395864,2.37976829233542,2.31359645426044
"TAZ",1.81757501994955,1.75816842172331,1.83564299708587,1.75035453982308,1.79859147618617
"TBCA",2.57955339290399,2.63377928785099,2.58015116122291,2.57274842014326,2.44159771892961
"TBCC",1.96519402336756,2.02275187570137,1.96912575923894,1.97037599820581,1.93981211991729
"TBCD",2.11965714089704,2.13463663184184,2.10245248264793,2.05431671768201,2.03098111550538
"TBCE",2.06476534394831,2.09664362186716,2.04692004872302,2.06343629213672,2.01656137951842
"TBK1",2.19555836112549,2.18262209671083,2.1911480686833,2.2144006094106,2.12515115054028
"TBL1X",2.28950834235982,2.19130591840796,2.31083216860039,2.32395116061753,2.25380860938904
"TBL2",1.93692385876811,1.94718816684194,1.94191078688032,1.94653206809159,1.94882394331061
"TBPL1",2.12235879386391,2.16313263322863,2.10735450434569,2.13786531454394,2.03393244865651
"TBR1",1.59165137617238,1.65495018050266,1.57725071476237,1.61220999298871,1.65572824370475
"TBX1",1.56197673904644,1.57225903376125,1.57067877958357,1.58790095857161,1.58280237568751
"TBX10",1.72783779574032,1.7008605449269,1.70839661335649,1.72655672361374,1.80833140309505
"TBX19",1.83169814168813,1.80567852997685,1.83897992072389,1.86145223301008,1.87170326140757
"TBX2",1.98644324717606,1.9959475754947,2.0009937607198,2.01248895206019,2.07624838919696
"TBX21",1.70432992391067,1.72357888261968,1.70570377348426,1.71982042818208,1.81518183256768
"TBX4",1.63950015517344,1.67418089543583,1.64441736053264,1.61244263841363,1.63882318978332
"TBX5",1.65725073807462,1.64666301818333,1.65725087012725,1.61462631539781,1.72506007811048
"TBX6",1.75050220922662,1.71727741259641,1.74690278273114,1.72993182707247,1.70362296072748
"TBXA2R",1.72332562918279,1.71798797770438,1.72988887594942,1.74243439065131,1.73820592948531
"TBXAS1",2.00546782624584,1.86675141499618,1.98593353201198,2.00025475124961,1.90666908771399
"TCAP",1.9530885273635,1.89804102454511,2.00875499983624,1.93641282132697,1.84017408258371
"TCEA1",1.99700689134862,1.95616621894311,1.98358948218466,2.0209943442182,1.91961851108776
"TCEA2",2.23619161329142,2.26719735352697,2.23832828579413,2.23760253320767,2.1730381758318
"TCEAL1",1.78507119552134,1.80116509646069,1.80611559511501,1.83448282392908,1.75176969438832
"TCEB1",2.11727343550466,2.20060568033574,2.11810300312312,2.09945816029248,1.97976917883528
"TCEB2",2.36270986898655,2.38350165696483,2.37791138138738,2.39363501500956,2.43281950572609
"TCEB3",1.85807953420632,1.83922813543371,1.87197554278866,1.89566647380851,1.89930616759408
"TCEB3B",1.54575256575341,1.54657084750304,1.56579650437711,1.5224970134198,1.56602501879677
"TCERG1",1.92282865058684,1.94739756243769,1.92754653479209,1.92682023505106,1.90400527444325
"TCF12",1.99296840175329,1.87697477776935,1.98158687716409,2.06428987295469,2.12901826981615
"TCF15",1.70455042448485,1.66670776358565,1.71962417286352,1.69874012825722,1.68249932319171
"TCF21",1.65994889750843,1.66029090085041,1.66559028877189,1.64479796172522,1.65035274945894
"TCF4",2.31160908156742,2.28669373754255,2.3271928485082,2.3422595819597,2.41600958534046
"TCF7",1.90245580016866,1.87652109071012,2.02862585748892,1.86547233760563,1.94370337392691
"TCF7L1",1.94235224881613,1.86928496413901,1.98412743036176,1.97574770119741,1.99170781567173
"TCFL5",2.26113262129775,2.26957540880889,2.25621432986089,2.25970489561196,2.35165205525736
"TCIRG1",1.93898092332759,1.84981276195669,1.97503523142568,2.02628380054585,1.97906161865934
"TCL1A",1.68491177236773,1.69659178323929,1.69070253190197,1.6676930492082,1.64761114528874
"TCL1B",1.71148675014812,1.60140649924314,1.70758292820775,1.67024945140222,1.66344349254795
"TCN1",1.60794491550779,1.63581926463815,1.60092040245913,1.58627975391681,1.64384995670999
"TCN2",2.04816381528794,2.00901488231388,2.04158244473763,2.04466238772992,2.11333345085206
"TCOF1",1.76901239416435,1.76555054321954,1.79875131684027,1.75489397931816,1.79742620362698
"TCP10",1.52497856738946,1.51008235653496,1.53143621920586,1.59685271149147,1.6245928428517
"TCP11",1.73995263033833,1.76709576133989,1.75168069833407,1.80324919019244,1.69291357467273
"TCTA",2.19900990700618,2.229315106217,2.20919162811085,2.1450124691472,2.23522638582743
"TDG",2.04562470599032,2.05353368606691,2.05571666216547,2.08332449520786,2.038587078847
"TDGF1",1.62892811060936,1.75114950811928,1.65240895517393,1.71864156721151,1.68750303962468
"TDO2",1.71725647168259,1.74065579120456,1.71128246776632,1.69859148580017,1.74344884972268
"TDRD1",2.02907406221372,2.07164852194978,2.02071927532556,2.01614342074768,1.9933500638095
"TDRKH",1.73508147392708,1.73593592801401,1.73036125557703,1.73273975318962,1.72729314008285
"TEAD1",1.68775513551416,1.6552785075585,1.69738957576387,1.72291385551429,1.64777582429095
"TEAD4",1.82841863506948,1.74634824427559,1.83364783590356,1.86515732562757,1.93388851507911
"TEC",1.62095850767517,1.61145196740595,1.62227992204232,1.60568890914358,1.59772906469432
"TECTA",1.64798935425301,1.70294620292916,1.62364968382841,1.64414930117939,1.66496982135205
"TEF",1.93289218805644,1.94061381280813,1.90532342062562,1.89151842451709,1.85638631528587
"TEK",2.10498080902103,2.09504654764675,2.0984818080629,2.10042161764039,2.22408466932659
"TEKT2",1.69431034340828,1.67829577711957,1.70050623700934,1.69578908046465,1.71326841749954
"TEP1",1.65756602481477,1.61009890727634,1.63278036033837,1.68849947242254,1.67200568033569
"TERF1",2.08167821849838,2.12780057395785,2.09739643514491,2.09681621847231,2.11741328173468
"TERF2",2.26710267864863,2.26259908577846,2.30013889150035,2.26413389106406,2.21276703629133
"TERF2IP",2.41041372796715,2.48902182312375,2.39289270304333,2.42145883603342,2.32183221977294
"TERT",1.6719801281607,1.70152463331431,1.67590957833474,1.66406291287102,1.64886883056293
"TESK1",2.18566690694398,2.19489550169086,2.19475277921247,2.1730991504788,2.21267729406076
"TESK2",2.08368487489387,2.05590707356877,2.10619681491854,2.07535303639991,2.13594801483212
"TEX13A",1.78183863966762,1.82104712036903,1.88118702142635,1.84250128193439,1.79294263654881
"TEX13B",1.73925677879607,1.74314823350313,1.73602914076345,1.7511896563819,1.7486729699758
"TEX14",1.62252253736407,1.57096859285272,1.65169838663916,1.68005107970134,1.58326105302243
"TEX15",1.74281771017639,1.70100310395889,1.73751742798938,1.72802277097005,1.72345197288347
"TEX264",2.03474994156789,2.03700901043895,2.06611843175739,2.00962742946745,2.09370777159914
"TF",2.62022416012543,2.73750916328697,2.63751329688523,2.52956551296392,2.814877560981
"TFAM",1.93930579725438,1.93411073140802,1.93226143689037,1.9776035484574,1.93182539170814
"TFAP2A",2.0459010729879,2.06803111569877,2.07664095409164,2.08274461215045,2.07707593985232
"TFAP4",1.97991590390897,1.93285208198342,1.98979340752159,1.99947640057998,1.97978050788886
"TFCP2",1.97234591059448,2.03182563635638,1.96252275050273,1.96902506950264,1.98318659559736
"TFCP2L1",1.70077925741841,1.68943103115918,1.6918990255234,1.66392674195296,1.71460290682406
"TFDP1",1.94757063084074,1.95507535647923,1.94178936376466,1.92781804762993,1.99754498904734
"TFDP2",1.79852980651003,1.77855232279228,1.80260548866689,1.77874628258214,1.71059450893762
"TFDP3",1.61676968823782,1.6511459873218,1.56665556178633,1.59093189290241,1.49046053824591
"TFE3",2.15274181511975,2.17073066027636,2.18231159810809,2.15604084200142,2.19808734700549
"TFEC",1.62633888989169,1.5798076181647,1.62234633732943,1.65464010551398,1.6035062859511
"TFF2",1.81003997501056,1.81271780701085,1.80811300791082,1.80466599671147,1.79734468939535
"TFF3",1.86590048157801,1.83962992128708,1.82200951160118,1.82349816707736,1.70688731815704
"TFG",2.14846355770671,2.18118189145339,2.15344633275417,2.17201996679406,2.12340015080768
"TFPI",1.69111098953055,1.61616896554221,1.64253867855248,1.6785065337616,1.65943039807123
"TFPI2",1.53811791729416,1.56630259570195,1.52085609987673,1.52698970899372,1.56102677860222
"TFPT",2.16507362790598,2.22036960492276,2.19520164265366,2.15494230931478,2.10161413633955
"TFR2",1.79751370027835,1.81883928396029,1.7884229542411,1.84119771343676,1.70439838108946
"TFRC",2.27655543138914,2.2840280332268,2.26664568669471,2.21363637845341,2.29106337904829
"TG",1.79921145430731,1.79827680700294,1.7857740879119,1.79009236497472,1.81586859001272
"TGDS",2.11676418665521,2.1043797095231,2.12114705064936,2.15705302230168,2.11556226859031
"TGFA",1.88595053964385,1.9158065114335,1.89680680907081,1.85325149640699,1.96957514627464
"TGFB1",1.67189178520281,1.66817212562616,1.6675635932338,1.70081950520587,1.64438675399937
"TGFB1I1",1.88258821974971,1.86150260952653,1.92088180690624,1.96461159681243,2.03718378474051
"TGFB2",1.74278480258146,1.60913659315991,1.69670812478066,1.87562943186579,1.64437414890577
"TGFB3",2.27176473931615,2.21296745169247,2.25702227256873,2.17984394440269,2.29642183422335
"TGFBI",2.13145599995142,2.02850658367307,2.13966332716861,2.16671150556301,2.23302348171567
"TGFBR1",1.69834157840212,1.58706685799833,1.67288776953075,1.75614063594959,1.71511641569365
"TGFBR2",2.00144477522588,1.94778940803261,1.99538773946507,2.11578097913711,2.0558714609535
"TGFBR3",2.08143384259222,1.9199530665854,2.0628616510733,2.09670011468207,2.07515802517895
"TGFBRAP1",2.08273967350545,2.09997081937804,2.06729809999737,2.0923575590378,2.10339838569019
"TGIF2",1.95229527783264,1.88636028895012,1.96525254808493,1.95087202269292,1.96724696882685
"TGM2",2.20354402403359,2.17174358121428,2.2219530410219,2.2720160953147,2.31413852651224
"TGM3",1.90001339545713,1.89211546697815,1.90590707181464,1.90583375125514,1.92201596340685
"TGM5",1.71520889835745,1.72049368486676,1.7297589540953,1.72794709700666,1.70603368545076
"TGOLN2",2.19219517158218,2.20684570638279,2.19340910698112,2.19566198220115,2.34192841745006
"TH",1.94667497715923,2.00750647457782,1.92743347723328,1.95644968774144,1.45305163325751
"THBD",1.72467589137312,1.67017723046064,1.72436441038889,1.68805077742013,1.70312689737448
"THBS1",1.77453773137705,1.72748736700008,1.71587289084255,1.74283467158687,1.67849927781968
"THBS2",2.22175630384885,2.16809213272749,2.146471832356,2.08107104051053,2.28776029392466
"THBS3",1.86107892676593,1.86715981313506,1.86284634403901,1.83184655190906,2.01891708559711
"THBS4",2.29350091887195,2.26555182895586,2.2677989110374,2.24595713535607,2.21382215782238
"THEG",1.68750130009632,1.73224874334582,1.68909275161589,1.7419655575663,1.67651156353378
"THOC1",2.21018953673133,2.16752376358448,2.22790910673883,2.24552521996907,2.23672373661036
"THOP1",2.07376998760122,2.11639575312982,2.09246493853344,2.02844540140996,2.029583733661
"THPO",1.650102506099,1.63725343702347,1.67127313144575,1.63507786208263,1.6506792867423
"THRA",2.27566471969669,2.27007280715315,2.29376084196491,2.26046826037787,2.32412775332777
"THRAP3",1.79187726452115,1.82479973390483,1.76128066513202,1.84465052129377,1.80465820286808
"THRB",1.67189550511507,1.70299384547352,1.66538765814297,1.67260925987701,1.7068387437626
"THY1",2.65892389961087,2.78930934767904,2.65823475869804,2.65075465883339,2.47614712743158
"TIA1",1.95265078261136,1.982832493569,1.95951877503078,1.92220008032194,1.98416248610069
"TIAL1",2.01615682943308,1.94759874961014,2.01785011313339,2.02207723480613,1.96182322361293
"TIAM1",1.81513494727744,1.88042736852516,1.76087316241336,1.75414907202664,1.79780589836205
"TIAM2",1.78824652656361,1.79215041579855,1.79209229553972,1.76485064589806,1.78779202886752
"TIE1",1.83077013118102,1.79780403090679,1.85944675127354,1.84335690003432,1.91212397366109
"TIMELESS",1.95807873847004,1.8981606404786,1.97292049392781,1.95187613863014,1.93711384425101
"TIMM10",2.21715926303588,2.28896451753892,2.25010246943916,2.18379818203661,2.20943872812648
"TIMM13",1.89177988772345,1.99285014690911,1.86391713719352,1.81746808730281,1.87586967203453
"TIMM17A",1.84230188510191,1.89496231508841,1.83362827431203,1.85332003175607,1.8404615415383
"TIMM17B",2.18580864560678,2.17786736614206,2.20423260108242,2.19755695987069,2.22554607268741
"TIMM22",2.15975307366841,2.15325819971271,2.16272969226005,2.1587576056878,2.13204654461296
"TIMM23",2.14710869898674,2.1685414935467,2.09289200124008,2.11438253042971,1.98968756896542
"TIMM44",2.00110832984145,1.99009064056317,2.01540072927355,1.97973890341043,2.00348548268539
"TIMM8A",1.72947078317474,1.81929930822361,1.7106210406361,1.72792694412086,1.62693061027792
"TIMM8B",2.10330837073566,2.15067175201664,2.10514968078941,2.14486939742907,2.06594667730505
"TIMM9",2.12105704842952,2.12743609883731,2.15322620264829,2.14603464538331,2.1209856926734
"TIMP1",2.30772525915093,2.15078072342043,2.28904526380511,2.40773937437301,2.40363280413407
"TIMP2",2.3182450919997,2.27117389116602,2.3369384583135,2.34149456902267,2.37065728377893
"TIMP3",2.11034981810648,2.00533134168679,2.10001694279591,2.13861564415965,2.11098395138512
"TIMP4",1.90554024912095,1.90876235461184,1.91220008391993,1.90559373338563,1.89567243267235
"TINAGL1",2.02081181713461,1.94707614689433,2.08644621616802,2.05068907760761,2.03382408435786
"TINF2",2.14610806738496,2.14045038702203,2.14405848182468,2.16654754293221,2.11618119703215
"TJP1",2.52503042013103,2.48532865884672,2.51882550377853,2.51520506351944,2.57689879516821
