"","cortex_brain","substantia_nigra_brain","brain"
"ASPN",1.74091827431795,1.74091827431795,1.74091827431795
"ASPSCR1",2.04000746894441,2.0400074689444,2.0400074689444
"ATF1",1.70877497205821,1.70877497205821,1.70877497205821
"ATF2",1.83196032452137,1.83196032452137,1.83196032452137
"ATF3",1.97475100190375,1.97475100190375,1.97475100190375
"ATF4",2.4288271451453,2.4288271451453,2.4288271451453
"ATF5",1.93222897847283,1.93222897847282,1.93222897847282
"ATF6",1.95130603790185,1.95130603790185,1.95130603790185
"ATF7",1.74985957765586,1.74985957765586,1.74985957765586
"ATG12",1.80527054561563,1.80527054561563,1.80527054561563
"ATG3",2.19696768381116,2.19696768381116,2.19696768381116
"ATG5",1.93356980929536,1.93356980929535,1.93356980929535
"ATG7",1.93089619852058,1.93089619852057,1.93089619852057
"ATIC",2.37649455397176,2.37649455397176,2.37649455397176
"ATM",1.85573406518792,1.85573406518792,1.85573406518792
"ATN1",2.49054653261069,2.49054653261069,2.49054653261069
"ATOH1",1.77892911581416,1.77892911581416,1.77892911581416
"ATOX1",2.42514913202798,2.42514913202798,2.42514913202798
"ATP12A",1.73536359639807,1.73536359639807,1.73536359639807
"ATP1A1",2.31428426240024,2.31428426240024,2.31428426240024
"ATP1A2",2.85534244042433,2.85534244042433,2.85534244042433
"ATP1A3",1.78471396471888,1.78471396471888,1.78471396471888
"ATP1B1",2.58434178936407,2.58434178936407,2.58434178936407
"ATP1B2",2.59618856516717,2.59618856516717,2.59618856516717
"ATP1B3",2.4030506558934,2.40305065589341,2.40305065589341
"ATP1B4",1.63398175021634,1.63398175021634,1.63398175021634
"ATP2A2",2.08761106086282,2.08761106086282,2.08761106086282
"ATP2A3",1.61724196105158,1.61724196105158,1.61724196105158
"ATP2B1",1.76025663927931,1.76025663927931,1.76025663927931
"ATP2B2",2.09663771121761,2.09663771121761,2.09663771121761
"ATP2B3",1.86096699454422,1.86096699454422,1.86096699454422
"ATP2B4",2.14190210569428,2.14190210569429,2.14190210569429
"ATP2C1",2.19515081172299,2.19515081172299,2.19515081172299
"ATP4A",1.75517357362881,1.75517357362881,1.75517357362881
"ATP5A1",2.65708803859388,2.65708803859388,2.65708803859388
"ATP5C1",2.38225708806909,2.38225708806909,2.38225708806909
"ATP5D",2.43930755310776,2.43930755310776,2.43930755310776
"ATP5E",2.73457443359173,2.73457443359172,2.73457443359172
"ATP5G1",2.31640515908676,2.31640515908676,2.31640515908676
"ATP5G2",2.41577906467464,2.41577906467464,2.41577906467464
"ATP5G3",2.05706254269227,2.05706254269227,2.05706254269227
"ATP5I",2.67843838671709,2.67843838671709,2.67843838671709
"ATP5J",2.48752872034155,2.48752872034155,2.48752872034155
"ATP5L",2.39338814496497,2.39338814496497,2.39338814496497
"ATP5O",2.64125121825535,2.64125121825535,2.64125121825535
"ATP6AP2",2.23773638339919,2.23773638339919,2.23773638339919
"ATP6V0A1",2.5011830477043,2.5011830477043,2.5011830477043
"ATP6V0A4",1.61883716238196,1.61883716238196,1.61883716238196
"ATP6V0C",2.46395748143863,2.46395748143863,2.46395748143863
"ATP6V1A",2.31235309282813,2.31235309282813,2.31235309282813
"ATP6V1B1",1.77755894850859,1.77755894850859,1.77755894850859
"ATP6V1B2",2.31197929995971,2.31197929995971,2.31197929995971
"ATP6V1C1",1.95160420104806,1.95160420104806,1.95160420104806
"ATP6V1D",2.35861064869374,2.35861064869374,2.35861064869374
"ATP6V1E1",2.57527807223532,2.57527807223532,2.57527807223532
"ATP6V1F",2.23559912690952,2.23559912690952,2.23559912690952
"ATP6V1G1",2.4324463013891,2.4324463013891,2.4324463013891
"ATP7A",1.73373182199615,1.73373182199614,1.73373182199614
"ATP7B",1.94028853691675,1.94028853691675,1.94028853691675
"ATP8A2",1.86269467934417,1.86269467934417,1.86269467934417
"ATP8B1",1.79239452649597,1.79239452649597,1.79239452649597
"ATPIF1",2.33595689919405,2.33595689919405,2.33595689919405
"ATR",1.83796776478812,1.83796776478812,1.83796776478812
"ATRN",1.82565169793492,1.82565169793492,1.82565169793492
"ATRX",1.77215521484667,1.77215521484667,1.77215521484667
"ATXN1",2.14651626376373,2.14651626376373,2.14651626376373
"ATXN10",2.13484692059519,2.13484692059519,2.13484692059519
"ATXN2",2.39323062458176,2.39323062458175,2.39323062458175
"ATXN3",1.70499396059926,1.70499396059926,1.70499396059926
"ATXN7",1.65346275278661,1.65346275278661,1.65346275278661
"AUH",2.19366561660988,2.19366561660988,2.19366561660988
"AUP1",2.1268111053789,2.1268111053789,2.1268111053789
"AURKB",1.62971831393117,1.62971831393117,1.62971831393117
"AURKC",1.64587753398378,1.64587753398378,1.64587753398378
"AVEN",1.90819324515212,1.90819324515212,1.90819324515212
"AVIL",1.60893149922764,1.60893149922764,1.60893149922764
"AVP",2.19069949394671,2.19069949394671,2.19069949394671
"AVPR1B",1.761177936734,1.761177936734,1.761177936734
"AVPR2",1.862679488246,1.862679488246,1.862679488246
"AXL",2.19450535541549,2.1945053554155,2.1945053554155
"AZGP1",1.83967355472076,1.83967355472076,1.83967355472077
"AZI2",1.84252210713439,1.84252210713439,1.84252210713439
"AZIN1",2.15948507136054,2.15948507136054,2.15948507136054
"B2M",2.71969734249759,2.71969734249758,2.71969734249758
"B3GALT2",1.66904676534183,1.66904676534183,1.66904676534183
"B3GALT4",1.94299369700996,1.94299369700997,1.94299369700997
"B3GALT5",1.75012626170897,1.75012626170897,1.75012626170897
"B3GAT1",2.39265348129234,2.39265348129234,2.39265348129234
"B3GAT3",2.04274527078398,2.04274527078398,2.04274527078398
"B3GNT1",1.97860328522451,1.9786032852245,1.97860328522451
"B3GNT3",1.77648298018812,1.77648298018812,1.77648298018812
"B3GNT4",1.89822951174795,1.89822951174795,1.89822951174795
"B4GALT1",1.95784714966369,1.95784714966369,1.95784714966369
"B4GALT2",2.0809351225707,2.0809351225707,2.0809351225707
"B4GALT3",2.19021450602096,2.19021450602096,2.19021450602096
"B4GALT4",2.06029262084904,2.06029262084904,2.06029262084904
"B4GALT5",2.15946479537013,2.15946479537013,2.15946479537013
"B4GALT6",1.66198148341538,1.66198148341538,1.66198148341538
"B4GALT7",2.22047386769216,2.22047386769215,2.22047386769216
"BAAT",1.67504666828257,1.67504666828257,1.67504666828257
"BACE1",2.09820524595436,2.09820524595436,2.09820524595436
"BACE2",1.97025381568339,1.97025381568339,1.97025381568339
"BACH1",1.6152020135091,1.6152020135091,1.6152020135091
"BACH2",1.80179194903061,1.80179194903061,1.80179194903061
"BAD",1.9526414720195,1.9526414720195,1.9526414720195
"BAG1",1.79868077863949,1.79868077863949,1.79868077863949
"BAG2",1.59006511684667,1.59006511684667,1.59006511684667
"BAG3",2.44561681189633,2.44561681189633,2.44561681189633
"BAG4",1.88158726050531,1.88158726050532,1.88158726050531
"BAG5",1.69386360961041,1.69386360961041,1.69386360961041
"BAGE",1.67455853739908,1.67455853739908,1.67455853739908
"BAI1",1.87609377280007,1.87609377280007,1.87609377280007
"BAI2",2.10263749600012,2.10263749600012,2.10263749600012
"BAI3",2.04061866558472,2.04061866558472,2.04061866558472
"BAIAP2",2.15313091501553,2.15313091501554,2.15313091501554
"BAK1",1.87073378695414,1.87073378695414,1.87073378695414
"BAMBI",2.27488064414508,2.27488064414508,2.27488064414508
"BANF1",2.0711437225605,2.0711437225605,2.0711437225605
"BAP1",2.20324198663966,2.20324198663967,2.20324198663967
"BARD1",1.76111017252991,1.76111017252991,1.76111017252991
"BARX1",1.86191757075251,1.8619175707525,1.8619175707525
"BARX2",1.6447422652104,1.6447422652104,1.6447422652104
"BASP1",2.75638464622414,2.75638464622414,2.75638464622414
"BAX",1.95141979725123,1.95141979725123,1.95141979725123
"BAZ1A",1.59171647237776,1.59171647237776,1.59171647237776
"BAZ1B",2.125893746388,2.125893746388,2.125893746388
"BAZ2A",1.87765754115097,1.87765754115097,1.87765754115096
"BAZ2B",2.29027672740775,2.29027672740775,2.29027672740775
"BBOX1",2.32285972355872,2.32285972355872,2.32285972355872
"BCAM",2.26318006945399,2.26318006945399,2.26318006945399
"BCAN",2.25389366200214,2.25389366200214,2.25389366200214
"BCAP29",2.17901240017471,2.1790124001747,2.17901240017471
"BCAP31",2.58093666861366,2.58093666861366,2.58093666861366
"BCAR3",2.0709519678986,2.0709519678986,2.0709519678986
"BCAS1",2.50088303452145,2.50088303452145,2.50088303452145
"BCAS2",1.79835868892153,1.79835868892152,1.79835868892152
"BCAT1",2.03254908805131,2.03254908805131,2.03254908805131
"BCAT2",2.09732819809293,2.09732819809293,2.09732819809293
"BCCIP",1.97479346503183,1.97479346503183,1.97479346503183
"BCHE",1.89495993047877,1.89495993047877,1.89495993047877
"BCKDHA",2.26403331743284,2.26403331743284,2.26403331743284
"BCKDHB",1.65753054176612,1.65753054176612,1.65753054176612
"BCKDK",2.14072724036257,2.14072724036257,2.14072724036257
"BCL10",1.78008652149071,1.78008652149071,1.78008652149071
"BCL11A",1.91133128941405,1.91133128941405,1.91133128941405
"BCL11B",1.84867071543296,1.84867071543296,1.84867071543296
"BCL2",1.7674547897232,1.7674547897232,1.7674547897232
"BCL2A1",1.69847338439665,1.69847338439665,1.69847338439665
"BCL2L1",2.18181728595919,2.18181728595919,2.18181728595919
"BCL2L10",1.70955548723731,1.70955548723731,1.70955548723731
"BCL2L11",1.47477423018513,1.47477423018513,1.47477423018513
"BCL2L14",1.73711417966007,1.73711417966007,1.73711417966006
"BCL2L2",2.50007029252082,2.50007029252082,2.50007029252082
"BCL3",2.09485855249157,2.09485855249158,2.09485855249158
"BCL6",1.87539723536299,1.87539723536299,1.87539723536299
"BCL7A",1.89958722108672,1.89958722108672,1.89958722108672
"BCL7B",2.11035480422038,2.11035480422038,2.11035480422038
"BCL9",2.18386443245318,2.18386443245318,2.18386443245317
"BCMO1",1.65928303077546,1.65928303077546,1.65928303077546
"BCR",1.76698679439337,1.76698679439337,1.76698679439337
"BCS1L",2.11285431877675,2.11285431877675,2.11285431877675
"BDH2",2.10270771114469,2.10270771114469,2.10270771114469
"BDKRB2",1.72225117796786,1.72225117796786,1.72225117796786
"BDNF",1.53872835402807,1.53872835402807,1.53872835402807
"BECN1",2.04651039725693,2.04651039725693,2.04651039725693
"BET1",1.80876357848961,1.80876357848962,1.80876357848961
"BFAR",2.05252078483841,2.05252078483842,2.05252078483842
"BFSP1",1.57490290144389,1.57490290144389,1.57490290144389
"BFSP2",1.62023711732164,1.62023711732164,1.62023711732164
"BGLAP",1.96992262364692,1.96992262364691,1.96992262364691
"BGN",2.17884864105207,2.17884864105208,2.17884864105208
"BHMT",1.82499907291155,1.82499907291155,1.82499907291155
"BHMT2",1.71180350247579,1.71180350247579,1.71180350247579
"BICD1",1.88761467312125,1.88761467312125,1.88761467312125
"BID",1.94211658094874,1.94211658094875,1.94211658094875
"BIK",1.63525167425665,1.63525167425665,1.63525167425665
"BIN1",2.56546779247348,2.56546779247348,2.56546779247348
"BIN2",1.76822656154162,1.76822656154162,1.76822656154162
"BIN3",1.90780520685042,1.90780520685042,1.90780520685042
"BIRC2",2.04935870795987,2.04935870795987,2.04935870795987
"BIRC3",1.71190169905796,1.71190169905796,1.71190169905796
"BIRC5",1.55927161615746,1.55927161615746,1.55927161615746
"BIRC7",1.69737126003394,1.69737126003394,1.69737126003394
"BLCAP",2.3358970051381,2.3358970051381,2.3358970051381
"BLM",1.88410482296629,1.88410482296629,1.88410482296629
"BLMH",2.03237195608881,2.03237195608881,2.03237195608881
"BLNK",1.76260091899704,1.76260091899704,1.76260091899704
"BLOC1S1",2.54580652321614,2.54580652321614,2.54580652321614
"BLVRA",1.94851595835076,1.94851595835076,1.94851595835076
"BLVRB",2.04036786425999,2.04036786425999,2.04036786425999
"BLZF1",1.82765292822169,1.82765292822169,1.82765292822169
"BMP1",1.71271238077952,1.71271238077952,1.71271238077952
"BMP10",1.71903496897074,1.71903496897074,1.71903496897074
"BMP15",1.67512171456288,1.67512171456288,1.67512171456288
"BMP2",1.75773881021039,1.75773881021039,1.75773881021039
"BMP3",1.68654249929768,1.68654249929768,1.68654249929768
"BMP4",2.24536745623683,2.24536745623683,2.24536745623684
"BMP5",1.71824368891386,1.71824368891386,1.71824368891386
"BMP6",1.85349427164909,1.85349427164909,1.85349427164909
"BMP7",2.11401277899658,2.11401277899657,2.11401277899657
"BMP8B",1.74130877433721,1.74130877433721,1.74130877433721
"BMPR1A",1.84904168392701,1.84904168392701,1.84904168392701
"BMPR2",1.9090491980877,1.9090491980877,1.9090491980877
"BMX",1.71051335157146,1.71051335157146,1.71051335157146
"BNC1",1.61674536619563,1.61674536619563,1.61674536619563
"BNIP1",1.92199325933223,1.92199325933223,1.92199325933223
"BNIP2",1.99218105382996,1.99218105382997,1.99218105382997
"BNIP3",2.32760363129111,2.32760363129111,2.32760363129111
"BNIP3L",2.35300582015479,2.35300582015479,2.35300582015479
"BPESC1",1.70195849704051,1.70195849704051,1.70195849704051
"BPGM",1.85972852792937,1.85972852792937,1.85972852792937
"BPHL",2.02747843190641,2.02747843190642,2.02747843190642
"BPI",1.52908841648471,1.52908841648471,1.52908841648471
"BPNT1",1.78376222596421,1.78376222596421,1.78376222596421
"BRAF",1.85284336304525,1.85284336304526,1.85284336304526
"BRAP",1.65443419840378,1.65443419840378,1.65443419840378
"BRCA1",1.62563399672653,1.62563399672653,1.62563399672653
"BRCA2",1.53590005428355,1.53590005428355,1.53590005428355
"BRD1",1.92340678151147,1.92340678151147,1.92340678151147
"BRD2",2.35756280323681,2.35756280323681,2.35756280323681
"BRD3",2.22447213584653,2.22447213584653,2.22447213584653
"BRD4",1.95217101987176,1.95217101987176,1.95217101987176
"BRD7",2.0978969739695,2.0978969739695,2.0978969739695
"BRD8",1.78304519864092,1.78304519864092,1.78304519864092
"BRDT",1.48340396820273,1.48340396820273,1.48340396820273
"BRE",1.73622527018345,1.73622527018345,1.73622527018345
"BRF1",1.98936402244342,1.98936402244341,1.98936402244342
"BRPF1",1.77942547873408,1.77942547873409,1.77942547873409
"BRS3",1.73075298370809,1.73075298370809,1.73075298370809
"BRWD1",1.81662555118521,1.81662555118521,1.81662555118521
"BSG",2.51563002632511,2.51563002632511,2.51563002632511
"BSN",2.37472325438836,2.37472325438836,2.37472325438836
"BST2",2.15655493770639,2.15655493770639,2.15655493770639
"BTBD1",2.19614421825991,2.19614421825991,2.19614421825991
"BTBD2",2.48130552025111,2.48130552025111,2.48130552025111
"BTC",1.56636084497352,1.56636084497352,1.56636084497352
"BTD",1.94577948248717,1.94577948248717,1.94577948248717
"BTF3",2.17540102757909,2.17540102757909,2.17540102757909
"BTG1",2.26142414222396,2.26142414222396,2.26142414222396
"BTG2",2.14840753953184,2.14840753953185,2.14840753953185
"BTG3",2.02123410119705,2.02123410119705,2.02123410119705
"BTG4",1.76957128382567,1.76957128382567,1.76957128382567
"BTK",1.84168481022636,1.84168481022636,1.84168481022636
"BTN1A1",1.79041685422157,1.79041685422157,1.79041685422157
"BTN2A1",2.05060883311777,2.05060883311777,2.05060883311777
"BTN3A2",1.86730506131288,1.86730506131289,1.86730506131289
"BTNL2",1.58314035460427,1.58314035460427,1.58314035460427
"BTNL3",1.82841792129828,1.82841792129827,1.82841792129827
"BTRC",1.61843067240479,1.61843067240479,1.61843067240479
"BUB1",1.59147420446207,1.59147420446207,1.59147420446207
"BUB1B",1.5553079112652,1.5553079112652,1.5553079112652
"BUB3",2.25660730963032,2.25660730963032,2.25660730963032
"BYSL",1.92134298133669,1.92134298133669,1.92134298133669
"BZRAP1",2.14986846014327,2.14986846014327,2.14986846014327
"C10orf12",1.69756932497406,1.69756932497406,1.69756932497406
"C12orf10",2.27630771844106,2.27630771844106,2.27630771844106
"C12orf4",1.9989832209856,1.9989832209856,1.9989832209856
"C12orf5",1.71347660673333,1.71347660673333,1.71347660673333
"C14orf1",1.92855739756131,1.92855739756131,1.92855739756131
"C14orf2",2.45400792433297,2.45400792433297,2.45400792433297
"C16orf3",1.69838409606117,1.69838409606117,1.69838409606117
"C17orf75",1.81964275428402,1.81964275428402,1.81964275428402
"C18orf8",2.03519038302519,2.03519038302519,2.03519038302519
"C1GALT1",1.81588024889203,1.81588024889203,1.81588024889203
"C1orf21",2.18086946484945,2.18086946484945,2.18086946484945
"C1orf61",2.70476445230172,2.70476445230172,2.70476445230172
"C1QA",2.30763402514115,2.30763402514115,2.30763402514115
"C1QB",2.41991022248121,2.41991022248121,2.41991022248121
"C1QBP",2.19166066855399,2.191660668554,2.19166066855399
"C1QL1",2.26637892089747,2.26637892089747,2.26637892089747
"C1QTNF1",1.94760288351185,1.94760288351185,1.94760288351185
"C1QTNF3",1.80141625750071,1.80141625750071,1.80141625750071
"C1R",1.91925396221107,1.91925396221107,1.91925396221107
"C1RL",1.7112321486164,1.7112321486164,1.7112321486164
"C1S",2.15296635201022,2.15296635201022,2.15296635201023
"C2",1.76042982273349,1.76042982273349,1.76042982273349
"C21orf2",2.13847949339535,2.13847949339535,2.13847949339535
"C21orf33",2.38817616679956,2.38817616679956,2.38817616679956
"C21orf62",1.73802837681977,1.73802837681977,1.73802837681977
"C3",2.21593615720296,2.21593615720296,2.21593615720296
"C3AR1",1.89505027934138,1.89505027934138,1.89505027934138
"C3orf18",2.08991314329321,2.08991314329321,2.08991314329321
"C4BPA",2.05081440069015,2.05081440069015,2.05081440069015
"C4BPB",1.70333158922476,1.70333158922476,1.70333158922476
"C5",1.89141617557194,1.89141617557194,1.89141617557194
"C5AR1",1.91820221235544,1.91820221235544,1.91820221235544
"C6",1.71691056008551,1.71691056008551,1.71691056008551
"C6orf10",1.59607248729717,1.59607248729717,1.59607248729717
"C6orf25",1.72343428862825,1.72343428862825,1.72343428862825
"C6orf47",1.92038250500545,1.92038250500545,1.92038250500545
"C6orf48",2.20907924131342,2.20907924131341,2.20907924131341
"C7",1.82993994774375,1.82993994774375,1.82993994774375
"C8B",1.7571620356075,1.7571620356075,1.7571620356075
"C8G",1.53952620681179,1.5395262068118,1.5395262068118
"C9orf78",2.34177030326142,2.34177030326142,2.34177030326142
"C9orf9",2.01221569488622,2.01221569488622,2.01221569488622
"CA1",1.78225839648933,1.78225839648933,1.78225839648933
"CA10",1.86570143973195,1.86570143973194,1.86570143973194
"CA11",2.35733910529737,2.35733910529737,2.35733910529737
"CA12",1.96811540874366,1.96811540874366,1.96811540874366
"CA14",1.89427153590726,1.89427153590726,1.89427153590726
"CA2",2.42429395841281,2.42429395841281,2.42429395841281
"CA3",1.57101627416811,1.57101627416811,1.57101627416811
"CA4",1.84434740954231,1.84434740954231,1.84434740954231
"CA5A",1.82119664755558,1.82119664755558,1.82119664755558
"CA5B",1.90825605749256,1.90825605749256,1.90825605749256
"CA6",1.67163506756116,1.67163506756116,1.67163506756116
"CA7",1.81152804197323,1.81152804197323,1.81152804197323
"CA8",1.88004770803814,1.88004770803814,1.88004770803814
"CA9",1.79923040427673,1.79923040427673,1.79923040427673
"CAB39",2.36504778000636,2.36504778000636,2.36504778000636
"CABP1",1.60067429471577,1.60067429471577,1.60067429471577
"CABP2",1.5746068183432,1.5746068183432,1.5746068183432
"CABP5",1.6303713781877,1.6303713781877,1.6303713781877
