"","other","myeoligo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Gm45500",0.210042452027999,0,0,0.367574291048999,0.267326757126545,0,0,0,0,1.1762377313568
"Gm45512",0.116897220331554,0,0.0471563292247233,0.163308347508587,0.0868131232838353,0.170404182129894,0.0471563292247233,0.227205576173192,0,0.24994002061965
"Gm4553",0.244938641640644,0,0.106370251411049,0.335568652886458,0.311740089360819,0,0.106370251411049,0,0,1.07381968923667
"Gm45550",0.0801357986911221,0,0,0.140237647709464,0.101991016515974,0,0,0,0,0.448760472670284
"Gm45553",1.7465081446651,0.426682155644989,0.207589068068279,2.92808408805981,1.74807532251965,1.41224190831007,0.207589068068279,1.6150282750077,2.71648180475259,4.71535334702956
"Gm45558",0.774806542433497,0,0,1.35591144925862,0.986117417642633,0,0,0,1.07503754227892,3.26387909534866
"Gm45576",0.19661211066786,0,0.0490860107906518,0.301120934226934,0.250233595395458,0,0.0490860107906518,0,0.138853635846367,0.824733353679823
"Gm45584",0.215228015231218,0,0,0.376649026654631,0.273926564839732,0,0,0,0.197337792735365,1.00793909255945
"Gm45588",0.108994945011547,0,0,0.190741153770207,0.138720839105605,0,0,0,0,0.610371692064662
"Gm45598",0.188752528373045,0,0,0.330316924652828,0.211407246499392,0.0792639214323291,0,0.0722753383383013,0.134138845572778,0.836144907310311
"Gm45627",1.20308937213085,0,0.0373737118909386,2.07270440332442,1.53120465543926,0,0.0373737118909386,0,2.21990815938483,4.4127459312533
"Gm45639",0.186416807120158,0,0.0127377619898365,0.315083870719169,0.138649294521486,0.271173264986466,0.0127377619898365,0.361564353315288,0.0948797671589342,0.47951139516406
"Gm45647",0.158321274352089,0,0,0.277062230116155,0.20149980372084,0,0,0,0.32797816195044,0.558620974421256
"Gm45663",1.19445777105709,0,0.0726659028852378,2.02671843432532,1.52021898134539,0,0.0726659028852378,0,1.98251660967306,4.50298238016797
"Gm45668",0.188259570435282,0,0,0.329454248261744,0.239603089644905,0,0,0,0,1.05425359443758
"Gm45684",0.959463036662641,0,0,1.67906031415962,1.22113477393427,0,0,0,1.63423933121143,3.73875367409935
"Gm45690",0.270867070231408,0,0,0.474017372904964,0.344739907567247,0,0,0,0,1.51685559329589
"Gm45734",0.218569764501779,0,0.2430087343686,0.169864445305588,0.278179700274991,0,0.2430087343686,0,0.173702766450538,0.369863458527342
"Gm45735",0.405506418701505,0,0,0.709636232727634,0.51609907834737,0,0,0,0,2.27083594472843
"Gm45746",0.49375267421262,0,0.0280271590649045,0.839543415690294,0.431675466232516,0.541026827604752,0.0280271590649045,0.523950665259206,1.03436975000326,1.02342838189463
"Gm45752",0.623181143791234,0,0.0040483072405674,1.08702473279916,0.514865230096743,0.765254620503278,0.0040483072405674,1.02033949400437,0.0745127799386132,2.17955897221347
"Gm45786",0.347438492365827,0,0.143776944895819,0.482212534856356,0.405539079733075,0.100802254014439,0.143776944895819,0,0.544040933887366,0.999039177652974
"Gm45791",0.165866208768293,0,0,0.290265865344512,0.211102447523282,0,0,0,0.526005118231834,0.402845650870606
"Gm45800",0.333230708908176,0,0,0.583153740589308,0.245673958186095,0.490704096166853,0,0.322968519833135,0.397564330067202,1.08096541601882
"Gm45824",0.216280226213602,0,0.135874228692747,0.259600445767651,0.275265742453675,0,0.135874228692747,0,0.043768922930095,0.786952503526387
"Gm45897",0.501697029777141,0,0.25523503065909,0.654639150283293,0.626878723210861,0.0320231153901238,0.25523503065909,0,0.823598459898212,1.27124682100832
"Gm45899",1.42365392510153,0,0.125104017404246,2.38192835369897,1.81192317740195,0,0.125104017404246,0,2.20432347446738,5.41784725736933
"Gm46136",0.969674949447132,0.0207483975218801,0.661516923290691,1.12069740334336,1.11311850017441,0.33797354696581,0.661516923290691,0.365026680431825,0.997008737082663,2.1511909370979
"Gm46189",0.965801564152088,0,0.0440402294088137,1.65161753653344,1.20482748676483,0.067029885929028,0.0440402294088137,0.089373181238704,1.96282980902711,3.21509849039345
"Gm46194",0.773368441227314,0,0.609319165869492,0.820240502011994,0.984287107016582,0,0.609319165869492,0,0.23903107798023,2.38573852845815
"Gm46328",0.228744011285253,0,0.0208271223931684,0.38207828765517,0.231260084618615,0.164638806797193,0.0208271223931684,0.219518409062925,0.632482574378554,0.326745855242481
"Gm46339",0.837504876263076,0,0.287374859813553,1.21418053112352,1.03150125455905,0.094638616883381,0.287374859813553,0.126184822511175,1.32165157158851,2.41230434099336
"Gm46344",0.477085515623504,0.149653576501757,0.287000002983113,0.602481346793628,0.620804617748256,0,0.287000002983113,0,0,1.92794030973961
"Gm4640",0.0800841081894588,0,0.00746906811932464,0.133611754727144,0.101925228604766,0,0.00746906811932464,0,0,0.42755761512686
"Gm4654",0.976854747756292,1.0219765152926,1.09580348609274,0.878414822653938,1.33617663489824,0,1.09580348609274,0,0.609754010345567,2.20117342214704
"Gm46994",0.187312134232745,0,0,0.327796234907303,0.238397261750766,0,0,0,0,1.04894795170337
"Gm47007",0.0964044277212209,0,0.0280545634389011,0.144160005503098,0.0708178693643075,0.142666356272427,0.0280545634389011,0,0.228266170035884,0.23304584757403
"Gm47036",0.359971099281565,0,0.0217334699466441,0.610932637539425,0.458145035449264,0,0.0217334699466441,0,0.067846665598945,1.88713777452721
"Gm47056",0.388000051824005,0,0,0.679000090692008,0.441978194642169,0.142560146118051,0,0.190080194824067,0.492183706783575,1.45252034964197
"Gm47066",0.130042741200967,0.0952638608369185,0.0136091229767026,0.227574797101693,0.130732965471153,0.119449904366945,0.0136091229767026,0.159266539155927,0,0.537119503738304
"Gm47071",0.25427718519184,0.0158995856683276,0.0301882027277887,0.420557844907447,0.306363173065219,0.051446318659172,0.0301882027277887,0.0481671340351646,0.0962686109452698,1.19171593191636
"Gm47074",0.202309895787634,0,0.236420243914117,0.147174604203506,0.257485321911534,0,0.236420243914117,0,0,0.47095873345122
"Gm47080",0.246679516870027,0,0.00280331840516137,0.429236250918032,0.295572931136018,0.0505527484210458,0.00280331840516137,0.0516736906603102,0.287018240541485,1.02452933360384
"Gm47081",0.157718412765092,0,0,0.276007222338911,0.20073252533739,0,0,0,0,0.883223111484514
"Gm47102",0.230936634798675,0,0,0.404139110897681,0.293919353380132,0,0,0,0.172578630720592,1.12066652415199
"Gm47104",0.382328473113192,0,0,0.669074827948087,0.486599874871336,0,0,0,0.773470912097503,1.36756853733637
"Gm47159",0.447420786205072,0,0.391119196595444,0.440757078837862,0.569444636988273,0,0.391119196595444,0,0.0731613657213196,1.33726128655984
"Gm47161",0.212340077818562,0,0,0.371595136182484,0.231995145439176,0.105203622407233,0,0.140271496542977,0.070834117830779,0.949944522101596
"Gm47172",0.207065242508091,0,0.0877707463881918,0.285564771299492,0.253243821664281,0.0283078392015469,0.0877707463881918,0.0377437856020625,0.125297024893684,0.743217700542216
"Gm47182",0.313452988606107,0,0.233560902635044,0.344176940255024,0.398940167316863,0,0.233560902635044,0,0,1.10136620881608
"Gm47191",0.263664295424562,0,0.0529378169615509,0.415091927151627,0.335572739631261,0,0.0529378169615509,0,0.192966896486585,1.13532727039862
"Gm47225",0.321252483306794,0,0,0.56219184578689,0.40886679693592,0,0,0,0,1.79901390651805
"Gm47228",0.111771991367492,0,0,0.195600984893111,0.142255261740444,0,0,0,0.269671805782652,0.356251345875302
"Gm47231",0.321489042971025,0,0.0872241070797581,0.486284731504505,0.409167872872214,0,0.0872241070797581,0,0.222941153726688,1.33316998708773
"Gm47233",0.369837209438461,0,0.021123727595369,0.628731854871359,0.417370439450901,0.146661524544635,0.021123727595369,0.195548699392847,0.844880940965056,0.932402555351877
"Gm47236",0.128942687016319,0,0,0.225649702278559,0.164108874384406,0,0,0,0,0.722079047291388
"Gm47240",0.217066480095874,0,0.0419710643214156,0.343141658886541,0.27626642921293,0,0.0419710643214156,0,0,1.09805330843693
"Gm4725",0.166686460878406,0,0,0.291701306537211,0.212146404754335,0,0,0,0,0.933444180919076
"Gm47262",0.140945572956639,0,0.00954946243126928,0.238298973046758,0.179385274672086,0,0.00954946243126928,0,0.393226084237782,0.369330629511842
"Gm47325",0.944098615245831,0,0,1.6521725766802,1.20158005576742,0,0,0,1.67780062384408,3.60915162153258
"Gm47328",0.214578391700791,0.0524639643611565,0.0554687427665362,0.33353503110081,0.1913139447326,0.238027014028407,0.0554687427665362,0.240105932818542,0.155838996552419,0.623345983587923
"Gm47329",0.21804630127635,0,0,0.381581027233613,0.277513474351718,0,0,0,0,1.22105928714756
"Gm47331",1.1761317257567,0,0,2.05823052007422,1.49689492369034,0,0,0,1.75948132535018,4.82685633888731
"Gm47346",0.163459001485348,0,0.0239157077105957,0.265127008352587,0.20803872916317,0,0.0239157077105957,0,0.0259060526557778,0.822500374072501
"Gm47349",0.228576952349162,0,0,0.400009666611034,0.290916121171661,0,0,0,0.251451652692025,1.02857928046328
"Gm47353",0.135978374610663,0,0,0.23796215556866,0.173063385868116,0,0,0,0.332775013046392,0.42870388477332
"Gm47355",0.889195822767972,0,0,1.55609268984395,1.11205397276069,0.0540369545960104,0,0.0720492727946805,1.14767811986976,3.74535936027727
"Gm47356",0.650786792437491,0,0.00302370084096096,1.13623114852977,0.828274099465898,0,0.00302370084096096,0,0.686038865933882,2.94990080936138
"Gm47380",0.137811739157328,0,0,0.241170543525324,0.175396758927509,0,0,0,0,0.771745739281038
"Gm47388",0.373909328839058,0,0.10718399068802,0.560555333616334,0.419323488621241,0.15554305722829,0.10718399068802,0.130423141204302,0.155973368203003,1.4812959299241
"Gm47389",0.701732089085834,0,0.278405788524988,0.984426090940845,0.85339121648233,0.109236466474013,0.278405788524988,0.145648621965351,0.63069976228456,2.34468538236772
"Gm47397",0.0940664971731807,0,0,0.164616370053066,0.11972099640223,0,0,0,0,0.526772384169812
"Gm47400",0.319887623271841,0,0.336925977991496,0.264993109983162,0.40712970234598,0,0.336925977991496,0,0.162789515270695,0.685188436675425
"Gm47402",0.687748513915011,0,0,1.20355989935127,0.570632075825418,0.83788159018264,0,0.727238679567328,0.46792412881143,2.51078113363184
"Gm47414",0.64822064147298,0.121179301193758,0.394378498729253,0.804452348838838,0.836024389255952,0,0.394378498729253,0,0.852599563395444,1.72164795288884
"Gm47455",0.157000056470947,0,0,0.274750098824157,0.199818253690296,0,0,0,0,0.879200316237302
"Gm47464",0.208443154677612,0,0.174886291446597,0.211750015670049,0.265291287771506,0,0.174886291446597,0,0,0.677600050144156
"Gm47474",0.136090228524739,0,0,0.238157899918293,0.173205745395122,0,0,0,0,0.762105279738538
"Gm47476",1.30824045552466,0,0,2.28942079716815,1.66503330703138,0,0,0,2.02162857079457,5.30451798014351
"Gm47486",0.71479396054178,0.0242610470607783,0.0628897092471434,1.19889356623946,0.911943317695064,0,0.0628897092471434,0,0.877565739839358,2.95889367212692
"Gm47495",1.24337218080155,0,0.0690388135321815,2.11549235456205,1.58247368465651,0,0.0690388135321815,0,1.971750252522,4.79782528207655
"Gm47514",0.124677746264003,0,0,0.218186055962005,0.158680767972367,0,0,0,0,0.698195379078416
"Gm47518",0.198438464264873,0,0,0.347267312463528,0.252558045428021,0,0,0,0.124291310398686,0.986964089484605
"Gm47545",0.439598118095054,0.0415039191218813,0.0900539747885704,0.69568746861658,0.399541756101161,0.450229563834968,0.0900539747885704,0.60030608511329,0.257927372372397,1.24790522506471
"Gm47553",0.26522661250124,0,0,0.464146571877171,0.337561143183397,0,0,0,0,1.48526903000695
"Gm47556",0.131192793328053,0,0.0156365964993786,0.215905366387136,0.0947086029182014,0.198726118623131,0.0156365964993786,0.264968158164175,0,0.372935382641826
"Gm47558",0.817346964543936,0.100943886644884,0.501716301521141,1.0039734099515,1.00475333643169,0.122878672377847,0.501716301521141,0.163838229837129,1.00896392307259,2.00714511296766
"Gm47565",0.168312386618359,0,0.0571811990603711,0.244513127404304,0.214215764787003,0,0.0571811990603711,0,0.0662483686578628,0.71619363903591
"Gm47567",0.239739005953613,0,0,0.419543260418823,0.233038074384986,0.198231816278934,0,0.10729265997977,0.367425058298237,0.846362183066274
"Gm47571",0.406510854772438,0,0,0.711393995851767,0.517377451528558,0,0,0,0,2.27646078672565
"Gm47578",0.36002289091963,0,0.00358899048806319,0.626899692432297,0.447310597945013,0.0299759738699177,0.00358899048806319,0.0295093744969165,0.446293095232368,1.52437467115468
"Gm4760",0.0967082717323446,0,0,0.169239475531603,0.123083254932075,0,0,0,0,0.54156632170113
"Gm47605",0.384364401413685,0,0,0.672637702473948,0.48919105634469,0,0,0,0.857178446696074,1.29526220122056
"Gm47608",0.456790182770795,0,0,0.799382819848892,0.581369323526467,0,0,0,0.701315070170348,1.85670995334611
"Gm47609",0.239320440646824,0,0,0.418810771131942,0.304589651732321,0,0,0,0.212552066721382,1.12764240090083
"Gm47611",1.18130395275322,0,0,2.06728191731814,1.50347775804956,0,0,0,1.9105535287126,4.70474860670545
"Gm47612",0.23093384260398,0,0,0.404134224556965,0.293915799677792,0,0,0,0.148327287072409,1.14490223150988
"Gm47626",1.15536886445432,0,0.00614874797399365,2.01651535831781,1.47046946385095,0,0.00614874797399365,0,1.91675152389723,4.53609762271976
"Gm47627",1.12767847313739,0,0,1.97343732799044,1.43522714762941,0,0,0,1.94482162576032,4.37017782380908
"Gm47628",1.58659317874061,0,0,2.77653806279607,2.01930040930623,0,0,0,2.67886379806893,6.20605800287849
"Gm47632",0.943847124596987,0,0,1.65173246804473,1.2012599767598,0,0,0,1.18993131026362,4.0956125874795
"Gm47638",0.547590219685111,0,0,0.958282884448945,0.69693300687196,0,0,0,1.01846182570967,2.04804340452695
"Gm47642",0.359632667080406,0,0,0.629357167390711,0.457714303556881,0,0,0,0,2.01394293565028
"Gm47647",0.234015514859344,0,0.129341607868751,0.296353244118694,0.297837928002801,0,0.129341607868751,0,0.0685303689507374,0.879800012229084
"Gm47648",0.216039553792472,0.126603384212653,0.115462677550412,0.292864799306797,0.254183490796006,0.0887846846377992,0.115462677550412,0.0662554561732717,0.174795228116829,0.682865582256996
"Gm47662",0.223942047979514,0,0.0187498267235244,0.375492485581065,0.228435513670938,0.155599505333219,0.0187498267235244,0.0847656834835877,0.233035068209579,0.866822065469525
"Gm47673",1.04670546265059,0,0,1.83173455963853,1.33217058882802,0,0,0,1.46420403096111,4.39734655988218
"Gm47682",0.224835604596139,0,0,0.393462308043242,0.268192500779005,0.0493952389442209,0,0.0658603185922945,0.263728027009594,0.916318976418028
"Gm47683",0.158453335004025,0,0.018696955077955,0.260933500563832,0.162511109795254,0.107681120577137,0.018696955077955,0,0.17228979292342,0.662697408880844
"Gm47708",0.227810431832706,0,0.00708708529657991,0.392467056072729,0.258899670524778,0.0853624174713339,0.00708708529657991,0.0470299813783795,0.11051209054404,1.08894651123464
"Gm47718",0.339534593218036,0,0,0.594185538131563,0.432134936822955,0,0,0,0.204108648313672,1.69728507370733
"Gm47719",0.268662200125016,0,0,0.470158850218777,0.323538198735155,0.0505876539158793,0,0.0547880092419359,0.0773213223420513,1.36144138726771
"Gm47736",0.325199600661095,0,0,0.569099301156916,0.413890400841393,0,0,0,0.404486146310124,1.41663161739201
"Gm47759",0.260753746724742,0,0.00886926224771364,0.44855845230155,0.331868404922399,0,0.00886926224771364,0,0.331982438491942,1.10340460887302
"Gm47774",0.232040265193839,0,0,0.406070464089219,0.230168231856935,0.179178290571865,0,0.238904387429153,0,1.01274022017052
"Gm47776",0.18945774183984,0,0.194078019838222,0.161732780861276,0.241128035068887,0,0.194078019838222,0,0,0.517544898756082
"Gm47777",0.181359372287384,0,0,0.317378901502921,0.220679309092748,0.0278897030007859,0,0.0371862706677145,0.0425227829692653,0.928466177038826
"Gm47778",0.167360244904281,0,0,0.292880428582492,0.213003948059994,0,0,0,0.397216372188074,0.540000999275899
"Gm47793",0.265728418833932,0,0.185948957919468,0.302319394779847,0.338199805788641,0,0.185948957919468,0,0,0.967422063295512
"Gm47805",0.104402300909063,0,0,0.182704026590861,0.132875655702444,0,0,0,0.0305769994789722,0.554075885611782
"Gm47807",0.15933881626164,0.212178655943383,0.0303112365633404,0.278842928457871,0.145016880540198,0.211934099416041,0.0303112365633404,0.282578799221388,0,0.55320281199952
"Gm47808",0.645638298579825,0,0.0873365708247115,1.05344752304307,0.821721470919777,0,0.0873365708247115,0,0.59369976617419,2.77733230756364
"Gm47809",0.392191030427195,0,0.350089796704487,0.380005731131166,0.499152220543703,0,0.350089796704487,0,0,1.21601833961973
"Gm47821",1.56069671815993,0,0,2.73121925677988,1.98634127765809,0,0,0,2.4188291304811,6.3210724912145
"Gm47822",0.955057692673043,0,0,1.67135096217782,1.21552797249296,0,0,0,2.17036005048229,3.17796302848675
"Gm47832",0.130202508019701,0,0,0.227854389034476,0.165712282934165,0,0,0,0,0.729134044910324
"Gm47840",0.284613876579358,0,0,0.498074284013876,0.337627622685917,0.0676726056414786,0,0,0.504092816311552,1.08974489253285
"Gm47850",0.190944727747613,0,0,0.334153273558323,0.176897996844806,0.18183705579343,0,0.242449407724573,0,0.778351186117146
"Gm47884",0.277297225692856,0.224545574140767,0.265770235414924,0.280789385742036,0.373336975803705,0,0.265770235414924,0,0.159314323082098,0.739211711292417
"Gm47891",0.198923444562964,0,0,0.348116027985187,0.253175293080136,0,0,0,0.256076772415958,0.857894517136642
"Gm47899",0.56295497521088,0,0.245594794967575,0.770275761022412,0.716488150268393,0,0.245594794967575,0,0.421977326865596,2.04290510840612
"Gm47928",0.253121150672935,0,0.161592766673029,0.301568342838735,0.322154191765553,0,0.161592766673029,0,0,0.965018697083952
"Gm47932",1.17168358152834,0,0.671772633014245,1.46264521378713,1.46553833466714,0.0706621150145593,0.671772633014245,0.0942161533527457,1.2020420376885,3.36536326240701
"Gm47933",2.167847716853,0,0.337401222047509,3.49850743520117,2.75907891235836,0,0.337401222047509,0,3.64307035438463,7.55215343825913
"Gm47940",0.266912222432724,0,0.100146013079452,0.379468627812746,0.339706464914375,0,0.100146013079452,0,0,1.21429960900079
"Gm47967",1.60244158243623,0,0,2.80427276926341,2.03947110491884,0,0,0,2.69320923979516,6.28046362184774
"Gm47968",0.975255455849603,0,0.0101341177039816,1.69782969474582,1.19763973244513,0.119884831249506,0.0101341177039816,0.0717097155051452,1.50362958339857,3.84337378118188
"Gm47969",0.192330648370075,0,0,0.336578634647632,0.244784461561914,0,0,0,0.181677094725116,0.895374536147306
"Gm47974",0.691668809412564,0,0,1.21042041647199,0.801906407655739,0.215598211890691,0,0.287464282520921,0.674759452521912,2.85362874116334
"Gm47984",0.222413265323169,0,0.0544444216913234,0.341584345335638,0.283071428593124,0,0.0544444216913234,0,0,1.09306990507404
"Gm47999",0.141047342434339,0,0.044123370816428,0.208224899795719,0.179514799461886,0,0.044123370816428,0,0,0.6663196793463
"Gm48010",0.178796038937799,0,0,0.312893068141148,0.227558595011744,0,0,0,0,1.00125781805167
"Gm48040",0.183462140857596,0,0.014973456205758,0.307956972320754,0.179112377020393,0.149558456195503,0.014973456205758,0.199411274927337,0,0.746168781513609
"Gm48054",1.52974654339563,0,0,2.67705645094236,1.9469501461399,0,0,0,2.47730635350763,6.08927428950791
"Gm48061",0.25042098405936,0,0.00476596292097234,0.434066504548029,0.303603185363433,0.0415646844583186,0.00476596292097234,0.031022226384924,0.139687462142664,1.21209868074912
"Gm48065",0.546637129724197,0,0,0.956614977017345,0.673747956690132,0.0604230731368275,0,0,0.547744633170692,2.51342329328481
"Gm48082",1.25692039793452,0,0,2.19961069638541,1.59971687009848,0,0,0,2.04317530387379,4.99557892455951
"Gm48085",0.226356264506109,0,0.0485216920278739,0.353666982361302,0.288089791189594,0,0.0485216920278739,0,0,1.13173434355617
"Gm48096",0.197455317673218,0,0,0.345546805928131,0.251306767947732,0,0,0,0,1.10574977897002
"Gm48115",0.101782942649652,0,0,0.178120149636891,0.129541927008648,0,0,0,0,0.569984478838052
"Gm4812",0.209479147507066,0,0,0.366588508137366,0.266609824099903,0,0,0,0,1.17308322603957
"Gm48121",0.240018649387696,0,0,0.420032636428468,0.305478281038885,0,0,0,0.403283146155266,0.94082129041583
"Gm48132",0.729566333831164,0,0.0215791132956661,1.25785936007083,0.928538970330573,0,0.0215791132956661,0,1.05934425831752,2.96580569390913
"Gm48143",0.204235311727103,0.252567538184555,0.0360810768835079,0.357411795522429,0.282896536578545,0,0.0360810768835079,0,0,1.14371774567177
"Gm48149",0.201191275590244,0,0,0.352084732282926,0.256061623478492,0,0,0,0,1.12667114330536
"Gm48177",1.38159775313869,0,0,2.4177960679927,1.75839714035833,0,0,0,2.49514423867776,5.24180317889888
"Gm48187",0.168398719266597,0,0.00281814656423543,0.292231880472838,0.214325642702941,0,0.00281814656423543,0,0.0632290833972476,0.871912934115835
"Gm4819",0.122230448196,0,0,0.213903284343001,0.155566024976728,0,0,0,0,0.684490509897602
"Gm4823",0.214623614216388,0,0,0.375591324878679,0.273157327184494,0,0,0,0,1.20189223961177
"Gm48233",0.276592492904897,0,0.181088239356208,0.325584653146888,0.352026809151687,0,0.181088239356208,0,0.167279068532309,0.874591821537734
"Gm48255",0.182038075324406,0,0,0.318566631817711,0.231684823140154,0,0,0,0,1.01941322181668
"Gm48264",0.1619192056302,0,0.00969097347399478,0.274879008063104,0.20607898898389,0,0.00969097347399478,0,0.0836276518556412,0.795985173946291
"Gm48268",0.117618667964441,0,0,0.205832668937772,0.149696486500198,0,0,0,0,0.65866454060087
"Gm48269",0.850739458937098,0,0,1.48879405313992,1.08275931137449,0,0,0,1.36441894477809,3.39972202526966
"Gm48270",0.661191344283442,0,0,1.15708485249602,0.841516256360745,0,0,0,0.946705762472608,2.75596576551467
"Gm48271",1.51439666923037,0.0409962684795662,0.0599704794457405,2.60284453519807,1.93114087615498,0,0.0599704794457405,0,2.43063969922344,5.89846281341039
"Gm48289",0.157718412765092,0,0,0.276007222338911,0.20073252533739,0,0,0,0,0.883223111484514
"Gm48313",0.232180311103516,0,0.00291553568654409,0.403764450705426,0.149796522066211,0.400690653180223,0.00291553568654409,0.329779841545803,0.299709807627157,0.596600624775243
"Gm48315",1.10126146246754,0,0.187677644755998,1.7629896201567,1.40160549768596,0,0.187677644755998,0,2.05744201474393,3.58412476975751
"Gm4832",0.294863278876907,0,0.112183800073103,0.417849912970621,0.364130917647996,0.0306614525371851,0.112183800073103,0,0.780357879225931,0.556761842280058
"Gm48348",1.07215537166881,0,0.0155771200960669,1.86264192033636,1.36456138212394,0,0.0155771200960669,0,1.41887788843252,4.54157625664382
"Gm48358",0.660878832053657,0,0.241431573115375,0.945285329617946,0.841118513522836,0,0.241431573115375,0,0.598699027446332,2.4262140273311
"Gm48362",0.672728678919577,0,0.0123537881883965,1.16646562344441,0.680294646256719,0.48374009901254,0.0123537881883965,0.644986798683387,0.9727542080315,1.98595162857055
"Gm48364",0.928077251262802,0,0.0220082172231875,1.60487799963961,1.18118922887993,0,0.0220082172231875,0,1.52226684674574,3.61334275210103
"Gm48365",0.238696883533487,0,0.00815723080680657,0.410581969227647,0.303796033588075,0,0.00815723080680657,0,0.140066958026004,1.17379534350247
"Gm48366",0.777136609018015,0,0,1.35998906578153,0.929908159624472,0.162730692595753,0,0.216974256794338,1.09306487772542,2.99853102462225
"Gm48368",1.45762985036966,0,0,2.5508522381469,1.85516526410683,0,0,0,2.56008233290637,5.6026448291637
"Gm48374",0.190054205768103,0,0.00648003140865244,0.326924832611609,0.241887170977585,0,0.00648003140865244,0,0.06062772258762,0.985531741769528
"Gm48377",0.92295472391218,0,0,1.61517076684631,1.1746696486155,0,0,0,1.56287962716305,3.60566682674516
"Gm48385",0.141095001176778,0,0,0.246916252059362,0.179575456043172,0,0,0,0,0.790132006589958
"Gm48398",0.335004459218219,0,0.292313990875292,0.330483061616002,0.426369311732279,0,0.292313990875292,0,0,1.05754579717121
"Gm48401",0.927334986005705,0,0,1.62283622550998,1.14793045521368,0.0888636991823625,0,0.11848493224315,1.28692437884239,3.76396962409778
"Gm48402",0.232816925831347,0,0.0267656249295056,0.38400969839154,0.227517007420237,0.189187470004064,0.0267656249295056,0.252249960005419,0.0891299871664628,0.837001095679962
"Gm48407",0.996656553827406,0,0,1.74414896919796,1.26847197759852,0,0,0,2.43978637619088,3.14149032524259
"Gm48412",0.210126675577909,0,0,0.36772168226134,0.26743395073552,0,0,0,0.197939799104665,0.978769584131624
"Gm48415",0.332086283375964,0,0,0.581150995907936,0.422655269751226,0,0,0,0.15624279699176,1.70344038991364
"Gm48416",0.190722268016037,0,0,0.333763969028064,0.24273743202041,0,0,0,0.222105404879653,0.845939296010153
"Gm48417",0.47769814637536,0,0,0.83597175615688,0.607979459023185,0,0,0,0.608519371872305,2.06659024782971
"Gm48418",1.13256133206674,0,0,1.9819823311168,1.44144169535767,0,0,0,1.69696917904946,4.64537428052429
"Gm4842",0.213964513248113,0,0,0.374437898184197,0.272318471406689,0,0,0,0.32008360752312,0.878117666666312
"Gm48425",0.178945917914606,0,0.0110550869654703,0.303482155255775,0.227749350073135,0,0.0110550869654703,0,0,0.971142896818479
"Gm48449",0.253211047766136,0,0.00342625905909058,0.440121356914034,0.261072520926646,0.168289234633199,0.00342625905909058,0.168706722391344,0.431201423919288,0.774738851336008
"Gm48465",0.124394583441315,0,0,0.217690521022302,0.15832037892531,0,0,0,0.205157845039434,0.491451822231932
"Gm48476",0.452710669225163,0,0,0.792243671144034,0.468267493105498,0.29675173624795,0,0.395668981663933,0.576557403224484,1.48381956643971
"Gm48493",0.701396353723301,0,0,1.22744361901578,0.89268626837511,0,0,0,1.10521748933064,2.82260209151984
"Gm48498",1.47528407301729,0,0.0114534130307424,2.57172539137835,1.87763427474927,0,0.0114534130307424,0,2.31515026772664,5.91437098468409
"Gm4850",0.1643956484968,0,0,0.2876923848694,0.209230825359564,0,0,0,0.136900659052346,0.783714972529734
"Gm48537",0.265563931654914,0,0.339763022129109,0.167444236033128,0.33799045846989,0,0.339763022129109,0,0,0.53582155530601
"Gm48541",1.31917515270529,0,0,2.30855651723426,1.67895019435219,0,0,0,2.04489979432153,5.3424810608281
"Gm48544",0.154321144460656,0,0,0.270062002806148,0.17419665990623,0.0610831908701631,0,0.0814442544935508,0.0444153445131782,0.722049959074235
"Gm48563",0.226816465733251,0,0,0.396928815033189,0.236137917094203,0.144478358057319,0,0.192637810743092,0.394698238514095,0.644308596700399
"Gm48575",0.156924059559366,0,0,0.27461710422889,0.199721530348284,0,0,0,0,0.878774733532448
"Gm48587",0.501174684160653,0,0,0.877055697281143,0.63785868893174,0,0,0,0.95749339846108,1.84908483283858
"Gm48590",0.169565566116857,0,0,0.2967397407045,0.215810720512363,0,0,0,0.172129940806779,0.77743722944762
"Gm48592",0.539901003247005,0,0,0.944826755682258,0.687146731405279,0,0,0,0.302660065786236,2.72078555239699
"Gm48599",0.111100194918593,0,0,0.194425341107538,0.14140024807821,0,0,0,0.204523123031716,0.417637968512406
"Gm48608",0.18674908585348,0,0.0306839988579339,0.299962401242898,0.237680654722611,0,0.0306839988579339,0,0,0.959879683977272
"Gm48613",0.406718655112703,0,0.0201438181418036,0.694131805573153,0.496876139128543,0.0571059102909683,0.0201438181418036,0.076141213721291,0.546341737463883,1.58351058390466
"Gm48614",0.581020380623651,0.0145919221178651,0.119039749481299,0.914449875559986,0.611974025023973,0.354290743896318,0.119039749481299,0.0316407449867362,1.45721861212755,1.43105209568032
"Gm48618",0.150900956073145,0,0.0320313791803697,0.236049216345181,0.192055762274912,0,0.0320313791803697,0,0,0.755357492304578
"Gm48620",0.235826461235289,0,0.134208726391076,0.295263671569564,0.300142768844913,0,0.134208726391076,0,0.099729945711318,0.845113803311286
"Gm48621",1.2354037006199,0,0.642812101792256,1.59949588701661,1.57233198260715,0,0.642812101792256,0,1.69196769321138,3.42641914524177
