"GeneHu","Category"
"SERF1B","PSVZbyQSVZ_Morizur_FC5_"
"SERF1A","PSVZbyQSVZ_Morizur_FC5_"
"SERHL2","PSVZbyQSVZ_Morizur_FC5_"
"SERINC1","QSVZbyPSVZ_Morizur_FC5_"
"SERINC2","PSVZbyQSVZ_Morizur_FC5_"
"SERINC5","QSVZbyPSVZ_Morizur_FC5_"
"SERPINA3","QSVZbyPSVZ_Morizur_FC5_"
"SERPINB1","QSVZbyPSVZ_Morizur_FC5_"
"SERPINE2","QSVZbyPSVZ_Morizur_FC5_"
"SERPINF1","PSVZbyQSVZ_Morizur_FC5_"
"SERTAD2","PSVZbyQSVZ_Morizur_FC5_"
"SERTAD4","PSVZbyQSVZ_Morizur_FC5_"
"SESN1","QSVZbyPSVZ_Morizur_FC5_"
"SESN2","PSVZbyQSVZ_Morizur_FC5_"
"SESTD1","PSVZbyQSVZ_Morizur_FC5_"
"SET","PSVZbyQSVZ_Morizur_FC5_"
"SETSIP","PSVZbyQSVZ_Morizur_FC5_"
"SETD3","PSVZbyQSVZ_Morizur_FC5_"
"SETD6","PSVZbyQSVZ_Morizur_FC5_"
"SETDB1","PSVZbyQSVZ_Morizur_FC5_"
"SETX","PSVZbyQSVZ_Morizur_FC5_"
"SEZ6","PSVZbyQSVZ_Morizur_FC5_"
"SEZ6L","QSVZbyPSVZ_Morizur_FC5_"
"SEZ6L2","QSVZbyPSVZ_Morizur_FC5_"
"SF1","PSVZbyQSVZ_Morizur_FC5_"
"SF3A2","PSVZbyQSVZ_Morizur_FC5_"
"SF3A3","PSVZbyQSVZ_Morizur_FC5_"
"SF3B1","PSVZbyQSVZ_Morizur_FC5_"
"SF3B2","PSVZbyQSVZ_Morizur_FC5_"
"SF3B3","PSVZbyQSVZ_Morizur_FC5_"
"SF3B4","PSVZbyQSVZ_Morizur_FC5_"
"SF3B5","PSVZbyQSVZ_Morizur_FC5_"
"SF3B6","PSVZbyQSVZ_Morizur_FC5_"
"SFI1","QSVZbyPSVZ_Morizur_FC5_"
"SFMBT1","PSVZbyQSVZ_Morizur_FC5_"
"SFPQ","PSVZbyQSVZ_Morizur_FC5_"
"SFR1","PSVZbyQSVZ_Morizur_FC5_"
"SFRP1","PSVZbyQSVZ_Morizur_FC5_"
"SFRP2","PSVZbyQSVZ_Morizur_FC5_"
"SFRP5","QSVZbyPSVZ_Morizur_FC5_"
"SFSWAP","QSVZbyPSVZ_Morizur_FC5_"
"SFT2D1","QSVZbyPSVZ_Morizur_FC5_"
"SFT2D2","QSVZbyPSVZ_Morizur_FC5_"
"SFXN5","QSVZbyPSVZ_Morizur_FC5_"
"SGCB","QSVZbyPSVZ_Morizur_FC5_"
"SGCD","PSVZbyQSVZ_Morizur_FC5_"
"SGIP1","QSVZbyPSVZ_Morizur_FC5_"
"SGPP1","QSVZbyPSVZ_Morizur_FC5_"
"SGSM2","PSVZbyQSVZ_Morizur_FC5_"
"SGTA","PSVZbyQSVZ_Morizur_FC5_"
"SGTB","QSVZbyPSVZ_Morizur_FC5_"
"SH3BGRL","PSVZbyQSVZ_Morizur_FC5_"
"SH3BGRL3","PSVZbyQSVZ_Morizur_FC5_"
"SH3GL1","PSVZbyQSVZ_Morizur_FC5_"
"SH3GL2","QSVZbyPSVZ_Morizur_FC5_"
"SH3GL3","QSVZbyPSVZ_Morizur_FC5_"
"SH3KBP1","PSVZbyQSVZ_Morizur_FC5_"
"SH3PXD2A","PSVZbyQSVZ_Morizur_FC5_"
"SH3RF1","PSVZbyQSVZ_Morizur_FC5_"
"SHC3","QSVZbyPSVZ_Morizur_FC5_"
"SHCBP1","PSVZbyQSVZ_Morizur_FC5_"
"SHD","PSVZbyQSVZ_Morizur_FC5_"
"SHISA7","PSVZbyQSVZ_Morizur_FC5_"
"SHISA9","QSVZbyPSVZ_Morizur_FC5_"
"SHKBP1","PSVZbyQSVZ_Morizur_FC5_"
"SHMT1","PSVZbyQSVZ_Morizur_FC5_"
"SHMT2","PSVZbyQSVZ_Morizur_FC5_"
"SHOC2","PSVZbyQSVZ_Morizur_FC5_"
"SHROOM3","PSVZbyQSVZ_Morizur_FC5_"
"SIAH1","PSVZbyQSVZ_Morizur_FC5_"
"SIK1","PSVZbyQSVZ_Morizur_FC5_"
"SIK1B","PSVZbyQSVZ_Morizur_FC5_"
"SIMC1","PSVZbyQSVZ_Morizur_FC5_"
"SIPA1L1","PSVZbyQSVZ_Morizur_FC5_"
"SIRT1","PSVZbyQSVZ_Morizur_FC5_"
"SIRT5","PSVZbyQSVZ_Morizur_FC5_"
"SIRT6","PSVZbyQSVZ_Morizur_FC5_"
"SIVA1","PSVZbyQSVZ_Morizur_FC5_"
"SIX3","PSVZbyQSVZ_Morizur_FC5_"
"SIX5","PSVZbyQSVZ_Morizur_FC5_"
"SKA1","PSVZbyQSVZ_Morizur_FC5_"
"SKA2","PSVZbyQSVZ_Morizur_FC5_"
"SKA3","PSVZbyQSVZ_Morizur_FC5_"
"SKAP2","QSVZbyPSVZ_Morizur_FC5_"
"SKIDA1","PSVZbyQSVZ_Morizur_FC5_"
"SKIL","PSVZbyQSVZ_Morizur_FC5_"
"SKIV2L","PSVZbyQSVZ_Morizur_FC5_"
"SKP2","PSVZbyQSVZ_Morizur_FC5_"
"SLAIN2","PSVZbyQSVZ_Morizur_FC5_"
"SLBP","PSVZbyQSVZ_Morizur_FC5_"
"SLC10A1","PSVZbyQSVZ_Morizur_FC5_"
"SLC10A3","PSVZbyQSVZ_Morizur_FC5_"
"SLC11A2","PSVZbyQSVZ_Morizur_FC5_"
"SLC12A4","QSVZbyPSVZ_Morizur_FC5_"
"SLC12A6","PSVZbyQSVZ_Morizur_FC5_"
"SLC12A7","PSVZbyQSVZ_Morizur_FC5_"
"SLC12A9","QSVZbyPSVZ_Morizur_FC5_"
"SLC13A3","QSVZbyPSVZ_Morizur_FC5_"
"SLC13A4","PSVZbyQSVZ_Morizur_FC5_"
"SLC13A5","QSVZbyPSVZ_Morizur_FC5_"
"SLC14A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC15A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC15A2","QSVZbyPSVZ_Morizur_FC5_"
"SLC16A14","PSVZbyQSVZ_Morizur_FC5_"
"SLC16A3","PSVZbyQSVZ_Morizur_FC5_"
"SLC18B1","QSVZbyPSVZ_Morizur_FC5_"
"SLC19A3","PSVZbyQSVZ_Morizur_FC5_"
"SLC1A4","QSVZbyPSVZ_Morizur_FC5_"
"SLC1A5","PSVZbyQSVZ_Morizur_FC5_"
"SLC20A1","PSVZbyQSVZ_Morizur_FC5_"
"SLC22A12","PSVZbyQSVZ_Morizur_FC5_"
"SLC22A17","QSVZbyPSVZ_Morizur_FC5_"
"SLC22A23","QSVZbyPSVZ_Morizur_FC5_"
"SLC22A4","QSVZbyPSVZ_Morizur_FC5_"
"SLC22A5","PSVZbyQSVZ_Morizur_FC5_"
"SLC22A8","QSVZbyPSVZ_Morizur_FC5_"
"SLC23A2","QSVZbyPSVZ_Morizur_FC5_"
"SLC24A2","PSVZbyQSVZ_Morizur_FC5_"
"SLC24A3","QSVZbyPSVZ_Morizur_FC5_"
"SLC24A4","PSVZbyQSVZ_Morizur_FC5_"
"SLC25A13","PSVZbyQSVZ_Morizur_FC5_"
"SLC25A15","PSVZbyQSVZ_Morizur_FC5_"
"SLC25A17","PSVZbyQSVZ_Morizur_FC5_"
"SLC25A20","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A22","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A24","PSVZbyQSVZ_Morizur_FC5_"
"SLC25A26","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A33","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A34","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A35","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A39","PSVZbyQSVZ_Morizur_FC5_"
"SLC25A44","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A52","QSVZbyPSVZ_Morizur_FC5_"
"SLC25A51","QSVZbyPSVZ_Morizur_FC5_"
"SLC26A6","QSVZbyPSVZ_Morizur_FC5_"
"SLC27A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC27A3","PSVZbyQSVZ_Morizur_FC5_"
"SLC2A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC2A12","QSVZbyPSVZ_Morizur_FC5_"
"SLC2A13","PSVZbyQSVZ_Morizur_FC5_"
"SLC2A4","PSVZbyQSVZ_Morizur_FC5_"
"SLC2A8","QSVZbyPSVZ_Morizur_FC5_"
"SLC30A10","QSVZbyPSVZ_Morizur_FC5_"
"SLC30A4","QSVZbyPSVZ_Morizur_FC5_"
"SLC30A6","QSVZbyPSVZ_Morizur_FC5_"
"SLC30A7","PSVZbyQSVZ_Morizur_FC5_"
"SLC33A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC35A1","PSVZbyQSVZ_Morizur_FC5_"
"SLC35A3","PSVZbyQSVZ_Morizur_FC5_"
"SLC35B4","QSVZbyPSVZ_Morizur_FC5_"
"SLC35C2","PSVZbyQSVZ_Morizur_FC5_"
"SLC35D1","QSVZbyPSVZ_Morizur_FC5_"
"SLC35E3","PSVZbyQSVZ_Morizur_FC5_"
"SLC35F1","PSVZbyQSVZ_Morizur_FC5_"
"SLC35F2","PSVZbyQSVZ_Morizur_FC5_"
"SLC35G1","PSVZbyQSVZ_Morizur_FC5_"
"SLC36A4","PSVZbyQSVZ_Morizur_FC5_"
"SLC38A1","PSVZbyQSVZ_Morizur_FC5_"
"SLC38A10","PSVZbyQSVZ_Morizur_FC5_"
"SLC38A2","PSVZbyQSVZ_Morizur_FC5_"
"SLC38A3","QSVZbyPSVZ_Morizur_FC5_"
"SLC38A9","PSVZbyQSVZ_Morizur_FC5_"
"SLC39A11","PSVZbyQSVZ_Morizur_FC5_"
"SLC39A12","QSVZbyPSVZ_Morizur_FC5_"
"SLC39A6","PSVZbyQSVZ_Morizur_FC5_"
"SLC41A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC43A1","PSVZbyQSVZ_Morizur_FC5_"
"SLC43A2","QSVZbyPSVZ_Morizur_FC5_"
"SLC44A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC46A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC46A3","QSVZbyPSVZ_Morizur_FC5_"
"SLC4A10","QSVZbyPSVZ_Morizur_FC5_"
"SLC4A3","QSVZbyPSVZ_Morizur_FC5_"
"SLC4A4","QSVZbyPSVZ_Morizur_FC5_"
"SLC4A8","QSVZbyPSVZ_Morizur_FC5_"
"SLC50A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC6A1","QSVZbyPSVZ_Morizur_FC5_"
"SLC6A11","QSVZbyPSVZ_Morizur_FC5_"
"SLC6A13","PSVZbyQSVZ_Morizur_FC5_"
"SLC6A17","QSVZbyPSVZ_Morizur_FC5_"
"SLC6A20","PSVZbyQSVZ_Morizur_FC5_"
"SLC6A9","QSVZbyPSVZ_Morizur_FC5_"
"SLC7A1","PSVZbyQSVZ_Morizur_FC5_"
"SLC7A10","QSVZbyPSVZ_Morizur_FC5_"
"SLC7A11","QSVZbyPSVZ_Morizur_FC5_"
"SLC7A2","QSVZbyPSVZ_Morizur_FC5_"
"SLC7A3","PSVZbyQSVZ_Morizur_FC5_"
"SLC7A5","PSVZbyQSVZ_Morizur_FC5_"
"SLC7A6","PSVZbyQSVZ_Morizur_FC5_"
"SLC7A7","PSVZbyQSVZ_Morizur_FC5_"
"SLC7A8","PSVZbyQSVZ_Morizur_FC5_"
"SLC8B1","QSVZbyPSVZ_Morizur_FC5_"
"SLC9A3R1","QSVZbyPSVZ_Morizur_FC5_"
"SLC9A8","PSVZbyQSVZ_Morizur_FC5_"
"SLC9A9","QSVZbyPSVZ_Morizur_FC5_"
"SLCO1C1","QSVZbyPSVZ_Morizur_FC5_"
"SLCO2B1","PSVZbyQSVZ_Morizur_FC5_"
"SLFN13","PSVZbyQSVZ_Morizur_FC5_"
"SLIT1","PSVZbyQSVZ_Morizur_FC5_"
"SLITRK2","QSVZbyPSVZ_Morizur_FC5_"
"SLITRK5","QSVZbyPSVZ_Morizur_FC5_"
"SLMAP","PSVZbyQSVZ_Morizur_FC5_"
"SLTM","PSVZbyQSVZ_Morizur_FC5_"
"SLU7","PSVZbyQSVZ_Morizur_FC5_"
"SLX4","PSVZbyQSVZ_Morizur_FC5_"
"SLX4IP","PSVZbyQSVZ_Morizur_FC5_"
"SMAD1","PSVZbyQSVZ_Morizur_FC5_"
"SMAD2","PSVZbyQSVZ_Morizur_FC5_"
"SMAD4","PSVZbyQSVZ_Morizur_FC5_"
"SMARCA4","PSVZbyQSVZ_Morizur_FC5_"
"SMARCA5","PSVZbyQSVZ_Morizur_FC5_"
"SMARCAD1","PSVZbyQSVZ_Morizur_FC5_"
"SMARCAL1","PSVZbyQSVZ_Morizur_FC5_"
"SMARCB1","PSVZbyQSVZ_Morizur_FC5_"
"SMARCC1","PSVZbyQSVZ_Morizur_FC5_"
"SMARCC2","PSVZbyQSVZ_Morizur_FC5_"
"SMARCD3","QSVZbyPSVZ_Morizur_FC5_"
"SMARCE1","PSVZbyQSVZ_Morizur_FC5_"
"SMC1A","PSVZbyQSVZ_Morizur_FC5_"
"SMC2","PSVZbyQSVZ_Morizur_FC5_"
"SMC3","PSVZbyQSVZ_Morizur_FC5_"
"SMC4","PSVZbyQSVZ_Morizur_FC5_"
"SMC5","PSVZbyQSVZ_Morizur_FC5_"
"SMC6","PSVZbyQSVZ_Morizur_FC5_"
"SMCHD1","PSVZbyQSVZ_Morizur_FC5_"
"SMCO4","PSVZbyQSVZ_Morizur_FC5_"
"SMG1","PSVZbyQSVZ_Morizur_FC5_"
"SMG7","PSVZbyQSVZ_Morizur_FC5_"
"SMG8","PSVZbyQSVZ_Morizur_FC5_"
"SMIM1","PSVZbyQSVZ_Morizur_FC5_"
"SMIM11B","PSVZbyQSVZ_Morizur_FC5_"
"SMIM11A","PSVZbyQSVZ_Morizur_FC5_"
"SMIM13","PSVZbyQSVZ_Morizur_FC5_"
"SMIM19","PSVZbyQSVZ_Morizur_FC5_"
"SMIM3","QSVZbyPSVZ_Morizur_FC5_"
"SMIM8","QSVZbyPSVZ_Morizur_FC5_"
"SMN2","PSVZbyQSVZ_Morizur_FC5_"
"SMN1","PSVZbyQSVZ_Morizur_FC5_"
"SMNDC1","PSVZbyQSVZ_Morizur_FC5_"
"SMOX","QSVZbyPSVZ_Morizur_FC5_"
"SMPD2","QSVZbyPSVZ_Morizur_FC5_"
"SMPDL3A","QSVZbyPSVZ_Morizur_FC5_"
"SMPDL3B","PSVZbyQSVZ_Morizur_FC5_"
"SMU1","PSVZbyQSVZ_Morizur_FC5_"
"SMYD2","PSVZbyQSVZ_Morizur_FC5_"
"SMYD3","PSVZbyQSVZ_Morizur_FC5_"
"SNAP47","QSVZbyPSVZ_Morizur_FC5_"
"SNAPC1","PSVZbyQSVZ_Morizur_FC5_"
"SNAPC4","PSVZbyQSVZ_Morizur_FC5_"
"SNCA","PSVZbyQSVZ_Morizur_FC5_"
"SNCAIP","PSVZbyQSVZ_Morizur_FC5_"
"SNED1","QSVZbyPSVZ_Morizur_FC5_"
"SNIP1","PSVZbyQSVZ_Morizur_FC5_"
"SNORD104","PSVZbyQSVZ_Morizur_FC5_"
"SNRNP25","PSVZbyQSVZ_Morizur_FC5_"
"SNRNP27","PSVZbyQSVZ_Morizur_FC5_"
"SNRNP35","PSVZbyQSVZ_Morizur_FC5_"
"SNRNP40","PSVZbyQSVZ_Morizur_FC5_"
"SNRPA1","PSVZbyQSVZ_Morizur_FC5_"
"SNRPB","PSVZbyQSVZ_Morizur_FC5_"
"SNRPB2","PSVZbyQSVZ_Morizur_FC5_"
"SNRPC","PSVZbyQSVZ_Morizur_FC5_"
"SNRPD3","PSVZbyQSVZ_Morizur_FC5_"
"SNRPE","PSVZbyQSVZ_Morizur_FC5_"
"SNRPF","PSVZbyQSVZ_Morizur_FC5_"
"SNTA1","QSVZbyPSVZ_Morizur_FC5_"
"SNW1","PSVZbyQSVZ_Morizur_FC5_"
"SNX12","PSVZbyQSVZ_Morizur_FC5_"
"SNX14","QSVZbyPSVZ_Morizur_FC5_"
"SNX16","PSVZbyQSVZ_Morizur_FC5_"
"SNX25","QSVZbyPSVZ_Morizur_FC5_"
"SNX27","PSVZbyQSVZ_Morizur_FC5_"
"SNX29","PSVZbyQSVZ_Morizur_FC5_"
"SNX33","QSVZbyPSVZ_Morizur_FC5_"
"SNX5","PSVZbyQSVZ_Morizur_FC5_"
"SNX6","PSVZbyQSVZ_Morizur_FC5_"
"SNX7","PSVZbyQSVZ_Morizur_FC5_"
"SOAT1","QSVZbyPSVZ_Morizur_FC5_"
"SOCS3","PSVZbyQSVZ_Morizur_FC5_"
"SOCS5","QSVZbyPSVZ_Morizur_FC5_"
"SOCS6","PSVZbyQSVZ_Morizur_FC5_"
"SOD3","QSVZbyPSVZ_Morizur_FC5_"
"SORBS3","QSVZbyPSVZ_Morizur_FC5_"
"SORCS2","QSVZbyPSVZ_Morizur_FC5_"
"SORD","PSVZbyQSVZ_Morizur_FC5_"
"SORL1","QSVZbyPSVZ_Morizur_FC5_"
"SOS1","PSVZbyQSVZ_Morizur_FC5_"
"SOS2","QSVZbyPSVZ_Morizur_FC5_"
"SOX11","PSVZbyQSVZ_Morizur_FC5_"
"SOX12","PSVZbyQSVZ_Morizur_FC5_"
"SOX18","QSVZbyPSVZ_Morizur_FC5_"
"SOX21","PSVZbyQSVZ_Morizur_FC5_"
"SOX3","PSVZbyQSVZ_Morizur_FC5_"
"SOX4","PSVZbyQSVZ_Morizur_FC5_"
"SOX8","PSVZbyQSVZ_Morizur_FC5_"
"SOX9","QSVZbyPSVZ_Morizur_FC5_"
"SP1","PSVZbyQSVZ_Morizur_FC5_"
"SP3","PSVZbyQSVZ_Morizur_FC5_"
"SP4","PSVZbyQSVZ_Morizur_FC5_"
"SP5","PSVZbyQSVZ_Morizur_FC5_"
"SP8","PSVZbyQSVZ_Morizur_FC5_"
"SPA17","PSVZbyQSVZ_Morizur_FC5_"
"SPAG1","QSVZbyPSVZ_Morizur_FC5_"
"SPAG5","PSVZbyQSVZ_Morizur_FC5_"
"SPARCL1","QSVZbyPSVZ_Morizur_FC5_"
"SPAST","PSVZbyQSVZ_Morizur_FC5_"
"SPATA13","PSVZbyQSVZ_Morizur_FC5_"
"SPATA33","PSVZbyQSVZ_Morizur_FC5_"
"SPATA5","PSVZbyQSVZ_Morizur_FC5_"
"SPATA7","PSVZbyQSVZ_Morizur_FC5_"
"SPATA9","PSVZbyQSVZ_Morizur_FC5_"
"SPATS1","PSVZbyQSVZ_Morizur_FC5_"
"SPATS2","PSVZbyQSVZ_Morizur_FC5_"
"SPC24","PSVZbyQSVZ_Morizur_FC5_"
"SPC25","PSVZbyQSVZ_Morizur_FC5_"
"SPCS3","PSVZbyQSVZ_Morizur_FC5_"
"SPDL1","PSVZbyQSVZ_Morizur_FC5_"
"SPDYA","PSVZbyQSVZ_Morizur_FC5_"
"SPECC1L-ADORA2A","PSVZbyQSVZ_Morizur_FC5_"
"SPECC1L","PSVZbyQSVZ_Morizur_FC5_"
"SPEN","PSVZbyQSVZ_Morizur_FC5_"
"SPART","QSVZbyPSVZ_Morizur_FC5_"
"SPIDR","PSVZbyQSVZ_Morizur_FC5_"
"SPIN4","PSVZbyQSVZ_Morizur_FC5_"
"SPIRE2","PSVZbyQSVZ_Morizur_FC5_"
"SPOCK1","QSVZbyPSVZ_Morizur_FC5_"
"SPOCK3","QSVZbyPSVZ_Morizur_FC5_"
"SPOPL","PSVZbyQSVZ_Morizur_FC5_"
"SPRED1","QSVZbyPSVZ_Morizur_FC5_"
"SPRYD4","QSVZbyPSVZ_Morizur_FC5_"
"SPSB1","QSVZbyPSVZ_Morizur_FC5_"
"SPSB4","PSVZbyQSVZ_Morizur_FC5_"
"SPTBN1","QSVZbyPSVZ_Morizur_FC5_"
"SPTSSA","PSVZbyQSVZ_Morizur_FC5_"
"SPTY2D1","PSVZbyQSVZ_Morizur_FC5_"
"SRA1","PSVZbyQSVZ_Morizur_FC5_"
"SRBD1","PSVZbyQSVZ_Morizur_FC5_"
"SRC","QSVZbyPSVZ_Morizur_FC5_"
"SRCAP","PSVZbyQSVZ_Morizur_FC5_"
"SRD5A1","PSVZbyQSVZ_Morizur_FC5_"
"SRF","PSVZbyQSVZ_Morizur_FC5_"
"SRGAP2B","PSVZbyQSVZ_Morizur_FC5_"
"SRGAP2","PSVZbyQSVZ_Morizur_FC5_"
"SRGAP2C","PSVZbyQSVZ_Morizur_FC5_"
"SRGN","QSVZbyPSVZ_Morizur_FC5_"
"SRM","PSVZbyQSVZ_Morizur_FC5_"
"SRP14","PSVZbyQSVZ_Morizur_FC5_"
"SRP19","PSVZbyQSVZ_Morizur_FC5_"
"SRP54","PSVZbyQSVZ_Morizur_FC5_"
"SRP68","PSVZbyQSVZ_Morizur_FC5_"
"SRP72","PSVZbyQSVZ_Morizur_FC5_"
"SRP9","PSVZbyQSVZ_Morizur_FC5_"
"SRPK2","PSVZbyQSVZ_Morizur_FC5_"
"SRPRB","QSVZbyPSVZ_Morizur_FC5_"
"SRR","PSVZbyQSVZ_Morizur_FC5_"
"SRRM1","PSVZbyQSVZ_Morizur_FC5_"
"SRRT","PSVZbyQSVZ_Morizur_FC5_"
"SRSF1","PSVZbyQSVZ_Morizur_FC5_"
"SRSF10","PSVZbyQSVZ_Morizur_FC5_"
"SRSF11","PSVZbyQSVZ_Morizur_FC5_"
"SRSF2","PSVZbyQSVZ_Morizur_FC5_"
"SRSF4","PSVZbyQSVZ_Morizur_FC5_"
"SRSF6","PSVZbyQSVZ_Morizur_FC5_"
"SRSF7","PSVZbyQSVZ_Morizur_FC5_"
"SRSF9","PSVZbyQSVZ_Morizur_FC5_"
"SRXN1","QSVZbyPSVZ_Morizur_FC5_"
"SS18","PSVZbyQSVZ_Morizur_FC5_"
"SSB","PSVZbyQSVZ_Morizur_FC5_"
"SSBP1","PSVZbyQSVZ_Morizur_FC5_"
"SSBP3","PSVZbyQSVZ_Morizur_FC5_"
"SSH2","PSVZbyQSVZ_Morizur_FC5_"
"SSNA1","PSVZbyQSVZ_Morizur_FC5_"
"SSPN","QSVZbyPSVZ_Morizur_FC5_"
"SSR4","QSVZbyPSVZ_Morizur_FC5_"
"SSRP1","PSVZbyQSVZ_Morizur_FC5_"
"SST","QSVZbyPSVZ_Morizur_FC5_"
"SSU72","PSVZbyQSVZ_Morizur_FC5_"
"ST13","PSVZbyQSVZ_Morizur_FC5_"
"ST14","PSVZbyQSVZ_Morizur_FC5_"
"ST3GAL1","PSVZbyQSVZ_Morizur_FC5_"
"ST3GAL4","QSVZbyPSVZ_Morizur_FC5_"
"ST6GALNAC5","QSVZbyPSVZ_Morizur_FC5_"
"ST7L","QSVZbyPSVZ_Morizur_FC5_"
"ST8SIA2","PSVZbyQSVZ_Morizur_FC5_"
"ST8SIA4","PSVZbyQSVZ_Morizur_FC5_"
"STAG1","PSVZbyQSVZ_Morizur_FC5_"
"STAG2","PSVZbyQSVZ_Morizur_FC5_"
"STAG3","PSVZbyQSVZ_Morizur_FC5_"
"STAM2","PSVZbyQSVZ_Morizur_FC5_"
"STAMBPL1","QSVZbyPSVZ_Morizur_FC5_"
"STAP2","QSVZbyPSVZ_Morizur_FC5_"
"STARD3","PSVZbyQSVZ_Morizur_FC5_"
"STARD8","QSVZbyPSVZ_Morizur_FC5_"
"STAT2","PSVZbyQSVZ_Morizur_FC5_"
"STAT5A","QSVZbyPSVZ_Morizur_FC5_"
"STAU2","PSVZbyQSVZ_Morizur_FC5_"
"STEAP2","PSVZbyQSVZ_Morizur_FC5_"
"STEAP3","QSVZbyPSVZ_Morizur_FC5_"
"STIL","PSVZbyQSVZ_Morizur_FC5_"
"STIM2","PSVZbyQSVZ_Morizur_FC5_"
"STIP1","PSVZbyQSVZ_Morizur_FC5_"
"STK10","QSVZbyPSVZ_Morizur_FC5_"
"STK11","PSVZbyQSVZ_Morizur_FC5_"
"STK11IP","QSVZbyPSVZ_Morizur_FC5_"
"STK24","PSVZbyQSVZ_Morizur_FC5_"
"STK25","PSVZbyQSVZ_Morizur_FC5_"
"STK3","PSVZbyQSVZ_Morizur_FC5_"
"STK33","PSVZbyQSVZ_Morizur_FC5_"
"STK35","PSVZbyQSVZ_Morizur_FC5_"
"STK38","PSVZbyQSVZ_Morizur_FC5_"
"STK38L","QSVZbyPSVZ_Morizur_FC5_"
"STK39","PSVZbyQSVZ_Morizur_FC5_"
"STMN1","PSVZbyQSVZ_Morizur_FC5_"
"STMN3","PSVZbyQSVZ_Morizur_FC5_"
"STMN4","QSVZbyPSVZ_Morizur_FC5_"
"STOML1","QSVZbyPSVZ_Morizur_FC5_"
"STON2","QSVZbyPSVZ_Morizur_FC5_"
"STOX1","PSVZbyQSVZ_Morizur_FC5_"
"STRA6","PSVZbyQSVZ_Morizur_FC5_"
"STRADA","PSVZbyQSVZ_Morizur_FC5_"
"STRAP","PSVZbyQSVZ_Morizur_FC5_"
"STRBP","QSVZbyPSVZ_Morizur_FC5_"
"STRIP1","PSVZbyQSVZ_Morizur_FC5_"
"STRIP2","QSVZbyPSVZ_Morizur_FC5_"
"STUB1","PSVZbyQSVZ_Morizur_FC5_"
"STX12","PSVZbyQSVZ_Morizur_FC5_"
"STX16","PSVZbyQSVZ_Morizur_FC5_"
"STX19","PSVZbyQSVZ_Morizur_FC5_"
"STX1B","QSVZbyPSVZ_Morizur_FC5_"
"STX5","PSVZbyQSVZ_Morizur_FC5_"
"STX6","PSVZbyQSVZ_Morizur_FC5_"
"STXBP5L","PSVZbyQSVZ_Morizur_FC5_"
"STYX","PSVZbyQSVZ_Morizur_FC5_"
"SUB1","PSVZbyQSVZ_Morizur_FC5_"
"SUCLA2","PSVZbyQSVZ_Morizur_FC5_"
"SUCLG2","QSVZbyPSVZ_Morizur_FC5_"
"SUCO","PSVZbyQSVZ_Morizur_FC5_"
"SUDS3","PSVZbyQSVZ_Morizur_FC5_"
"SUFU","PSVZbyQSVZ_Morizur_FC5_"
"SUGP2","PSVZbyQSVZ_Morizur_FC5_"
"SUGT1","PSVZbyQSVZ_Morizur_FC5_"
"SUMO1","PSVZbyQSVZ_Morizur_FC5_"
"SUMO3","PSVZbyQSVZ_Morizur_FC5_"
"SUPT16H","PSVZbyQSVZ_Morizur_FC5_"
"SUPT3H","PSVZbyQSVZ_Morizur_FC5_"
"SUPT5H","PSVZbyQSVZ_Morizur_FC5_"
"SUPT6H","PSVZbyQSVZ_Morizur_FC5_"
"SUPT7L","PSVZbyQSVZ_Morizur_FC5_"
"SUPV3L1","PSVZbyQSVZ_Morizur_FC5_"
"SURF2","PSVZbyQSVZ_Morizur_FC5_"
"SUSD3","PSVZbyQSVZ_Morizur_FC5_"
"SUV39H1","PSVZbyQSVZ_Morizur_FC5_"
"SUV39H2","PSVZbyQSVZ_Morizur_FC5_"
"SV2B","QSVZbyPSVZ_Morizur_FC5_"
"SWAP70","QSVZbyPSVZ_Morizur_FC5_"
"SWI5","PSVZbyQSVZ_Morizur_FC5_"
"SWSAP1","PSVZbyQSVZ_Morizur_FC5_"
"SWT1","PSVZbyQSVZ_Morizur_FC5_"
"SYBU","QSVZbyPSVZ_Morizur_FC5_"
"SYCE2","PSVZbyQSVZ_Morizur_FC5_"
"SYCP3","QSVZbyPSVZ_Morizur_FC5_"
"SYDE1","PSVZbyQSVZ_Morizur_FC5_"
"SYDE2","QSVZbyPSVZ_Morizur_FC5_"
"SYNCRIP","PSVZbyQSVZ_Morizur_FC5_"
