GSM506013	GSM506014	GSM506015	GSM506016	GSM506017	GSM506018	GSM506019	GSM506020	GSM506021	GSM506022	GSM506023
201032_at	854.1049741	823.6730659	725.0955522	568.476115	816.3861535	563.5756314	802.732069	735.4145708	425.8600626	722.9395942	914.8923985
201033_x_at	1794.03948	3739.519308	3730.311013	2139.81287	2060.887319	2611.178932	2239.34799	2673.987534	2338.729113	2502.930995	2282.610742
201034_at	1141.654249	848.3534064	787.6681133	840.6144797	995.7737898	1114.980073	1175.905774	672.0653856	779.151853	1298.958431	873.5583697
201035_s_at	136.2861786	163.1186087	213.6799618	196.3607254	168.1132415	179.6472958	150.008009	157.3416893	110.0296826	174.0924171	154.7979392
201036_s_at	141.6370848	146.5407372	140.5191885	141.4287259	142.0212954	173.6413259	157.6107955	132.5036031	109.8025739	158.9577479	173.7520583
201037_at	584.5704104	772.1290466	667.2912488	590.6559832	278.739365	275.8063969	478.4174788	431.9517803	167.1044971	477.2565594	659.0157326
201038_s_at	87.24215006	89.84952753	65.68528077	80.20899138	53.37101351	97.13604883	53.54353195	72.31724912	47.89769849	80.81185394	84.85380126
201039_s_at	193.5937581	208.451961	205.1921024	293.769675	176.8640448	175.3575923	178.8998246	203.4643943	180.1971169	146.8766033	171.2678212
201040_at	191.1538601	246.4585242	211.3709362	296.9237255	192.0786654	219.7630898	247.7605057	214.7468144	340.2754373	138.8358866	91.32816093
201041_s_at	379.977422	561.5763996	692.2064404	613.1821063	1411.657744	785.0847544	601.7890543	426.2643771	1447.044703	523.461286	509.8185497
201042_at	172.2185909	239.4929728	464.8619329	329.8128208	254.2928968	403.5660375	285.2667608	142.0492587	564.7311306	303.0495398	274.6420525
201043_s_at	67.66064921	89.90212139	98.79367631	77.12963105	68.54141971	70.5087349	43.09986855	151.4068663	29.90752881	78.51321096	25.41591237
201044_x_at	4.275733066	14.88417274	10.89844214	32.19053868	10.62313397	10.05227548	2.747048732	12.40247465	20.9838862	4.52201231	3.304699269
201045_s_at	17.82355686	12.33457023	10.50603553	7.032135913	2.782636254	7.9426406	16.796132	53.98116512	2.756264205	13.05188101	4.410141882
201046_s_at	244.5769336	274.9012477	168.7476501	189.9680583	255.5014357	231.4583086	249.1433381	228.0775504	187.5130917	199.3852714	261.8342645
201047_x_at	773.7701397	696.5634643	638.4055981	548.8750487	707.90698	546.3967323	719.714643	529.1070728	808.8158994	455.7061841	701.421717
201048_x_at	65.68593531	25.12429566	56.90586371	52.1809991	6.438632232	36.78547469	3.950985927	40.63034492	5.787720865	48.32734803	12.97413062
201049_s_at	3108.47532	3730.790114	3974.380026	2345.753504	3810.906985	4143.223863	4483.3725	4531.45548	5126.622249	2572.288941	3104.076726
201050_at	286.2139023	394.1943791	183.6939369	180.5412115	261.4948148	150.9866237	299.3325885	395.3998684	130.3698114	115.0189818	116.3800982
201051_at	355.9039111	378.7867139	353.2851378	371.2247245	440.9800892	377.0688554	339.733086	267.4234968	553.6164433	423.0305167	420.0355671
201052_s_at	88.68821768	77.79737006	73.00400156	95.32236456	94.18999526	80.18625326	75.81296209	85.420017	96.66582901	118.0645151	109.6350618
201053_s_at	108.1826781	66.14223922	54.31808891	95.36337404	83.25732051	84.86861251	87.16679691	91.63560799	85.92313929	90.98974624	107.5112554
201054_at	247.2248186	272.8346366	267.0366456	277.7884957	202.1543955	227.1518823	262.7698615	258.6214974	240.8520335	161.8990852	341.7189395
201055_s_at	101.7817909	85.33784981	94.65057127	113.1811052	58.33937554	100.0822166	43.22393349	74.17467823	31.66720847	125.7611041	81.12391674
201056_at	125.4291266	112.349809	136.4219794	159.581836	106.2852257	125.9310668	120.6027042	140.5154114	125.7808008	150.9548525	168.5647895
201057_s_at	207.9365456	208.0697418	237.229558	200.72351	143.7355574	213.6184303	142.5913233	232.2802901	217.0666238	182.6352133	241.7589589
201058_s_at	64.25548351	103.5391637	285.7603893	108.1674668	219.8527213	184.5356072	108.3291758	10.84006256	711.6307035	93.6667182	115.168945
201059_at	429.8228466	363.9179575	479.3174779	301.3600788	397.7227558	467.3226353	285.0350448	464.7735999	462.3505237	369.4975469	396.3513748
201060_x_at	520.1783857	612.0566605	638.2694343	785.5952996	582.5783738	598.6512407	458.876366	418.9813179	960.8294193	808.5104628	487.6027992
201061_s_at	545.6194642	1089.453178	932.3492313	1159.255094	908.6963109	1140.864017	876.2727474	882.3106357	1177.993212	871.0724207	669.0457015
201062_at	0.672942154	1.286795945	3.752046181	1.19419376	3.827186711	1.733465155	8.775073791	9.20030403	12.01449519	2.446450649	2.635376926
201063_at	83.29501205	119.6223715	144.6980222	114.4924878	120.9493207	106.6304347	117.6598437	202.0783101	133.2733408	166.095403	95.21661255
201064_s_at	137.1441942	218.2033619	249.310868	170.2446135	270.9849623	222.5163285	190.8416198	197.9582906	176.8413728	278.3269633	216.2192943
201065_s_at	701.2426063	466.5672019	623.6374921	828.905635	575.3213742	603.0296738	515.4840132	965.8603121	790.6270515	588.1543757	666.1964624
201066_at	233.0557637	314.4397236	238.087967	281.3459096	250.3427981	151.7098739	256.7215473	243.4645337	112.4407932	233.2345998	280.9628339
201067_at	87.02010856	77.51444871	76.39859411	65.95373847	31.9970687	16.91839477	50.62562759	16.98358412	50.97056199	79.95235954	100.5574756
201068_s_at	338.991101	402.9070953	380.1370016	357.3320384	332.4847884	279.9214109	380.5395135	334.1864523	461.4434544	313.5584866	420.7575835
201069_at	47.71571205	55.40750052	50.86451096	61.17848543	94.54409505	73.27702424	51.6203652	38.58535718	64.42982513	82.99861974	53.20219564
201070_x_at	107.7555581	98.22728784	119.0416103	188.5470125	66.06101615	106.9849861	24.58904672	138.7859739	120.4013538	165.9146798	92.87006399
201071_x_at	816.1485757	562.0275164	729.286784	730.1134628	721.0233578	947.7869822	759.1266025	494.1161289	909.6644933	839.953822	752.1911116
201072_s_at	68.61964393	75.72476001	42.18099134	88.70989071	62.33063759	57.79626424	52.58807171	120.6218375	65.48757756	51.04022194	62.07535195
201073_s_at	73.09895131	51.85103679	63.92011135	73.01620956	104.1811984	79.8460509	76.92664973	78.02729705	67.74987826	97.38807059	59.30329975
201074_at	116.0969297	77.85711993	83.52168276	123.6866944	63.63021336	151.8408739	167.920679	72.79501908	170.9476514	125.0749181	74.20632428
201075_s_at	61.8022939	41.10388846	69.35133178	62.77922861	90.23725226	66.28849659	55.65911798	97.13204557	87.19745492	75.92971182	69.41644191
201076_at	344.0235944	345.9161367	272.0341646	220.6502573	301.6356773	216.1147339	480.9808056	458.1076593	334.0189887	305.6485937	359.0325133
201077_s_at	597.1895397	587.9367724	724.3485472	526.9170768	492.1522644	416.727604	559.2669898	471.4302368	495.3170471	408.7174269	585.2061211
201078_at	377.6188359	324.4841889	350.7707191	355.4237872	415.1810877	353.5700319	313.7502773	184.8908382	484.2269707	423.3894838	360.0947412
201079_at	206.1350489	398.4790806	300.1636708	291.3013428	299.3719021	438.6330348	603.2275365	324.3224918	619.388123	221.5705407	233.4358722
201080_at	337.9621501	332.854572	281.1914406	292.2023858	270.7537151	301.846709	276.7021634	236.3665788	257.2119856	240.1916913	232.2096751
201081_s_at	47.46415059	53.50296396	111.9028424	124.3772123	56.51268651	28.98658361	68.56529589	42.12268519	13.6247145	52.70028248	12.072337
201082_s_at	329.8235171	315.2018017	248.1412703	238.0936201	294.1168585	224.6386607	382.3873426	245.8049471	256.2151833	131.716041	249.786386
201083_s_at	24.86663003	4.080082656	11.44422946	13.07626904	2.95673645	15.21733933	8.720667356	25.92938938	7.491398602	29.35210514	19.99411588
201084_s_at	455.0065346	362.826314	460.3196906	557.1994297	472.3390435	520.9829268	478.3245251	337.0089012	550.3185407	312.317438	393.7877205
201085_s_at	3.779582589	8.434128367	36.52535697	47.37315488	19.70331186	5.289873765	6.849879635	36.86689835	30.051127	9.555137074	6.241912415
201086_x_at	450.6638555	471.3917601	526.7648343	497.7031544	455.612359	386.5468073	484.1833144	258.759355	575.8999445	561.3333088	541.1513361
201087_at	128.8975397	109.2697445	140.6285669	161.9722061	175.3163428	189.4726654	213.373517	207.9499159	262.5437681	160.405097	123.9502879
201088_at	146.5169448	119.62216	114.170663	86.31164689	67.91835189	157.6078986	96.70854421	92.36026333	116.9326996	108.665918	150.047573
201089_at	933.9732484	865.9441307	659.1231351	692.2834749	690.7930394	288.3796696	978.7619311	772.3935718	382.9385837	454.3357481	1421.053237
201090_x_at	7535.993254	7881.055979	6392.674939	4568.193501	6152.258263	5550.456231	7108.687358	6783.834508	6364.307538	4676.739705	7566.66501
201091_s_at	28.0905012	24.37053463	38.55318744	61.47045697	36.61260334	71.23633581	16.87324763	101.884148	55.91348379	123.8544492	85.25606876
201092_at	330.1269788	334.2183381	381.0441287	295.6687845	371.1865453	336.5910272	324.7258477	370.4691228	429.4522497	355.0057875	401.0048662
201093_x_at	302.5729175	753.8679458	429.09885	311.7171386	242.4959452	179.5097095	328.5057884	301.3146999	216.8462533	250.8382899	480.2546976
201094_at	1777.628406	2523.630381	2673.701259	1970.149311	1907.711206	2404.413996	2350.446808	1690.478581	2826.180321	2100.150051	2338.801882
201095_at	148.4406216	123.7083558	69.82988718	144.7860117	93.04604668	124.060105	106.8003497	32.31929632	98.28106634	199.9635012	85.9518043
201096_s_at	221.7678001	210.2794468	323.3359491	195.9852095	181.3440417	148.2300642	135.1564345	197.5301811	249.5379308	184.5302218	217.4010459
201097_s_at	551.5970145	439.4275857	483.8902648	455.3866838	481.7300392	475.8313882	429.126219	322.2173268	492.4831964	432.9381198	473.0540491
201098_at	198.9095387	163.6125913	195.9161139	190.4734218	159.6347329	210.1966987	179.1641993	198.601647	218.9228438	200.1126826	179.9850198
201099_at	206.56119	239.7158712	189.9425337	182.1892583	248.546779	253.6073593	172.6487177	164.3220539	213.2275515	285.3594713	264.7516637
201100_s_at	243.0044765	304.0961873	225.5521246	254.4103526	188.1844731	246.8451001	244.4567499	192.4291741	261.5255304	244.666649	259.2982621
201101_s_at	22.26204886	15.6313188	70.02987678	35.28087428	9.208165416	13.95744793	6.703266971	9.49326634	25.78858019	80.61840758	13.15292489
201102_s_at	202.2610921	235.7039564	301.9050026	222.3028866	147.9305257	291.3922939	202.3982434	229.3872417	199.1713145	314.7957512	112.2761639
201103_x_at	950.9372373	668.8502803	818.6454462	629.0638455	641.6153083	864.0391835	901.5634333	617.9888065	1100.371506	970.9272183	600.6905694
201104_x_at	467.5944936	342.3729318	396.3531893	456.5663453	567.4277668	338.0501828	458.1314694	373.1740171	546.2169311	577.2619987	394.3092755
201105_at	1462.571791	1807.510631	1897.938816	811.2891868	1337.241422	1023.511711	1906.469435	1067.989132	2490.210824	1038.722027	1608.668122
201106_at	656.1961338	779.6906022	781.8088246	698.0787063	579.808787	566.5710021	520.672822	740.8517272	556.0129256	681.8303095	745.1094336
201107_s_at	4.704391319	2.091124159	5.561238428	4.038113626	13.29479321	2.374495328	4.118290872	15.3251962	10.82660957	5.630921531	6.174862678
201108_s_at	33.30387251	31.44946621	86.21054315	13.89139463	66.93758221	7.155219729	25.98119735	11.96480535	63.55277579	23.47741943	50.89897678
201109_s_at	6.06698831	4.075971089	38.95851887	4.382024748	34.07366432	5.157735855	23.24666888	47.38608141	35.99409092	9.622808926	5.250321901
201110_s_at	7.657731795	14.59652139	32.19520742	12.91679222	5.460339034	1.003874678	20.58206357	16.96041662	26.29119574	7.2728271	16.40229677
201111_at	238.7345065	166.268925	191.0024614	157.3927073	173.615995	194.6410955	278.929225	197.3197529	209.8895283	175.4487561	283.2498828
201112_s_at	268.6480842	264.237296	285.4156334	296.039159	246.3692152	214.5959839	259.4098723	194.0285369	247.3360199	171.411823	371.7943379
201113_at	545.180639	634.3346551	517.9510037	492.8943056	386.7997139	395.2337895	426.0124582	411.6485676	352.9987498	462.115819	704.4366939
201114_x_at	271.2142903	437.1618859	569.5287105	333.8622881	238.807565	241.0350812	361.7012416	336.6393977	372.7046577	358.0037541	436.3136032
201115_at	83.99471893	138.3004967	133.9151313	178.5508345	94.61420181	116.9046193	100.7641488	207.8533943	88.09812797	110.7068786	80.22191248
201116_s_at	962.4007484	1494.95777	907.8584342	1845.979905	1174.349804	871.6259402	709.9820946	1061.323179	454.7969789	1773.528842	1075.569451
201117_s_at	712.5281996	546.529701	390.6600656	913.9628059	391.4228626	981.2814943	351.430856	258.4478699	301.6125017	535.9042801	451.9586405
201118_at	150.3332388	230.6824887	292.9976893	219.7638046	159.141958	131.2191428	127.7262434	135.1838837	143.6665763	202.661732	172.0253927
201119_s_at	1460.977533	1774.725047	1349.107357	1264.887334	917.0612371	783.2179453	1142.393249	917.9866854	752.0016728	1004.236309	1812.75876
201120_s_at	581.1360339	409.8051936	424.4165338	370.8796064	425.7196014	319.3569574	200.9473171	312.2318368	652.6993857	364.9531074	577.1681604
201121_s_at	1130.039161	786.0312218	697.1317874	914.1493392	1021.067228	970.5153131	1059.692451	752.8500157	1344.550596	668.3505017	1056.947429
201122_x_at	141.3433478	227.2907108	196.0037699	281.6250095	290.0298374	141.5943434	189.0165025	429.0844778	152.5964855	152.573022	162.9515921
201123_s_at	117.3390316	197.4904612	240.5386836	238.3183325	168.2996472	84.98913113	63.36145457	154.5638521	129.0020334	107.7907886	39.15576552
201124_at	86.88608992	75.31856771	97.7033174	69.56619814	83.86538799	83.58190758	86.36158621	65.82193161	86.53906543	113.0552554	82.8868124
201125_s_at	144.423173	182.0677104	166.6164284	251.5259656	244.5130277	213.5094314	203.8515062	260.5139997	187.6387528	223.8317607	149.2432493
201126_s_at	86.01403767	137.9749971	119.4688525	117.7791448	114.126166	151.0805185	127.4798705	124.4696227	137.5175309	116.7593047	104.4183853
201127_s_at	138.5467913	76.08905421	132.6549661	126.1598794	95.07044563	95.09591859	57.88458738	132.5643643	110.6522416	129.2264956	105.8774021
201128_s_at	567.8070625	639.1574031	425.8617397	323.5634102	413.8511504	309.0811336	641.6017124	556.5780377	322.291947	291.5908812	615.4164762
201129_at	243.201303	150.4864347	216.2241353	255.856619	215.0060504	173.4259605	174.2177551	162.198594	223.9888272	209.4359285	272.0803741
201130_s_at	4.719021712	2.696486799	23.24402269	10.52749976	11.8412496	22.15891741	2.348102782	7.153171815	4.936099781	45.72148418	6.195592689
201131_s_at	3.571024409	0.813385967	3.957569736	2.826720052	5.379117608	2.789824075	1.117048577	7.786108377	0.874007129	16.20377162	11.54980747
201132_at	225.0593752	148.5146309	181.4243337	206.0293676	179.4648329	299.75052	173.2039765	95.61997553	259.2016591	218.3753321	215.611506
201133_s_at	347.2727554	310.0074108	282.7371729	265.1052984	341.5999567	201.1097028	256.1902458	285.0642544	442.828016	166.3570844	345.1888641
201134_x_at	1695.784402	1663.189784	1365.387875	1689.571213	1116.101104	1261.383818	1486.499583	898.7483752	1093.779324	1000.329718	2240.142531
201135_at	483.5133216	502.2951603	572.1874432	396.3715802	506.59376	413.0690657	637.3063439	588.9019726	524.7802771	563.3832167	591.1062745
201136_at	28.7808918	72.91970416	165.2862769	42.84068944	79.15842418	93.86866011	71.5484417	24.06863404	115.8312678	97.85676364	23.67117142
201137_s_at	165.5058843	316.3406424	652.9582871	283.0480245	179.1635474	352.241228	193.7474114	788.8407169	149.1340005	684.0455142	269.236189
201138_s_at	45.20439074	58.86717235	67.13712103	111.1097468	91.16581145	58.76971257	41.490316	79.67356744	80.70727693	80.02909312	46.89583354
201139_s_at	145.4444442	133.1928473	117.9778145	111.0493653	118.5745915	110.6974764	204.0248326	85.93205773	160.0190898	72.25432241	173.4264642
201140_s_at	166.1130638	193.0195926	205.4893009	141.6228519	388.815865	242.8529279	193.7046623	180.137976	176.2041625	159.8155167	93.51125215
201141_at	102.4716328	149.917405	155.4764288	131.2377591	164.7126039	110.8867748	333.5707118	76.37965039	232.4258977	211.2796728	125.914601
201142_at	140.4639854	134.3137009	135.9883624	139.8807537	87.88373979	123.5873529	117.6947351	141.3169706	113.3002332	190.9335485	126.545188
201143_s_at	29.37459946	30.37971482	59.48374966	50.35638081	72.94493116	50.49361344	25.40877974	81.06961185	35.16998938	50.78448293	48.46724722
201144_s_at	152.6352426	185.4917529	146.3613378	188.2133155	243.3148719	257.6383654	246.1596703	210.9111062	334.7392587	170.2698482	129.3595803
201145_at	286.8248353	356.3185786	407.6600559	383.447909	247.6130598	301.5260799	313.9226523	326.6913509	278.7512432	286.3327847	401.1804001
201146_at	416.2512362	270.3628772	364.3395667	486.3335266	247.0332804	558.4566552	304.5521797	156.6241236	631.7156903	363.9772698	333.8763249
201147_s_at	57.23200639	77.93530392	84.03358387	114.0430872	90.58930866	82.9754868	21.24437855	12.54256476	56.05750072	83.08071936	37.67726975
201148_s_at	114.7528144	148.1632753	112.6337983	123.7902947	115.1402585	91.63632193	91.63017612	59.86645932	89.3809339	132.3890787	72.86952876
201149_s_at	68.59566444	99.8416127	66.42233231	176.5561678	95.56002376	100.3207392	50.68595039	55.16910223	49.87828225	109.1709644	61.89093482
201150_s_at	216.7997515	299.0283421	251.3339106	303.3986797	200.2951302	352.4397434	141.3172689	216.9712533	262.2772468	248.2328168	268.5741584
201151_s_at	30.83310151	29.4943368	32.59966286	49.15965629	33.53331045	35.50043844	24.13134542	31.21801071	42.04059136	43.47867902	36.54296072
201152_s_at	257.6566532	196.4686867	194.8771209	240.6689587	184.2317262	196.7125779	156.0494475	135.7576663	309.966386	182.53787	156.1408942
201153_s_at	186.1899119	202.485434	194.5653534	151.8018126	355.3096714	227.4078773	241.2224101	131.9236188	396.4509281	143.3471493	174.6580059
201154_x_at	1740.983714	2126.998227	2125.921307	1480.791199	2657.395557	1983.415837	2116.64893	2291.797661	2601.087542	1889.852258	1920.536454
