"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Rimkla",1.74656706071291,0.773361171549915,10.5867249942547,0.00291532123558393,0.0259853552356259
"P2rx6",2.39075672785507,0.969598670611065,10.5804382022031,0.00292254551403414,0.026039256708408
"Lancl3",0.899757372100446,0.359543709054513,10.5702893903476,0.00293424855415319,0.0261330035279916
"Gm47205",0.751349796610715,0.200960673018901,10.5672364372209,0.0029377789453214,0.0261539169446058
"Gm6060",1.29224765638112,0.221502260718814,10.5638631087646,0.00294168515058764,0.0261762407824364
"Gm20732",0.87144777412968,0.983000132541167,10.5630280976358,0.00294265293251003,0.0261762407824364
"Chl1",3.13705684409957,1.25603394645437,10.5615251401349,0.00294439573425555,0.0261812165711155
"Rprd2",1.69861580598843,2.49387540580446,10.5589609039787,0.00294737174960989,0.0261971495446443
"Gm12245",2.89251001889224,1.29236888554587,10.5517787611435,0.00295572455003602,0.0262480281171572
"Kcnk4",1.43175401997638,0.630724798700418,10.5511461187935,0.00295646153477392,0.0262480281171572
"Strip2",1.36993610976017,0.735136961158846,10.5509797815565,0.0029566553391473,0.0262480281171572
"Hdac5",1.61025495469801,4.36495770014063,10.5447669489966,0.00296390393024169,0.0263018237660397
"Rnps1",1.84029606607945,4.48549531354166,10.5417552051498,0.00296742467677672,0.0263225084700607
"Nupl1",1.5296548774766,2.90191565535314,10.5383835516593,0.00297137152059964,0.0263431951948802
"Trpc1",2.38298035821744,1.32647708043348,10.5377290951536,0.00297213828171681,0.0263431951948802
"Fam161b",1.65843760203823,1.05141449594774,10.5333951073219,0.0029772213787261,0.0263685771649706
"Ip6k1",1.26147669048141,4.27892245258886,10.5332550621003,0.00297738578665174,0.0263685771649706
"Gm42814",1.96061700194327,0.952232597673248,10.5268392856684,0.00298492819839295,0.0264247965318317
"Vps37d",2.8389657171823,2.03982120219878,10.5230735137297,0.00298936486566711,0.0264534875692614
"Neil2",1.23043902626396,0.723907723721965,10.5211437914062,0.00299164114002473,0.0264630455580836
"Retreg2",1.27766977385273,7.3786152803327,10.5186442671233,0.00299459232890566,0.0264785635860831
"Trh",3.32575312900552,0.918135353457324,10.5071268488246,0.00300823164086723,0.0265885371917322
"Gm7461",1.43324825297565,0.955776911487207,10.5046904598717,0.00301112548530632,0.0266034860668657
"Arih1",1.86257415734045,3.25543711519068,10.5006953236895,0.00301587725783446,0.0266348313672941
"Gm25854",2.42024849243501,0.299138604093846,10.49814917275,0.00301890984891733,0.0266509746957694
"Gm13491",0.889494641600847,0.100279915559814,10.4954289060946,0.00302215346076592,0.0266689672965793
"Npepps",1.84013269623436,2.93505831175039,10.4794081480414,0.00304133295626929,0.0268175559382487
"Gm42742",0.819939065835565,0.217466014489118,10.478496143375,0.00304242872545488,0.0268175559382487
"C2cd5",2.24527415226091,1.82510400698269,10.4783300943162,0.00304262827848864,0.0268175559382487
"Tiam2",2.31397997239508,1.06686059763655,10.4726544264972,0.00304945764381629,0.0268670455811022
"Fbxo28",1.33918837704748,3.72161910799685,10.4564349184351,0.00306906555562968,0.0270290355442657
"Gm12412",1.3496709520691,0.162587755281502,10.4495216885884,0.00307746438742766,0.0270922183219507
"Nell2",1.45450563864186,0.490636122240497,10.4407078618829,0.0030882082703656,0.0271759870983684
"Gm14634",0.846698261870449,0.572715078171935,10.4347137538707,0.00309553811956545,0.0272116674892527
"Gm18755",0.945316184764547,0.28459635096159,10.4341341660715,0.00309624786007193,0.0272116674892527
"Rsph9",1.82100395145553,1.38431039671319,10.4321718702658,0.00309865211623942,0.0272116674892527
"Orai1",-1.92099668290568,4.33988332920313,10.4317100610095,0.00309921823018858,0.0272116674892527
"Gm13410",1.32677468218675,2.48085958702841,10.4312961917675,0.00309972567129463,0.0272116674892527
"Igip",3.04777042665032,4.86966828047991,10.430773374782,0.00310036682051203,0.0272116674892527
"Fbxw9",1.65052994769524,3.9029294932971,10.4303606863411,0.00310087301633622,0.0272116674892527
"Chd1",0.689353042688754,0.800829988540805,10.4285917601859,0.00310304375955091,0.0272199195450217
"Atxn7l2",2.19134305458881,2.8002045356533,10.4270186799019,0.00310497554919853,0.0272260697879188
"Lats2",-1.19926665360314,2.21301915696221,10.4229837184856,0.00310993654604379,0.0272553841467263
"Cbfa2t2-ps1",1.15873594202803,2.15816730600695,10.4222962303593,0.00311078266828568,0.0272553841467263
"Ube2d2a",1.32372195644806,4.70989742005511,10.4211646618809,0.00311217588165103,0.0272567961321322
"Izumo4",2.11005853203454,3.15537525486492,10.4148142525543,0.0031200071718889,0.0273145701083095
"Gm6225",0.964012956735254,0.56901147360004,10.4111015817789,0.00312459547813117,0.0273439184187879
"Serping1",1.94945394993485,0.788641326635592,10.396572486537,0.00314262148588598,0.0274855396329034
"Megf8",1.51178054726031,2.75432979672734,10.396056794322,0.00314326335809996,0.0274855396329034
"Kiss1r",0.882916095523405,0.407573250784962,10.3940435155058,0.00314577060401597,0.027494413789931
"Uhrf2",1.67101825340257,3.28882191479182,10.3932464681177,0.00314676380762579,0.027494413789931
"Vat1l",1.78621385500671,0.611293196936135,10.3880066139823,0.00315330165023562,0.0275406602479916
"Chic1",2.52104255186583,1.13959408316342,10.3855240414552,0.00315640431516237,0.027556879504474
"Dda1",1.29489885607141,5.48521555405005,10.3839578473716,0.00315836340719201,0.0275631059792145
"Gfra4",2.93631738326454,1.79814978482014,10.3824663995724,0.00316023022332826,0.0275685225673072
"Gm12033",0.854341975065635,0.794882914841104,10.3708622032196,0.00317479576144228,0.0276846695429198
"March6",1.93045145827415,3.47924961810306,10.3682192431878,0.00317812332582285,0.0276993739699314
"Clec11a",1.04788921130331,0.902589168675632,10.367260679077,0.00317933111734037,0.0276993739699314
"Dlgap3",2.24950289486877,1.06621139148282,10.3665410247021,0.0031802382083635,0.0276993739699314
"Gdi1",2.05107522633914,7.16660025810889,10.3619147908232,0.0031860760432305,0.0277371826432171
"Sec24b",1.6964037951021,3.04107250532975,10.3610354870758,0.00318718694386644,0.0277371826432171
"1700001K19Rik",0.928060889155309,0.828003230286473,10.3595981879096,0.00318900370981792,0.0277371826432171
"Samd14",3.43298802519254,2.42460056905694,10.3591312179275,0.00318959420713033,0.0277371826432171
"Gria4",1.94215240614185,0.726082376608055,10.3531274661541,0.00319719666197623,0.0277923700404323
"Mpped2",1.05766850290776,0.531235371453746,10.3480988568765,0.00320357937869765,0.0278276074556884
"Map3k2",1.90176425174951,2.86981035122286,10.3479519560761,0.00320376604391983,0.0278276074556884
"Myef2",2.45259323883245,2.07626779409251,10.3435089936718,0.00320941722407614,0.0278657524522121
"Lrrc27",1.1998605233996,0.809433735661226,10.3403726283492,0.00321341297701705,0.0278854704956264
"Mzt1",1.94575642745914,4.22967079971451,10.3394050591431,0.0032146467522105,0.0278854704956264
"Map3k10",1.3927638535768,3.52977266701313,10.338759931341,0.00321546965756647,0.0278854704956264
"Tmem255a",2.90829678137238,1.10469929986255,10.335940049356,0.00321906928609093,0.0279057483605759
"Scg5",2.81034258977544,1.7421356768563,10.3323219678476,0.00322369420948758,0.0279348950240869
"Fndc3a",1.78869365877615,2.48835620731017,10.3305127907607,0.00322600953796708,0.0279440129242152
"C1qtnf12",2.19314364909953,2.75125518997333,10.3289536850426,0.00322800627450766,0.0279503650923417
"AC150314.1",1.67197373407866,0.369628965002771,10.3259236797042,0.00323189060349738,0.0279730500082835
"Gnrh1",2.45114310025642,1.55664480721933,10.3222473365607,0.00323661029154895,0.0279961303294319
"Bex2",3.8845084139542,3.5701265221664,10.3218754291365,0.00323708816085915,0.0279961303294319
"Setbp1",1.3344060736837,0.726514477517353,10.3143508872642,0.00324677295001113,0.0280689167538477
"Slc6a20b",0.708322103535745,0.40641667066693,10.3010524125081,0.00326396598938068,0.0281965414963025
"Mpv17l",1.62353168438339,1.50611291281124,10.3009609617442,0.00326408456231211,0.0281965414963025
"B230369F24Rik",1.93790764343007,1.64061395036629,10.2977379721162,0.0032682663900239,0.0282216461149487
"Vezt",1.58133344203651,1.53771250579077,10.2822422429592,0.00328845309110199,0.0283848801148846
"Gars",1.31566058997871,3.92139887306184,10.2805475976454,0.0032906689115371,0.0283929283658094
"Cacng8",1.94515805990036,0.8206089337082,10.2746985395462,0.00329832920680286,0.0284479286713839
"Pptc7",1.21785420929658,2.33948524678806,10.2666501108962,0.00330890145726016,0.0285236865495868
"Gm48758",1.16148211940883,0.15257589201085,10.2660498423423,0.0033096914239836,0.0285236865495868
"Fam84a",3.48029019006626,1.64672061652205,10.2643579960337,0.00331191902824918,0.0285317697281763
"Pcdh18",2.64092914214838,1.09386473388217,10.253475077736,0.00332628703903567,0.0286443939916645
"Rtn3",1.86776107628957,5.35949448805505,10.2480243709732,0.0033335085608296,0.0286954124090401
"1700029P11Rik",0.858956784001296,0.107489076693509,10.2436994951175,0.00333925055027657,0.0287336600248031
"Wipf1",-2.09022375893517,3.06779214008727,10.242213346377,0.00334122612602738,0.0287394811765567
"5930422O12Rik",2.02186144295672,0.866016716064263,10.2380351024495,0.0033467871444728,0.0287761259219478
"Dpysl2",2.24746332284497,3.84813516209176,10.2367170259659,0.00334854350848727,0.0287800419729075
"Hap1",3.72939620644511,2.577501710777,10.232683106524,0.00335392498175109,0.0288130702357286
"Dok1",-3.07927493064104,5.77976871999729,10.2318847532285,0.00335499113715305,0.0288130702357286
"Sp4",1.6159205991779,1.71887935078738,10.228342241187,0.00335972638120047,0.028842540446759
"Psip1",2.48031128643195,2.3863321484363,10.223575580639,0.00336610933593254,0.0288861275557935
"Aff4",1.93390865377193,3.75320480936025,10.2177693670153,0.00337390205025044,0.0289417739657582
"Shf",1.28767754160343,1.58474187438668,10.2113400529567,0.00338255380490905,0.029004743343412
"Gm47270",1.24956828076715,0.701078111218041,10.206489063961,0.00338909752143942,0.0290495949115863
"Gm12426",0.685402751647805,0.229160119946484,10.202637363145,0.00339430299846051,0.0290829454821618
"Aga",-1.95629563948186,3.87202594474083,10.2010883492741,0.00339639888784312,0.0290896370870125
"Hivep3",1.25285852044012,0.884882975751279,10.1944750777882,0.00340536270577486,0.0291551235061367
"Mrm3",1.29841285057978,2.67188948459308,10.1929420233519,0.00340744430054827,0.0291616596754465
"Cdk5r1",4.20618937139834,3.83760820395051,10.189321804254,0.00341236532642623,0.0291924818702736
"Gm42528",3.15782297586797,1.50005349035176,10.1848893860334,0.00341840085126003,0.0292328109905008
"Gfpt1",1.81945526219611,3.32734179458076,10.1798889524879,0.00342522368455862,0.0292798390933116
"Cacnb1",2.75381762638003,1.90581366655487,10.1786807064358,0.00342687448096493,0.0292826358217022
"Gm16277",2.26931431567489,1.00332214256343,10.175672004089,0.00343098893402339,0.0292995601217152
"Acbd4",1.51673647269161,2.71746287168959,10.1752957254345,0.0034315038772031,0.0292995601217152
"Abcg4",3.01458206064681,1.57422741527082,10.1730269654695,0.00343461048133043,0.0293147714808924
"1700096K18Rik",-1.49240561881578,4.20387516416858,10.1708136502455,0.00343764409488562,0.0293293483652736
"Pafah1b1",1.77857429520085,4.867585377507,10.1688267173009,0.00344036989155726,0.0293409887648434
"Pde8b",1.04631101263744,0.834362523083474,10.1673832765952,0.00344235155725046,0.0293409887648434
"Mir665",2.08269026510542,0.25985369920279,10.1669204329701,0.00344298724556043,0.0293409887648434
"Gpatch8",1.75462742466451,2.8147868969385,10.1651783105888,0.00344538108538476,0.0293453213651763
"1700061G19Rik",1.16146993769991,0.888836404425428,10.1641825122579,0.00344675021388379,0.0293453213651763
"Strbp",1.88221569703707,1.21623464358046,10.1636555054902,0.00344747503630128,0.0293453213651763
"Gm37584",1.65178630591113,0.728079876293896,10.1611155509923,0.00345097069171349,0.0293637786972222
"Drosha",1.17919178867358,1.76569344942931,10.1425246158691,0.00347667373429988,0.0295711084290335
"Flvcr1",2.07242135795531,3.19906130351163,10.1385572469575,0.00348218559930668,0.029606607230385
"Tmem158",3.38791698792471,4.15168690478067,10.128784633838,0.00349580302212307,0.0297082388233052
"Cir1",1.94285391688953,1.91227646329942,10.1270185548927,0.0034982700600371,0.0297082388233052
"Psd2",3.45765059997221,1.27336928911179,10.1265674143929,0.00349890056051537,0.0297082388233052
"Ola1",1.16769167386301,1.69398950893748,10.1261310829868,0.00349951048110714,0.0297082388233052
"Prkaca",1.54531758010429,4.17500351865,10.1229125819361,0.00350401297614246,0.0297350514273876
"9330161L09Rik",2.40366742877077,1.85137400102954,10.1200321504605,0.0035080478419565,0.029757876690032
"1700081N11Rik",1.45475317431479,0.579893947189487,10.1177325212582,0.00351127273409727,0.029771758024715
"Kcna6",1.01037977303868,0.590188866924914,10.1169465075274,0.00351237573767147,0.029771758024715
"St6gal2",2.05386271039227,0.74256823929685,10.107277840892,0.00352597434541087,0.0298755765773744
"Fam219a",1.82138748913522,2.54078134889828,10.1044613190081,0.00352994637175504,0.0298871478919648
"Epb41l1",2.55212937419217,2.0723356185982,10.1043936075047,0.00353004192205867,0.0298871478919648
"Khdrbs3",1.73707511503408,0.967061464058055,10.102564269771,0.00353262442927399,0.0298975708679528
"A230083G16Rik",0.639669971708548,0.363571885035823,10.1001244525096,0.00353607193987322,0.0299151068742483
"Gm47636",1.52269977830904,2.2143388724411,10.0991846455132,0.00353740087614852,0.0299151068742483
"Wdr13",1.58570141540862,5.33138458543387,10.085983213367,0.00355612556329779,0.030061966311363
"Amph",1.74776084182727,0.953665507360328,10.0794996032983,0.00356536101739241,0.0301285262749321
"Paqr3",1.90018662782923,1.70314943939679,10.0775586793761,0.00356813076981121,0.0301404188700013
"Gm14159",1.16044509159672,0.140124434115451,10.0743097992267,0.00357277221924246,0.0301681067962981
"Itgb1bp2",1.98488333894604,1.15157188258434,10.0678575979092,0.00358200939653662,0.0302345646240288
"Tigd3",1.59592142821807,2.07274856584328,10.0498746536294,0.00360789088909232,0.030441407375816
"Pdpk1",1.60424601257531,2.89499532159491,10.0379976248286,0.00362509542039494,0.0305749088773912
"Pcid2",1.25107956074036,1.89340366077973,10.0357970214737,0.00362829284466393,0.0305902144064406
"Ppp2r2d",1.11337578493671,3.64555174668941,10.0337165213244,0.00363131856604364,0.0306040611948889
"Flot1",1.26091062518262,5.62566890665007,10.031081849442,0.00363515414812161,0.0306135782207595
"Gm21814",0.742927109083344,0.292588919848054,10.0310398093098,0.00363521538606586,0.0306135782207595
"Lin7c",2.24416742604619,5.73269290509078,10.0270527875851,0.00364102817088962,0.0306508623381244
"AC158554.1",0.60602711883229,0.22891414600097,10.0246752852725,0.00364449917705987,0.0306684120555707
"Nppa",1.36530514375606,0.435971830953298,10.0225099776211,0.00364766350519235,0.0306833687168709
"4930421C12Rik",0.91999370328075,0.229337562539513,10.0209195077236,0.0036499896716152,0.0306912662505294
"Tmem35a",3.265454327564,1.54388544801129,10.0074062113628,0.00366981858206216,0.0308462752625232
"Fxyd6",3.13596500743788,2.1182037694935,10.0056856348774,0.00367235163959175,0.0308558432672572
"Coa4",-1.01841511891471,3.91332321167609,10.0036115307846,0.00367540767884922,0.0308697965372746
"Eif1ax",1.94395509868438,4.87258621334371,10.0023590264429,0.00367725448308218,0.0308735866904087
"Nudc-ps1",0.722054606732128,4.02577481839757,9.98636696217385,0.00370092300888502,0.0310605158291212
"Pfkp",3.19899713170776,2.90676518696541,9.97819545784456,0.0037130805174833,0.0311463322430243
"Pcgf6",2.31677099330983,2.04931899797262,9.97760279881434,0.0037139639496044,0.0311463322430243
"Trim2",2.55624153249109,1.64412068371158,9.97617253202899,0.00371609687665442,0.0311524104593504
"Tmem134",-1.15798351064757,5.81255355944323,9.96880105207955,0.0037271108362796,0.0312266860953611
"Tstd1",1.90033320974636,2.22824693335118,9.96681882002901,0.00373007856989646,0.0312266860953611
"Acads",-2.39902998701396,4.79738804281272,9.96591515788913,0.00373143235145248,0.0312266860953611
"Apex2",0.856314436152518,0.971441547471825,9.9659139544221,0.00373143415472771,0.0312266860953611
"Fam8a1",2.43333130953157,4.34320215441053,9.96486235728917,0.00373301022829409,0.0312266860953611
"Gm28784",0.741430067370122,0.154719284798191,9.96458498373391,0.00373342605985762,0.0312266860953611
"Timm9",2.17672707020629,2.65277037483489,9.96277766580966,0.00373613677286047,0.0312375486870719
"Scml4",1.22026993347666,0.540408426596626,9.96120088182267,0.00373850345697663,0.0312455277592346
"Gm13716",2.73512432553499,1.08175799363195,9.96009629945285,0.00374016235259142,0.0312475875099622
"Slc39a6",2.21609802020983,3.31305752598508,9.95779528531242,0.00374362064275874,0.0312646732652894
"Trpm2",2.45935409960281,2.03253992062735,9.94760197786466,0.00375898223053765,0.0313811184476168
"Gm36210",1.02744486822796,0.503797187118809,9.94491025944249,0.00376305008914576,0.0314032278846366
"Ppih",1.78887372374093,2.26117508800377,9.94218904042458,0.00376716736975345,0.0314257329264915
"Ralbp1",1.14795611425601,3.51841239484911,9.93955991626429,0.00377114993546841,0.0314470976337609
"Setd4",1.49938621914668,1.57489561552524,9.93635416395099,0.0037760121318378,0.0314757785955718
"Dtd1",0.806974573121656,0.803196541794961,9.9324606274971,0.00378192661582169,0.0315030657521743
"Prdx3",0.945213427877886,5.21519434318557,9.93232445810014,0.0037821336454267,0.0315030657521743
"Ndufaf7",1.17048851547732,4.20235437089507,9.93138035734381,0.00378356937704195,0.0315031634656752
"AC125541.1",1.10743801262872,2.73021581029603,9.92728817805766,0.00378979933435099,0.0315431642866242
"Myo9a",0.932402052004999,0.888664591072211,9.92362641101863,0.00379538343445712,0.0315759330478824
"Zfp81",1.94828566037979,1.84773202603953,9.92283534077212,0.00379659096448796,0.0315759330478824
"Mbd5",1.03691417766628,1.04289499344284,9.91703167871989,0.00380546268569517,0.0316378245004263
"Gm9845",-2.03273482631589,2.03451183219152,9.9158255589828,0.00380730922308364,0.0316412854779412
"Gm5884",-1.55660756240357,3.48115283484373,9.91164754241746,0.00381371315123201,0.031682604598087
"Lcmt1",1.3346115622477,2.20563145716722,9.90764905832123,0.00381985280743881,0.0317216980701835
"BC005537",1.75720237668973,6.32211256818477,9.90425268597106,0.0038250763195907,0.0317531570049925
"Gm20219",2.00382253430533,2.14098431756803,9.9012587278333,0.00382968733785537,0.0317795097432012
"Arf3",1.70497702405138,5.34392980401633,9.89992502303388,0.00383174332199725,0.0317846484861437
"Ncr3-ps",1.36851597740779,1.23284903697814,9.89855463455373,0.00383385709960202,0.0317902625991363
"Gm47942",-3.1580270987768,3.74563628182,9.89698686515521,0.00383627687723516,0.0317976016692285
"1700013F07Rik",0.885708189830921,0.34403186300034,9.89611919196763,0.00383761679956787,0.0317976016692285
"Gm14584",1.65960907564483,3.99389995904683,9.89113249453027,0.00384532743033787,0.0318495614905896
"Epc2",1.64947475663947,1.83266596448763,9.88528830373869,0.00385438528158137,0.0319126368205182
"Gm14287",2.16309911992869,3.31356757887253,9.88050408702079,0.00386181746676641,0.0319530101144702
"Gm5605",1.5318489672314,0.717345290726041,9.88020816640273,0.00386227768223698,0.0319530101144702
"Otub1",1.02299250350638,6.0036665913041,9.87877599585572,0.00386450583086805,0.0319530101144702
"Vrk1",1.00804455831512,2.63177485972332,9.87843350640464,0.00386503887656837,0.0319530101144702
"4930563E22Rik",1.9507033214108,1.22442440142188,9.87632517266741,0.00386832200904235,0.0319682061285184
"Mbnl2",1.77165045577978,3.11526517193305,9.87491430054492,0.00387052072707782,0.0319744324291047
"Carmil3",3.09702424209746,1.77330748803456,9.87248485613571,0.00387430996703277,0.0319937885034215
"Glce",1.8041401943622,1.796689721007,9.8710085458673,0.0038766145493439,0.0320008745056474
"Npc2",-1.74796552764102,7.71395892384175,9.86508791600028,0.00388587180763666,0.0320653271168764
"Osbpl8",1.60858339914187,2.47707220099312,9.86255649771056,0.00388983712513465,0.0320860800594161
"Gk5",0.981456590719736,1.01320121789805,9.84265913295788,0.00392115798852288,0.0323323809840074
"Zfp607b",1.58728624771812,1.17388032350948,9.84064616921161,0.00392434179791287,0.0323465773454644
"Gm21850",1.05627281992664,0.214445350109414,9.8272185640828,0.00394565126842677,0.0325101091290151
"Dclk1",2.39210363401585,0.98250537081837,9.82342672907029,0.00395169150828386,0.0325439275815607
"Ccdc106",1.1061949308985,0.539096334046983,9.82279562676259,0.00395269779919783,0.0325439275815607
"Spem1",1.81193744442205,0.782045930238498,9.81833010391197,0.00395982598691466,0.0325904874659646
"Gnai2",-1.34059181876192,7.76058047983521,9.81706792079136,0.00396184329356508,0.0325921303311284
"Lrrd1",0.703143399056125,0.287949650485896,9.81589710580958,0.0039637155632761,0.0325921303311284
"Lpar2",1.78498529014676,1.56118994762508,9.8154409487977,0.00396444527058114,0.0325921303311284
"Cstf3",1.32589729193623,1.65579930685444,9.81397029245072,0.00396679884629967,0.0325993651102108
"Gm12834",0.988793773368369,1.55602710504853,9.81223145311322,0.00396958356062471,0.0326101363207206
"Elof1",0.830165186785893,5.6362327625717,9.80477151154895,0.00398155451637144,0.0326963365128751
"Trim35",1.61560440282392,5.52040007037526,9.79792372127334,0.0039925775318614,0.0327746911826975
"Phyhip",2.16222104949095,1.32758033421144,9.7900346254718,0.00400531769232234,0.032867078378059
"Cend1",3.11976936818875,3.17513875307824,9.78250163315404,0.00401752382777761,0.0329432865393224
"Coa7",1.06252944705534,2.54748879107008,9.78246522073992,0.00401758292650598,0.0329432865393224
"4930578M01Rik",1.54975761840325,1.1339880236494,9.78017392976543,0.0040213036706535,0.0329615787720887
"Sos1",1.55022314341018,1.52922984877923,9.76284668397321,0.00404956172132179,0.0331809088743711
"Kif2a",2.15395956522833,2.57123549715179,9.76159274591484,0.00405161501828119,0.0331854420767992
"Chmp7",1.29273514166324,4.21109659928009,9.75491001221125,0.00406257686420963,0.0332629119048518
"Ccdc187",0.852324724257307,0.242785331485021,9.75369311240268,0.00406457642440598,0.0332669716008633
"Trappc9",0.581889173379374,1.00238053984626,9.74899698636201,0.00407230289490992,0.0333178834852412
"BC022687",1.71397076489221,2.26566029353067,9.74665139405961,0.00407616801355866,0.0333371774358441
"Trpm3",0.771693643973755,0.255909513797888,9.73827234859598,0.00409000763089633,0.0334380039979007
"AC167978.1",0.845586896339334,0.327476330744694,9.73706673150542,0.00409200312069894,0.0334419597485122
"Kansl1",1.36093121750807,2.6739957815951,9.734329204695,0.00409653807887,0.0334666587588039
"B3galnt2",1.49312572525596,1.31264042403439,9.72463741009174,0.00411263715331021,0.0335857776827913
"Gm47251",2.13400375245292,1.36052164647114,9.71508220501733,0.0041285763619567,0.033703503636741
"Mtag2",1.14987879515661,0.402470171229201,9.7100159016544,0.0041370546534806,0.0337573547401626
"Senp5",1.25729895191412,2.38129286326144,9.70926715142365,0.00413830925901946,0.0337573547401626
"Otos",1.18521593717358,0.452744919410719,9.70799560096027,0.00414044081152524,0.0337573547401626
"Clasp1",1.78875332605658,1.58899620204341,9.70749725454033,0.004141276534141,0.0337573547401626
"Shisa7",3.68967507520154,1.51628218434012,9.70242407610151,0.00414979460284892,0.033814330017984
"Olfr856-ps1",1.32471178239925,0.575579695728073,9.68383968238173,0.00418116081204653,0.0340573713714673
"Atp13a2",1.8073638582125,5.62438860833572,9.67766118749008,0.00419164543467401,0.034130206827859
"Sipa1l3",1.36566764902051,1.30135303153684,9.67441728678182,0.00419716157007975,0.0341625479819258
"Gm17399",0.675307233032654,0.412657354971604,9.67053489997521,0.00420377375466008,0.0342037832932493
"Tmem102",1.40700095957741,0.595747402062902,9.66820646109646,0.00420774477970505,0.0342185333439577
"Rprml",2.45881826593927,1.61961632709262,9.66765839180889,0.00420868007182159,0.0342185333439577
"Dner",2.14799318684404,0.988127369230078,9.65126803005334,0.00423675478656437,0.034434138921074
"Hscb",-0.825636046560221,3.00523390218172,9.64677856136413,0.00424448000987478,0.034484256797084
"Slc24a5",1.57500630408279,1.08967224122993,9.64346283883141,0.0042501953015916,0.0344978412853555
"Paip2",1.52001932565917,3.56736984478409,9.64283034465655,0.00425128647351032,0.0344978412853555
"Ubxn11",1.33004844513728,0.9973426754213,9.6424096931794,0.00425201234458733,0.0344978412853555
"Gm20655",0.868162857050398,0.223116117383483,9.64219115027021,0.00425238951250574,0.0344978412853555
"Zbtb44",1.57141391028144,2.55155042550899,9.63628934216071,0.00426258873100312,0.0345668403669947
"Hdac4",1.24202148175627,1.06842684841614,9.63458887471155,0.0042655323058065,0.0345668403669947
"Rab11fip3",1.74816207819248,1.9188070997892,9.63385286986516,0.00426680704053251,0.0345668403669947
"Nmt2",2.33727967825984,2.64541098130632,9.63365798245116,0.00426714464775403,0.0345668403669947
"Dgkq",1.84790244996744,2.10053766762185,9.63257366574395,0.00426902355832083,0.0345694027015855
"Sec23a",1.5837529428471,2.0980476980431,9.63063105035219,0.00427239197289302,0.034584020349913
"Zfp799",1.18630863960167,0.720821516689147,9.62688702872158,0.00427889206629286,0.034617777245636
"Pik3ca",1.97423021992586,2.58572052839423,9.62642683530886,0.00427969175820705,0.034617777245636
"Atp5l",1.86764581756344,5.06770988393836,9.61759040151687,0.00429507850110252,0.0347295400876795
"Gpc1",3.64845673387106,2.39306855253312,9.61379835988237,0.00430169986941904,0.034757863085711
"Decr2",1.71154575607011,3.63618408607107,9.61378483444449,0.00430172350624583,0.034757863085711
"Clstn1",2.39757406806615,3.87117164628571,9.60987337206328,0.00430856501240465,0.0348004321903717
"Fabp3",1.43358514263525,1.1890522572409,9.60862990506029,0.00431074241578034,0.0348053118482878
"Naa25",1.26956607954598,1.59181299987112,9.60662004440267,0.00431426434956378,0.0348210398414445
"Gm13719",1.76775724678718,0.975623497498613,9.60527710557893,0.00431661935316101,0.0348273413384322
"Kras",1.29697114079127,3.61996110680755,9.60289087653306,0.00432080732315805,0.0348484215859371
"Zc3h6",1.12857312445573,0.90834216875547,9.59825517891221,0.00432895581311707,0.0349014174393546
"Clip1",1.74346818182575,2.8143991450975,9.59324408702435,0.00433778286636805,0.034959843480022
"Pcmt1",1.12695697015268,3.74461207215835,9.58979581517503,0.0043438683189234,0.0349961394098843
"Kcnmb4",0.939499327496234,0.437107576530953,9.58810135857187,0.00434686205218492,0.0350075097125909
"Mypop",1.35397992384584,0.982566766486597,9.58332428772153,0.00435531411507896,0.0350628144715764
"Mapk1",1.47094300653595,4.49781525025743,9.58065762820672,0.00436003996396667,0.0350880917143815
"Arl3",1.31435909224581,2.24256707402243,9.57457700422989,0.00437083679959263,0.0351621900063228
"Ak6",1.1186370185023,2.72943177134046,9.57047673290126,0.00437813362574097,0.0352080880415367
"Deaf1",1.70310567316743,3.76325371586988,9.55877612748625,0.0043990285528329,0.035363266233402
"Efnb2",2.86431695524016,2.26173214339615,9.55714578851491,0.00440194856582028,0.0353738859867933
"Ago1",1.5623147112525,3.39912549688202,9.54991031863526,0.00441493296376806,0.0354653456635588
"Ifnar2",-1.17221011007597,2.4639486098058,9.54465376068553,0.00442439210109589,0.035523312253148
"Ap4m1",1.51226376822262,2.70255846627579,9.54411634045566,0.00442536041991031,0.035523312253148
"Cenpf",1.9578193755132,1.36040978578621,9.53469885434471,0.0044423660348146,0.035646885668554
"1700124L16Rik",1.95420820508372,0.954493994414162,9.53223621516738,0.00444682459811251,0.0356697246497618
"Itpr2",-1.83456183926712,1.82294670520882,9.52616472932654,0.00445783761369917,0.035745103852072
"Senp7",1.51445151111239,1.64587021301147,9.52395619789801,0.00446185096816829,0.0357549721823467
"Zfas1",1.4692446934316,6.73378314818997,9.52332489516156,0.00446299889319346,0.0357549721823467
"Wnt7b",2.68175395992543,1.13094269726951,9.5228201728846,0.00446391688141941,0.0357549721823467
"Pam",1.48768249400232,1.30839263869402,9.51725328073185,0.00447405550544725,0.035823210259504
"Zfp282",1.01878420240293,2.53839469001674,9.51137399386437,0.00448479013853446,0.0358961694047749
"Sec24d",1.13485668960929,1.92516441698333,9.50746123900754,0.0044919496467311,0.0359404708986011
"Unc93b1",-3.51927803242455,6.68380887971442,9.50393494130127,0.00449841261882575,0.03597916932982
