"","astroBYo","AveExpr","F","P.Value","adj.P.Val"
"Hist1h2ak",-0.411524570356581,0.359581663537139,0.696947072359192,0.410666440458974,0.719544467571219
"Defb20",-0.305316511175468,0.218711464065275,0.696937658099358,0.410669563783747,0.719544467571219
"Abhd16a",0.299254783581159,5.14809454619433,0.696879181323477,0.410688965154208,0.719544467571219
"Tbx2",0.341459744229319,0.800108539540832,0.696876999384249,0.410689689102824,0.719544467571219
"Card9",-0.472700199155664,1.88815274883262,0.696648847052492,0.41076539873917,0.71962012324253
"Cradd",-0.15503012304094,0.898644996798804,0.696481683574609,0.410820883359149,0.719660337521139
"Anapc15",0.264612178684003,0.844843819181016,0.696292480836953,0.410883696900225,0.719663375917784
"Gm42654",-0.302503136645238,0.128911423588714,0.696222999627402,0.410906767662261,0.719663375917784
"Sesn1",0.617192832160231,2.73536569230951,0.696182524259949,0.410920208136032,0.719663375917784
"Tsn",0.469687903370658,5.0851811502756,0.695828552218332,0.411037778411024,0.719812298882853
"Cdr1",-1.18822698140888,1.6205395409191,0.695321161647733,0.411206394831275,0.720050583572289
"Akirin2",0.412509730964607,4.74437505541619,0.695109744585946,0.411276684026776,0.720090809756925
"Gm22165",-0.625636537613296,0.250254615045318,0.695008999639165,0.411310184798272,0.720090809756925
"Tsg101-ps",-0.236883163614587,3.31275892880517,0.694958390463376,0.411327015454426,0.720090809756925
"Gm16618",0.449948819830072,1.16007339891545,0.694807426616619,0.411377226393275,0.720121726499321
"A230006K03Rik",-0.239632520862302,0.196224453801893,0.69411463761107,0.411607768801679,0.720468286193492
"Tctex1d2",0.314380335523677,3.54679084071438,0.69375227735574,0.411728430977729,0.720622474566479
"Fam49a",0.651814120665337,1.16794188365199,0.693372613226802,0.411854912676839,0.720786823285319
"Gm23144",-0.327257580335385,0.130903032134154,0.693256801561724,0.411893506015968,0.720797344849808
"Tm4sf5",-0.297890651116853,0.333972432134515,0.693059512628487,0.411959263647187,0.720813378841596
"Rhoj",0.677817863084096,0.784756834749348,0.693033806997117,0.411967832666146,0.720813378841596
"Mir7-2",-0.411290580506271,0.164516232202508,0.692198524433079,0.412246422749951,0.721220935960312
"Rps2-ps5",0.339096206059767,0.366486638898196,0.692139962331358,0.412265965563174,0.721220935960312
"Muc3a",-0.602068282555948,0.569911330174171,0.691974479870089,0.412321196463738,0.721260522603565
"Tmem185b",0.433351767365339,5.36582363230298,0.691714991602425,0.412407825041598,0.721355021615691
"Gm19951",-1.08256621792021,5.49643739534496,0.691490942160025,0.412482644794255,0.721428852145095
"Sypl",0.481001152980348,4.83676091871379,0.691279920844246,0.412553132726226,0.721452124879968
"Gm11336",0.542930511531181,0.515685398819083,0.691255853756786,0.412561173071305,0.721452124879968
"Crabp1",-0.726779987282005,0.412559423913703,0.690684519502571,0.41275211455244,0.721728978046445
"Lamc3",-0.414735169694045,0.403324280576123,0.690223701318459,0.412906218977314,0.721941380102356
"Gm8614",-0.281151392080549,0.11246055683222,0.689827546398282,0.413038768867563,0.722116064774545
"Kcnip1",-0.408046729296877,0.395207226763274,0.689299971744572,0.41321539094416,0.72235979879778
"Col25a1",-0.265216859662901,0.251556402662285,0.689138315844106,0.413269533254033,0.72235979879778
"Gm6059",-0.480755304568133,0.268026170439038,0.689101984832668,0.413281702834876,0.72235979879778
"Ctsk",-0.64021055871467,1.70427091748996,0.689021128541226,0.413308788734905,0.72235979879778
"Gm22846",-0.415171201980349,0.247293272382,0.688767946255166,0.413393619241794,0.722450986530233
"Tspan3",0.793912481543629,4.97982620653248,0.687793156779465,0.413720476376847,0.722900898062201
"A930029G22Rik",0.180565126699978,0.466537323467888,0.687715752566134,0.413746447646666,0.722900898062201
"Gm26249",-0.345028445985417,0.138011378394167,0.68770787060119,0.413749092404448,0.722900898062201
"Cpne9",-0.297915602807696,0.71697071623624,0.686911467919639,0.414016454237571,0.723310907138734
"Gm20568",-0.825064092355158,2.89206085250398,0.686735504607319,0.414075562629695,0.723351189611464
"Kif5c",-0.791743704626397,1.41264568949828,0.686648167310936,0.414104905140767,0.723351189611464
"Gm43446",-0.271671859545317,0.108668743818127,0.686528737693883,0.414145034752284,0.723364172100488
"Polr2c",0.344697489502449,2.58217449492898,0.686210739986937,0.414251914172325,0.72340720531554
"Ralbp1",0.346489060492407,3.51841239484911,0.686209692842817,0.414252266188027,0.72340720531554
"Glrp1",-0.779762214052738,0.956294127492888,0.68616357372891,0.414267770381168,0.72340720531554
"Mzt1",0.57693549410545,4.22967079971451,0.685984649391872,0.414327929011204,0.723455151816486
"AL603714.1",-0.385647031775003,0.244040940641717,0.685600661398234,0.414457079793058,0.723623547964787
"Gm25747",-0.314614995972601,0.12584599838904,0.685434714989569,0.41451291326983,0.723663918897447
"Ppp1r10",0.658022043191686,4.64009949675925,0.684411740799567,0.414857350734868,0.724208093609049
"Hdac11",-0.864442317854822,2.28734446969473,0.684209619468779,0.414925456916152,0.724245422550655
"F830208F22Rik",-0.637219338897672,1.00778712930865,0.684153977707993,0.414944208779531,0.724245422550655
"Rab20",-0.821053587857938,1.79101688495455,0.681225713791433,0.41593288859557,0.725913797286193
"Klhl32",0.310502018060628,0.47578744285485,0.680670793568036,0.416120652683644,0.726184207566479
"Ankdd1a",-0.346077374559642,0.481370947704268,0.680256924022126,0.416260774671158,0.726367595081619
"Nab1",0.62391233503693,3.50439442948147,0.680112287827085,0.416309760473611,0.726367595081619
"Acaa1b",0.335777614133942,0.891609904142893,0.680069547792507,0.416324237473893,0.726367595081619
"Nabp2",-0.32809898377956,2.25732936192886,0.679532979878873,0.416506050296193,0.726627501829721
"Tgfbi",-1.03167277356152,3.87318287761976,0.679251542518618,0.416601462079091,0.726736646079145
"Mir3569",-0.765064503023706,0.453676954404993,0.679049556535164,0.416669959121582,0.726778921780629
"Slfn2",-0.943066284389505,1.79347128908478,0.678986341263861,0.416691400075284,0.726778921780629
"Ube2v2",0.428736210410223,2.41549846887584,0.678358362231964,0.416904485460667,0.727093254382841
"Timeless",0.724970321979328,1.81056247301164,0.678093145621204,0.416994528511106,0.72719296502059
"Gm11523",0.321239473170957,0.248438277877552,0.677747296260009,0.417111991587679,0.727319859455629
"Gm19590",-0.667371413882953,0.690081566346134,0.677685320943243,0.417133046005199,0.727319859455629
"Erp29",-0.336276407566566,5.71874970751385,0.677400640944135,0.417229779087549,0.727404513877237
"Nap1l4",0.318396396277137,4.54241434013916,0.677257923410269,0.417278286801812,0.727404513877237
"Chchd6",-0.209134810416391,0.618721775277178,0.677252185813922,0.417280237111423,0.727404513877237
"Gm46339",-0.277193807752387,0.781671217845538,0.676755910843943,0.417448982358329,0.727600921085537
"Gm43172",-0.375738507114707,0.680316885939234,0.676727384554578,0.41745868513939,0.727600921085537
"AC160930.2",0.524706464691223,4.04679610941219,0.676362067897973,0.417582972468081,0.727760209540835
"Lpar5",-0.47873748976933,1.14854184012924,0.676191240973016,0.417641110269616,0.727767213514484
"2010013B24Rik",-0.454951150234062,1.42887451168543,0.676096006568428,0.417673526915349,0.727767213514484
"Galr1",-0.275650178865451,0.25851059118224,0.676050434313196,0.417689040522571,0.727767213514484
"Best1",-0.685480561154993,1.19629420800661,0.675963676323881,0.41771857692026,0.727767213514484
"Kcnh7",-0.564154873437721,0.410549358308984,0.675119597765313,0.418006106597948,0.728210811580944
"Gria3",-0.557719250867156,0.676223471416851,0.674631209705639,0.418172610856539,0.728443517321198
"Lin7b",-0.554476612033791,1.62932061415147,0.67426609537718,0.418297154114502,0.728603097431315
"B630019K06Rik",-1.01419022832556,3.35173005540856,0.673672794092393,0.418499654657928,0.728898430168269
"Isl1",-0.581775275399423,0.355369401573451,0.673088526116262,0.418699218582605,0.729188602117845
"Gm14415",0.325883147972478,0.306073609901583,0.672659759213575,0.418845761827886,0.729307717227535
"Gm8838",-0.330258812603609,0.266936287412009,0.672605496730478,0.418864313163638,0.729307717227535
"Slc4a2",0.593545090436221,3.13771939620183,0.672599064060923,0.41886651245731,0.729307717227535
"Tbx4",-0.354751721559701,0.232678313327085,0.67237233350404,0.418944041652657,0.729385302076156
"Rab26",-0.448241511768173,0.719062353813876,0.672140190373811,0.419023444400232,0.729466136328796
"Ppdpf",-0.500175626447411,7.50191618598605,0.672042981029667,0.419056700939978,0.729466629545609
"Pgd",0.407944074244329,6.12571931418973,0.671943935469655,0.419090589827318,0.729468223347739
"Gm37145",0.408395962349744,0.636362923072889,0.671494658355899,0.41924436471148,0.729678473803169
"Nppa",-0.405874094932647,0.435971830953298,0.671278167026046,0.419318494428118,0.729713125468572
"Prop1",-0.243240508859992,0.113567871062527,0.671243861653894,0.419330242918318,0.729713125468572
"Tmem242",-0.266666535215627,1.56036166135709,0.670986565551118,0.419418374652973,0.729809084666331
"Fcnaos",-0.237696187519688,0.292134160382977,0.670762449957426,0.419495164169375,0.729873552035562
"Trafd1",0.529706559748517,5.24142872823086,0.670685872735282,0.41952140702817,0.729873552035562
"B430319F04Rik",0.325771166981653,0.58628832069426,0.670495489876968,0.419586661744523,0.729929678208232
"Hdgfl3",0.825329278853392,1.91347870612062,0.669736835349279,0.419846849014695,0.730324881329776
"AC106830.2",0.266333994702677,1.7130489658325,0.669466511452181,0.419939618715406,0.730428821828834
"Osbpl1a",0.583880145957796,1.75578116946771,0.669364985899898,0.419974468347732,0.730432009690007
"Ccdc32",0.366873516812871,3.72389477234918,0.668971770705798,0.420109485117244,0.730554632640261
"Olfm1",-0.967907589994156,2.94642175038839,0.668945931535915,0.420118359741659,0.730554632640261
"Gm23934",-0.248657265191846,0.0994629060767383,0.66887116691662,0.420144039736113,0.730554632640261
"Psmc3ip",0.575421329197745,1.95627082138172,0.668240763579859,0.420360665063598,0.730796102042606
"Prokr2",-0.391882739750213,0.314144015603582,0.668207803156078,0.420371995955229,0.730796102042606
"Gm26707",0.270150373407899,0.635286972119637,0.66817867610258,0.420382009428839,0.730796102042606
"Clec2d",-1.00922005630963,1.72207425006105,0.668042377967688,0.420428871681568,0.73082014050533
"Ncr3-ps",-0.407670859173647,1.23284903697814,0.667847239517099,0.420495978455285,0.730879362929468
"Xkr7",-0.413908103985906,0.236744453862117,0.667487889216348,0.420619599541326,0.731036797914427
"Nol7",0.403378137105599,5.32961483133968,0.667062130530436,0.420766138119068,0.731233545840521
"Elovl4",0.797933767755194,1.5389653154796,0.666923724390142,0.420813791922002,0.731233545840521
"Gm43906",-0.712690856632599,0.4838129849951,0.666870956027571,0.42083196246628,0.731233545840521
"Lgals3",1.31537532696583,3.7641739821507,0.666752727900823,0.420872678151037,0.73124685924255
"H2-Ea-ps",-0.894355988713215,0.692429955758712,0.66632469609152,0.421020135332893,0.731445614415705
"B230208B08Rik",-0.475894397570101,0.3414288883772,0.666100127418968,0.421097531068915,0.731522628962513
"Lmnb2",0.48149668052435,2.91277609619074,0.665748043011408,0.421218918011888,0.73160456272205
"Cables1",0.84457822300532,1.5121062624891,0.665745339277729,0.421219850376746,0.73160456272205
"Ythdf1",0.443430027527167,5.09124400972921,0.665675585992518,0.421243905435676,0.73160456272205
"Soga1",-0.67765099066356,3.52105034513102,0.665219846869188,0.421401123159186,0.73182016230871
"Gm48517",0.27484582210205,0.142447458469487,0.664931624206411,0.421500598725147,0.731829503824402
"Tmem126b",0.443263886929421,3.52847515992419,0.664920939486315,0.421504287083094,0.731829503824402
"Sh3bgrl",0.977474495082167,3.28574957187182,0.664853383662119,0.42152760845402,0.731829503824402
"Ccdc85b",-0.318918361719014,5.85718859159114,0.664820901973607,0.421538822367416,0.731829503824402
"Cntn6",-0.250048461073985,0.297238383623482,0.663961064244416,0.421835837713989,0.732287683438998
"Trim27",-0.338411318926144,3.84354299630434,0.663685719960885,0.421931018363626,0.732395442860612
"Bglap2",-0.339021904456221,0.214019709269389,0.663465261278996,0.422007250020137,0.732470295951317
"Amd-ps1",0.299351681878444,0.173818254457517,0.663281652837296,0.422070755512671,0.732511209297236
"Nkx2-2",0.705590741715584,0.868101063952835,0.66311356835183,0.422128904540917,0.732511209297236
"Plek2",-0.456964378444777,0.414353366382492,0.663109955722277,0.422130154469578,0.732511209297236
"Gm44013",0.520097496358385,0.946225476724296,0.662406799738293,0.422373546785133,0.732876076511961
"Carhsp1",-0.548654332962261,1.71864780423887,0.66218668054655,0.422449783779485,0.732890229387583
"Zfp853",-0.734057206808854,1.0829265095057,0.662163538617004,0.422457800080516,0.732890229387583
"Nfkbie",-0.781570059104105,4.46681547048118,0.662096315395154,0.422481087347098,0.732890229387583
"Gm37125",-0.633777321900196,1.87732939199162,0.661856651868134,0.422564126931988,0.732917735828366
"Sectm1a",-0.248500399273814,0.197003235216649,0.661748637952965,0.422601560234279,0.732917735828366
"Gm9358",0.301064745332346,0.292427466758438,0.661732643157018,0.422607103824249,0.732917735828366
"Maf",-0.82856240080724,3.35466018180844,0.661612754415729,0.422648659276772,0.732917735828366
"Gm9017",-0.319104722795947,0.230307400438073,0.661572568549266,0.42266258977979,0.732917735828366
"Clec10a",-0.973278646136452,2.17309995927997,0.661114538207388,0.422821416735374,0.733135684805759
"Slc2a5",-1.88599856337814,2.35946784922951,0.660930982779748,0.422885092328494,0.733188628337248
"Ccnb2",0.86918244652769,2.38848546274116,0.660486191035047,0.423039452314655,0.733388915230577
"Olfm2",-0.878583216829078,1.27587009609199,0.660336074387885,0.423091568182782,0.733388915230577
"Ndst4",-0.230121493527977,0.185557086411032,0.660287281751114,0.42310850960851,0.733388915230577
"Clstn1",0.716444466883106,3.87117164628571,0.660167353421247,0.423150154691114,0.733388915230577
"Suds3",0.248795955480194,4.03112750460414,0.660049312868233,0.423191150404606,0.733388915230577
"Mir540",-0.610101633581041,0.244040653432417,0.660025227728664,0.423199515971321,0.733388915230577
"Gm5312",0.36039361596866,0.458183957959526,0.659902078311386,0.42324229382123,0.733405597729073
"Gm13000",0.297168834367882,0.174422394408807,0.659202600611711,0.423485394521012,0.733766707937721
"Rpl36al",0.31337682908085,3.17815599169825,0.659111641712566,0.423517022721003,0.733766707937721
"Lsm8",0.421818095070048,4.59805036940053,0.659016187280682,0.423550218017997,0.733766755928907
"Nhlh1",-0.517214051930444,0.258049871481485,0.658792233395991,0.423628116100732,0.733844241836699
"Lcmt1",0.394798510919655,2.20563145716722,0.658578609074327,0.423702441806056,0.733870274708238
"Rxfp4",-0.328325883949061,0.2530794512793,0.658558358091883,0.423709488715288,0.733870274708238
"Slc25a1",-0.553216779445437,7.36110239865517,0.658373832804269,0.423773707890893,0.733924044126367
"Elp3",0.363454011135845,2.50011647456074,0.65809445335516,0.423870967103829,0.734035021936439
"St3gal1",-0.789909892653926,1.82197468307399,0.657777722117795,0.423981271040592,0.734168570697482
"Gsk3a",-0.371880124281238,5.31313060302831,0.657492330480058,0.424080698622246,0.734269324864579
"Mapk7",0.377861061304838,4.53662243859926,0.657420190797355,0.424105837052822,0.734269324864579
"Gm15728",-0.552428977475611,1.71442115276891,0.657156601189993,0.424197709343233,0.734370915079454
"Nmrk1",0.377263806364092,1.95907882540714,0.65692192486673,0.42427952992874,0.73440377679319
"Mgat4b",-0.518998450112851,4.38455490937537,0.656911732224188,0.424283084174559,0.73440377679319
"Cdc20",0.698035819888083,2.73145595585989,0.656343488931176,0.42448130722659,0.734545514123228
"Fcrlb",-0.214832150034907,0.26601139783158,0.656305107081002,0.424494701300419,0.734545514123228
"Mrpl32",0.358192072413715,4.91809286491843,0.656217945580824,0.424525120377826,0.734545514123228
"Gm18291",0.461120764646773,0.239780558408423,0.656201309784442,0.424530926598145,0.734545514123228
"Ero1l",0.526630492435002,3.06912594090948,0.65620114732147,0.424530983301523,0.734545514123228
"Gm7986",-0.362103389992818,0.277168064079818,0.655934883664155,0.424623931245323,0.734648880186149
"Ppp1r7",0.420655070444556,3.15489094313019,0.655777801743601,0.424678780491718,0.734686320051476
