"","Gene","modulesA1"
"3912","NLE1","turquoise"
"3913","DAPK2","turquoise"
"3914","CDK6","turquoise"
"3915","KLRF1","turquoise"
"3916","SLC7A4","brown"
"3917","DAZ1","yellow"
"3918","GRM8","midnightblue"
"3919","TMEM50B","turquoise"
"3920","MRPL12","turquoise"
"3921","UAP1","tan"
"3922","ROBO3","green"
"3923","DRAP1","turquoise"
"3924","SMARCA2","turquoise"
"3925","RPS27L","lightcyan"
"3926","C5","green"
"3927","IRAK1","blue"
"3928","EXOSC1","turquoise"
"3929","IFIT5","blue"
"3930","MEIS1","red"
"3931","MAP4K5","blue"
"3932","SNX16","blue"
"3933","CAPN2","blue"
"3934","SHC1","blue"
"3935","UCHL5","turquoise"
"3936","LIG3","blue"
"3937","KRT13","green"
"3938","ARPC3","black"
"3939","RAB26","brown"
"3940","SLC3A2","blue"
"3941","ODC1","black"
"3942","MFAP5","turquoise"
"3943","PPM1A","turquoise"
"3944","RPL5","lightyellow"
"3945","SMR3A","turquoise"
"3946","TCL1A","turquoise"
"3947","DDB2","blue"
"3948","OAT","black"
"3949","ZWINT","turquoise"
"3950","ABL2","turquoise"
"3951","NDUFS4","turquoise"
"3952","TSPAN1","red"
"3953","TIMP2","green"
"3954","KCNAB3","turquoise"
"3955","FUT1","brown"
"3956","ABI1","turquoise"
"3957","TSN","black"
"3958","ZNF232","black"
"3959","LAMC3","red"
"3960","MINPP1","blue"
"3961","FJX1","turquoise"
"3962","SSX1","brown"
"3963","PNN","blue"
"3964","OGT","green"
"3965","RLN2","turquoise"
"3966","GNG4","turquoise"
"3967","MDH2","turquoise"
"3968","CUL3","turquoise"
"3969","CALM1","brown"
"3970","DCX","brown"
"3971","IRF2","salmon"
"3972","TGFBR2","cyan"
"3973","SNRPE","black"
"3974","BTN2A1","turquoise"
"3975","COPS7A","turquoise"
"3976","GABARAP","turquoise"
"3977","GPD2","blue"
"3978","ALDH5A1","turquoise"
"3979","ENO3","turquoise"
"3980","FOXD3","turquoise"
"3981","ASAH1","grey60"
"3982","NR1D1","royalblue"
"3983","GRIA4","turquoise"
"3984","COL4A3BP","brown"
"3985","BIN1","green"
"3986","DCP1A","blue"
"3987","RPL35","lightyellow"
"3988","CRIP2","greenyellow"
"3989","PGRMC1","turquoise"
"3990","TEP1","blue"
"3991","GK","turquoise"
"3992","ZNF221","turquoise"
"3993","IL5RA","blue"
"3994","VEGFC","cyan"
"3995","SORBS3","blue"
"3996","SP110","salmon"
"3997","RPL23A","lightyellow"
"3998","APOBEC3B","blue"
"3999","GUCY2C","blue"
"4000","TIMM8A","turquoise"
"4001","TCEB3","salmon"
"4002","F2RL1","turquoise"
"4003","MCF2","brown"
"4004","RGN","turquoise"
"4005","PRODH2","turquoise"
"4006","ACTN4","greenyellow"
"4007","DRP2","tan"
"4008","HYAL1","cyan"
"4009","COLQ","greenyellow"
"4010","PAPOLB","blue"
"4011","GPR20","turquoise"
"4012","P2RY2","blue"
"4013","RPGR","blue"
"4014","STEAP1","blue"
"4015","DVL2","green"
"4016","PSG2","turquoise"
"4017","GPR135","blue"
"4018","YWHAB","turquoise"
"4019","NMBR","turquoise"
"4020","GUCY2D","turquoise"
"4021","CNNM4","turquoise"
"4022","PPP2R2B","midnightblue"
"4023","BCAT2","salmon"
"4024","RPL36","greenyellow"
"4025","PAM","turquoise"
"4026","DLG5","salmon"
"4027","ATP5E","brown"
"4028","CPNE7","turquoise"
"4029","PIK3CA","blue"
"4030","MTM1","blue"
"4031","LGALS4","turquoise"
"4032","GLS2","brown"
"4033","CLCNKA","brown"
"4034","PDE4B","blue"
"4035","FBXW2","turquoise"
"4036","COL5A1","turquoise"
"4037","PDE4DIP","blue"
"4038","SCGB2A2","turquoise"
"4039","DUOX2","brown"
"4040","TULP1","turquoise"
"4041","ARHGEF4","greenyellow"
"4042","ARFGEF2","turquoise"
"4043","POLR2E","magenta"
"4044","TAF1","pink"
"4045","FLNB","pink"
"4046","USP4","green"
"4047","LMNA","blue"
"4048","GPX5","turquoise"
"4049","GMFB","turquoise"
"4050","AMELX","turquoise"
"4051","TOMM40","turquoise"
"4052","MAPK8IP1","magenta"
"4053","FOLR1","blue"
"4054","FKBP1A","blue"
"4055","PTPRCAP","turquoise"
"4056","SLC20A1","black"
"4057","SART1","green"
"4058","PTOV1","greenyellow"
"4059","RTEL1","blue"
"4060","CDKL1","turquoise"
"4061","DYRK2","turquoise"
"4062","PILRA","yellow"
"4063","CACNA1D","turquoise"
"4064","STAT1","turquoise"
"4065","ENTPD4","brown"
"4066","KCNN1","brown"
"4067","SOAT2","turquoise"
"4068","LY6G6C","turquoise"
"4069","PDCD10","turquoise"
"4070","SUPT6H","magenta"
"4071","DOCK1","green"
"4072","LIN7A","lightcyan"
"4073","LHFP","purple"
"4074","NCL","turquoise"
"4075","RNF11","turquoise"
"4076","HUNK","red"
"4077","BTN1A1","cyan"
"4078","MYLIP","green"
"4079","CD63","yellow"
"4080","EPB41","turquoise"
"4081","NDUFA1","black"
"4082","HSPG2","blue"
"4083","GM2A","red"
"4084","CTTN","red"
"4085","ARHGEF7","blue"
"4086","CCND2","turquoise"
"4087","FBXL6","turquoise"
"4088","ATXN3","turquoise"
"4089","DNAL4","turquoise"
"4090","ARL6IP4","magenta"
"4091","ETHE1","blue"
"4092","ZNF177","red"
"4093","SLC12A2","red"
"4094","HBP1","blue"
"4095","PCDHGC3","magenta"
"4096","DLC1","blue"
"4097","FDXR","green"
"4098","KCNJ14","brown"
"4099","ZNF43","turquoise"
"4100","PFKFB4","grey60"
"4101","KIN","red"
"4102","TSPYL2","brown"
"4103","CACNA1I","brown"
"4104","CXCR3","turquoise"
"4105","EFNB3","brown"
"4106","TIMM23","turquoise"
"4107","SGPL1","salmon"
"4108","CASP3","blue"
"4109","SERTAD3","blue"
"4110","CSNK1G1","blue"
"4111","USP16","grey60"
"4112","GGH","turquoise"
"4113","SGSH","brown"
"4114","DGCR8","turquoise"
"4115","MAF","turquoise"
"4116","ABCD3","blue"
"4117","ARSE","turquoise"
"4118","NDUFS2","black"
"4119","THPO","blue"
"4120","NANS","turquoise"
"4121","ITGA3","magenta"
"4122","PAPSS1","grey60"
"4123","ZFX","salmon"
"4124","ING3","grey60"
"4125","NRAP","turquoise"
"4126","LSM6","turquoise"
"4127","BMP2","turquoise"
"4128","EVX1","midnightblue"
"4129","NME3","green"
"4130","BARX2","turquoise"
"4131","CYP11B2","turquoise"
"4132","DCXR","greenyellow"
"4133","SPG21","blue"
"4134","ZNF219","blue"
"4135","INPP5E","greenyellow"
"4136","SLC5A6","midnightblue"
"4137","NENF","magenta"
"4138","ZNF80","turquoise"
"4139","ELK3","blue"
"4140","FEZ1","red"
"4141","ALDH2","royalblue"
"4142","RARB","blue"
"4143","ITGA2B","blue"
"4144","TIMM44","green"
"4145","KLC2","brown"
"4146","AGRP","turquoise"
"4147","ALAS1","turquoise"
"4148","RANGAP1","turquoise"
"4149","CNOT7","tan"
"4150","GALNT4","blue"
"4151","PRDX4","turquoise"
"4152","YAF2","tan"
"4153","EHD2","cyan"
"4154","TDG","salmon"
"4155","VNN3","turquoise"
"4156","CD8A","turquoise"
"4157","ANGPT4","brown"
"4158","NUP98","blue"
"4159","PARP4","salmon"
"4160","PTP4A3","black"
"4161","RNF6","brown"
"4162","KCNMB2","turquoise"
"4163","PCDH1","turquoise"
"4164","LDHB","black"
"4165","ARHGAP1","darkred"
"4166","CALU","blue"
"4167","UBTF","green"
"4168","BFSP2","turquoise"
"4169","POLR3C","turquoise"
"4170","SLC17A2","turquoise"
"4171","TAS2R9","brown"
"4172","CRBN","yellow"
"4173","PMS1","turquoise"
"4174","OAS2","turquoise"
"4175","OSGEPL1","turquoise"
"4176","HYOU1","magenta"
"4177","C14orf2","turquoise"
"4178","RBM14","lightcyan"
"4179","RAB32","yellow"
"4180","ILF3","blue"
"4181","HIRA","turquoise"
"4182","RPS6KA6","blue"
"4183","PTPRG","blue"
"4184","HSD17B12","turquoise"
"4185","B4GALT2","turquoise"
"4186","IPO7","blue"
"4187","RGL2","blue"
"4188","VPREB3","turquoise"
"4189","ZNF155","turquoise"
"4190","SRRM2","blue"
"4191","ADCYAP1R1","turquoise"
"4192","FABP2","blue"
"4193","CBX1","black"
"4194","UBE2B","turquoise"
"4195","HIST1H3G","blue"
"4196","SF3B4","magenta"
"4197","GPR137B","royalblue"
"4198","MYO18A","greenyellow"
"4199","TERF1","turquoise"
"4200","SIGIRR","greenyellow"
"4201","TGFBRAP1","turquoise"
"4202","SNX5","purple"
"4203","TCEA2","magenta"
"4204","TLX3","turquoise"
"4205","MVD","magenta"
"4206","ZNF239","turquoise"
"4207","SLC35F2","blue"
"4208","EEF1A1","lightyellow"
"4209","ETV7","red"
"4210","WRB","black"
"4211","CXXC4","brown"
"4212","SCN4A","brown"
"4213","SMARCC1","green"
"4214","ANKRA2","turquoise"
"4215","ZMYND11","purple"
"4216","MTX2","turquoise"
"4217","HPX","turquoise"
"4218","CACNA1H","turquoise"
"4219","PNMA1","turquoise"
"4220","BAAT","turquoise"
"4221","ELAVL3","magenta"
"4222","PDE4A","brown"
"4223","NAGPA","brown"
"4224","PKIA","brown"
"4225","FMNL1","magenta"
"4226","GRM4","brown"
"4227","TMPRSS2","turquoise"
"4228","SDCCAG3","blue"
"4229","IL19","turquoise"
"4230","PLAG1","salmon"
"4231","RPLP1","lightyellow"
"4232","CYP4F11","green"
"4233","DEAF1","brown"
"4234","ASCL2","yellow"
"4235","KPNA2","turquoise"
"4236","SMPD2","blue"
"4237","NMT1","brown"
"4238","PPAP2A","blue"
"4239","MLYCD","blue"
"4240","CEACAM4","turquoise"
"4241","CDH12","turquoise"
"4242","PRKAR1A","turquoise"
"4243","NFKB2","blue"
"4244","HIST1H3I","turquoise"
"4245","RAB6A","turquoise"
"4246","NR2C1","turquoise"
"4247","E2F3","turquoise"
"4248","GRAP","blue"
"4249","JUND","magenta"
"4250","RAB3IL1","pink"
"4251","TRPA1","turquoise"
"4252","MTMR11","blue"
"4253","TNFRSF9","black"
"4254","NRIP1","turquoise"
"4255","SMAD2","brown"
"4256","REV3L","lightgreen"
"4257","PRB3","brown"
"4258","ZNF165","turquoise"
"4259","ALAD","turquoise"
"4260","SLC35E3","turquoise"
"4261","STAM2","grey60"
"4262","SIM1","turquoise"
"4263","S100P","turquoise"
"4264","TCEA1","blue"
"4265","CLTA","black"
"4266","WDR44","yellow"
"4267","NFE2L1","turquoise"
"4268","FHIT","turquoise"
"4269","SCARB1","cyan"
"4270","GAMT","red"
"4271","RNH1","red"
"4272","CUL4B","blue"
"4273","IVNS1ABP","blue"
"4274","ZNF207","blue"
"4275","RRM1","turquoise"
"4276","CLEC11A","turquoise"
"4277","BAIAP2","blue"
"4278","GMFG","yellow"
"4279","ADCY9","green"
"4280","YBX1","yellow"
"4281","TRIM16","lightcyan"
"4282","TSNAX","turquoise"
"4283","NUCB2","grey60"
"4284","SEC61A1","blue"
"4285","ELK4","blue"
"4286","KLK2","red"
"4287","PTPN22","turquoise"
"4288","ARFIP1","blue"
"4289","GBX2","brown"
"4290","NFATC3","blue"
"4291","PPEF2","blue"
"4292","PPARG","yellow"
"4293","HIBCH","grey60"
"4294","BPI","blue"
"4295","B4GALT4","pink"
"4296","PRTN3","turquoise"
"4297","AKR7A3","turquoise"
"4298","RXRG","blue"
"4299","SOD1","black"
"4300","POLD1","blue"
"4301","MECP2","magenta"
"4302","ACTR1A","magenta"
"4303","PLCD1","purple"
"4304","PRMT1","tan"
"4305","DMD","brown"
"4306","CLCN1","turquoise"
"4307","SLC16A7","turquoise"
"4308","PLAC1","blue"
"4309","FOXC2","pink"
"4310","MLX","turquoise"
"4311","RPS21","lightyellow"
"4312","CAPN10","green"
"4313","PIK3CD","blue"
"4314","SLC3A1","turquoise"
"4315","BZRAP1","brown"
"4316","FSTL3","blue"
"4317","CHD3","blue"
"4318","MEFV","green"
"4319","CUBN","blue"
"4320","MMP17","turquoise"
"4321","PROZ","turquoise"
"4322","ARIH2","green"
"4323","ARHGAP6","blue"
"4324","GPX2","turquoise"
"4325","GPR63","turquoise"
"4326","UBE2M","turquoise"
"4327","CA11","brown"
"4328","BNIP3","tan"
"4329","SSBP1","black"
"4330","ADRA1A","purple"
"4331","ZNF180","blue"
"4332","CAB39","black"
"4333","PREP","turquoise"
"4334","FBXL4","blue"
"4335","MTA1","magenta"
"4336","TUBG2","turquoise"
"4337","UMOD","blue"
"4338","FGF5","turquoise"
"4339","ATF1","blue"
"4340","PITPNA","black"
"4341","ACVR2B","blue"
"4342","B4GALT5","black"
"4343","SPACA1","turquoise"
"4344","ENTPD7","turquoise"
"4345","NDST4","brown"
"4346","PHB","blue"
"4347","BRD2","green"
"4348","PKD2","blue"
"4349","SMAD3","salmon"
"4350","CYP4B1","pink"
"4351","RBBP5","turquoise"
"4352","FUBP1","turquoise"
"4353","LARP1","magenta"
"4354","LBR","salmon"
"4355","COX17","black"
"4356","GRAP2","turquoise"
"4357","HPD","turquoise"
"4358","CTNNA3","turquoise"
"4359","BRAF","brown"
"4360","LBP","turquoise"
"4361","GAN","purple"
"4362","AFF2","brown"
"4363","HEXB","black"
"4364","CHKA","greenyellow"
"4365","ATRN","turquoise"
"4366","RBBP8","blue"
"4367","NR5A2","greenyellow"
"4368","ABCF2","brown"
"4369","ITGAE","turquoise"
"4370","SERPINB6","blue"
"4371","PRDM5","blue"
"4372","TWSG1","blue"
"4373","MAPK10","turquoise"
"4374","APOM","red"
"4375","ACSL3","turquoise"
"4376","IL12B","turquoise"
"4377","ZNF345","green"
"4378","SPTA1","turquoise"
"4379","ARID3A","blue"
"4380","ANKRD7","blue"
"4381","MRPS15","lightgreen"
"4382","MAFG","brown"
"4383","TFR2","turquoise"
"4384","WWP2","turquoise"
"4385","NCOA3","blue"
"4386","SGCA","blue"
"4387","BCL7A","magenta"
"4388","POLR1D","yellow"
"4389","CDRT1","green"
"4390","SLC43A1","blue"
"4391","EDA2R","turquoise"
"4392","FRG1","black"
"4393","PUS1","greenyellow"
"4394","TAT","brown"
"4395","FASN","greenyellow"
"4396","TERF2IP","black"
"4397","RFC3","turquoise"
"4398","RBBP4","red"
"4399","CILP","blue"
"4400","STK3","blue"
"4401","CNR1","brown"
"4402","GOLGB1","blue"
"4403","TNKS2","blue"
"4404","PSMD10","black"
"4405","INCENP","turquoise"
"4406","S100A5","turquoise"
"4407","PBX3","brown"
"4408","IVD","turquoise"
"4409","SRI","purple"
"4410","HS2ST1","blue"
"4411","ZNF74","turquoise"
"4412","TAZ","blue"
"4413","PRDM10","blue"
"4414","GMDS","turquoise"
"4415","GGA1","black"
"4416","BCL2L14","blue"
"4417","POMT2","green"
"4418","ARHGEF2","red"
"4419","ARHGDIA","magenta"
"4420","RHOG","green"
"4421","CDK10","magenta"
"4422","MAGED2","turquoise"
"4423","LRP6","turquoise"
"4424","MAP3K13","turquoise"
"4425","TAAR5","turquoise"
"4426","GPR21","turquoise"
"4427","OVOL1","turquoise"
"4428","IL12RB2","turquoise"
"4429","GPR31","brown"
"4430","ACTL7A","blue"
"4431","ZNF197","turquoise"
"4432","CREG1","grey60"
"4433","LILRB1","blue"
"4434","TARDBP","green"
"4435","CLCN3","turquoise"
"4436","LYPLA1","grey60"
"4437","ABCB8","brown"
"4438","PDE3B","blue"
"4439","SSR1","blue"
"4440","ARNTL2","turquoise"
"4441","SCML1","blue"
"4442","IRF4","green"
"4443","MTF2","turquoise"
"4444","MED4","turquoise"
"4445","CALML5","brown"
"4446","MC2R","turquoise"
"4447","PRKCSH","greenyellow"
"4448","RAP1GDS1","turquoise"
"4449","SCNN1D","greenyellow"
"4450","GLTSCR2","green"
"4451","APC2","turquoise"
"4452","RB1","blue"
"4453","MYOG","turquoise"
"4454","DUSP14","turquoise"
"4455","DDX21","blue"
"4456","EFEMP2","blue"
"4457","WASF2","greenyellow"
"4458","APEH","turquoise"
"4459","LAPTM4A","blue"
"4460","TSC1","turquoise"
"4461","HLA-F","blue"
"4462","TACR1","turquoise"
"4463","SOCS2","blue"
"4464","MRPS12","turquoise"
"4465","CCL7","turquoise"
"4466","VAMP4","blue"
"4467","NDUFA6","turquoise"
"4468","NME7","turquoise"
"4469","NDUFA3","brown"
"4470","TESK2","green"
"4471","PIK3R5","brown"
"4472","HGS","brown"
"4473","TRAPPC2","turquoise"
"4474","MRPS31","lightcyan"
"4475","PTGER3","turquoise"
"4476","ZNF148","blue"
"4477","HS6ST1","blue"
"4478","RNPEP","blue"
"4479","FGF21","turquoise"
"4480","TXN","black"
"4481","SUMO3","tan"
"4482","TGM3","turquoise"
"4483","CTSG","brown"
"4484","FUT4","turquoise"
"4485","IL16","yellow"
"4486","GPR12","turquoise"
"4487","PLCG2","yellow"
"4488","MLH3","brown"
"4489","TRIM38","yellow"
"4490","MPP5","blue"
"4491","CRISP1","turquoise"
"4492","NPHP1","blue"
"4493","ACTR3","turquoise"
"4494","CACNG2","brown"
"4495","H3F3A","blue"
"4496","AP4M1","red"
"4497","HIST1H4I","brown"
"4498","HRAS","turquoise"
"4499","FSCN2","brown"
"4500","PHF1","magenta"
"4501","GDF5","blue"
"4502","EIF2AK1","brown"
"4503","SCFD1","brown"
"4504","ING2","turquoise"
"4505","BRPF1","blue"
"4506","CSF1","turquoise"
"4507","ADK","brown"
"4508","TEX15","blue"
"4509","RAB1A","tan"
"4510","NMI","yellow"
"4511","RPA3","turquoise"
"4512","A4GNT","blue"
"4513","SLC25A15","turquoise"
"4514","PIAS1","blue"
"4515","ZYX","greenyellow"
"4516","VENTX","yellow"
"4517","MCM5","blue"
"4518","LCAT","blue"
"4519","ADH5","black"
"4520","RHOC","blue"
"4521","MTHFR","salmon"
"4522","ENDOG","turquoise"
"4523","FIGF","green"
"4524","POLR2K","turquoise"
"4525","RASGRF1","turquoise"
"4526","AFF3","lightgreen"
"4527","OSTF1","turquoise"
"4528","RAB38","blue"
"4529","CDK5RAP3","greenyellow"
"4530","CYB561D2","turquoise"
"4531","EWSR1","brown"
"4532","HCCS","turquoise"
"4533","ASPH","blue"
"4534","ANXA4","turquoise"
"4535","NOLC1","tan"
"4536","PDSS1","blue"
"4537","RCN2","turquoise"
"4538","CRY1","blue"
"4539","PRKACG","turquoise"
"4540","KLK3","turquoise"
"4541","IDH3A","turquoise"
"4542","RARS","turquoise"
"4543","OXT","blue"
"4544","CYP7B1","brown"
"4545","SCTR","turquoise"
"4546","SOX12","blue"
"4547","AKAP10","blue"
"4548","NDST1","red"
"4549","MSH2","turquoise"
"4550","E2F1","brown"
"4551","TMED2","tan"
"4552","FIBP","turquoise"
"4553","DMPK","greenyellow"
"4554","SERGEF","brown"
"4555","CIZ1","blue"
"4556","OBP2A","turquoise"
"4557","TGFB1","turquoise"
"4558","MAP2K5","magenta"
"4559","STAT5A","yellow"
"4560","CHRNB2","turquoise"
"4561","PEX14","magenta"
"4562","LAIR1","blue"
"4563","ARPC5L","black"
"4564","IFNAR1","turquoise"
"4565","WBP11","turquoise"
"4566","TIAM2","blue"
"4567","ZNF136","turquoise"
"4568","ELAC2","brown"
"4569","MTCH2","turquoise"
"4570","NR1H4","turquoise"
"4571","PLD2","greenyellow"
"4572","DPM3","turquoise"
"4573","APLP2","turquoise"
"4574","GPX4","turquoise"
"4575","MPST","green"
"4576","H2AFV","blue"
"4577","PDGFC","blue"
"4578","TUBG1","brown"
"4579","ZFPL1","greenyellow"
"4580","ADRB3","blue"
"4581","AMMECR1","turquoise"
"4582","CX3CR1","brown"
"4583","CASK","grey60"
"4584","OR2F1","blue"
"4585","GNAI2","greenyellow"
"4586","BAG1","turquoise"
"4587","PITPNM3","turquoise"
"4588","CSAD","red"
"4589","SIAH1","blue"
"4590","HIVEP3","turquoise"
"4591","EPB41L4B","turquoise"
"4592","HOXB3","turquoise"
"4593","SOX21","purple"
"4594","CSE1L","brown"
"4595","PRKAR2A","red"
"4596","ATP7A","turquoise"
"4597","IDH2","red"
"4598","PALM","greenyellow"
"4599","MDM2","purple"
"4600","ITPA","turquoise"
"4601","DDOST","turquoise"
"4602","CDC25C","turquoise"
"4603","MED6","blue"
"4604","RPL24","turquoise"
"4605","GGCX","turquoise"
"4606","OR3A2","red"
"4607","RIN1","turquoise"
"4608","DAD1","blue"
"4609","USP39","turquoise"
"4610","INS","turquoise"
"4611","LZTFL1","turquoise"
"4612","EYA3","turquoise"
"4613","SHB","green"
"4614","SURF2","turquoise"
"4615","CD320","brown"
"4616","PFDN4","brown"
"4617","IARS","turquoise"
"4618","USP20","magenta"
"4619","ADAT1","red"
"4620","NNT","tan"
"4621","AP3D1","magenta"
"4622","NAT2","turquoise"
"4623","PEX7","turquoise"
"4624","PKIG","turquoise"
"4625","UPK1B","pink"
"4626","CRP","blue"
"4627","DNM2","green"
"4628","FTSJ2","turquoise"
"4629","ATP1A1","brown"
"4630","PRR3","brown"
"4631","REXO4","blue"
"4632","GUCY1B2","turquoise"
"4633","CASP2","turquoise"
"4634","RNPS1","turquoise"
"4635","NR1I2","turquoise"
"4636","SMPD1","brown"
"4637","TMF1","blue"
"4638","PPP1CB","turquoise"
"4639","FSCN3","turquoise"
"4640","SPRR1A","cyan"
"4641","KLF13","turquoise"
"4642","POLR3K","black"
"4643","PSTPIP1","blue"
"4644","FAAH","red"
"4645","GCLC","turquoise"
"4646","CIDEC","midnightblue"
"4647","GRB10","turquoise"
"4648","SYMPK","brown"
"4649","CDC7","turquoise"
"4650","EHHADH","turquoise"
"4651","ZDHHC3","turquoise"
"4652","NUP155","turquoise"
"4653","SPO11","turquoise"
"4654","CTH","brown"
"4655","RALA","blue"
"4656","POLR2J","brown"
"4657","BACH1","blue"
"4658","FH","turquoise"
"4659","PPP2R3A","red"
"4660","GLDC","turquoise"
"4661","CASP8AP2","salmon"
"4662","P2RX4","blue"
"4663","NEO1","blue"
"4664","KCNG1","blue"
"4665","PPT1","turquoise"
"4666","USP29","blue"
"4667","ENPP4","red"
"4668","PEX11B","black"
"4669","GPR3","brown"
"4670","CYP3A43","red"
"4671","SRRM1","green"
"4672","AQP3","turquoise"
"4673","CSNK1G2","green"
"4674","KIF4A","turquoise"
"4675","AGPAT1","turquoise"
"4676","APOH","blue"
"4677","MID2","turquoise"
"4678","NUTF2","magenta"
"4679","PGD","turquoise"
"4680","PKN1","magenta"
"4681","MMP8","turquoise"
"4682","RFX2","purple"
"4683","ESPL1","turquoise"
"4684","ST3GAL2","salmon"
"4685","PPP1R13L","blue"
"4686","HTATSF1","turquoise"
"4687","CRYZL1","turquoise"
"4688","STXBP3","green"
"4689","PTPRK","salmon"
"4690","COPS2","turquoise"
"4691","ARHGEF3","brown"
"4692","ADSS","tan"
"4693","POLR2I","turquoise"
"4694","CCT7","black"
"4695","SLC34A1","brown"
"4696","NAP1L1","salmon"
"4697","ELF3","blue"
"4698","SLC5A2","turquoise"
"4699","CNTNAP1","brown"
"4700","FDX1","turquoise"
"4701","POLR2A","magenta"
"4702","TM9SF2","red"
"4703","C8G","turquoise"
"4704","GNB1L","turquoise"
"4705","TRPC4","blue"
"4706","RGS6","turquoise"
"4707","SNRPG","black"
"4708","AHCY","black"
"4709","ST5","purple"
"4710","BMPR2","turquoise"
"4711","PGC","brown"
"4712","PDE6A","brown"
"4713","PTS","black"
"4714","SPATA2","green"
"4715","SLC25A20","blue"
"4716","STK32B","turquoise"
"4717","PHOX2A","turquoise"
"4718","USP14","turquoise"
"4719","PSMB5","black"
"4720","AP2S1","brown"
"4721","CD2AP","blue"
"4722","PLAA","turquoise"
"4723","NDUFA9","turquoise"
"4724","ITGB3","blue"
"4725","RAB11B","turquoise"
"4726","TRAPPC3","brown"
"4727","HIST1H3F","blue"
"4728","BCCIP","blue"
"4729","C10orf12","brown"
"4730","RBMS2","blue"
"4731","KCNK10","grey60"
"4732","ACACA","tan"
"4733","UBL5","black"
"4734","PCYT2","magenta"
"4735","UCHL3","turquoise"
"4736","PSMC6","black"
"4737","GMPPA","blue"
"4738","GFRA4","turquoise"
"4739","INPP5D","yellow"
"4740","ERO1L","turquoise"
"4741","CRHR1","turquoise"
"4742","ZNF185","turquoise"
"4743","NMT2","turquoise"
"4744","KPTN","blue"
"4745","COPS3","turquoise"
"4746","TPO","turquoise"
"4747","AGER","blue"
"4748","CGGBP1","blue"
"4749","SIRT1","salmon"
"4750","RALGPS1","red"
"4751","DLX5","blue"
"4752","ATP2C1","lightcyan"
"4753","ARFRP1","turquoise"
"4754","PRDX1","blue"
"4755","PHKB","turquoise"
"4756","DVL1","blue"
"4757","DUT","grey60"
"4758","CDKN1B","salmon"
"4759","NRL","red"
"4760","TIA1","turquoise"
"4761","PARG","turquoise"
"4762","EGLN1","blue"
"4763","GSTA4","turquoise"
"4764","ETV6","blue"
"4765","GATA2","cyan"
"4766","TIMM22","brown"
"4767","ARF4","black"
"4768","SLBP","turquoise"
"4769","BECN1","turquoise"
"4770","TOMM34","brown"
"4771","EPB41L2","blue"
"4772","ICAM4","blue"
"4773","STRN","midnightblue"
"4774","HTATIP2","turquoise"
"4775","EIF4A1","yellow"
"4776","PEX5","turquoise"
"4777","MAGEF1","turquoise"
"4778","LSM4","turquoise"
"4779","ITM2B","turquoise"
"4780","SCNN1A","turquoise"
"4781","NYX","turquoise"
"4782","TSPAN32","blue"
"4783","MYL7","yellow"
"4784","NTRK3","purple"
"4785","SH3GL1","blue"
"4786","HMGN1","black"
"4787","ZNHIT1","blue"
"4788","HTR7","turquoise"
"4789","ALOX12B","turquoise"
"4790","CLDN9","turquoise"
"4791","CALCR","brown"
"4792","STX18","brown"
"4793","DNAJB9","black"
"4794","KCNQ4","turquoise"
"4795","LUC7L","turquoise"
"4796","EXOSC2","brown"
"4797","DKK4","brown"
"4798","USH2A","turquoise"
"4799","TRIP13","blue"
"4800","ATP5D","magenta"
"4801","MTR","turquoise"
"4802","ACAD8","blue"
"4803","RPA1","black"
"4804","ACYP1","greenyellow"
"4805","NT5M","turquoise"
"4806","HECA","blue"
"4807","ADAM20","turquoise"
"4808","GPC1","turquoise"
"4809","HDAC1","salmon"
"4810","MN1","pink"
"4811","BTD","blue"
"4812","TGIF2","blue"
"4813","ZBTB11","turquoise"
"4814","IL1RL2","turquoise"
"4815","KIF2C","brown"
"4816","RDH16","blue"
"4817","HAS2","turquoise"
"4818","REL","yellow"
"4819","EPOR","blue"
"4820","KDELR1","blue"
"4821","EREG","turquoise"
"4822","KCNH6","brown"
"4823","SYNCRIP","salmon"
"4824","RPS14","lightyellow"
"4825","ATXN1","turquoise"
"4826","CHERP","blue"
"4827","CDSN","turquoise"
"4828","CDK8","turquoise"
"4829","PYY","blue"
"4830","KEAP1","blue"
"4831","NUCKS1","green"
"4832","PHYH","turquoise"
"4833","RERE","blue"
"4834","STAT2","greenyellow"
"4835","UBE2L6","turquoise"
"4836","PIN4","turquoise"
"4837","CTSW","turquoise"
"4838","ETNK1","blue"
"4839","GPR19","brown"
"4840","OSBP","turquoise"
"4841","SEC63","turquoise"
"4842","HSD17B4","lightcyan"
"4843","C12orf5","tan"
"4844","ABCC2","turquoise"
"4845","AFM","turquoise"
"4846","CD79B","brown"
"4847","PARP3","brown"
"4848","VPS54","blue"
"4849","SF3A1","salmon"
"4850","ADAM18","turquoise"
"4851","GOSR2","turquoise"
"4852","HUS1","tan"
"4853","PRDM11","blue"
"4854","CDH2","purple"
"4855","ZNF331","brown"
"4856","DUOX1","red"
"4857","FANCF","blue"
"4858","PTPRM","turquoise"
"4859","RSU1","blue"
"4860","DTYMK","blue"
"4861","RAI1","magenta"
"4862","CCT8","black"
"4863","IFNAR2","blue"
"4864","TLX1","brown"
"4865","MANBA","blue"
"4866","CHRNA2","brown"
"4867","NLGN3","turquoise"
"4868","PLXNA3","red"
"4869","FANCG","blue"
