"","macrophagesBYo","AveExpr","F","P.Value","adj.P.Val"
"Ypel5",1.44537634579195,5.75052532099949,13.7836694454377,0.000870544544415501,0.0233355418779521
"Cmas",1.66966227388216,4.39374187127349,13.7813439727198,0.000871272322523547,0.0233355418779521
"Samd1",1.55844896661535,5.4998531014791,13.7748981244728,0.000873293033954777,0.0233613806410901
"H2afz",2.38816390778035,7.3750415982212,13.7684548642883,0.000875317973829734,0.0233872699698493
"Spc25",2.93904717283396,2.30324599957662,13.7452968577271,0.000882637707906636,0.0235543956719162
"Usb1",1.7817903663947,3.69228843928422,13.7406428207794,0.000884116677876414,0.0235654376682649
"Tmem246",3.61629689034761,3.24302330131424,13.7349397238317,0.000885932656788765,0.0235854249893355
"Rpl37rt",1.67104142259547,5.1980670996019,13.7072409775181,0.000894809743988011,0.0237931201517389
"Il18bp",3.52590175502122,3.77781582110651,13.6929383948496,0.000899430959743637,0.0238872882621951
"Rab32",2.8612569068397,4.63616889780299,13.6789360422229,0.000903980053416651,0.0239793174121542
"Cx3cr1",-5.37494422955099,2.78739473695881,13.6563826319477,0.00091135934894857,0.0241461112296877
"2210417A02Rik",1.68328585684452,0.890701811054766,13.6521555134401,0.000912749626566498,0.0241540191250366
"Timm8a1",1.57306943109571,3.54251279116062,13.5949020750896,0.000931806439008977,0.0246288576465897
"Smim20",1.74926751761263,4.61333406107754,13.5909203245301,0.000933147594133388,0.0246348737768651
"Gm12589",1.93901886526138,0.832539696612176,13.5818659567472,0.000936205073945205,0.0246861321226338
"Rprm",5.14348555085672,3.89742267214461,13.5747949342677,0.000938600313361136,0.0247156010373748
"Gm15501",1.92205190590744,4.2206955432145,13.56895569687,0.000940583268695467,0.0247156010373748
"Htatip2",2.15033692836292,2.45748547943355,13.5686881485621,0.000940674233759868,0.0247156010373748
"Polr1d",1.19395013968568,3.7959740577007,13.5621328573303,0.000942905959312755,0.0247448499856181
"Gm12166",-2.36652932595027,5.64994511654089,13.5516214270199,0.000946496439064747,0.0247815157033743
"Rrm2",4.4172645594964,3.47982237376843,13.5514840799872,0.000946543451130103,0.0247815157033743
"Wdr83os",1.45970352882583,6.70408815427157,13.5134447786953,0.000959661023624492,0.0250952492028896
"Vnn3",2.89994351193466,1.25700089753241,13.5018586388859,0.000963695179952291,0.025170989924539
"Tigar",1.07800680363936,1.48723861705467,13.4927783915015,0.000966869568895294,0.0252241220196587
"Calm1",2.20487963443109,8.2577482976134,13.4778506770816,0.000972112669919138,0.0253310348605667
"Dscc1",1.27449866568161,0.715602188309048,13.4725484856773,0.000973982329474966,0.0253498953823231
"Olfr1269",-1.03534819412013,0.25073785907295,13.4626967912603,0.000977466517789447,0.0254106836346133
"Med8",1.40736629282876,5.33153996485024,13.4531285987752,0.00098086328363141,0.0254690591828376
"Ythdf1",1.78461885996185,5.09124400972921,13.4486365094696,0.000982462382033777,0.0254806744170378
"Hmbs",1.41205518576503,4.29608330955551,13.4453631984102,0.000983629385412972,0.0254810689619335
"Cat",1.93411818600123,4.92644867174983,13.4391985782363,0.000985831252639634,0.0255082395346744
"Mvp",1.76507323712008,3.63099298037288,13.4341776787534,0.000987628527221912,0.0255248900791243
"Fbxl13",0.667993964015206,0.442686503089799,13.4254597060446,0.00099075758326088,0.0255732060139918
"Gm15802",0.582927842678746,0.294818965265971,13.4225344227185,0.00099180991547281,0.0255732060139918
"Sparc",-8.5138272988889,5.27244719642262,13.407290451589,0.000997313234658688,0.0256740242409221
"Atp5g1",1.74997502051259,5.08809238624295,13.4052813748571,0.000998040991149167,0.0256740242409221
"Gm10222",-3.60674228689893,1.84510279484608,13.3965440404854,0.0010012126070271,0.02571455805569
"Ttc25",0.941154019380381,0.66706778888873,13.3945405998117,0.00100194137522057,0.02571455805569
"Zfp91",1.58526992527667,4.46294187315983,13.377652309528,0.00100810736810603,0.0258136789452867
"Ppdpf",1.99854440581672,7.50191618598605,13.3732011452575,0.00100973930001175,0.0258136789452867
"Cd300ld",4.72619012110107,2.97920468304572,13.3706467026414,0.00101067711996032,0.0258136789452867
"Mtfr2",1.98390093814506,1.66811806730293,13.3687120471902,0.00101138801944899,0.0258136789452867
"Gm5315",1.4775754393736,1.3022878666706,13.3680330554845,0.00101163764614038,0.0258136789452867
"Htra3",3.95542007194926,2.98408498627874,13.3560447651729,0.00101605599744997,0.0258965516492922
"Snrpe",1.84492893930536,5.56903828911457,13.3461032910879,0.00101973573561445,0.0259604300103549
"Gm14267",0.663535004409586,0.40468354186212,13.3191778554832,0.00102977413486121,0.0261858542362467
"Lrg1",6.80800661711757,4.17068157757352,13.2750936176846,0.00104644005368676,0.0265790967941588
"Clec4e",4.49009121812035,2.60521427487324,13.2669467410986,0.00104955161608701,0.0266275578012533
"Ngp",-9.26676406158797,3.05863643689746,13.2598820142022,0.0010522579319008,0.0266656382903109
"Cdv3",2.28114969395584,5.35237583041574,13.2477987597446,0.00105690414140886,0.0267527349203526
"Dazap2",1.18108522707663,9.13480826521084,13.239027422527,0.00106029069437447,0.0268077840361672
"Loxl2",1.1757546779632,0.506867945159498,13.2116066378153,0.00107095321352094,0.0270460794827889
"Cd300lg",4.07993762271489,1.9491133492373,13.2085198205889,0.00107216072442281,0.0270460794827889
"Sh3bgrl",3.90150806789504,3.28574957187182,13.1977373044994,0.00107639017611265,0.0270494376096355
"Cox7b",2.03942851464773,6.53037795844573,13.1974217192626,0.00107651423488225,0.0270494376096355
"Tmem50a",-1.25105964306521,5.88397373446828,13.1940953854868,0.0010778227764042,0.0270494376096355
"Gmpr",-2.51264965459083,1.8259706011448,13.1935022241744,0.00107805629906847,0.0270494376096355
"Tubb5",2.52097256565529,8.95206728562011,13.1926110045953,0.00107840726717437,0.0270494376096355
"Acta2",-1.82931388825816,1.51311842366372,13.1773573057405,0.00108443337864577,0.0271654600579574
"Cfdp1",1.39272210980528,2.31225785037946,13.1746953742874,0.0010854887081876,0.0271654600579574
"Lrr1",1.33796278786981,0.801003894618535,13.1682738076425,0.00108803910739035,0.0271781291393675
"Tyms",2.31425919606309,2.56616427950062,13.1672358567271,0.00108845194672873,0.0271781291393675
"Sf3b2",1.41443499772425,5.70429275612633,13.1532065034986,0.00109404861783507,0.0272870773081909
"Cfap126",-1.04887948072389,0.86545840619679,13.1279244296608,0.0011042126514074,0.0274821441492682
"Prr32",-1.06063548682022,0.174702089038025,13.126245377627,0.00110489126271081,0.0274821441492682
"Phf5a",1.12997918750661,5.2888011005917,13.1245019659006,0.00110559636092974,0.0274821441492682
"Atp5d",1.12604185319184,6.98229629394148,13.108668245588,0.00111202230518915,0.027610852365544
"Ripk3",3.47759194818694,3.61207936520148,13.095628335016,0.00111734460201533,0.0277118998098488
"Arhgef1",2.11946150583484,5.43021116249058,13.0855225047031,0.00112148820003514,0.0277835201000868
"Crybb1",-7.05994672802134,2.86099870580255,13.0793073885443,0.00112404473767478,0.027815706634876
"Mcmbp",1.81516721019154,3.76847568260776,13.066604938158,0.00112928932222765,0.027914265559377
"Amz1",-3.08639682475744,2.81646233963327,13.0598096804136,0.00113210575633311,0.02795265139214
"Rin1",1.86240579497779,1.97081283138093,13.0466935809644,0.00113756339892951,0.0280560926137319
"Tbc1d13",1.63993859424983,4.15261547139584,13.0204817194575,0.00114855526837366,0.028236867310485
"E2f4",1.69879885201858,5.36820155797098,13.0193453730055,0.00114903437059517,0.028236867310485
"Cdc42ep4",2.44156344901694,4.18581060810971,13.0173574267724,0.00114987303867394,0.028236867310485
"Txndc9",1.41578585064448,4.76105138900341,13.0142082685391,0.00115120294404914,0.028236867310485
"Csnk2b",1.03203386777692,6.50640887842345,13.011685759232,0.00115226940679627,0.028236867310485
"Hcfc1r1",1.36780023121648,7.65288251295695,13.0110195471287,0.00115255124446811,0.028236867310485
"Ddx27",1.52809581500526,3.5419963048553,13.0058481229078,0.00115474151489784,0.0282592328916869
"Cab39l",0.880494629749499,1.4706690281982,13.0026140305039,0.00115611353780931,0.0282615467369674
"Gm48755",-1.59196794446571,0.258778175001114,12.9927742136407,0.00116029875958856,0.028332549071057
"Cldn5",-7.95168141555892,4.04590996154722,12.9850087765687,0.00116361318935057,0.0283821550033106
"Rex1bd",1.15557435843761,6.45944412707622,12.9805261141995,0.00116553111009669,0.0283885567893961
"Psma7",1.39478111978532,7.19346429743762,12.9783997311777,0.00116644207935457,0.0283885567893961
"P4ha2",2.84811731373303,1.18953029092788,12.9513184003416,0.00117811135026299,0.028641052089965
"Pepd",1.08731227375478,2.70203605298609,12.9462649015898,0.00118030277071356,0.0286628300729923
"C5ar2",-3.39524142114828,2.37205844167862,12.9319955881211,0.00118651430063068,0.0287820788079524
"Paics",1.73241356633096,5.52242850809395,12.915718013717,0.00119364304124747,0.0289232913488694
"Anpep",1.51644304646707,0.62822962532876,12.9062432911546,0.00119781370363594,0.028992595804746
"Nusap1",2.17947939829736,1.43902972260432,12.8930583771539,0.00120364367746361,0.0291018678431995
"Myg1",1.32737731894505,4.53381895912412,12.8779053848279,0.0012103816319995,0.029232830616512
"Mrps23",1.10724413160288,5.24540534644005,12.868520378373,0.00121457514136056,0.0292780784770871
"Tmed3",1.45359064074327,6.64821826406965,12.8651479147272,0.00121608588008513,0.0292780784770871
"Nbeal2",2.62917888350751,3.44940267249945,12.864836728842,0.00121622538174945,0.0292780784770871
"P3h1",1.63849603481752,2.98500019439944,12.8389082880409,0.00122790960173374,0.0295147127944151
"Rny1",-5.41679928145042,2.21104070034759,12.8371120246202,0.00122872352229157,0.0295147127944151
"9530018F02Rik",1.81714770467726,1.58857529435096,12.8331229902445,0.00123053310651584,0.0295261213833514
"Gpatch4",1.80994641697703,2.23763269595073,12.8254087006136,0.0012340407597877,0.029578205556645
"Phf19",2.49085339248122,1.44340357724345,12.8157264187507,0.00123845849354152,0.0296480331743473
"Pgam1",1.62267264234486,6.443113842714,12.8131555809919,0.00123963434824713,0.0296480331743473
"Klf13",2.62849941680848,4.21293502766019,12.7815344033713,0.00125419604056623,0.0299293322132256
"Sgce",-2.97541179018212,2.0673169413277,12.7814694884822,0.0012542261229198,0.0299293322132256
"Upk1b",-4.15631767887,0.944939330371207,12.7774634238736,0.00125608408649908,0.0299293322132256
"Pcna-ps2",1.74898772241952,5.0877738915036,12.7759056173759,0.00125680737811719,0.0299293322132256
"Gm47566",1.11536799833826,0.501649991402943,12.7570337400467,0.00126560532968092,0.0300981449250347
"Capn1",2.71512442824844,2.03269094612552,12.7548722505414,0.00126661722755536,0.0300981449250347
"Prdx2",1.79459203967188,7.73378334717416,12.7492366136811,0.00126925964106403,0.0301285740764587
"Evi5",2.54222811919811,2.6137542439393,12.7375538448988,0.00127475633454742,0.0301764039055541
"Derl1",1.46879658907228,6.23623754296984,12.7364293528853,0.00127528675403184,0.0301764039055541
"Elp5",1.2523915608892,4.8307266772968,12.7362598965601,0.00127536670667148,0.0301764039055541
"Actb",1.81756128238779,12.5972188371046,12.722907539319,0.00128168359707667,0.0302934681817598
"Ap2s1",1.51211495112492,5.92634965396761,12.6891696265591,0.0012977953339241,0.0306415434070467
"Ndufaf8",1.06693956997574,5.77351423528576,12.6798151501583,0.00130230114127377,0.0307151472797438
"Wbp1l",1.29481199450535,3.60528225195866,12.6744681051243,0.00130488423780156,0.0307335345296417
"H2-Q7",2.63943634301564,3.40009056292233,12.6724529407146,0.00130585917180596,0.0307335345296417
"Lsm5",1.50163893497275,4.00513219671106,12.6573861026096,0.0013131733940958,0.0308728320909474
"Ascl2",1.76604202914335,2.36369348727269,12.6487055399427,0.0013174074091973,0.0309391086480416
"Vaultrc5",-4.61382006907779,2.61740165018109,12.64587854531,0.00131878947046527,0.0309391086480416
"Dnajc9",2.29440416374011,5.37641701721031,12.6365680822053,0.00132335222017768,0.0310132639480834
"Kxd1",1.0771703728168,4.13677807737646,12.609689140989,0.00133662034945091,0.0312637532141504
"Slamf6",-1.66268297165392,0.975959262045576,12.6091920208199,0.00133686708586477,0.0312637532141504
"Lockd",1.24096102775159,0.716249328305768,12.6014587031887,0.00134071169847998,0.0313137123500037
"Tufm",1.50914289511694,5.13861314340079,12.5992052123045,0.00134183425881677,0.0313137123500037
"Xdh",4.29507020466302,2.10495773101451,12.5659565553458,0.00135851501347035,0.0316695760200258
"mt-Co3",-2.62184819921075,5.04062880984241,12.5474923838284,0.00136787476943664,0.0318334868534602
"Rab11fip5",2.45745152862052,3.38393494530006,12.5464129720253,0.00136842408342633,0.0318334868534602
"Arhgap11a",2.16122783973204,3.20850058399903,12.5414541246004,0.00137095070156456,0.0318587629944461
"Gm45606",1.84168998351406,2.6649837811036,12.5291840698735,0.00137722412828815,0.0319709647325485
"Eef2",1.9456852016456,10.8988588994282,12.4927018771949,0.00139606005205182,0.0323464542390069
"Crlf2",1.75435322812513,5.8809882432841,12.4921954732614,0.00139632345514856,0.0323464542390069
"Gm28875",6.02560401271494,3.55865168633064,12.4857597486088,0.0013996756271691,0.0323901923638725
"Gtf2f1",1.49300947518589,5.24125961597277,12.4762300125202,0.00140465530525421,0.0324633848453168
"Diaph1",2.77445915048145,2.70420698989731,12.4740954824178,0.00140577329845923,0.0324633848453168
"Rps29",1.12289972359253,8.21622608873132,12.4710508454909,0.00140736963303981,0.0324663591154743
"Mrps25",1.39996490261763,3.51527681507866,12.4487628218374,0.00141911510535536,0.0327032119539341
"Map3k6",1.36632587743786,1.23043796177574,12.4391672327461,0.00142420431927625,0.0327863393916217
"Plxdc1",-2.0132904198993,1.63805634281395,12.4299204331868,0.00142912714938819,0.0328611739736344
"Smdt1",1.39887119758597,6.00214788283421,12.4255822758424,0.00143144302020732,0.0328611739736344
"Cmah",1.51556749011265,0.739973403394295,12.4247061666419,0.00143191121053128,0.0328611739736344
"Ryr1",1.21747942294109,0.645847236202769,12.4196221123368,0.00143463137293209,0.0328675031907899
"Ppp1r15b",1.6170360987372,6.84260295564192,12.4186383871555,0.00143515834571726,0.0328675031907899
"Smim11",1.2799941747013,2.61187119049254,12.4007989299171,0.0014447510473148,0.0330529756150417
"Ctdsp2",1.89051773266602,5.18401855244356,12.3915725261134,0.00144973938217386,0.033132835074207
"Nono",1.51649225122974,5.72722308673641,12.3861762204862,0.00145266553764055,0.0331479809587529
"Eif3c",1.45091600295512,5.92655036466425,12.3848258104822,0.00145339879446686,0.0331479809587529
"Mcee",1.31695069374769,3.21768013071329,12.378308853523,0.00145694303485886,0.0331945939857699
"Mcm2",2.84289196979751,3.18650808292817,12.3744712823275,0.00145903444849419,0.0332080443457171
"Dhrs7",2.24602041013808,4.88745050581367,12.3668141790475,0.00146321711496229,0.0332654579827839
"Sri",1.70923558451028,5.29174168774438,12.3643529345659,0.00146456430299831,0.0332654579827839
"Selenon",1.89795608269632,4.75358676654258,12.3486283823867,0.00147320290131909,0.0334273515752638
"Lig1",2.15093573081362,2.21671610125058,12.3453642200035,0.0014750030047973,0.0334332551048392
"B4galt4",-3.3573836104145,2.56494423027481,12.3426790790753,0.00147648556874872,0.0334332551048392
"Sertad3",1.41087234378296,4.2704739665648,12.3310137809328,0.00148294506508701,0.0335451878066666
"Nck1",1.8114495171263,2.6039712692823,12.3043422799448,0.00149782869730656,0.033847256660381
"Degs1",2.28448182880804,7.75275443255316,12.2807469432679,0.00151112991938264,0.034067186316885
"Rpl21",1.53856568848446,7.33412078566193,12.2790356134532,0.0015120995715121,0.034067186316885
"Hebp1",-2.09345229268044,1.71183806322912,12.2788560570417,0.00151220134835015,0.034067186316885
"Psen1",1.09338978057114,4.42740372430418,12.2741727273567,0.00151485857912721,0.034067186316885
"Kars",1.34451969280708,4.61305868714856,12.2734648562962,0.00151526064890905,0.034067186316885
"Prpf8",1.61257856509246,5.41294742040612,12.2664971553267,0.00151922443434226,0.034121626559344
"Gm29216",-2.84468312734572,2.0255700086632,12.2242283811635,0.00154351099737757,0.0346068935997763
"Tbca",1.42196431283479,2.92441461266337,12.2205496416213,0.00154564440755238,0.0346068935997763
"Ybx1",1.47340165191162,6.4921787256659,12.2197968331481,0.00154608137496568,0.0346068935997763
"Rp31-ps19",2.04264054822628,2.68560167777234,12.2180642713786,0.00154708754554892,0.0346068935997763
"Rras",3.29359520884574,6.06413074455114,12.191184469145,0.0015627884731265,0.0349036630191943
"Vapb",1.36269195137885,3.69706784853279,12.1899563539143,0.00156350992415231,0.0349036630191943
"Gm7841",1.41971206364538,0.295007167268795,12.1796400937584,0.00156958435309632,0.035003946213256
"Caprin1",1.7084318575272,5.57647299053956,12.1599974840866,0.00158122074557741,0.0351996535132688
"Egln3",3.11705305936427,2.03370874836309,12.1594572612332,0.00158154208706727,0.0351996535132688
"Hif1an",2.10747959923343,4.14669106823731,12.1506623096905,0.00158678350924181,0.0352462932167352
"Kat14",1.10699149887035,2.67428898932676,12.15059443691,0.00158682403127371,0.0352462932167352
"Ppil1",1.80259044582786,3.30135567521005,12.1346057632066,0.00159640087578822,0.0354234469158102
"Snhg1",2.87753364226792,6.0877795870211,12.1279642859857,0.00160039725722343,0.0354765416047636
"Flna",4.17502007610945,6.10520929515215,12.1143033514942,0.00160865139328621,0.0356238185922631
"Golph3l",1.57061725959387,3.02999736983312,12.0915820793181,0.00162248168474135,0.0358941623115328
"Gga1",1.28423725904328,4.90384515302954,12.0792224712716,0.00163005865574392,0.0360257618791437
"Zbtb42",3.26461005077296,2.39223037263764,12.0673946795486,0.00163734531292915,0.0361506889799716
"Racgap1",3.59940873778953,2.99432923534032,12.0598513144835,0.00164201082153044,0.0362175527464785
"Gyg",2.59785505242277,3.99673535421293,12.0528166237656,0.00164637462987366,0.0362776353951145
"P2rx4",1.50282868675672,4.05245542197515,12.0468711145298,0.00165007253431327,0.0363229399767289
"Mzt2",-2.44958295280003,3.13662451833969,12.0399288485338,0.00165440171778857,0.0363820369807521
"Tgfbi",3.94482894735767,3.87318287761976,12.0252344495462,0.00166360554105325,0.0365481086243505
"Rap2b",3.59356495674868,4.41246074243016,12.0161791541623,0.00166930478388132,0.03661064744091
"Pf4",6.85410394287826,7.28110683315678,12.0154542505827,0.00166976193409023,0.03661064744091
"Gars",1.494952676929,3.92139887306184,12.0066084193417,0.00167535131350251,0.036696828820412
"Pdcd1",-1.48495338044448,0.608907659190745,11.9968932785813,0.00168151322070369,0.0367953679343498
"Otor",-1.11371483034896,0.234132297658928,11.9781412777299,0.0016934760062246,0.0370205234048486
"Pou2af1",1.77640825590245,0.802805637558198,11.9746936429521,0.00169568537948831,0.037032228677611
"Trir",1.16471185454421,7.56772910893351,11.9631468343468,0.00170310765880163,0.037147321037072
"Arpc2",1.48625299429,6.45342528157087,11.961275803312,0.0017043136488102,0.037147321037072
"Dnajc10",2.43369706103833,3.87069246303963,11.9582248157745,0.00170628216482711,0.0371536223744785
"Atp6v0e",1.52000448367908,5.43797968476224,11.9506985318682,0.00171114865512462,0.0372051891690884
"Stoml2",1.23358502003816,6.30784238819076,11.9493628657801,0.00171201385771062,0.0372051891690884
"Naa50",2.01680971233084,4.86783727178223,11.9366021211512,0.00172030367687232,0.0373486538208502
"Efnb2",3.31526500078098,2.26173214339615,11.9234600126996,0.00172888648096858,0.0374981917828118
"Pcp4",-1.42165896377513,0.364923036499661,11.9158835837484,0.00173385543206055,0.0375691319524737
"Akr1a1",1.25509159489367,7.76475640599089,11.9057202911781,0.00174054514630077,0.0376771822618512
"Usp1",2.61828037118506,4.34999682669679,11.8974706984979,0.00174599567321678,0.0377582231462119
"Pole3",2.01120801182806,6.14657849341605,11.8818139665798,0.00175639076928474,0.0379459306532093
"Pola2",1.33600807577668,2.9701296311014,11.8682234993602,0.00176546808177039,0.0381048296322014
"Rnf115",1.31925770202398,3.29482399460443,11.8648988505422,0.00176769636231203,0.0381157374497359
"Rassf3",2.99510021806369,3.0292592355398,11.84659251821,0.00178002024326263,0.0383440972168443
"Khk",2.00848894715917,4.91176255361173,11.8170996826791,0.00180007011706411,0.0387382793772464
"Iigp1",1.38212573714351,0.856149443949652,11.8038574390773,0.0018091515485762,0.0388958792120032
"Ube2s",1.74099369772711,3.65280466124164,11.7963014245525,0.00181435552554825,0.0389698905744699
"Gm22973",-2.85606225078762,0.740876130594582,11.7907810974688,0.00181816768353181,0.0390138929803825
"Mfsd4b3",0.734144626040678,0.49426028505761,11.7444136258091,0.00185053047120652,0.0396698504016491
"Gm10964",-0.685749185746026,0.262346544654383,11.7405532515788,0.00185325273469891,0.0396897485476709
"Slc39a4",-2.47323268478294,1.79609261956342,11.7276273938309,0.00186239927865212,0.0398470592278732
"Snapc5",1.56152806985011,4.96559465729331,11.7070136518705,0.00187708672778576,0.0401079263252483
"Tescl",-1.27510862995348,0.16278893497265,11.7054334606206,0.00187821776761548,0.0401079263252483
"Naca",1.62750268668915,6.45031940167928,11.7007134403691,0.0018816005525517,0.0401414166095479
"Esco2",2.36531630163155,1.37975263521573,11.6833128811805,0.00189412818696984,0.0403697474762368
"Pdha1",2.23487110663788,4.5181224960357,11.6679714449885,0.0019052479455574,0.0405358214991684
"Fam32a",1.35611768293025,6.84942616695936,11.6675080957489,0.00190558488266217,0.0405358214991684
"Ift27",1.54056827476941,3.22260447629068,11.6329106593778,0.00193092574647647,0.0410006400058484
"Uggt1",1.62522412730072,3.09209148663173,11.6326167618514,0.00193114256141093,0.0410006400058484
"Cdc42se1",1.20931574973246,7.00437805627527,11.6111711181611,0.00194703455952315,0.0412692138852567
"Ripply3",1.52300879710858,0.554469020895155,11.6105144951764,0.00194752336013235,0.0412692138852567
"Lst1",-3.866146738158,4.51169449257927,11.5987748471876,0.00195628490578928,0.0414152066705994
"Mrpl30",1.46549761178786,5.39425382563967,11.587416761442,0.00196480214267209,0.0415557531571076
"Gm4076",-1.40386164758323,0.411965290305567,11.5790300009105,0.00197111689021974,0.0416290603816888
"Zyx",2.49982510148031,6.43100527042919,11.5778175447664,0.00197203160873344,0.0416290603816888
"Gm6085",1.71789779156533,4.1080264169358,11.5600747858485,0.00198546983741971,0.0418727828534188
"Ndufs4",1.11883991596619,2.55650105482733,11.5120521548517,0.00202233956952352,0.042609731711018
"Hacd4",2.43277193626551,2.56502365025269,11.4844402313707,0.00204387256613876,0.0430224479359542
"Atp6v0d1",1.16585931303183,4.87027976639544,11.4785897136025,0.00204846672295683,0.0430781647452224
"Riok3",1.7968424757504,4.73738361886951,11.4635305220838,0.00206034334818991,0.0432867767255512
"Cinp",1.40948114550238,3.71958095774725,11.4464800830259,0.00207388009167668,0.0435193879248765
"Slc25a24",2.95795141865746,1.71138905733075,11.4446366433776,0.00207534937670048,0.0435193879248765
"Tmem127",1.51543476566356,5.3021806868547,11.4416009826521,0.00207777134984564,0.0435289162619651
"Sumo3",1.30163072236855,4.60926429751917,11.4206387464846,0.00209457929333431,0.0438395247932213
"Nup188",1.25625397099674,1.97923477213336,11.4078497787893,0.0021049057184893,0.0439854130320408
"Sncg",-1.62312268071773,0.527052286825928,11.4070836948377,0.00210552603177377,0.0439854130320408
"Olfr275",0.982944295437964,0.719783035167164,11.3994169164713,0.00211174484345784,0.0440585226107611
"Blvrb",2.29532334861023,3.78321782039717,11.3978617082829,0.00211300874610213,0.0440585226107611
"Snap29",1.25680525672735,3.71206960775069,11.3876567188973,0.00212132250835423,0.0441902239664035
"Trim43b",-1.04064165722028,0.599882939412953,11.3850101749283,0.00212348434065381,0.0441936444668713
"Coa5",1.59439740414862,5.32658583294855,11.3739981861028,0.00213250503953088,0.0443396701029528
"Serpine2",-4.74334144138417,3.69936350405841,11.3674940532734,0.00213785244131259,0.0444091169569562
"Ifi27",1.48198480744301,5.78663181810576,11.3565537626168,0.00214687969732448,0.0445548025740239
"Psmc1",1.44751256615457,5.63034203885259,11.3502288063606,0.00215211740973696,0.0446216433510878
"Rpl23",1.66441104885718,7.59369024784323,11.3415715895336,0.00215930882578486,0.0447288287947925
"Ptp4a2",1.23922889328305,5.26073264486754,11.3338216817534,0.0021657685418345,0.0448206711421933
"Itga6",3.53444618394383,3.75550898877774,11.3308090660899,0.00216828524520323,0.0448308172706832
"Spr",1.0203684775525,4.74013574706989,11.322896693559,0.00217491018020066,0.0449258057110918
"Rgs18",4.1093042273962,2.0939295522495,11.3153238502071,0.00218127128129614,0.0450151721605546
"Lrpap1",1.56101845713322,6.13488736517244,11.3040399633868,0.00219078687012177,0.0451467465847987
"1700019N19Rik",0.786267908159363,0.299378736078017,11.3029264258519,0.00219172832943424,0.0451467465847987
"A430105I19Rik",2.78358421121944,2.25222255534354,11.2953811352415,0.00219811913133922,0.0451779546510277
"Eftud2",1.23183321001313,3.49888242131886,11.2942786008875,0.00219905465104846,0.0451779546510277
"Os9",1.69505092856013,5.79264109482163,11.2939073528694,0.00219936975813212,0.0451779546510277
"Casp2",2.02300768682929,4.01962647633715,11.2867157901967,0.00220548341580797,0.0452615116956583
"Cdc25b",3.29282597723331,2.8000071935333,11.2813491884517,0.00221005758824428,0.0452660658406852
"Gm12946",-1.82264507445015,0.699499827449037,11.2812063831009,0.00221017944671676,0.0452660658406852
"App",2.62982626589967,4.03622670806546,11.2792569553237,0.00221184365473854,0.0452660658406852
"Pdzd11",1.37682234109421,5.73467210006126,11.2749771957335,0.00221550198762895,0.0452989441366899
"Grpel1",1.07972531275043,5.35054744866928,11.2725900137132,0.00221754538263505,0.0452989441366899
"Sae1",1.50851026854044,3.02165269909023,11.2546264127866,0.00223298733724455,0.0455710535745247
"Cst7",-2.60088105763819,1.39324415083304,11.2523112820361,0.00223498590283231,0.0455710535745247
"Fbxl8",1.71052273479416,2.54240212773249,11.2395667477734,0.00224602238223879,0.0457539163556803
"St3gal6",-4.49912468199433,2.61833536362643,11.233596487632,0.00225121269942128,0.0458174595669705
"Plekho1",-4.19957097056857,5.59596246223279,11.2244494610421,0.00225918988825373,0.0459375532149239
"Vdac3",1.57804233711244,4.91650090057815,11.21957207278,0.00226345595354151,0.0459669667625885
"Txndc17",1.67534998431818,7.37306045851198,11.218046592606,0.00226479201605666,0.0459669667625885
"Ints7",1.34638008041639,2.50084203355223,11.2024548593222,0.00227849662278739,0.0461943466601092
"Tgfbr1",-3.59413696742819,4.06064036713294,11.200556677366,0.00228017115910316,0.0461943466601092
"Micu2",1.35231147415719,2.78558877867814,11.1886944332415,0.00229066589871608,0.0463645029069495
"Slc25a30",1.09743435732217,2.51499167918979,11.1797463418422,0.00229861690950513,0.0464829084908427
"Adam3",-1.75921084024437,0.48104385456271,11.1546060720503,0.00232111556831478,0.0468950134409386
"Cd2",3.07500504613229,1.46607638529887,11.1440011814708,0.00233067729081867,0.0470086118213761
"Ranbp1",1.62239564458814,5.63772617172979,11.1421806858541,0.00233232297935408,0.0470086118213761
"Sf3b6",1.51510767761807,5.80686390748473,11.1413073963103,0.00233311285900967,0.0470086118213761
"Usp4",1.39407146346123,4.24620089917892,11.1311696166794,0.00234230350593919,0.0471453371015592
"Dbnl",1.27850482705085,6.39812300694663,11.1291260623406,0.00234416086478846,0.0471453371015592
"Dhrs4",1.42199875111238,3.66379505217157,11.1176223986265,0.00235464607936824,0.0473131341252089
"Ssrp1",1.58867734908818,6.12130974097095,11.1152864983748,0.00235678134999684,0.0473131341252089
"Nradd",-2.06927597831739,3.53315330385665,11.1099490898099,0.00236166817435651,0.0473383208095603
"Nadk",2.28524981320062,5.67415464802947,11.1092429539097,0.00236231551660058,0.0473383208095603
"S100a1",4.22607849872717,7.00052718522819,11.1059125523651,0.00236537120678313,0.0473462130877122
"Tmem106a",2.91474439816628,4.17645202100672,11.104150505578,0.00236698963409166,0.0473462130877122
"Cdk16",1.79420248239992,5.38104639219183,11.0973525452141,0.00237324471607428,0.0473799494766356
"Hat1",1.44123485626253,2.34933262116335,11.0972099548888,0.00237337611007907,0.0473799494766356
"Aup1",-1.48815541166958,6.93328627367774,11.0953386504851,0.00237510120551412,0.0473799494766356
