"","endoBYo","AveExpr","F","P.Value","adj.P.Val"
"Gm48881",-0.0598243135979669,0.286173357964165,0.0283791017284586,0.867391937502917,1
"Zfp995",-0.0651788127290273,1.11536414169653,0.0283246012712058,0.867518092474656,1
"Cntd1",-0.0373020907004862,0.332195300460499,0.0282808344683022,0.86761949218127,1
"Cct2",0.0595428943192307,6.39577535660819,0.0282807902131409,0.867619594753269,1
"Tmem67",0.0862513081686191,1.13345311457016,0.0282021034044943,0.867802101209481,1
"Gm5760",0.0485753701056803,0.109409556699548,0.0281598770781722,0.867900149141501,1
"Scp2-ps2",-0.0398091745831677,0.339940995525189,0.028121319320342,0.867989744896219,1
"Btla",-0.140351017319128,0.927740659909578,0.0281168428860624,0.868000150775359,1
"Zbtb33",-0.13690619907688,2.90235154061624,0.0281106888694453,0.868014457738976,1
"Gm48431",-0.0834254263490541,0.267754187146237,0.0281019950506007,0.868034672025179,1
"Olfr1033",0.0365937080872763,0.475684977413084,0.0280769032706334,0.868093031805301,1
"Zbed3",-0.115869560229043,2.93943386079606,0.0279773919281108,0.868324745161982,1
"Prps1",-0.118215827329549,3.30775895800797,0.0279616473145378,0.868361445511409,1
"Hsh2d",-0.123842511954377,1.00640795868866,0.0279358315654574,0.868421644471187,1
"Fhod1",0.124519180526997,0.95341061961507,0.02793403292695,0.868425839727803,1
"Igkv12-46",-0.159548009799806,0.680040090123658,0.0279232860092927,0.868450909404935,1
"Igkv14-100",0.158547335675728,0.728828526893008,0.0279221351177693,0.868453594420465,1
"Fam166a",-0.0851301733300655,0.737319704233259,0.0278055310937692,0.868725925847743,1
"Mipol1",0.0355667470089907,0.636342274837373,0.0278006279807817,0.868737390040971,1
"Spata21",-0.0355221703388693,0.465035617156691,0.0277805856889665,0.868784262659867,1
"2900092O11Rik",0.0702006542349005,0.23776675062008,0.0277693019051895,0.868810659535405,1
"Dmxl1",-0.106882238192653,1.9203754244243,0.0277684267343191,0.868812707109001,1
"Gm45069",-0.101610593469255,0.789590986494861,0.0275770559612732,0.869261243288757,1
"Acadm",-0.0838114253426983,3.87101399005355,0.0275514215891477,0.869321446734007,1
"Pcbd2",-0.0415294516072736,0.728228472361472,0.0275348097576436,0.869360475730104,1
"Gm19617",-0.0720571656693905,0.180584046336471,0.0274841568757827,0.869479557951851,1
"Spic",-0.0992729735054153,0.583903015467776,0.0274535254359485,0.869551625595166,1
"Pus3",-0.0321633029295297,0.215268152472082,0.0274467410995559,0.869567592929006,1
"Rhot1",-0.0879045812982877,3.31475077362912,0.0274193293631223,0.869632128733385,1
"Rtl8b",0.108035976843543,4.49247640376818,0.0273895309175001,0.869702321240713,1
"Spopl",0.0759647379359503,1.8861181699551,0.0273882381831999,0.869705367263201,1
"Gm28037",-0.0474449904902723,0.759830585372603,0.0273736052670114,0.869739851423103,1
"Gm25409",-0.171722223443767,0.562651432643298,0.0273405235625538,0.869817847237763,1
"Psmd1",0.0805088607828472,2.78236215983671,0.0273318646490144,0.869838270128374,1
"Zhx3",-0.0854162935053977,1.02755319484984,0.027280504480501,0.869959476526318,1
"Tmprss11a",-0.0420717487619638,0.284441933321074,0.0272567583455928,0.870015555397797,1
"Cybb",-0.282053572088141,3.4677263804912,0.0272238992025298,0.870093196989105,1
"Socs4",-0.104196867050834,3.17104325628968,0.0271836705552075,0.870188317317914,1
"Actl7a",0.073311721455704,0.351373808508329,0.0271412151808234,0.870288781238697,1
"Psmb5",0.0588417000924384,6.63145070636958,0.0271110729142968,0.870360157182696,1
"Wdr5",-0.08851896846478,3.69974845655854,0.0270482130078147,0.870509138822071,1
"Gm29107",0.0798509740949237,0.287245602573172,0.027038186001469,0.870532919862197,1
"1600010M07Rik",-0.0336604790607353,0.49447855495093,0.0270205856245815,0.870574673620726,1
"Gm13206",-0.0553145646516408,0.282775451539048,0.0269766555177036,0.870678950999071,1
"Hnrnph2",-0.0942900957790549,6.6119939910477,0.026918348096288,0.87081749084928,1
"Ccdc43",-0.0702011188946692,3.24544053422398,0.0269155727650444,0.870824088946947,1
"Gm20589",-0.0363464634247383,0.640392778577945,0.026913501340732,0.87082901379776,1
"Gm15387",0.0795772615590677,1.46279260164761,0.026909576190773,0.870838346450965,1
"Gm6954",-0.0828702357402564,0.212511219335785,0.0268576471617544,0.870961881688482,1
"Pbdc1",-0.0632235924689812,2.48649277122343,0.0267924710237536,0.87111710463026,1
"Slamf7",-0.106299078149765,1.035994583046,0.0266998492774044,0.87133802596974,1
"Hykk",-0.0749290757971584,0.838448574700854,0.0266994417499662,0.871338998873325,1
"Gm11790",-0.0659779178913951,0.225281419312853,0.0266715033729391,0.87140571527548,1
"Cdc42ep2",-0.246743327428857,4.01768921052269,0.0264868172817332,0.871847648819901,1
"Dna2",-0.166767382477965,1.9300276017892,0.0264835567483152,0.871855465115299,1
"Gm6723",-0.0822604538006422,1.67953292869623,0.0264807742261664,0.87186213589181,1
"Mtf2",0.127967322323229,2.03634758175528,0.0264479312048135,0.871940900477348,1
"Calm2",-0.123251598255981,7.03207631274284,0.026421754389996,0.872003714061883,1
"Gm13080",-0.114184549148528,3.58495046475883,0.0263932966468091,0.872072037211472,1
"Gm5342",-0.0702621380756768,0.175391728583687,0.0263424665302012,0.872194167587967,1
"Kazald1",-0.0763287430955522,1.26249264664472,0.0263213401975846,0.872244963788516,1
"Trappc6b",-0.108427689121589,4.31138435178497,0.0262551217428979,0.872404315408814,1
"Nme7",-0.0637000385590707,0.79647787423602,0.0262294452946984,0.872466160110302,1
"Trmt112",-0.0749335132946811,4.12720549718088,0.0262131242621417,0.87250548737252,1
"Gm12306",-0.109129939239802,0.966133159221747,0.0261787490678208,0.87258835921033,1
"Gm13432",-0.0862534430030874,0.223598048054787,0.0261756593902359,0.872595810552147,1
"Gm26542",0.0642643839861433,0.654115356638951,0.0261487674563589,0.87266068461937,1
"Dchs1",0.135288150465232,1.65335395615178,0.0261036905788959,0.872769504913746,1
"Cd8b1",-0.0661325317922205,0.383076640097099,0.0259264289510228,0.873198371595908,1
"Asxl1",-0.0930480960362661,3.44119726416479,0.0259107021921851,0.873236493515049,1
"Ppil4",-0.116541739490032,3.10548107782266,0.0259090361032,0.873240532837656,1
"Nat8f1",-0.112289853266025,2.64306051298209,0.0259087096024881,0.873241324432675,1
"Ctnnbip1",-0.0635181176097852,2.47682041915141,0.0258671372794913,0.873342157644999,1
"Mctp2",-0.0723289595617845,0.421897135532504,0.0258160439275796,0.87346619803116,1
"Ggt5",0.163651924513377,1.84018526682825,0.0256074521019276,0.873973912824043,1
"Sgf29",-0.0451582556319146,2.59627221830714,0.0255526659609538,0.874107614541073,1
"Sfn",-0.148163076055346,2.03890402733984,0.0255420473687379,0.874133545482342,1
"4930537H20Rik",-0.0696278849635444,0.28923081926242,0.0254659018017835,0.874319657695309,1
"1700030C12Rik",-0.0558426292138292,0.214810331991562,0.0254656705522527,0.874320223341603,1
"Zrsr2",0.0860649095339188,3.10929824639526,0.0254364848599572,0.874391633970958,1
"Gm11285",-0.0591145819187635,1.29208791170228,0.0253863818193503,0.874514322620178,1
"Gm47634",0.0550605512774522,0.313014979727308,0.0253820229375024,0.874525002202762,1
"Ltf",-0.321893148959923,1.69524608439817,0.0253650509258038,0.874566593853675,1
"Gm26795",-0.0376719058551893,0.0854520124592854,0.0253429129758012,0.87462086663132,1
"Gm13771",0.103640848573681,1.14913287978545,0.025332172885474,0.874647205499093,1
"2810403G07Rik",-0.0779607371055396,0.543678634465751,0.0253089240219481,0.874704240363628,1
"Ssfa2",-0.111696055707035,3.91372493840845,0.0252583063247784,0.874828510384517,1
"Gm47984",-0.0635184919732105,0.207585714301625,0.0252154583382022,0.874933805109709,1
"Rnf215",-0.13923756961648,4.58169375392468,0.0252054296645423,0.874958462845578,1
"Runx2",-0.0612414328956077,0.414567078167401,0.0251694439109387,0.875046983323357,1
"Lysmd2",0.113597217612965,1.86382524250288,0.0251539484530119,0.875085120219735,1
"Kif15",-0.0759239299051229,0.852237092356255,0.0251291759838577,0.875146114425752,1
"H3f3b",-0.0926859214439997,9.68425520206825,0.0251012136509266,0.87521499971154,1
"Zfp131",0.12083527674761,3.27413524141724,0.0250645158165836,0.875305464688045,1
"Mir144",-0.135964466714354,0.475493474952105,0.0250539107127743,0.875331620312697,1
"Cdca8",-0.130005600047445,1.92213147781896,0.0249996421564894,0.87546555314176,1
"AC157602.1",0.098953553725055,4.24505349661867,0.0249831337498772,0.875506324866611,1
"Ano7",-0.0684393800203585,0.388656495126958,0.0249509151860766,0.875585936655859,1
"Lemd3",0.0853815964057696,2.35065632036135,0.0249457692136559,0.875598657190942,1
"5730420D15Rik",-0.0345990588707094,0.210717948002474,0.0249430464771297,0.875605388176718,1
"Ifitm5",0.0733927153904871,0.397024998466144,0.0248705238119641,0.875784813250969,1
"Gm11523",-0.0623110630242779,0.248438277877552,0.0248375133800045,0.875866571741534,1
"Gm23629",-0.162609159540349,0.686747793929139,0.0248266562479249,0.875893474288491,1
"Usp50",0.0287154276996075,0.237213916756438,0.0247623642963654,0.876052905091608,1
"Gm38171",-0.0762599196884162,0.782657809420776,0.024724445040938,0.876147036569,1
"Gm12862",-0.0888843486064201,0.404995378419557,0.0247211033377115,0.876155335624677,1
"Kif11",0.101531037090093,1.29103471962963,0.0247083519160303,0.87618700882185,1
"Arf4os",0.082493713142328,1.55839080973495,0.0246411669007939,0.876354027959579,1
"Gm38224",-0.0742471659322068,1.19643443382147,0.0246283054799912,0.876386027530529,1
"Avp",-0.0628540312747051,0.200627720586058,0.0246007353165114,0.876454651742251,1
"Gm7468",-0.0736171508961248,0.186187076850575,0.024476911707451,0.876763345346134,1
"Gm31182",-0.0333477570454044,0.242338178530739,0.0244651032113061,0.876792825828304,1
"Gm12754",-0.0899910661211182,0.376696101458645,0.0243892844902462,0.876982284960546,1
"Ivns1abp",0.177161628358425,6.26089338296018,0.0243719080124842,0.877025748571021,1
"Gm13223",0.0514966160847646,0.261662520944444,0.0243405957804429,0.877104109665014,1
"Olfr92",-0.0346014087828955,0.259784783805124,0.0243145141927556,0.877169420151723,1
"Timm8a2",-0.0369166018624764,0.229479024862494,0.0242597081998133,0.877306776070681,1
"Gm44198",0.0527001375594843,0.578384587857435,0.0242463465359419,0.877340287457994,1
"Flnc",-0.077383653893152,0.59197037952799,0.0242424987173784,0.877349939638463,1
"Ighv9-3",-0.153020401483693,0.753914949945748,0.0242261142646026,0.877391048522789,1
"AC108858.1",-0.0317266761747296,0.648438005354701,0.0241990087333816,0.877459088082414,1
"Atxn7l1",-0.0409572828569242,1.10063307545519,0.0241984992981409,0.877460367226606,1
"Gm43295",-0.047394026649924,0.113891424438945,0.0241703524353588,0.877531062822755,1
"Serpinb1a",0.231176283090032,3.03335307217257,0.0240532768544166,0.877825571594363,1
"Gm17834",0.0549504079175472,0.172923793061584,0.0240515928080033,0.877829813240142,1
"Wisp1",0.0346787486362159,0.196834635498016,0.0240300701607019,0.87788403622568,1
"Gm5575",-0.0986135129083026,1.53204682403986,0.023994340720784,0.877974106006883,1
"Ak3",-0.0882679044457029,1.81395539168309,0.0239514478907826,0.878082324685788,1
"A430078G23Rik",-0.129732006365827,0.888449042151674,0.0239457214719925,0.878096779960683,1
"Lbx2",0.177103361508604,1.88662987389321,0.0239442212770886,0.878100567215356,1
"Gm36287",-0.0328724745403891,0.162423200269513,0.0239425914366467,0.878104681899079,1
"Tex14",-0.0493006748680371,0.891177010339812,0.0238770949778444,0.878270152723021,1
"AC155729.1",0.114788097598362,2.69139467673813,0.02386886477333,0.878290962022367,1
"Gm29371",-0.0279226509090917,0.225033371195203,0.0238631645757042,0.878305376591661,1
"Tcrg-V1",-0.0766365043773021,0.2071863655164,0.0238551410160343,0.878325669431489,1
"Rpl12-ps1",0.061339646563471,0.230041429059445,0.0238402403738552,0.878363364769961,1
"Tomt",-0.132326051786605,0.789485557521316,0.0238322154339166,0.878383671099128,1
"Gm26887",0.0960195810027527,1.79959627802465,0.0238290036282121,0.878391799242308,1
"Rpl9-ps1",0.0836335034701475,0.788861005967612,0.0238035421125628,0.878456254781045,1
"H1f0",0.0727556595524046,8.25262505590492,0.0237909963616249,0.878488027197195,1
"Tcaf3",-0.0387232081388025,0.168990359922226,0.0237646972928329,0.878554658088686,1
"Ceacam10",-0.116107072595468,0.712807109616998,0.0237261648373465,0.878652351543317,1
"Igkv17-121",0.114871146615469,0.589970138717206,0.0237071186882573,0.878700670308651,1
"Gm11368",-0.0906461340665448,0.535969904771191,0.0237056241303765,0.878704462740097,1
"Gm43746",-0.0585489352377041,0.154648231944507,0.0236906197926348,0.878742542944039,1
"Trim30e-ps1",-0.0425522883378497,0.222284366073525,0.0236889679551058,0.87874673597386,1
"Ccdc82",0.117371863035447,2.21880606223252,0.0236776455657848,0.8787754807967,1
"1700011D18Rik",-0.0864841848245317,0.24402398198157,0.023652923883554,0.878838267680999,1
"Rcor1",0.0668973995733158,2.11384151295695,0.0236369560705796,0.878878839797774,1
"Gm10110",0.068881910149436,3.02170180104488,0.0235772715994245,0.879030614647999,1
"Gm47999",-0.0514772659524993,0.13164418627205,0.0235110212671118,0.879199316811013,1
"Orm1",0.109431386602287,1.43652154313087,0.0235056166990965,0.879213089926774,1
"Gm2709",-0.059781596891844,0.198362820752384,0.0234871562483829,0.879260147166236,1
"Gm45777",-0.104059661894856,0.453067314500456,0.023485060879607,0.87926548963411,1
"Tatdn2",0.0693112137456513,3.94337080030671,0.0234775870823402,0.87928454722858,1
"Gm25717",-0.0537684804551642,0.133043447266206,0.02346524406562,0.879316027753179,1
"Gm20619",-0.0556418937571628,0.511900334189472,0.0234375731634863,0.879386632458174,1
"Rsl1",-0.0777809536185241,1.8567228206124,0.0234060537559892,0.879467108985246,1
"Olfr456",-0.0741450583752285,0.530196953480492,0.0233872592388509,0.879515122261757,1
"Cep290",-0.0627602609216666,0.806444869216669,0.0233390906080748,0.879638266191128,1
"Brwd3",0.0813872554936208,1.34715707471411,0.023318335782623,0.879691366374071,1
"Nab1",0.116684661824915,3.50439442948147,0.0232831506414697,0.87978144111747,1
"Rnu12",0.25251024380842,1.76893094446322,0.0232788891727328,0.879792355302814,1
"Trappc3",-0.0390610217171448,5.04497746928456,0.0232741614578677,0.879804464803296,1
"Gm13842",-0.069292879541013,0.525012998610134,0.0232224209511411,0.879937074594932,1
"Car6",0.0795841758063255,0.658892318124274,0.0231830226273429,0.880038153123819,1
"Gm8927",0.0503262545699606,0.130876938362409,0.0231767639924805,0.88005421808268,1
"Gm5318",-0.047971473185078,0.117729963656809,0.0231557555050199,0.880108159905086,1
"Eci1",-0.0708666142422443,3.91808782667248,0.023133289735029,0.880165871206133,1
"Ndufa8",0.0597940549816069,4.75188239487844,0.0231021320263182,0.880245958348936,1
"3110043J17Rik",-0.0644507134549226,0.336421179436367,0.0230691471114846,0.880330802384024,1
"Ido1",-0.0425215839319777,0.357818143113845,0.0230637897407475,0.880344588512664,1
"Gm32742",0.0376812187737489,0.268530579018544,0.0229918735569938,0.880529809457878,1
"Pi16",0.259560945912674,2.73239760167819,0.0229842002233972,0.88054958971452,1
"Rhd",-0.0500718320005715,0.38279583460283,0.022983273494855,0.880551978856545,1
"Gm36278",-0.0338490980392526,0.144768527221421,0.0229592364809106,0.880613964443788,1
"Igkv10-96",-0.157941580916969,0.92068516880806,0.0229583876399873,0.880616154004271,1
"Gm10356",-0.103722845768497,1.47084117278895,0.0229475190089435,0.880644192984949,1
"Prss30",-0.0693380124815568,0.311679900354062,0.0229425625348384,0.88065698199299,1
"Gm20655",-0.049325743105583,0.223116117383483,0.0229155542399636,0.880726695366338,1
"Rrad",0.191842065879612,3.42175535564452,0.0229093131182013,0.880742810829828,1
"Tacc3",-0.115053750808756,2.61242287437934,0.0228825251427283,0.880812006724934,1
"Tead1",-0.104683058746989,0.656474668530471,0.0228649128701112,0.880857523497604,1
"Gm16188",0.0695077276040705,0.853265083767729,0.022840256490288,0.880921275062952,1
"Fblim1",-0.125189276906608,1.53067135619028,0.022809950060718,0.880999683677632,1
"Gm44620",-0.0468355293656644,0.472839973175521,0.0228028294233823,0.881018113882194,1
"Lrrc51",-0.0623566468880202,0.664113758844006,0.0227961004979108,0.88103553293373,1
"AC163018.2",0.066467748961261,0.762679322121859,0.0226986038254564,0.881288216752372,1
"Tnks2",-0.0776018528788622,4.13497691627973,0.0226388127186966,0.881443453224733,1
"Gm32443",0.038018718759924,0.181148552845301,0.0225824568684846,0.881589962868865,1
"Tdrd3",-0.0842785168400022,1.5312125046671,0.0225534195253877,0.881665524972578,1
"Stxbp3-ps",-0.122137365612888,2.55444426878276,0.0225451389034228,0.881687082249464,1
"Gm45627",-0.0436026638727612,1.12288341398879,0.0225191661165555,0.881754724546219,1
"Gm8624",-0.0917933178005632,1.50359454700926,0.0225079106887285,0.881784050046314,1
"Limd2",-0.124622454996813,7.02697777664698,0.0224513109492428,0.881931631925545,1
"Chchd3",-0.0453565498419763,1.5719556111125,0.0224504484727973,0.881933882274777,1
"Aldh3b3",-0.0447561953845337,0.291807016515616,0.022295936753978,0.882337746048449,1
"Gm23392",0.133861795479044,0.723092769858021,0.0222634175125973,0.882422927253354,1
"Trip11",0.103870087811665,2.45917123263501,0.0221913463628968,0.8826119382048,1
"Tbc1d14",-0.0640001246796036,3.53007891901215,0.0221829747797437,0.882633913529061,1
"Gm11472",-0.0475025001776661,0.125685600870106,0.0221276431607047,0.882779265279598,1
"Dnajb5",0.106068849428031,3.58857579917867,0.0220733609135048,0.882922041158635,1
"Gm7327",-0.0742599919030411,3.74616790928123,0.0220666835697587,0.882939616638951,1
"Pmepa1os",-0.0511768020811174,0.296082274946582,0.0220571699989301,0.8829646620699,1
"Atg10",0.0265544209162438,0.647215812633792,0.0220274013608844,0.883043066708298,1
"Ly6g",-0.182984047275536,0.97632913711424,0.0220206802795924,0.883060776188829,1
"Vps13a",0.0832943894029725,1.4264265558495,0.0220068725814418,0.883097166979574,1
"Fam170b",-0.0433956809874969,0.233786820227381,0.0219918812688685,0.883136690460446,1
"Gm29718",-0.0886516882294277,3.14625522300643,0.0219392728926975,0.883275497651357,1
"Ighv1-26",-0.123628541332095,0.518549899529537,0.0218881310369696,0.883410598670551,1
"Gm7832",0.0322909469203658,3.94680026747751,0.0218838494937391,0.883421916506554,1
"Utp18",-0.0852689372056763,3.17841346926754,0.0218708591723213,0.88345626206668,1
"Gm9520",-0.0267577592154493,0.226027716880157,0.021866212469822,0.883468550176873,1
"Gm43941",0.0478014206928708,0.208478489938423,0.0218613109748572,0.883481513527628,1
"Cklf",0.0826768823745723,3.53622795596296,0.021762806441377,0.883742351568799,1
"Gm8935",0.0511754397493465,0.576696335476196,0.0217491634326887,0.883778525535401,1
"Gm25008",-0.188275432423263,0.81562941391084,0.021733556414253,0.883819921235077,1
"Igkv4-57-1",-0.0838802218510043,0.406938681605701,0.0216826654964942,0.883955008819496,1
"F7",0.168103779900801,1.61427982185444,0.0216481300964609,0.884046773778296,1
"Cdk4",-0.0757210255330198,6.94310834792913,0.0216102467215098,0.884147520843271,1
"Gm47186",-0.0484263716879396,0.249387254588401,0.0214902608434758,0.884467208520208,1
"Klhl20",-0.0712032969413658,2.14989641884475,0.0214326733990677,0.884620967207164,1
"Ciao1",0.0587261988871868,5.1659917694753,0.0213790417052805,0.884764354025231,1
"Spry4",0.1632768117385,1.8166609763945,0.0213536066386615,0.884832420116263,1
"Gm4943",-0.0904614196042848,0.39424468108387,0.0212802545154389,0.885028948110956,1
"Igkv3-1",-0.0836880142279978,0.29643140684784,0.0212607025748556,0.885081390876204,1
"Gm12196",-0.0829565571570641,0.438470362708204,0.0212109073762578,0.885215064369451,1
"Atrnl1",-0.100505964850087,0.986174431788909,0.0212081702867593,0.885222416638634,1
"Popdc2",-0.0511879962779972,0.403724942567394,0.0212045232080991,0.88523221404071,1
"Rps6kb1",-0.0998507314866974,2.97552712527026,0.0211903785003034,0.885270220104649,1
"Gm8806",0.0606053257605534,3.69895699001401,0.0211797483757914,0.885298791205766,1
"Mir7688",-0.184815747135876,0.928726659558375,0.0211746476869629,0.885312503175787,1
"Rcn1",0.162180244187153,3.53730819312451,0.021167430567902,0.885331907541001,1
"Cep70",0.0657160541240096,1.19323865400483,0.0211208191850288,0.885457311109467,1
"Hist4h4",-0.120422573339382,0.914523462231666,0.0211145155369724,0.885474281335369,1
"Gm32255",-0.0529015936310281,0.180726774465736,0.0211005399823439,0.885511914547346,1
"Col15a1",-0.106794258351262,0.822875156831034,0.0211002414023231,0.885512718699095,1
"Gm9202",-0.0917675301256722,1.14271051351914,0.0210456896691435,0.885659738045885,1
"Cxxc1",0.0768893190099051,5.86827534192825,0.0210407497953216,0.885673060833691,1
"Nt5c3b",-0.0866487866397794,3.03820357007707,0.0210398967304845,0.885675361702392,1
"Gm28068",0.04971000148206,0.418321439943877,0.0210220320902065,0.885723556791959,1
"Gm11927",-0.0389689209790606,0.0990470818403119,0.0210177182355475,0.885735197811894,1
"Oas2",-0.1808124462944,1.65285883936007,0.0210068174546265,0.885764619219615,1
"Tpsb2",-0.138674564131817,1.32411395574756,0.02097646537491,0.885846581156175,1
"Tubb1",-0.233301158023981,1.76836604705405,0.0209759673588309,0.88584792649036,1
"Gm37320",-0.0619288438330451,0.626662487108724,0.0208767170199531,0.886116366492166,1
"Slc36a3",-0.0429531941562656,0.25292784552772,0.0208546606618273,0.886176110266922,1
"Zdhhc19",-0.0496615715472769,0.32690493607199,0.0208474886761943,0.886195543885454,1
"Dusp27",0.105977632667201,0.668266820144207,0.0208164714435986,0.886279629280904,1
"Olfr267",-0.047252729082533,0.470760677001755,0.0207488289964827,0.886463225120501,1
"Gm15177",-0.0460657686005562,0.12563862219382,0.0206746804515863,0.886664831430222,1
"Lmf2",0.084223665341419,6.08648842476291,0.0206733129739162,0.886668553000772,1
"Gm11874",0.138898875938492,0.80205993667079,0.0206383979366099,0.88676361638339,1
"Lrp10",0.0570343499998041,6.90075472376355,0.0205979999985304,0.886873710636391,1
"Tmigd3",-0.0374026658367624,0.555266201087059,0.0205657225186856,0.886961753923141,1
"Nxpe5",-0.0904240878684866,1.06207351134352,0.0205182114345258,0.887091478383976,1
"Ucn2",-0.0466148151685634,0.294854469398306,0.0205135450001366,0.887104227904089,1
"Gm29848",-0.074422282154309,0.322850151023716,0.0204842166932809,0.887184391924486,1
"Gm6054",0.192882838991813,4.05540231650405,0.0204531687278726,0.887269320227622,1
"Fh1",-0.0620638891825758,3.27886655884811,0.0204467549557234,0.88728687259924,1
"Ubr1",-0.0711970248782809,1.67381033747877,0.0204373264957272,0.887312680278146,1
"Gm14167",-0.0877647345893289,1.36869547118741,0.020400079273105,0.887414693252494,1
"Trbj1-4",-0.157803352426747,0.75895359196363,0.0203830097096088,0.88746147527633,1
"Htatsf1",-0.105218181748248,4.26269514901103,0.0203757089401811,0.887481490375582,1
"Gm45150",0.0556895875610222,1.95400985520952,0.0203704959067511,0.887495784175809,1
"Rps19-ps5",-0.0787459827423008,0.296950063506823,0.0203694495763659,0.887498653371021,1
"Gm7212",-0.0595904473358774,0.217796228414616,0.0203641998804055,0.887513049962472,1
"C130093G08Rik",-0.0632740706896467,0.604472351316834,0.0203610481323931,0.887521694121551,1
"Lyzl4",-0.037217941996821,0.187392205466453,0.0203596503189026,0.887525528061097,1
"Gm13870",0.0482973506086828,0.159413334164372,0.0203515006817041,0.887547883659587,1
"Arg1",-0.194005734537865,2.1464116267692,0.0202886207413961,0.887720526050029,1
"Traf1",-0.0911187853770074,1.10853295238437,0.0202600972379414,0.887798929879791,1
"Klhl23",-0.158465289809116,2.54028066155094,0.020207018143021,0.887944980896767,1
"Olfr1030",-0.0269982346791416,0.29893595947255,0.0200868022330932,0.888276489475979,1
"Gm5605",0.0800331483482242,0.717345290726041,0.0200821208829414,0.888289419270077,1
"Gm8291",-0.0991365434271074,1.42137201337226,0.0200765496980102,0.888304808774657,1
"Rpl37a",0.0618659875434515,7.72925665962412,0.0200572161829237,0.888358231421383,1
"Camp",-0.383050712282423,2.43182324014139,0.0200517486123866,0.888373344257589,1
"Ffar1",-0.0741948980754424,0.396207865574278,0.0200452696771062,0.888391255316038,1
"Eif4g2",-0.0837649282726787,8.62360274607324,0.0200086890224122,0.888492438252152,1
"Gm48374",0.0453602198605672,0.177383925383562,0.0199883801695977,0.8885486537664,1
"Ctnnbl1",0.0401409837168303,1.79311990484007,0.0199234652806367,0.888728535884113,1
"5031425F14Rik",-0.0916712715405713,1.36694389782604,0.0199120677283992,0.88876014987164,1
"Gm24893",-0.111891251584306,0.796444037050712,0.0199117113175199,0.888761138616036,1
"Gm44369",-0.0878191208663952,1.158093306126,0.0198960197110143,0.888804678756323,1
"Sec31a",-0.0636867102659195,4.00251690369134,0.0198606578721229,0.888902862975812,1
"Tmlhe",-0.0517964074910021,0.68467538101321,0.0198508188806014,0.888930197372567,1
"Cd164",0.141389212590021,7.12273049104162,0.0198467263373967,0.888941569191449,1
"Ccni",0.0501588450059556,5.96605101954866,0.0198257335942086,0.888999919874686,1
"Spcs1",0.0636934453358222,8.72669283480406,0.0197946474644457,0.889086383713505,1
"Treml4",-0.174554839682317,1.59584211569612,0.0197587021705308,0.889186449386945,1
"Elof1",-0.0435354709493492,5.6362327625717,0.0197110327599484,0.889319296406395,1
"Ccr2",-0.207175503459311,3.15818240663396,0.0196922305772562,0.889371740152241,1
"Ighv1-42",-0.0765614835803636,0.288508656841741,0.0196857422275899,0.88938984362648,1
"Gm44940",0.0632609594903421,0.511962159849637,0.0196650744179082,0.889447530234071,1
"Gm11424",-0.0482883852767249,0.145594412586462,0.0196302559251253,0.88954478327117,1
"AC153974.1",-0.0641667523121578,0.251911470088123,0.0196085085606629,0.889605571427408,1
"Gm29155",0.0701262368256448,0.368153498136154,0.0195973535579759,0.889636765196728,1
"Ier5",0.184814912524979,8.14462015897422,0.0195840889002464,0.889673870181871,1
"C1qtnf1",0.0405781356835878,0.185063472091617,0.019577377175318,0.889692649652236,1
"Arhgap26",-0.0935262141105226,0.78782713348176,0.0195492723735931,0.889771322848012,1
"Cox20",0.0988976932868044,2.05217069478394,0.0195310505778127,0.889822361580808,1
"Hpse",-0.17566831495522,1.80794357753297,0.019499760489962,0.889910060926964,1
"Sema6d",-0.0880979728121098,1.03966101330263,0.0194996818879085,0.889910281321864,1
"Gm38046",-0.0719461670078658,0.340537923232999,0.0194761517662461,0.889976278593662,1
"Gm14029",-0.0665515897840723,0.450205035846762,0.0194538375395762,0.890038903106282,1
"Stard5",-0.0853579605641475,2.9936835027543,0.0194445707704904,0.890064920909016,1
"March2",-0.0762852415378559,4.14497806856109,0.0194347978538858,0.8900923666474,1
"Igkv4-59",-0.102124625146671,0.497157585761946,0.019434333607867,0.890093670586306,1
"Tnpo1",-0.109055655199323,3.74246932678138,0.0194184747142132,0.890138223385398,1
"Gm10640",-0.0704118288741234,0.463596744437924,0.0193499324027877,0.890330994837657,1
"Gm10499",0.0460725254060136,0.852230883985932,0.0192958342332425,0.890483388975465,1
"Gm14703",0.0358195036942264,0.158107834658148,0.0192872216601297,0.890507670625689,1
"2900092C05Rik",-0.0476364743576642,0.756174840990142,0.0191932049193191,0.890773094929427,1
"Gm1821",-0.0783542700187105,8.4594566333711,0.0191788385773086,0.890813711758583,1
"Lrrc8e",-0.0308756061150918,0.222755062305178,0.0191757832770527,0.890822351769098,1
"Vdac3-ps1",0.0514414634032061,4.18191904602616,0.019152749748238,0.89088751034066,1
"Gm15729",0.132231411095486,0.906827086342915,0.0190771316511853,0.891101704543678,1
"Gm12696",-0.0598624594883503,4.31767868807023,0.0190692955560511,0.891123925634006,1
"Igkv8-30",-0.139724696177642,0.947279809875192,0.0190598401734148,0.89115074479385,1
