"","endoBYo","AveExpr","F","P.Value","adj.P.Val"
"Nipa1",-1.43425169533857,0.786764478745239,11.4950395857703,0.00203326174368634,0.0229499232426392
"9530082P21Rik",1.14611587209386,1.05032757048028,11.4832594346246,0.00204247602645301,0.0230421708991432
"Gm4768",-3.74572335851666,3.63460641459002,11.4775188739223,0.00204698252607946,0.0230812407871844
"Anapc2",-1.22851129079768,5.82694761895941,11.4742163667466,0.00204957994292623,0.0230987555157193
"Dcaf11",-1.10112144442932,3.97746263832893,11.4658569681102,0.00205617049261024,0.0231612320814747
"Ttll1",-1.87905712266647,1.85939732097415,11.4616810494724,0.00205947134208569,0.0231866078885302
"Usp22",-2.16230263681179,5.25075791976754,11.4582414140918,0.0020621944887547,0.0231979703558294
"Gm11578",-3.56713479501937,1.56290331321369,11.4577576987027,0.00206257775572555,0.0231979703558294
"Dnajc30",-1.08127534771479,4.80950909133168,11.4527921132783,0.00206651663097616,0.0232304610909988
"Surf1",-0.99618010008937,6.32562983772223,11.4343993875785,0.00208117719253624,0.0233833839667238
"Il15",0.92491060103091,1.33955585064708,11.4305100481873,0.00208429166753506,0.0234064896248112
"Grasp",1.99154789774865,2.53634637180799,11.4218839151539,0.0020912171839545,0.0234521343175564
"Atp13a1",-1.3515516897067,5.11215820921722,11.4205458635623,0.00209229366377232,0.0234521343175564
"Eri3",-1.28289121842565,2.17662398832809,11.4202743830318,0.00209251214627726,0.0234521343175564
"Rpl34-ps2",2.25102897688551,1.11703103925701,11.4201695320927,0.00209259653495712,0.0234521343175564
"Dvl1",-1.43446291398413,4.16162214924863,11.4188261212976,0.0020936780962562,0.0234523749485954
"Slc1a2",-4.17178919635112,2.31300283181881,11.4168501755823,0.00209526999805322,0.0234544535357265
"Ykt6",-1.32768665331514,6.04179704790465,11.4159644134385,0.00209598402748865,0.0234544535357265
"Trmt2a",-1.40947090149286,6.06919579617378,11.4050173660588,0.00210483033989619,0.0235415377196781
"Pigu",-1.21346549229763,2.0230981965169,11.4002857263161,0.00210866643378904,0.0235644399292429
"Yae1d1",-0.868274943896186,0.568932106400202,11.3997266497033,0.00210912019311837,0.0235644399292429
"Dlgap3",-2.32562060278937,1.06621139148282,11.3985525332932,0.00211007347556073,0.0235644399292429
"Shc2",-2.7395962220905,1.36512857244396,11.3922521422061,0.00211519679817169,0.0236097370161212
"Kmt5c",-1.68582179915129,5.08063379379634,11.3862106515188,0.0021201221897699,0.0236527802341298
"Rell2",-2.25890516064961,1.57655117007292,11.3788464461161,0.00212614267107894,0.0237079910848183
"Ubl4a",-1.67759997004257,5.76670971155285,11.37624720387,0.00212827203723464,0.0237197794860161
"Mdh1",-1.64908355331592,6.29003839707574,11.3724967001379,0.00213134860059253,0.02374210729653
"Mgat5",-1.57222424322253,1.51863996849078,11.3636177049794,0.00213865123315763,0.0238114651389765
"Ak1",-4.14913258963972,2.89785382686714,11.3574735496823,0.00214372035843896,0.0238558981336746
"Cep83os",-1.66224788064422,2.5461386024997,11.3513127849849,0.00214881619885284,0.0239005835933742
"Ntsr2",-4.14553554274772,2.3036223730864,11.3477694004885,0.00215175300455509,0.0239212219697348
"Faah",-2.29806673952404,1.11488545368488,11.34089286656,0.002157464728544,0.0239657229848173
"Stmn4",-4.59142093832808,2.339961330582,11.3403425513027,0.00215792253246648,0.0239657229848173
"B4galt2",-1.93747839452665,1.9369265302796,11.3329564876645,0.00216407710312192,0.0240126406818798
"Fdft1",-2.977936798425,3.60548791887345,11.3326679359449,0.0021643179279333,0.0240126406818798
"Abhd3",-2.82585681390949,1.574877212818,11.3262349331534,0.00216969441339703,0.0240502856383775
"Snx33",-2.93087616571709,2.85169376321049,11.3260069794294,0.00216988519342772,0.0240502856383775
"Rpl7a-ps11",0.976272404596673,0.379738963656089,11.3201085581203,0.00217482802175684,0.0240929996621565
"Rnaseh2c",1.32535695191634,6.68495850704562,11.3082280794646,0.00218482066336308,0.0241915853531439
"Arrdc2",-1.39834183301176,4.23648748896379,11.304317298552,0.00218812083488852,0.0242160066184285
"Jdp2",-1.7014502628737,2.90113235608953,11.2888318160046,0.00220124138004592,0.0243382008310078
"Srd5a3",-1.26787922050529,4.0433487689744,11.2883413020585,0.00220165836680586,0.0243382008310078
"Insig1",-2.60976000825886,6.43666330800655,11.2856656228205,0.0022039344666764,0.0243382008310078
"Wasf3",-2.87161739323268,1.42395022506544,11.2850256233737,0.00220447926619019,0.0243382008310078
"AC163667.2",-1.67623789102781,1.07396161190998,11.2848100917046,0.00220466277020927,0.0243382008310078
"Jpx",-1.80349822352047,1.86371610856816,11.2744442381076,0.00221350775358865,0.0244236568741356
"Klc2",-1.70062923739437,3.42011961739579,11.2719281945505,0.00221566041221379,0.0244292243295195
"Zcchc3",-2.82213639788042,3.20995211753988,11.2712736167177,0.00221622082128761,0.0244292243295195
"Tspan18",1.56957980541521,0.812796626619586,11.2685975843406,0.0022185134652636,0.0244423174263081
"Arap3",4.14208091555385,2.71080187910403,11.2555383234208,0.00222973851867772,0.0245537607011982
"Esyt2",2.03838975872688,2.65748555993901,11.2536209404298,0.00223139175069121,0.024559741144548
"Gm11826",1.99402982608173,3.00470943626544,11.2504139191147,0.00223415990782338,0.0245779747376137
"Pcyox1l",-1.84796567996296,3.14027252675938,11.2465774202617,0.00223747626822877,0.0245779747376137
"Mchr1",-2.19022555997793,0.876090223991169,11.2457636448384,0.00223818039727424,0.0245779747376137
"Pacsin1",-2.32671122927758,1.25731322945232,11.2456559972661,0.00223827355853715,0.0245779747376137
"Ppp1r37",-1.1545562852598,2.96381878033066,11.2440190546047,0.00223969073062171,0.0245779747376137
"Ptprn",-4.06663647599335,1.99387484818985,11.2439919642371,0.00223971419206388,0.0245779747376137
"Gm36371",-1.62258845594895,2.17725169993901,11.2389431692049,0.0022440913007298,0.0246137986346284
"Ctu1",-1.51320774415867,3.55043002674176,11.2287052864155,0.0022529954957926,0.024690324726881
"Gm22656",1.74674195451895,0.348217985844187,11.2283554408874,0.00225330043952324,0.024690324726881
"Asrgl1",-3.51779511389812,3.45602662858911,11.2242762568935,0.0022568593580094,0.0247170789986347
"Necab3",-1.73455197892359,1.02608606731226,11.2125477239327,0.00226712583394818,0.024810711795988
"Gm12503",0.791813547927919,0.255686878673302,11.2112105282108,0.00226829953244231,0.024810711795988
"Nat10",-1.44925032625358,2.29133992001592,11.2106710660351,0.00226877322077855,0.024810711795988
"Ddx25",-2.30395390397623,1.21266735241239,11.2055305805783,0.00227329230941535,0.0248253811092938
"6330537M06Rik",-2.87953969887286,2.89996517887313,11.2045277563014,0.00227417504062741,0.0248253811092938
"Gm11814",1.46975248007504,1.7745528289187,11.2044519498957,0.00227424178387726,0.0248253811092938
"Mgp",3.91757237819292,1.42855655161012,11.2040414512999,0.0022746032413569,0.0248253811092938
"Kcnk5",1.03539827664395,0.4388367739329,11.2005084267609,0.00227771674821855,0.0248471043495261
"Lrrc56",-1.05417985274783,1.59349104285504,11.1764226698524,0.00229906539978116,0.0250676312663177
"Kirrel3",-1.29742686227062,0.622731595517969,11.173834511576,0.00230137225014725,0.0250804228029594
"E130308A19Rik",-1.66802917638232,1.30364363577021,11.1654503497368,0.00230886229450253,0.0251496605323877
"Lims1",1.67691885040407,3.60751053836085,11.161905613333,0.00231203691222185,0.025171846756439
"Camsap1",-1.75260452370525,2.55374291608109,11.1574679943245,0.00231601782178184,0.025202785180167
"Cystm1",-1.99851307626812,1.48237867150966,11.1516598176317,0.00232123940976411,0.0252471875428767
"AC153912.1",-2.34587125957609,0.989632810135724,11.1412526066278,0.00233062734848708,0.0253225606914944
"Pi4ka",-1.33552449157692,2.52561069797971,11.1401956778448,0.00233158305109097,0.0253225606914944
"Ift46",-1.59462400906781,3.65802029343971,11.1401734730515,0.00233160313377815,0.0253225606914944
"Cyp2j9",-3.19119907504791,1.63303386715249,11.1382867204642,0.00233331025164495,0.0253286666816198
"Zfp982",0.694958828704082,0.249231517910539,11.135795348758,0.00233556648967211,0.0253383996980648
"Atic",-1.71106141434749,3.32728054763369,11.1345935768858,0.00233665568058528,0.0253383996980648
"Prob1",-3.40226075061651,1.84214926179302,11.1323898667616,0.0023386543728613,0.0253383996980648
"Ptpdc1",-2.84926464554717,1.96598847217128,11.1317708817542,0.00233921610350168,0.0253383996980648
"Dhx34",-1.33796159323533,2.88217992812692,11.1309805100038,0.00233993357967484,0.0253383996980648
"Ptgs2",3.29698123418632,2.5672324428164,11.1282961101979,0.00234237217148928,0.0253460160645384
"Spryd7",-1.68336858322553,2.62020171436753,11.1276843430097,0.002342928303213,0.0253460160645384
"Map3k8",2.50816623213304,2.82799578835107,11.1176806461378,0.00235204247763365,0.0254321777774629
"Gcnt2",1.18845951234285,0.959904276973414,11.1130182988234,0.00235630331178909,0.025465802719448
"Slc26a10",2.15846316327901,1.3259153160222,11.1107077626839,0.0023584179535981,0.025476211126685
"Foxg1",-3.92033795360908,1.62893223188355,11.1032018591772,0.00236530162296459,0.0255328267569267
"Cacna1h",-2.13842165866007,1.01457234183628,11.1024772461401,0.00236596731237625,0.0255328267569267
"Arrb1",-2.63039712961856,3.64510275912629,11.0902085245765,0.00237726910774899,0.0256342294938879
"Dguok",-1.11527923465096,3.33956724635041,11.0897624763044,0.00237768109756624,0.0256342294938879
"Usp5",-1.32193260306228,5.60371444183543,11.0880616188534,0.00237925279133716,0.0256386797383108
"Gm43442",-1.31212033610624,3.600182988581,11.0781410795335,0.00238844232300274,0.0257251750300826
"Pfas",-1.96843570387051,2.69195886853682,11.0760080037763,0.00239042321754618,0.0257339819181383
"Mcrs1",-1.28468725950871,4.23262051109907,11.062573237355,0.00240294030627843,0.0258531793635553
"Msmo1",-2.92932978559676,5.50313749225529,11.061618345526,0.00240383266061715,0.0258531793635553
"Bcl9",-1.50984191953928,1.37146963839103,11.0589688727157,0.00240631048756818,0.0258672531178186
"Pir",0.848183221535549,0.626035881060546,11.0460275554832,0.00241845306619452,0.0259851564756782
"Tceal3",-1.97833020936642,1.03799170525625,11.0432111304581,0.00242110440998358,0.0260010159524596
"Zfp574",-2.01864158428344,3.72126298037815,11.0294029850876,0.00243414866164272,0.0261284186518787
"Wrb",-2.26831339711382,3.99300137697149,11.0250191519498,0.00243830581378948,0.0261603489420294
"Prr36",-3.13334667994416,1.33734333823507,11.021405266653,0.00244173859086782,0.0261844802936349
"Tomm34",-1.14944509586412,4.41702777049656,11.017852995487,0.00244511792353113,0.0261976112220414
"Gm3764",-5.05126947925039,2.31636009573882,11.0176287431608,0.00244533142763258,0.0261976112220414
"Stk3",0.774509552916967,0.943414013356755,11.015482460402,0.00244737585862414,0.0262068229043281
"Vac14",-0.807883420808182,2.26233042700258,11.0130450891476,0.0024496998009606,0.0262190172697878
"Gna12",-1.60016401753942,1.75129342394597,11.0071451219235,0.00245533506157452,0.0262666235818245
"Spata6",1.48771330172355,1.4695727199314,11.0007186802829,0.00246148909378467,0.0263197308950209
"Reep5",-1.99542984004607,5.93612275236157,10.995839448946,0.00246617261368236,0.0263570708852632
"Fgfrl1",-2.94900197698595,2.61715522672274,10.9675679107538,0.00249350010021537,0.0266336987432062
"Rhno1",-1.38713384085381,2.64230071820681,10.9665769768398,0.00249446385191535,0.0266336987432062
"Ccnk",-1.63951218250318,3.47547845352484,10.959283580329,0.00250156956105842,0.0266966827782419
"Eef1a2",-3.89559921668338,2.58798634211207,10.9414467844764,0.00251903953167879,0.026870159864672
"Fah",-3.05658147341042,2.07497281868862,10.9385797107953,0.00252185990164458,0.0268872802911243
"Tmem143",-1.01328044823073,2.09324504593265,10.9361079977163,0.00252429408621806,0.0269002688195579
"Tyms-ps",1.97421556735862,1.23276850715537,10.9335234888111,0.00252684206562485,0.0269144569175824
"Gm45048",-1.76867497086273,1.23865297346166,10.9320648229908,0.00252828133961377,0.0269168277556667
"Csk",-1.59891527408593,4.78307103987464,10.9192371778196,0.0025409766126991,0.0270389733538923
"Nova1",-2.56515760929772,1.27836294608563,10.9130008014008,0.00254717346857385,0.0270732858635357
"Rps6ka3",1.92507361230383,2.17643247752915,10.9128156219858,0.00254735772360521,0.0270732858635357
"Foxj1",-2.69512529977803,1.70263899832182,10.9112597389116,0.00254890640815926,0.0270732858635357
"Cdk3-ps",-1.73687441997228,1.07543257857836,10.9104939085833,0.00254966906834008,0.0270732858635357
"Mir9-3hg",-3.69709093525293,1.52041714639775,10.9098405402064,0.00255031992675534,0.0270732858635357
"Rsph9",-1.85063329888648,1.38431039671319,10.9064015327444,0.00255374867955189,0.0270966820324827
"Rab31",-1.9015249467515,4.12659672855005,10.9030737036659,0.00255707132144274,0.027118930414323
"Gm8226",1.23428864463138,0.507188759269115,10.8989784294851,0.00256116661608074,0.0271493478905386
"Synrg",-1.2834082064761,2.75418286236203,10.8900908607596,0.00257007859608888,0.027230770489116
"Srrd",-1.85315385533937,3.53897516411161,10.8719513151184,0.00258837198610009,0.0274026983172932
"Fam109a",-1.43439524179057,4.10880836129267,10.871545653098,0.00258878269145879,0.0274026983172932
"Gm6992",0.810562658595178,2.07541009329791,10.866588809614,0.00259380684373344,0.0274427493084241
"Fut4",2.1097226103808,2.94094460372047,10.8573309802966,0.0026032185849247,0.0275291609724136
"Psmc3ip",1.99990665700653,1.95627082138172,10.8552510291621,0.00260533818127724,0.0275384121282352
"Heatr3",-1.59698850615416,3.03346671227122,10.8529507594259,0.00260768446459888,0.0275500493841075
"Cdc42bpg",-2.10504303210163,2.11009642743569,10.8512736523985,0.00260939655698543,0.0275549785346963
"Gm12863",0.928568591775706,0.172956596347803,10.8467575255283,0.0026140129268619,0.0275905572428272
"Cd63",-3.21390982070482,3.74764670885562,10.8430425723979,0.00261781694647281,0.0276175318582822
"Arv1",-2.16950365140311,2.57668994714713,10.8370390202969,0.00262397706821285,0.0276693253956496
"Srpr",1.36036630052572,2.99510578799872,10.8348428226758,0.00262623444799614,0.0276799355374076
"Aldh1l2",-2.11943264230845,1.04540842927166,10.8307667446092,0.00263042963462769,0.0277109499080325
"Snapc4",-2.01832122000533,1.92864629059062,10.8257416110913,0.00263561156591828,0.0277396072838734
"Dlk2",-3.54998605028464,1.65886114158282,10.8241140581752,0.00263729226391089,0.0277396072838734
"Ilvbl",-1.83736033103383,4.79364968568314,10.8233188462243,0.00263811386278983,0.0277396072838734
"Rps24-ps3",1.66306214805586,5.37533663940285,10.8227989824909,0.00263865112608672,0.0277396072838734
"Slc25a35",-1.63835771044216,2.06763312594198,10.8220558777634,0.00263941930717143,0.0277396072838734
"Syngr1",-4.68976871914927,3.77949860616418,10.819209277397,0.0026423642009671,0.0277456608263204
"Arvcf",-2.53592360558629,2.1307422316717,10.8190746065162,0.00264250360986562,0.0277456608263204
"Tgfbrap1",-1.11426077679843,2.95776367817354,10.8135191600491,0.00264826143234844,0.027792925838636
"Abcc10",-1.6041978353808,1.94140020090992,10.8070509281875,0.0026549823559343,0.0278502487720884
"Mccc2",-1.33242278886292,1.64831492287124,10.8000105085281,0.00266231874911745,0.0279139704676423
"AC122937.3",0.867905517401237,0.322157258650121,10.7987330050351,0.00266365230138343,0.0279147228154929
"Ccng2",2.45133692652857,5.87985908241765,10.791779243967,0.00267092380249948,0.0279776739027917
"Nfasc",-4.69555050325338,1.96815151533448,10.7868510904103,0.00267609010965797,0.0280185241343887
"Mtfr1l",-1.35405851948701,5.65737479587778,10.781180788816,0.0026820477761894,0.0280676172907465
"Htra3",3.42751466496199,2.98408498627874,10.7787733687995,0.00268458152917639,0.0280808497257538
"Abhd16a",-1.0190281451612,5.14809454619433,10.7682438615021,0.0026956939870963,0.0281837609057332
"Chd3os",-3.00539974281835,4.44720827514473,10.765109204536,0.00269901177165896,0.0282051192368498
"Trav14n-3",1.00905096669712,0.126535895248318,10.7629585841159,0.00270129058088417,0.0282137155377056
"Gm44898",-2.88631240071224,1.43406333065296,10.7612576065843,0.00270309441673509,0.0282137155377056
"Phka2",-1.2488136632049,1.9279008310828,10.7607242383056,0.00270366030556145,0.0282137155377056
"Gm4754",1.53608066104581,3.98986496989356,10.7573147306508,0.00270728072023047,0.0282252414053309
"Tle3",-1.27141499322201,3.44198314672968,10.7562608985047,0.00270840079914887,0.0282252414053309
"Msl1",-0.771924828623357,2.23375093128271,10.7560807688545,0.002708592302288,0.0282252414053309
"Nkain1",-3.13502402059458,1.35750502420257,10.7477893309219,0.00271742310460631,0.0283039318941645
"Gm23257",-3.05645052053302,1.22258020821321,10.7443086397828,0.00272113947338468,0.0283293028563243
"Smim19",-1.28605058501384,3.78666454973024,10.7328596825934,0.00273340238799085,0.0284431709143774
"Arhgef19",-2.43563922509241,1.08801667209284,10.7308754539076,0.00273553374230493,0.0284431709143774
"Mark1",-1.96405418342824,1.0534259719297,10.730503019188,0.00273593399203522,0.0284431709143774
"Pcdh9",-1.47566780969834,0.699442673037087,10.7286664782695,0.00273790861821315,0.0284475100807778
"Tbcd",-0.79042262989827,1.66017949296276,10.7270158685622,0.00273968464599174,0.0284475100807778
"Pdcd2l",-1.14174005401991,3.90509711933305,10.7265287522183,0.00274020901243671,0.0284475100807778
"Mpv17l",-1.64871944988964,1.50611291281124,10.7228193047592,0.00274420567884548,0.0284756389461062
"Heatr6",-1.40248209283272,3.00234712026701,10.7214914608964,0.00274563786521173,0.0284771432217905
"Usp35",-2.03960210114407,2.28285560969646,10.7177332689688,0.0027496957521379,0.0284931728349713
"Msi1",-3.23517235464746,1.35606662339619,10.7176745035103,0.00274975925519431,0.0284931728349713
"Timmdc1",-1.21537728696393,2.45593961443777,10.7162155883681,0.00275133629382347,0.0284961670544272
"Zmym3",-2.07864207432736,3.83751505943015,10.7089779411338,0.00275917439726643,0.028563975288126
"Mir194-2",2.19308830236492,0.485127931816701,10.7068773301618,0.0027614537911675,0.0285742012263791
"Grwd1",-1.68089158790782,3.80020416997714,10.7001761359417,0.00276873891834348,0.0286361903181453
"Plekhb1",-5.18741769873715,3.40024905018102,10.6951492599148,0.00277421744648622,0.0286794451255208
"Imp4",-1.15508307290992,4.5200365050104,10.6915427664258,0.00277815518266021,0.028706738489487
"Scn8a",-2.03809097307869,0.992801794728485,10.6850181289128,0.00278529442196012,0.0287670721274621
"Erg28",-2.09314541548544,4.87153773080207,10.6827796517244,0.00278774831757024,0.0287789808817575
"Gm2719",-3.14808755357904,2.50972293929387,10.678446149837,0.00279250548554398,0.0288146449891276
"Ifih1",1.18942370685948,1.74707799836785,10.6769670615447,0.00279413118253485,0.0288179786252767
"Celf3",-3.03204289853434,1.63859159324875,10.6753276219769,0.00279593431877915,0.0288231383664264
"AL626769.3",-2.42361100005002,1.19348039711166,10.6723393912347,0.00279922415384725,0.0288436124618363
"Ephb3",-3.63960679966963,1.89580298305256,10.6672090011422,0.0028048821072139,0.0288853956367564
"Adgrg3",1.77266095431168,0.673162042104556,10.6662958192724,0.00280589048607285,0.0288853956367564
"Mterf4",-1.48232530659634,3.00398115353623,10.6622820095096,0.00281032736812458,0.0289173361012258
"Arhgef25",-3.31675645351279,2.86342716409862,10.6611253271725,0.00281160737484684,0.0289173361012258
"Kcnip2",-3.14506763026956,1.65552989281359,10.6572103436654,0.00281594444206224,0.0289484846151222
"2900097C17Rik",-2.14655855381158,7.32663254053334,10.6537253524365,0.00281981123434958,0.0289747719170997
"Gm15378",-1.44766756646065,1.87785236145579,10.6436263570009,0.00283104904057865,0.0290767399836218
"Prelid3a",-2.9599665236889,1.83526617497923,10.6383847434065,0.00283690077327971,0.0291128029709124
"Sulf2",-4.27032744338242,2.80539782884615,10.6381240002197,0.00283719220744416,0.0291128029709124
"Muc13",0.865465229470541,0.30702091628333,10.6287654718944,0.00284767371512694,0.0292068083448092
"Capn15",-1.72663296893403,1.64325560435265,10.625025897219,0.00285187370323599,0.029224662251605
"Fto",-1.00988146528191,1.47598735357841,10.6248632800976,0.00285205649329725,0.029224662251605
"Trp53rka",-1.19279566816074,5.31949463250852,10.6236847523177,0.00285338159754666,0.0292247042048726
"L3mbtl2",-0.964541739261395,1.43445120814562,10.6223225839527,0.00285491401029651,0.029226868417302
"Gm6423",-1.09704376914054,0.928654620040111,10.620104862308,0.00285741080472125,0.0292388988126032
"Dcxr",-2.11242836803999,6.19127291396465,10.6095291388664,0.00286934981858185,0.0293474923885743
"Slc38a7",-1.99084230703798,3.48062641952191,10.6033246777864,0.00287637913691487,0.0294057928123695
"Hcar1",1.16145907554124,0.315183923124354,10.6018875425862,0.00287800998353865,0.0294088752267092
"2900011O08Rik",-2.18851603926307,1.1424386212831,10.5962347808081,0.00288443437253388,0.029460914876993
"Tmub1",-1.2622084971537,5.0180673617642,10.5886569722756,0.00289307088486897,0.02952230891066
"Fam83h",-1.33839847433156,0.791763016947806,10.5886190177313,0.00289311421228182,0.02952230891066
"Atg16l2",-1.59728101184564,2.17735560789769,10.5841570690954,0.00289821268227448,0.0295525055120511
"Trp53bp2",-1.68140072475283,2.80225957295733,10.5835321716566,0.00289892749876314,0.0295525055120511
"Tmem14c",0.960978332447048,6.56378370089845,10.5821026698873,0.00290056341319689,0.0295525055120511
"Cyp2d22",3.11634067801617,2.44925449453886,10.5813573799535,0.00290141671437757,0.0295525055120511
"Nisch",-1.36239926345511,5.20089644873244,10.5731084549464,0.00291087923625283,0.0296352422197981
"Pts",-1.42080746473714,5.43271243420061,10.56852805116,0.00291614789921395,0.0296752253791676
"Wdr41",-1.2745261535672,1.63075155116076,10.5628481765579,0.00292269554457074,0.0297281809345004
"Rtn4r",-1.5852018993787,0.729269490790535,10.5592425495155,0.00292686027364729,0.0297435346882626
"Tagln3",-2.98750391424099,2.30023934866233,10.5592134104136,0.00292689395725479,0.0297435346882626
"Adamts8",0.792986320593206,0.276364477630183,10.5501663164252,0.00293737229163969,0.0298363118493778
"Parp1",-1.4698884890155,4.15827613316518,10.5484690894317,0.00293934252581328,0.0298426226243999
"9430015G10Rik",-1.63570565740042,2.92336349696394,10.5450329547403,0.00294333574912615,0.029869457237577
"B4galt6",-2.46360294088913,2.30627422816652,10.5322484754537,0.00295824444568407,0.0300069884786193
"Ccl27a",-2.34121262415166,2.69368132378429,10.5219624266773,0.00297029877217957,0.0301154535916263
"Ctnna1",1.82943958027997,2.7733532800195,10.5139219528557,0.00297975841559164,0.030197524245595
"Adgrl1",-2.67220884040058,1.60559525867539,10.5122481057945,0.00298173178967409,0.0302036869885347
"Gprc5b",-3.23012869005459,2.97167656496237,10.5110864068786,0.00298310219858166,0.0302037391026187
"Yap1",2.23374136826605,0.847025490729302,10.4994439825711,0.00299687391289422,0.0303292962374011
"2310022B05Rik",-1.26810019503584,3.25995613740486,10.4982391545359,0.0029983030073622,0.0303298845138884
"Exd2",-1.65858118574153,2.83984333653492,10.4963556388116,0.00300053859478489,0.0303386267515659
"Tomm40",-1.26333108305112,4.1031939572335,10.494352193257,0.00300291850511483,0.0303488195928074
"Spata2",-1.62903830152476,4.59259688647,10.4906828854627,0.00300728259410766,0.0303725743911297
"Abtb2",-2.83838105690786,1.81681556739649,10.4900678483582,0.00300801475798785,0.0303725743911297
"Sgcb",-2.9325819474355,3.69007151944817,10.4816576940011,0.00301804586363385,0.0304599583217024
"Zfp783",-3.15338060386736,1.96201469348078,10.4787907388124,0.00302147363853528,0.0304806481100392
"Sox2ot",-1.45982500454857,0.673634205623575,10.4753726527038,0.00302556584825394,0.0305080188062543
"Igfbp5",-3.36602063885077,1.89590412322583,10.4727955277226,0.00302865519728375,0.0305252569154936
"Rimklb",-3.37928697087032,1.56114319313568,10.4696030382387,0.00303248694336449,0.0305499584007526
"A230056P14Rik",-2.36441623173421,1.87694205002526,10.4635975360771,0.00303970916566824,0.0306087782758664
"Pantr1",-1.67668263677819,0.812132624051665,10.457741643367,0.00304676935501713,0.0306659137584368
"Odc1",2.16600523993854,5.84941987821716,10.4530888838547,0.00305239160371209,0.0307085308999193
"Sec24c",-1.15525968762429,2.82403212316907,10.4507094839443,0.0030552711244694,0.0307235286757439
"Sugp2",-1.89716225545157,2.66423117797405,10.4491759121002,0.00305712858882509,0.0307266168828235
"Syne4",-2.02328766220817,1.45200413277187,10.4475364821952,0.00305911561722882,0.0307266168828235
"Pttg1ip",1.29074895123686,6.57764968287849,10.447017500752,0.00305974492577228,0.0307266168828235
"Cmip",-2.06807991961933,1.96839385810165,10.4321720326178,0.00307780562387878,0.030883488350584
"Gm42752",2.09121299326106,0.55870780372248,10.4318832359853,0.00307815810753685,0.030883488350584
"Fam120b",-1.55437986012363,3.37527476052526,10.4292496018607,0.00308137453723141,0.0309017447357981
"Igf1r",1.47751607993523,1.46307409378305,10.4255649021307,0.00308588071467441,0.0309329130270693
"Rps20",1.45048228031233,8.53793409137576,10.4199395463307,0.00309277393406578,0.0309879699924534
"Dpysl2",-2.25921619822491,3.84813516209176,10.4177931145961,0.00309540851765675,0.0309894774197469
"AC124479.1",0.958630983267022,0.267276364977661,10.4175346347116,0.00309572594574157,0.0309894774197469
"Tmem132b",-2.19191989079038,0.999452885195391,10.4136826310253,0.00310046059416172,0.0310211020094547
"Kcnb1",-1.78876902408001,0.924264039469785,10.4118997009438,0.00310265471004606,0.0310211020094547
"Afap1",-1.28133607670011,1.26550112822878,10.4111223700353,0.00310361183665089,0.0310211020094547
"1700029I15Rik",-1.81320368222238,1.54651837325125,10.4104061832961,0.00310449395872769,0.0310211020094547
"Inip",-1.18342272417946,2.73047395955015,10.4074110349777,0.00310818599633499,0.0310439723688122
"Trappc9",-0.611596004355839,1.00238053984626,10.4033032853095,0.00311325721992103,0.0310647666404806
"Atp6v1b2",-1.28725030736903,5.66048370900043,10.4026802431869,0.00311402717682777,0.0310647666404806
"Rassf10",-3.58387930031269,1.66293400561225,10.4013884586537,0.0031156242224076,0.0310647666404806
"Stmn3",-3.15131618616436,3.06930197663356,10.3991025347697,0.00311845249983957,0.0310647666404806
"Nr2f1",-3.39332092095436,1.90088748686812,10.3990372659722,0.00311853329487707,0.0310647666404806
"Gm2830",3.1433390494618,1.50725120060412,10.3989082028172,0.00311869306642442,0.0310647666404806
"Fzd9",-3.89024876638534,2.30346874309142,10.3757999651582,0.00314744250170447,0.0313370254118848
"Cabin1",-1.35201579116073,2.45337107184475,10.3730153976879,0.00315092611534886,0.0313575047667915
"Sox21",-4.21222145560596,2.16697741829743,10.3718907729734,0.00315233424948444,0.0313575047667915
"Eef1akmt1",-1.00202080381907,2.62902537854116,10.3646639458124,0.00316139913605921,0.0314297392361923
"Gm35040",-2.75067906898699,1.15203033988216,10.3638377462446,0.00316243726166271,0.0314297392361923
"Pou3f1",-3.49415582555021,2.18961261322242,10.3607539832289,0.00316631528439636,0.0314541504430627
"Rtn4ip1",-1.05353369806232,1.47891493780116,10.3573720087628,0.00317057423208478,0.0314751465465267
"Mrm1",-1.2021908273418,3.67889509866217,10.3551196409471,0.00317341408898403,0.0314751465465267
"Atxn2",-1.57542062213921,2.06225208301204,10.3545834559569,0.00317409053278566,0.0314751465465267
"Bnip2",1.86598766213226,4.96410567463994,10.3545602739816,0.00317411978236682,0.0314751465465267
"Drg2",-1.15548841879525,4.37107797184552,10.3512123824534,0.00317834700279984,0.0315029438812459
"Sod2",-1.54660790194753,5.44958600275665,10.3410094193484,0.00319126733278198,0.0316168415598459
"Gm15361",1.42374650592849,3.26808159635319,10.3369570263574,0.00319641473330891,0.0316536630013398
"Slc39a9",-1.32216007923599,3.46373132871649,10.333939628989,0.00320025329322377,0.0316774960205769
"Mrps10",-1.46029522008329,3.51194423746772,10.3326734998631,0.00320186547264558,0.0316792798977363
"AI467606",3.58866832417199,5.86111239143322,10.3225382703716,0.00321480245629162,0.0317930597856681
"Cnnm2",-1.00450111221829,1.07079717673927,10.3142154725628,0.00322546820044421,0.0318842864157405
"Gm10840",1.89688868190981,1.15348599909163,10.313073596662,0.00322693450412946,0.0318845341826065
