"","monocytesBYo","AveExpr","F","P.Value","adj.P.Val"
"BC050972",0.758175061444465,0.48593147978817,8.46762310872867,0.00693461984029015,0.0319214720613273
"Fhl4",-0.791973060448146,0.795194868516778,8.46386763813272,0.00694562450045748,0.0319654776000876
"Mthfd2",1.27831247585512,2.76891601119089,8.45815023672754,0.00696241461693617,0.0320360853931944
"Scp2-ps2",0.558322471524835,0.339940995525189,8.45470540469724,0.00697255221154258,0.0320760600074769
"Gm47159",1.21532567702431,0.4175927337914,8.44977297600137,0.00698709546856771,0.0321362812996099
"Vma21",-1.66133427649382,3.92261723238637,8.44726877980347,0.00699449168410574,0.0321636124563441
"C330011M18Rik",-1.5786322852122,2.4300743052875,8.4442643680925,0.00700337651549606,0.0321977761122858
"Gm19385",0.62670062179951,0.168230622452612,8.44301091276922,0.00700708693141792,0.0322081413222021
"Cep41",-1.06509655260344,1.02708932348487,8.44094058813653,0.00701322007626286,0.0322296360089662
"Gm48481",-1.06996503232058,0.313341092203947,8.43714709650854,0.00702447306775397,0.0322681322992294
"Dcun1d4",-1.54420797740452,1.62789436470965,8.43713328049727,0.00702451408728873,0.0322681322992294
"Fndc4",-3.04340533113524,3.5312422010841,8.43479587081872,0.00703145756641762,0.0322933227614401
"Atp5d",0.840920630459062,6.98229629394148,8.43082966178202,0.00704325658648499,0.032340798145041
"Gm48790",0.784340808130622,0.155913699511966,8.42543779604412,0.00705933125069045,0.0324078823944853
"Gm26910",-1.85079055962401,3.31840427912472,8.42174749600468,0.00707035602148824,0.0324517606355569
"Rpp14",-1.3096198820943,3.7915884285148,8.41924640569216,0.00707783865288062,0.0324793662139967
"Tmem189",0.442422515667569,0.273490075510843,8.41868487306512,0.00707951979813,0.0324803435284177
"Xrcc3",1.08726329140798,0.854264391013286,8.41327210053675,0.00709574707788462,0.0325431045946542
"Gm47346",0.779323619646205,0.152561734719658,8.41314073208381,0.0070961414168337,0.0325431045946542
"Lmo1",1.30062413370256,0.628967535035522,8.41023815796714,0.00710486037227836,0.0325763369981169
"2900076G11Rik",1.41688044461865,0.562596270302901,8.40974335332408,0.00710634786088623,0.0325764056623262
"Gm26912",-0.763243534596425,0.70324171320932,8.4036806084891,0.00712460124045813,0.0326533153599866
"Gaa",-2.21684522745878,5.52632894793357,8.4011316630846,0.00713229065621261,0.0326817866999568
"Top3a",-1.03085894905847,1.86463746050501,8.40026355666796,0.00713491153305223,0.0326870258533267
"Zfp651",-1.99876987729093,3.14845949822638,8.38870229075929,0.00716991569182489,0.0328405889959093
"Cast",1.74960372422699,1.59245516533488,8.38768863745324,0.00717299361680691,0.0328478861073524
"Comtd1",-2.12471414711637,3.39250410379574,8.38610658813043,0.00717780032419606,0.0328594004818054
"Malt1",1.44871752773542,2.68074094738247,8.38548486988504,0.00717969023467194,0.0328594004818054
"Ccnj",1.65812607470793,1.85535804784412,8.38539484927388,0.00717996392573554,0.0328594004818054
"Lrit2",0.668525097332753,0.17850462652223,8.38468611013041,0.00718211911200239,0.0328624655873483
"Zdhhc1",-1.28267988731017,2.38733862629703,8.38394481223139,0.00718437405673306,0.0328659857851748
"Olfr1082",0.724765061982145,0.169519455564145,8.37887294148949,0.00719982274881526,0.0329298488054662
"Nudt7",-0.754195263118385,1.80482903883509,8.37822512651029,0.00720179856007731,0.0329313459738834
"Gm8856",0.934262735508486,0.276873221556137,8.37778960815123,0.00720312720551561,0.0329313459738834
"Grk6",2.06213049486947,5.20770232792881,8.37619569967488,0.00720799204656285,0.0329467785219235
"Rps3",1.30969526163114,9.6288663212429,8.37369031539482,0.00721564605546401,0.03297495097811
"Uhrf1bp1",-1.45902120894263,2.4164113868458,8.36900922744328,0.00722997054476042,0.0330335890875123
"Ube2a",-0.836884398239784,5.4157050492825,8.36385299188557,0.00724578476083228,0.0330990081073493
"Lpcat2",-3.16758922020172,3.53531983065178,8.36203614650573,0.00725136598386293,0.0331176650827828
"Psmd3",-0.854077324093562,5.6826241817783,8.35834088584322,0.00726273197304174,0.0331627284705062
"Fastkd3",-1.39856666431805,1.91987731809923,8.35448384137705,0.00727461621397696,0.0332101391873323
"Gm3509",0.754408299808155,0.342482206256787,8.35264337949821,0.00728029444369116,0.0332292044517804
"Gm43891",0.586419732814819,0.172940111833544,8.34967586949255,0.00728946000100684,0.0332641756605351
"Gm16513",0.533074212380063,0.137755072290097,8.34873858335214,0.00729235753903769,0.0332705353343227
"Igkv4-55",1.41944911438246,0.529031978855712,8.34676134452314,0.00729847410168921,0.0332915757838496
"Gm12362",1.46171772419235,2.43030287140114,8.34530186835858,0.00730299254515088,0.0333023433162078
"B230317F23Rik",-1.17906063245883,1.27821542712185,8.34502653204395,0.00730384530896534,0.0333023433162078
"Fam53c",-1.32455547855288,4.43412920039731,8.34401358678369,0.00730698350481649,0.0333097869517938
"Nlrx1",1.30171973008384,2.94218713383805,8.34253890254153,0.00731155482687758,0.0333237592573162
"Gm8349",1.27697697881741,0.510092983652967,8.34078718756869,0.00731698894171879,0.0333416573342214
"Henmt1",-0.582258786932628,0.365166309015388,8.33618768414112,0.00733127825864325,0.0333998906334359
"Gm47697",-0.706361766412961,0.239142529971021,8.32874956249403,0.00735445048883152,0.0334985604621
"Pprc1",-1.59488603759181,3.18161712674177,8.32786685570562,0.00735720568886931,0.0335042119091922
"Cdca7",-2.49016393984455,2.42009364659465,8.32497231844417,0.00736624829742462,0.0335329905607018
"A830009L08Rik",0.584506126860475,0.279804220557962,8.32466013910488,0.0073672242743267,0.0335329905607018
"Maf",-2.5102351793033,3.35466018180844,8.32438887077403,0.00736807246375136,0.0335329905607018
"Pglyrp3",0.7400745111485,0.429007922217706,8.32384869843317,0.0073697617657278,0.0335337802433559
"Hdac7",2.10386314070598,2.00464042234654,8.31966655513372,0.0073828549850883,0.0335864488659487
"Slc5a11",0.68343716082032,0.387992692935087,8.31861925499007,0.00738613776629535,0.0335910554890027
"Nfkbiz",-3.04379986136778,4.31881265386681,8.31837476559845,0.00738690435085648,0.0335910554890027
"Prtn3",3.12732316469284,2.32275243459641,8.31642727424488,0.00739301370041623,0.0336119280917198
"Klhl7",-2.20867670164328,2.73606643795107,8.31464973444937,0.00739859469483333,0.0336274141667257
"Camk1d",1.55360155590216,2.57679823356895,8.31386602188795,0.00740105679327148,0.0336274141667257
"Gm27254",1.2220936052971,0.278936015363619,8.31315822813771,0.00740328115093868,0.0336274141667257
"Gm11636",0.750969538599226,0.178364752248366,8.31306172564611,0.00740358448203203,0.0336274141667257
"Gm45824",0.714004298642895,0.201861544466029,8.31292317718185,0.00740401999756456,0.0336274141667257
"Rpl36a",1.46955485849732,4.0841285447074,8.31142794467494,0.00740872190650915,0.0336418626308912
"Gm16302",0.974724561011856,0.330743558365905,8.3101869716471,0.00741262673291644,0.0336526864790294
"Tob1",-2.83063712589687,5.75107164858967,8.30858774923774,0.00741766211689538,0.0336686374665729
"AC116487.2",0.971115450397634,0.231029764430087,8.3061078702199,0.00742547772230395,0.0336971986975447
"A330023F24Rik",1.1270367178446,0.793627603140366,8.30470304331436,0.00742990915223162,0.0337103938012346
"AC192616.1",1.17937913883472,0.298369358086217,8.30402148554714,0.00743206011378136,0.0337123224271606
"Gm9465",1.22198701705315,1.18586597928554,8.30360275339812,0.0074333819463766,0.0337123224271606
"Fastkd2",-1.36643996057708,2.4341273152227,8.30203011213725,0.0074383486613427,0.0337279334771233
"B3gnt5",3.17300016796188,2.0080508909052,8.29788542290763,0.00745145568749576,0.0337804414291944
"Ppat",-1.03054812650114,3.21775880070806,8.29237740162208,0.0074689128909406,0.0338526449265067
"Gramd1a",-1.61046063292999,4.90490811409826,8.29174171477352,0.00747093050276171,0.0338548536486271
"Gm37761",0.952232564835624,0.330169451290349,8.28984910670335,0.00747694097205633,0.0338685198364451
"Gm32856",-0.874370051237449,0.898052017753009,8.28929327038949,0.00747870717215731,0.0338685198364451
"Wls",-1.19838669820253,2.86710664790836,8.28922091760994,0.00747893711036759,0.0338685198364451
"Gm7346",0.732713685827073,0.167378938759216,8.28886448554036,0.00748006996885011,0.0338685198364451
"Erp27",1.30494375139055,0.916518540731942,8.28737357915752,0.00748481058035275,0.0338830498197552
"Scamp2",-2.09734663044245,5.05500915433199,8.28136360627352,0.00750395350403641,0.0339627584635428
"Smad1",-1.701662846048,2.89235381538212,8.27736511555031,0.00751671891585153,0.034013575900058
"Dsn1",-1.80609797410532,2.41608453290843,8.27664373405359,0.0075190244776809,0.0340170508220316
"Hvcn1",-2.14484846779165,1.01541859202171,8.27524441071499,0.00752349895637372,0.034030334780588
"AC131029.1",0.481387598632284,0.208397263605277,8.27454059782839,0.00752575056243231,0.0340327058879323
"Alg3",-1.46350050128626,4.35443865401651,8.27411894457905,0.00752709984675011,0.0340327058879323
"Adgrg1",-4.13669701180243,4.56596604034104,8.27130998281159,0.00753609519053908,0.0340664147732522
"Ube2o",1.89323469588071,2.73411721784374,8.27068552654966,0.00753809651807386,0.0340685003614603
"Zfp772",-1.80696755444406,2.72102209083753,8.26600282956282,0.00755312255457795,0.0341244218089623
"Prkch",1.39235257446982,1.46442769479144,8.26586826414518,0.00755355483426699,0.0341244218089623
"Dnaaf5",-0.733462379812148,1.73732544697167,8.26524615779535,0.00755555364597968,0.0341264829134358
"Gm11988",0.728156878732793,0.23210768343168,8.2603435519874,0.0075713257055446,0.0341853310552458
"Tmem214",-1.00127381225412,4.98993587757082,8.2602357178918,0.00757167301770575,0.0341853310552458
"Lgals8",-1.02847383899548,3.232904449796,8.25817249964698,0.00757832156640208,0.0342083672747426
"Isoc2b",-0.657056759137963,1.44529830800717,8.25138212782899,0.00760024777838621,0.0343003430439082
"Inpp4a",1.8642773169154,2.14461249176332,8.24966082453234,0.00760581683087752,0.0343184755760766
"Fis1",1.19754018072946,6.15185835825906,8.24537676990422,0.00761969658022725,0.0343740920563555
"Eef1e1",-1.13052706377664,3.28297563995562,8.24307051556615,0.00762717991544559,0.0344006760436841
"Phactr2",0.895512247626187,1.14800433990458,8.24260253497889,0.00762869939295369,0.0344006760436841
"Eif4b",1.29562076216748,5.89171159971624,8.24039420781674,0.00763587400655263,0.0344260119516943
"Gm13274",0.678414656852567,0.353801781048614,8.2394027125987,0.00763909764942485,0.0344335283818716
"Olfr157",0.591226407187086,0.320345856457542,8.23879108290952,0.00764108697465949,0.0344354791485826
"Mzb1",3.49007944502409,2.41823452454073,8.23808462657717,0.00764338542371362,0.0344388219406958
"Olfr1442",0.625183041694881,0.110408385374007,8.23249756231153,0.00766158935655133,0.0345138141590277
"Hist1h2br",0.942655964850256,0.305845597482874,8.23162255406895,0.00766444459542147,0.0345196473502665
"Dpy30",-0.960804690696252,2.86610918168568,8.2298959842366,0.0076700819547195,0.0345269816697175
"AC154682.1",0.495066383607278,0.382330691447334,8.22982479387043,0.00767031449239306,0.0345269816697175
"Gm14464",1.04475159162067,0.440411628733634,8.22968991261603,0.00767075509228682,0.0345269816697175
"Frat1",1.67476663387733,3.61596917079176,8.21911436392712,0.00770538664101933,0.0346758072944
"Akr1b10",-2.58772945551296,3.70236479092959,8.21830738096947,0.00770803621712375,0.0346806762724077
"Dnase2a",-2.2574745930163,3.30135767966515,8.21509498002106,0.00771859334235688,0.034721114378398
"Pdia3",-1.33421878761909,7.49929269030993,8.20899374162791,0.00773868750704644,0.0348044284851369
"4930448A20Rik",-1.50157263338894,0.801739871086736,8.20553246575225,0.00775011232221941,0.0348487266065976
"Capg",3.2714625276375,4.00407244950074,8.20123643312484,0.00776431794808952,0.034905508223041
"Itgax",1.85598345214267,1.3268413358423,8.19450270680985,0.00778664119452575,0.0349950653316704
"Rnf185",-0.978715633006842,3.05965040810617,8.19427341638322,0.0077874025506402,0.0349950653316704
"Zfp770",-2.03271940587992,3.06251187070594,8.19268261888301,0.00779268700164517,0.0350077457115336
"Rec114",1.09715906247249,1.14070064067014,8.19247134409008,0.00779338912576518,0.0350077457115336
"Nhlrc3",-1.65956542312009,3.90004631320862,8.18585890342006,0.00781539884643512,0.0350994861306708
"Zbtb18",-2.00483770160871,5.20250919406425,8.18525520773231,0.00781741162758249,0.0351013999263258
"Rnf26",-0.899023529891308,1.22306796793537,8.1831525475087,0.00782442650162048,0.0351257685664265
"Spns2",-2.39968158527432,2.48019275694769,8.1823285609895,0.00782717734159252,0.0351309889081053
"Ccl3",-6.0683360523026,5.97220686870324,8.18141591463775,0.00783022539433759,0.0351316390318293
"2700038G22Rik",-1.21023487793705,1.88834762498409,8.18133424488283,0.00783049821750893,0.0351316390318293
"Mindy1",1.68208382386531,3.95329150168196,8.18018726563338,0.00783433086782232,0.0351417075808664
"Cdc23",-1.3629066331679,3.15728322262828,8.17948439434476,0.00783668053081801,0.0351451213021056
"Olfr905",0.780218516683579,0.320311949931313,8.17546312429974,0.0078501381575555,0.0351983393716255
"Lynx1",1.54903502224641,3.61365966740712,8.17322679229747,0.00785763315095435,0.035224806119263
"Myo5a",2.53661718294108,2.29466664020819,8.17209761343572,0.00786142050972521,0.0352346446387056
"Bap1",-1.25224962632095,5.98677006571971,8.17136061028054,0.00786389354833873,0.0352385896232323
"Gm47349",0.609493192643243,0.213338488859218,8.16888919755607,0.00787219262584515,0.0352686345608692
"Tac4",0.628834144599775,0.301499239352006,8.16758379911981,0.00787658003182476,0.0352811459898885
"Ube2f",-0.894870511852608,3.57349000055983,8.16184221897847,0.0078959088718993,0.0353605651767263
"Tomm34",-0.971952113969422,4.41702777049656,8.15255782325427,0.00792727358997327,0.0354938420625336
"Slc35f5",-1.2937249983224,3.02168093920628,8.14873286147976,0.00794023448704271,0.0355446797970145
"Ncbp3",-1.02370674619918,2.88718053746047,8.14680409375351,0.00794677885236776,0.0355667789906801
"Dnajc18",-1.52978606008649,3.02754044940553,8.14366305737476,0.00795744902472341,0.0356073310626934
"Gm4598",-1.00511471750358,0.360058376536649,8.13561654175344,0.00798485428996196,0.0357177488069656
"Arf2",-0.910529835876337,5.05342054442228,8.13547011199776,0.00798535395738607,0.0357177488069656
"Gm42653",0.599051038299468,1.05564658509403,8.1348531112455,0.00798745974395781,0.0357199458086878
"Pde7a",1.47959892374117,1.54598248486821,8.13311686572725,0.00799338868368362,0.0357392356202774
"Kbtbd8",-2.2508364983512,1.81396296792034,8.12955731040007,0.00800555882413952,0.0357864170269627
"Tppp",-4.60622635019496,3.46044088231365,8.12791606108524,0.00801117704412551,0.035804296918624
"Stard10",1.2509947548319,1.18969664497295,8.12710543551926,0.00801395350594024,0.0358094715031137
"Selenok-ps1",1.66769475939726,2.3190067652016,8.12499739298271,0.00802117862675168,0.0358327014284013
"Bmi1",-2.07509328190867,4.58313323151884,8.12464368055574,0.00802239163652631,0.0358327014284013
"Gm45494",0.664756926701998,0.278258717458477,8.12347193216191,0.00802641141570849,0.035843419408502
"Mmd",2.0127206045071,3.36254878145104,8.11849443742109,0.00804351152694376,0.0359125339072809
"Plin5",1.14745466896266,0.558938410834294,8.113868198071,0.00805944039700993,0.035976392232254
"Selenop",-3.13458445076588,5.85000147749712,8.11272710173649,0.00806337463797165,0.0359810401300554
"Mki67",3.13025411382064,2.75024493703895,8.11262277478671,0.0080637344376809,0.0359810401300554
"Lamb2",-4.03430922714935,3.00147014814658,8.10996438846295,0.00807290848930004,0.036014711536355
"Haus8",1.21308017764337,2.89033245367937,8.10516240870094,0.00808950880340733,0.0360814925922944
"Trim27",-1.00378062107427,3.84354299630434,8.10158135332954,0.00810191255445557,0.03612953264306
"Fxyd4",1.14807908156094,1.06690923447192,8.09703125434096,0.00811770261027987,0.0361926511179407
"Socs3",-2.93448525698407,7.835928938834,8.09252545294099,0.0081333718942226,0.0362552058061428
"Wdr6",-2.57309062906087,4.24591995342857,8.08945373654334,0.00814407286875386,0.0362955930853025
"Ndufa2",-0.816224497433627,8.1510529600498,8.08026888357977,0.00817616160546881,0.0364259748975681
"Gm43473",0.854928789339203,0.32845547671597,8.08013761025338,0.00817662122412527,0.0364259748975681
"Nenf",-1.39287797049905,4.76399156799151,8.07164019260851,0.00820643247839906,0.0365514205193522
"Fam135a",-1.99628871439138,1.59765009475614,8.06936954515287,0.00821441850764516,0.0365796257336219
"Cdk14",1.10746039478234,1.03589193125367,8.06838593311638,0.00821788056225753,0.0365876779389864
"Gpr157",-3.02331237644902,1.41009740840267,8.06558700503673,0.0082277407272157,0.0366242068628155
"0610009L18Rik",-1.44340151195847,3.43229216526227,8.05848507799298,0.00825281738932253,0.0367284407773048
"Nat9",-1.13018125139252,4.57301689472014,8.0553367499723,0.00826396058491043,0.0367706355631483
"Tmc8",2.18586086572991,2.03107359946556,8.04674446863961,0.00829445539448799,0.0368989014060442
"Uxs1",1.35413662634194,2.00836700221723,8.04001467770397,0.00831842544269704,0.036998095309366
"Ube2h",-0.872230957113574,3.35036773839539,8.03287696500201,0.00834393069979177,0.037104076155074
"Zfp879",-1.48615161994247,0.73832565917974,8.03074716997253,0.0083515575685187,0.0371305281528013
"Mrpl3",-0.840329516746479,2.00917009099279,8.02091201489082,0.00838687599689106,0.0372800598109747
"Man2c1os",0.451325574335071,0.453723955146154,8.01706174041928,0.00840074666351091,0.0373342142299823
"Ptov1",-1.27480906426161,6.65166379295836,8.0158791094484,0.00840501211081628,0.0373456683927673
"Ttll3",1.09445580413163,1.98609849500759,8.01169435025618,0.00842012437562705,0.0374053035265055
"Gm17344",-0.591988502412504,0.62309257725971,8.00618469964971,0.00844006622015692,0.0374863651854109
"Ssr4",-0.889300982029808,7.97202027013975,8.00478213046616,0.00844515092589225,0.0375014198983369
"Rnf149",1.10693139150846,3.03667972894356,8.00265887532755,0.00845285465531981,0.037522340887281
"Ctr9",-1.41730720567471,3.45591844337424,8.00254875888125,0.00845325439507338,0.037522340887281
"Dnah2",1.25585604773612,0.76701238298388,8.00099193134105,0.00845890811912805,0.0375399045776269
"Gm45098",0.906714299814828,0.223744713347192,7.9944585194892,0.00848267949438171,0.0376378496699171
"Spint2",1.33796427240628,0.90559555904829,7.99125717919518,0.00849435384764073,0.0376820914720986
"Ezh1",-0.891309920875192,3.25620062770727,7.9897547301792,0.00849983886003882,0.0376988642944344
"Gm15658",1.39370849301714,0.529216884683718,7.98486140634846,0.00851772968872097,0.03776724456883
"Gm11550",1.0900080072747,0.392774802203009,7.98460435796635,0.00851867063230401,0.03776724456883
"Gm13246",1.49375777155308,0.529874876629611,7.9789354334448,0.00853945087227259,0.037851787547042
"Vcl",2.33695535258563,1.8477271193069,7.9701705003237,0.0085716884887516,0.0379870722028549
"Gm37457",0.707762286874479,0.298082898790519,7.96637641153585,0.00858568423105183,0.0380414765158341
"Gm26753",0.6572706202286,0.282920214230331,7.96324204047916,0.00859726512339924,0.0380800361618735
"Wdfy3",-1.21225824831603,2.1323350410028,7.96308942622864,0.00859782943672008,0.0380800361618735
"Gm12743",0.505232670021734,0.472118325200194,7.9610340294744,0.00860543348789648,0.0381060858792502
"Ctdp1",-0.785545693714108,2.22100743828476,7.95653565650908,0.00862210097850768,0.0381722513403093
"Spats2",-1.12360844342691,1.71527935146378,7.95551186103495,0.00862589927226226,0.0381814264906479
"Pgd",1.1981351358265,6.12571931418973,7.95417209963754,0.0086308725509857,0.0381957978486611
"Tm4sf20",0.634390524147458,0.283176007759369,7.94877434579089,0.00865094094933126,0.0382769533244111
"Pou1f1",0.574971446139054,0.316519123398026,7.94684103199561,0.00865814118047961,0.0383011512369027
"Klc2",-1.42337195842803,3.42011961739579,7.94527352244191,0.00866398383047933,0.0383193351222899
"Gm17877",-0.782774306665586,0.170734424389827,7.94060653200263,0.0086814047065767,0.038388710038696
"Rdh11",-1.78705305329361,3.66594248260629,7.93748811041667,0.00869306632534818,0.038432595186986
"Eef1b2",1.04454184581224,9.13857712956887,7.93533445441953,0.00870113005629681,0.0384605594876033
"A930014E10Rik",1.00222604139319,0.208701909962212,7.93379829437328,0.00870688672334835,0.0384783170157083
"Dsel",-2.55298551756999,2.82568571976305,7.92886955443684,0.00872538484710847,0.0385523644842382
"Apip",-1.07611244705183,2.72838738768691,7.92503446817931,0.00873980791639809,0.0386083806977785
"Rasgef1b",-1.50580307640337,1.17225156227183,7.92290384220283,0.00874783201423693,0.038636112527643
"Dnah17",0.615558245554804,0.30470517032594,7.9205851861793,0.00875657334791978,0.0386670004343372
"Wdtc1",0.926368363485317,1.98060470699578,7.91765166282439,0.00876764634017085,0.0387030603868476
"Kif1bp",-1.56786425873116,3.36321768474506,7.91749491782557,0.00876823842421373,0.0387030603868476
"Tspan33",-2.50444844801514,2.13461401745669,7.91567979949944,0.00877509796672792,0.0387256118727153
"Olfr220",0.660936763066441,0.164506806440455,7.90887405914986,0.00880086963797128,0.0388260365206818
"Ddx18",-1.03663214270891,3.00762453640857,7.90874375193783,0.00880136388153591,0.0388260365206818
"Taldo1",2.1566123602745,7.7625005815727,7.90491754588821,0.00881588979675451,0.0388823624349282
"Gm36997",1.23799419716627,0.29729528363297,7.89896583215662,0.00883853687472333,0.0389744770339853
"Olfr728",0.670548185957008,0.14720593699178,7.89639867625422,0.00884832476776239,0.0390098622632936
"Gm42456",1.24957555245059,0.543038983718031,7.89474772201705,0.00885462564933013,0.0390250931723374
"Sumo3",-1.00219326572848,4.60926429751917,7.8945691415422,0.00885530749559886,0.0390250931723374
"Ddrgk1",-0.865489730344303,5.83556065606885,7.893415566833,0.0088597133874094,0.0390367335729253
"Vmn1r-ps53",-0.706623520371728,0.138407690363376,7.89271804205554,0.00886237862647548,0.0390407013846111
"Gm38160",-0.793660713062571,0.289203523436508,7.8916632718209,0.0088664105545909,0.0390506869797361
"Gbgt1",-1.95886551100676,1.01028684387479,7.89051533890192,0.00887080086944513,0.039052077236808
"Gm13120",0.746295799260102,0.151420551768441,7.88981123175763,0.00887349492442597,0.039052077236808
"CT025630.3",1.32571123747789,0.317030268957683,7.88957630683981,0.00887439399211066,0.039052077236808
"Pomc",-1.79664120881334,1.48692439020367,7.88932835844975,0.00887534300860157,0.039052077236808
"Unc50",-1.22024603937743,5.42094445815265,7.88927367140887,0.00887555233678391,0.039052077236808
"Gm32051",1.14391084390568,0.794007011904293,7.88586433589344,0.00888861301602904,0.0391017669026865
"Kdelc1",-1.7365695073854,2.45777209833133,7.88174663616106,0.00890441520230959,0.0391634945369175
"Gm33838",1.90898189082396,0.643272796652203,7.88016209543647,0.00891050421065018,0.0391824855202175
"Gm8129",2.54563873060405,5.70456594504056,7.87948764032096,0.00891309735256494,0.0391860995092993
"Cd14",-4.49953808841151,7.34611271526151,7.8723959279475,0.0089404132593586,0.0392983831783807
"Zfp622",-0.989615635029404,4.64528438120297,7.87165735485868,0.00894326332913398,0.0393031018336176
"Usmg5",-1.08195215365851,2.97539864912762,7.86959736085593,0.00895121783348155,0.0393302466991286
"Gm43672",1.5222799950343,4.61745474132888,7.86890906438105,0.00895387735022097,0.0393341200593603
"3110043O21Rik",-1.20914353506208,3.18237508942493,7.86537363682463,0.00896755147619055,0.0393863691299908
"Zfp947",0.597502245213219,0.621653228877395,7.86276250108423,0.00897766525524167,0.0394229631682635
"Naif1",-1.0063186436039,2.84828497460687,7.86121656636221,0.00898365900823314,0.0394414543042552
"Rhbdd3",-1.63778344749159,3.9782867655032,7.86072898780017,0.00898555030445574,0.0394419304336259
"Prps1",-1.68244170088056,3.30775895800797,7.86006451323599,0.00898812846967652,0.0394454207765629
"Gm13201",0.864990948811353,0.453048172576805,7.85913040554441,0.00899175417317226,0.0394535060636831
"Hmgb1-ps9",0.897293932377724,0.26511941949652,7.85532649074093,0.00900653535560217,0.0395105258124107
"Serinc1",-1.86799920010096,6.91128820105313,7.85167059646676,0.00902076626243219,0.0395651094416708
"Tmem199",-0.97165258124948,4.90059336082917,7.85047675870069,0.00902541868036032,0.0395667091922526
"Rgs10",-2.82474188654007,4.37636081311128,7.85037610457456,0.00902581105143801,0.0395667091922526
"Gm37970",1.10824718453804,0.391919113213046,7.85020028831298,0.00902649646491429,0.0395667091922526
"E230001N04Rik",-1.61253972307311,1.53966776368495,7.84673964593729,0.00903999918339735,0.03961804713437
"Ube2z",-1.02328709977684,4.67303564070366,7.84572068277442,0.00904397915333394,0.0396276392967334
"Fgd4",1.44768714197277,1.7979699831028,7.8443624547225,0.00904928722121014,0.0396430457811548
"Gm14279",1.6206142904221,1.04520344189911,7.84177487805303,0.00905940906187589,0.0396789486437293
"AC156026.1",0.49757117934108,0.379431688724665,7.84135060662306,0.00906106986159746,0.0396789486437293
"Tspo",2.00313599425929,4.66348646761054,7.84088748965529,0.00906288309910314,0.0396790347915018
"Prkab1",-1.65498909248738,3.06350107272706,7.84005758572245,0.00906613340123425,0.0396854114039385
"Gm8013",0.532549418233109,0.497142000236885,7.83946367692837,0.0090684602112179,0.0396877438680066
"Gm17259",-0.979038079963005,1.38968368146376,7.83657669710605,0.00907978004568042,0.0397294252275688
"Nectin1",2.16937321761592,1.65633304535258,7.83342496824824,0.00909215550506034,0.0397757081745007
"Camkmt",0.574347295878496,0.553913933025488,7.83277821933145,0.00909469727218376,0.0397789615959908
"Mapre1",-1.20021487569303,5.45102177659419,7.82500774363162,0.00912529625170678,0.0399049078822908
"Olfr300-ps1",0.634726396554306,0.184644651049215,7.82308049271041,0.00913290279334089,0.0399302783591068
"Mdp1",-0.793087389980937,6.01811979848614,7.82189080322778,0.00913760174308715,0.0399429289394027
"Gm17399",0.586182996737565,0.412657354971604,7.81931881923131,0.00914776936791777,0.0399788486569389
"Dpy19l4",-1.56578365154805,2.69297393551398,7.8188982344962,0.00914943320300509,0.0399788486569389
"Nsd3",1.39620219812854,2.78220496264636,7.81811191890508,0.00915254475379505,0.0399845473120474
"Fchsd2",-1.49663857126529,1.52721127786634,7.81680315734482,0.00915772624150652,0.0399974813883159
"Igkv4-78",0.825666513104538,0.315993813877826,7.81645092308815,0.00915912130873789,0.0399974813883159
"Jade2",-2.16864479891618,2.09714094841421,7.81540117843172,0.00916328032281493,0.0400077463156966
"Rnf10",0.89399877939185,3.90607425283327,7.81471923054124,0.00916598325249688,0.0400116510447886
"Idua",-1.64203990136964,2.93350142341692,7.8142326357541,0.00916791242180777,0.040012177255406
"Proz",1.19189681115154,1.24766135350371,7.81309919300387,0.00917240781760913,0.0400239010155753
"St6galnac4",-2.46931102434509,4.73016268484726,7.80868564452927,0.00918993543425995,0.0400924751749424
"Slc9a9",-0.767502093728356,1.24239688158421,7.79896767499917,0.00922865713582649,0.0402534664463505
"Lman1",-1.76957973999993,3.55172747202366,7.79829861565792,0.00923132955443346,0.040257185833379
"Fanci",0.730161346076221,0.573612620921282,7.79526379317684,0.00924346209355856,0.0403021505510043
"C330018D20Rik",-1.24566749303376,2.4029654787836,7.79059472551689,0.0092621618533872,0.0403757254546769
"Gm44531",0.864304157014937,0.229602884374871,7.78324691139731,0.0092916734450489,0.0404963931490971
"Gm19272",0.444854608642563,0.190071319349206,7.78125430346515,0.00929969412483259,0.0405233667763781
"Camkk1",-2.10450089108448,2.13966015263768,7.77764833715565,0.00931422807198607,0.0405787057181071
"Siae",-0.836487120366915,1.46600798913947,7.77624494669094,0.00931989115246007,0.0405953833364588
"Mmp25",2.61651415199775,0.963339203511798,7.77015453187008,0.009344511137837,0.0406946102170015
"Tcaf3",0.57446554919712,0.168990359922226,7.76915052789967,0.0093485765258013,0.0407043020036021
"1700025G04Rik",1.28106248121646,0.953040022011592,7.76766680590122,0.00935458789835896,0.0407224612505697
"Gm27168",-2.75756351854325,1.11554337888835,7.7608950984183,0.00938207723459188,0.040834092988565
"4930448I18Rik",0.599900506001718,0.204337288428936,7.76006944661828,0.00938543492268604,0.0408406720681714
"Sec61b",1.24491312695037,5.53349199063853,7.75641707048543,0.00940030377102404,0.0408973294643785
"Nudt14",-1.24707560994811,3.68232332649216,7.7528946024988,0.00941466803496844,0.0409503290665945
