"","newoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Cd52",-0.931423352340351,4.71444421325674,0.634093279025361,0.432333206266575,1
"Farsb",0.409236870361262,2.53350167589152,0.633941596927697,0.432387676292692,1
"Nphp4",-0.283632786911601,0.426164115911839,0.633684309525643,0.432480094338237,1
"Gm9465",-0.399154818363577,1.18586597928554,0.633647256226427,0.432493406479519,1
"Polk",-0.363811099381331,1.40199997892817,0.633626103121509,0.432501006443419,1
"Hnrnpul1",0.310678265625333,4.87176085956426,0.633614683439806,0.432505109434442,1
"Gm20775",0.428718273491836,0.899124952786245,0.632793825574684,0.432800195505876,1
"Itgax",-0.604309529914704,1.3268413358423,0.632650936813656,0.432851593956846,1
"Cox14",0.266242009268094,6.84449581494634,0.632521875945016,0.432898026568034,1
"Gm37484",-0.28950828433166,0.189132901555046,0.632413804474219,0.432936913739502,1
"Gm14204",-0.614924151565251,0.390409745289795,0.632164385469251,0.43302668255854,1
"Stk32b",-0.31820227070769,0.27925286712369,0.631938842204651,0.433107883228725,1
"Rai1",0.503576622530619,2.11780149117695,0.631734553879591,0.433181452151325,1
"Kif14",-0.285528891695548,0.504678570232912,0.631494048247239,0.43326808875926,1
"Slfn2",-0.90957034698694,1.79347128908478,0.631487263450215,0.433270533218171,1
"Selenom",0.5926756412886,5.99490780053869,0.63139765400828,0.433302820153589,1
"Sclt1",-0.408302091822491,0.994953036185805,0.631146350548445,0.433393386661912,1
"Mccc2",0.374740533512679,1.64831492287124,0.630988822785354,0.433450172694688,1
"Cyp4f13",0.479021283041277,3.60368856132252,0.630824367301499,0.433509468446622,1
"Ect2",-0.450482540541769,1.11112057734443,0.630660454958368,0.433568580969176,1
"Cyp2s1",-0.262720780616752,0.358681428034596,0.630616551072998,0.433584416382701,1
"Gm11221",0.275515775631836,3.25279973054347,0.630588201847512,0.433594641964658,1
"Rgs1",-1.7116829269149,3.92825195326825,0.630381731528901,0.433669127288932,1
"Ppfia1",0.416441357121839,2.63270267135974,0.630128172432274,0.433760627498117,1
"Gm8174",-0.706235430409041,0.500466454419187,0.629973277398852,0.433816538291947,1
"Gm17484",0.371325031775901,0.877765467278611,0.629935800274523,0.433830067697795,1
"Slc7a3",1.05806213619861,2.02705383716644,0.62981272121,0.433874504415913,1
"Grid2",0.221483809994295,0.325773572884631,0.629798835265644,0.433879518272145,1
"Pla2g2f",-0.348713920741353,0.184982685186876,0.629552755026961,0.433968386515986,1
"Prkar2b",0.846864576105307,1.64393405310648,0.629390544524663,0.434026981996792,1
"Tssk6",0.46454417336883,1.96004268580885,0.62918369904105,0.434101718957646,1
"Trmt2a",0.387974024409194,6.06919579617378,0.629037058963957,0.43415471481552,1
"Cx3cr1",-1.29392261498745,2.78739473695881,0.62878184741537,0.434246972619424,1
"Gm6266",-0.347840254656742,0.561083794977252,0.628755340163681,0.434256556625921,1
"Rpl14",0.489719602646924,8.29509383061379,0.628654326195882,0.43429308243702,1
"Dnajc15",-0.316892222829881,2.34409079897748,0.628610982886548,0.434308756489851,1
"Rbfox2",-0.563588405264565,1.04946001515565,0.628586790682177,0.434317505396261,1
"Gm25794",-0.251068665937903,0.100427466375161,0.628375455498761,0.434393944698367,1
"Slc20a2",0.570258976437218,1.93188075503537,0.628351455705268,0.434402626681579,1
"Gm37774",-0.230213643247314,0.0920854572989257,0.627823018739399,0.434593858806497,1
"Clpx",0.465864003557179,3.2537028913125,0.627756670762333,0.434617878284349,1
"Brox",0.375807538337391,4.05228203202441,0.627608056600496,0.43467168752786,1
"Ripply3",-0.388337904333018,0.554469020895155,0.627395651402836,0.434748611903127,1
"Gm9922",-0.280615820261647,0.25311700967098,0.627263171074482,0.43479660158059,1
"Mrpl21",0.359072831229404,3.66429100807099,0.627236071975134,0.434806418979913,1
"Mtmr14",0.266895681972168,3.16182851286285,0.6271782391514,0.434827371681906,1
"BC022687",0.498298213447015,2.26566029353067,0.627174303538987,0.434828797602835,1
"Gpr149",-0.391841858684685,0.362304038710688,0.626893733025312,0.434930470615038,1
"Mir1934",-0.565988052506529,0.436010629645029,0.626524225767598,0.435064429246786,1
"Ciapin1",0.272528585762755,4.16084730973264,0.626499881510939,0.435073257113858,1
"Qrfpr",-0.276372654838369,0.258444973267901,0.626207540647156,0.435179289492208,1
"Abcc3",-1.07869010255177,2.08157442129564,0.626140039394459,0.435203778024276,1
"Tlr4",-0.370749922314348,1.72246038107634,0.626078366261218,0.435226154079951,1
"Ldlrad3",0.760160128600172,1.65699590383686,0.62589800620732,0.43529160209273,1
"Gm8532",-0.441422402303983,0.37228740938144,0.625849306682371,0.435309276536205,1
"Kcnd3os",-0.458152372772034,0.603974142877179,0.625828941604816,0.435316667935529,1
"Tceanc",0.3543728688218,1.85301346718521,0.625712085227793,0.435359084150345,1
"Gm44013",-0.506619650709161,0.946225476724296,0.625569805124157,0.435410737337336,1
"Oprd1",-0.248439102697068,0.210338872233912,0.625462713160802,0.435449622196283,1
"Gm5147",-0.234619423881819,0.0938477695527277,0.625444362090345,0.435456285975753,1
"Aurkb",-0.939531872015423,3.2350834451026,0.625386745477735,0.435477209193539,1
"Ndufa2",0.271885002256935,8.1510529600498,0.625318259088274,0.435502081770466,1
"Col24a1",-0.243704334255443,0.192189549594772,0.625279852958579,0.435516030908362,1
"Gm12494",-0.276523089645234,0.170790096302083,0.624782706956665,0.435696657913537,1
"Pja1",0.539724817549669,6.02371307297867,0.624579639042749,0.43577047190362,1
"Tcf23",-0.329040281035887,0.474611250743755,0.623960519948001,0.435995639006852,1
"Gm45925",0.413533566059388,0.566214456105664,0.623856515726134,0.436033482132752,1
"Fam120a",0.534978525329578,3.29390978581458,0.623551324860362,0.436144559040795,1
"mt-Tc",1.67422219932846,2.08620218964096,0.623538568335102,0.436149202856263,1
"Cntnap4",-0.242260552657821,0.208092789873402,0.623057226640439,0.436324484499156,1
"Gm10250",0.38286404508087,5.51790263664732,0.623010458729523,0.436341521023238,1
"Napb",-0.718152804185799,1.51210467095712,0.621679673603807,0.436826734350867,1
"Olfr90",-0.441197164566723,1.27064427649333,0.621556248095772,0.436871779016161,1
"Otx2",-0.224212357769256,0.204815352641961,0.621188871015738,0.437005897988433,1
"B930094E09Rik",0.406403795746957,0.715377613692837,0.620426124336393,0.437284561650348,1
"Rab27a",-0.44169847700761,2.27760777019173,0.620304428340055,0.437329048153345,1
"Mto1",0.291531658009859,2.79658391911055,0.62021566454906,0.437361500626509,1
"Xpot",0.49673667175484,3.29227123716851,0.620172039582957,0.437377451511846,1
"Gm5551",0.555942136643874,1.59002953094122,0.620009332955268,0.43743695107124,1
"Hacd3",0.649218189803858,4.10623994409438,0.619984314621213,0.437446101056764,1
"Gm47180",-0.22101982575422,0.188073535417849,0.619953747730549,0.437457280730522,1
"Comp",-0.402537158256796,0.589355340406788,0.619698082508575,0.437550806466556,1
"Gm5466",0.621361398001666,0.760619287530997,0.619457421590367,0.437638872125018,1
"Map3k15",-0.431624932326446,0.723261134830048,0.619375363074882,0.43766890637006,1
"Gm18672",-0.354059715000748,0.141623886000299,0.619251249645895,0.437714339290367,1
"Lca5l",-0.282293061865935,0.56458650003716,0.619249721302371,0.437714898801462,1
"Lama4",-0.730233358649839,0.871701498513408,0.61890977355527,0.437839378156061,1
"Gm14538",0.426894650195769,1.13290794138845,0.618810193142964,0.437875852249645,1
"Chrnb2",-0.717597598422788,1.22374172809384,0.618565725873829,0.437965415431914,1
"Mir1946b",0.588316427200638,0.396786161175263,0.618523493020433,0.437980890802742,1
"Ighj2",-0.529676888418151,1.6637250426493,0.618300882778597,0.43806247600651,1
"Mcm10",-0.489651041627316,1.14436208253704,0.618155636995071,0.438115720517319,1
"Rpl29",0.436090448964292,5.29548499448755,0.617740062594591,0.438268118877109,1
"Kcnk7",-0.686894079010011,1.45642259377034,0.617713507396385,0.438277859962789,1
"9530062K07Rik",-0.503482340635316,1.23379473373142,0.61768767792866,0.438287335159635,1
"Rpl39",-0.416192681321981,8.00667183184516,0.617598585757809,0.438320019909494,1
"Pard6b",0.350581772197377,0.444268684336509,0.617338691586527,0.43841538774008,1
"Gm27243",-0.530211124625942,0.332144399042171,0.617243404655696,0.43845036133085,1
"Gm43078",-0.260941632379626,0.10437665295185,0.61722412192227,0.43845743929298,1
"Ikbkap",0.556065003224579,3.02626131808959,0.616930696800472,0.438565166733081,1
"Gm12663",0.358664502912842,3.0697996660084,0.616593564054734,0.43868899229501,1
"Rpl31",0.407239313439529,6.72182559603918,0.616559384656609,0.43870154912419,1
"Gm8856",-0.302906914095139,0.276873221556137,0.616517437098922,0.438716960593067,1
"Gm44470",0.68699419166145,0.372583547411459,0.61615708452888,0.438849388674501,1
"Glyr1",0.352999959981194,4.85854709703336,0.616034106728201,0.438894596903718,1
"4930527J03Rik",-0.369925943419196,0.256370124698418,0.616020880910152,0.438899459321841,1
"Syce2",-0.329699256636909,0.997037066719736,0.615943816016837,0.438927793602029,1
"Tubgcp3",0.38642560708398,2.71160704106129,0.615934649894208,0.438931163881764,1
"Irs4",-0.336768353201085,0.230722418389542,0.615346398886213,0.439147542341618,1
"Adamts3",-0.2818412699843,0.334882113375919,0.614993714965508,0.439277351844546,1
"Alms1",-0.464274472012248,0.820975202937297,0.614747395831625,0.439368048359618,1
"Map9",-0.790185548538518,1.22475809370787,0.614695750559896,0.439387068267436,1
"Gm8069",0.454235279360599,3.57822796246385,0.614497262389918,0.439460179510138,1
"Mir8109",0.496765980225729,0.44638731725208,0.614444184858486,0.439479733364096,1
"Gm38247",-0.404579803279535,0.420430466914292,0.614357993100972,0.439511489475382,1
"Aldh1b1",0.874143095846236,2.82509683915879,0.614211169010128,0.439565593018898,1
"Ddx52",0.424407469021993,3.70023882435255,0.614197406590281,0.439570664902047,1
"Gm22875",-0.233236051359942,0.093294420543977,0.614092685947614,0.439609260761237,1
"Fam71e1",0.501169609876278,1.61160147683882,0.614003224877922,0.439642236777664,1
"Oxnad1",0.46238187416057,2.50761875318055,0.613985835194368,0.439648647196841,1
"Ubr3",0.54647995779714,2.591693419262,0.613821222585667,0.439709336206887,1
"Fgf11",0.971025178911823,2.44677693846204,0.613412906209503,0.43985993036659,1
"Pomt2",0.524887118645245,2.44517336223596,0.613340543623151,0.439886627420707,1
"Copb2",0.362521801905863,5.1168973703372,0.613326747070433,0.439891717734718,1
"Mavs",0.538247573388442,4.16290829656365,0.613106123362473,0.439973130678252,1
"Sycp2",-0.425371309432106,0.635707951309395,0.612807373912919,0.44008341086655,1
"Washc1",0.295498505772546,4.04349310570635,0.612730071244438,0.440111953421821,1
"Gprin3",-0.390275522513233,0.432950255627316,0.612694778151977,0.440124985702188,1
"Tmem229b",0.455801068375662,3.25947408839637,0.612539003298693,0.440182514186171,1
"Col25a1",-0.253433809144838,0.251556402662285,0.612507419105862,0.440194179842458,1
"Gm32950",0.273248794466783,0.292112108397366,0.612223485043478,0.440299073090809,1
"Zfp952",0.451744388736131,2.87264765999351,0.612087300695763,0.440349397413951,1
"Gm27242",0.219490887863394,0.223402396863374,0.612083087213395,0.440350954570488,1
"Gpaa1",0.408716852799022,6.80424744331028,0.611948741984957,0.44040060844702,1
"Acnat1",-0.257225433550872,0.190402191257046,0.61188840515116,0.440422911760275,1
"Ptpn1",-0.433601830145016,4.64236030088194,0.611865156552084,0.4404315060043,1
"Car3",-0.244581114304721,0.285489195750072,0.611825871177702,0.440446029118896,1
"Crtc3",-0.435870999030534,1.7684640713409,0.611698581850821,0.440493090941525,1
"Asb13",0.554830550200172,3.24901824412832,0.611554883174123,0.44054622921377,1
"Hn1",-0.634503453756492,5.4922152002033,0.611334968662923,0.440627570887355,1
"Rspo3",-0.215071460294079,0.22937045737486,0.611234930567452,0.440664580679393,1
"Rpl5",0.567042454734865,5.87602693536327,0.611211123065188,0.440673389153551,1
"Nedd8",0.277661783706526,5.81504213041528,0.610999046169693,0.440751867178093,1
"Fam198a",-0.493702142223656,0.502515166974931,0.610895211316783,0.440790298802406,1
"Zfp251",0.497408666176884,2.54363827515457,0.610761426963483,0.440839823209292,1
"Romo1",0.310184943217344,7.09272722640915,0.610759226158739,0.440840637978491,1
"Gm11434",0.465618399452722,1.19318126103881,0.610678252441711,0.440870617251777,1
"Sec14l2",0.665522694590176,1.89578520127248,0.61065202836703,0.440880327001787,1
"Ifitm1",-1.22505616023494,2.21747143334042,0.610641684039769,0.440884157194729,1
"Tsen15",-0.538990743266136,2.47442441258521,0.6106261115425,0.440889923320651,1
"Gm5641",-0.335051029625026,0.692232812681953,0.610575026831265,0.440908839611661,1
"4930429F24Rik",-0.25519181070185,0.515186884515544,0.610209203543083,0.441044338710317,1
"Crtap",-0.58337432054702,1.7899668093615,0.610159572487435,0.441062726866151,1
"Pif1",-0.561978393091421,1.12870168117691,0.610049248427784,0.44110360593146,1
"Shf",-0.364664138122115,1.58474187438668,0.609809810846948,0.441192346819176,1
"Gm6055",0.491622569618395,5.10394023256368,0.609499095379033,0.441307546905234,1
"Lefty2",-0.477058453598105,0.28850130475919,0.609485940431994,0.44131242524834,1
"Sema3b",-0.304771421789238,0.531506285652339,0.609286830469918,0.441386273020185,1
"Gm42965",-0.366807577575136,1.8055031549744,0.609235697104438,0.441405240992237,1
"Irak1",0.362446880344191,6.07869179844736,0.609199575118569,0.441418641254251,1
"2010110E17Rik",-0.269657501188857,0.325279242690537,0.609195666760544,0.441420091185967,1
"AC152940.1",-0.727850216110564,0.808669508915165,0.609078146778759,0.441463692534978,1
"Prpf8",0.397296073186635,5.41294742040612,0.608805904089459,0.441564724034934,1
"Mir1983",-0.216418537597834,0.0865674150391337,0.608616554638251,0.441635014710823,1
"Dnali1",-0.312716039095471,0.391634948121007,0.608371040658649,0.441726181217562,1
"Rpl11",0.378821679599668,4.21761027159727,0.607865894893208,0.441913850147779,1
"Cldn12",0.608400898059451,2.05882999051198,0.60768651806092,0.441980521544663,1
"Gm23470",-0.516526110265661,0.316937125498687,0.607634494572974,0.441999860787529,1
"n-TSaga9",0.451807186565425,0.490186507240328,0.607588323272527,0.442017025655068,1
"Troap",-0.629876967648655,1.33297243356149,0.607553263974087,0.442030060174464,1
"Scamp3",0.376966948271163,5.93167745634141,0.607278781307095,0.44213212970257,1
"Olfr313",-0.274264941835029,0.147782511711154,0.607206352029611,0.442159069573745,1
"Klc1",0.62785897176499,3.60545473428497,0.607062215008725,0.442212688665678,1
"Gne",0.236242197549302,2.09760174598355,0.60682475493131,0.44230104643711,1
"Mxra8",-0.586267236520779,3.02211204425741,0.606613429692454,0.442379703040112,1
"Olfr314",-0.354539372295112,0.241237104393162,0.606584284321781,0.442390552869055,1
"Rab3ip",0.346952074534113,2.12206297651925,0.606274191364117,0.442506015983304,1
"Gm27008",-0.218728421765701,0.551797507953425,0.606184261828743,0.442539510163229,1
"Htr3a",-0.209999018479579,0.0988736823262133,0.606151813707143,0.442551596423497,1
"Gm5870",0.405587008851381,0.33897815448859,0.605973678060201,0.442617957604838,1
"Robo2",-0.533202230732619,0.505432392793986,0.605903355823234,0.442644159204035,1
"Glipr1",-0.486139236227121,1.57079885214492,0.605894145805759,0.442647590977225,1
"Pde4d",0.192442012361626,0.459598533072978,0.605829931785804,0.442671519132451,1
"Elof1",-0.24117049572392,5.6362327625717,0.605688341125387,0.442724287479972,1
"Gm14843",0.51892309960251,0.452402152327998,0.605609828503454,0.442753552042525,1
"Slc25a10",-0.43377121626177,4.14396431724934,0.605511738027139,0.442790118298157,1
"3110031N09Rik",-0.391698982086534,0.26832529476865,0.60528347849762,0.442875227593331,1
"Yae1d1",0.236054260591575,0.568932106400202,0.60523738131662,0.442892418620856,1
"Glis2",0.430037170849924,1.77244995105845,0.605155949826519,0.442922789457718,1
"Grin3b",0.300462772492907,0.771055026715072,0.60512533052316,0.442934210141674,1
"Tob2",0.448498042833056,5.83540648043765,0.605032902638884,0.442968687615417,1
"Pot1a",0.324307183502017,2.09063576864897,0.604961570231217,0.442995298953425,1
"Fbxo38",0.369766093204752,3.0689498362866,0.604920360193165,0.443010673964028,1
"Wdyhv1",-0.344965409770386,2.38722406214369,0.604898424782551,0.443018858168249,1
"Gm47942",-0.893222179700357,3.74563628182,0.604855042508506,0.443035045002266,1
"BC035044",-0.493021960867433,1.92463310593446,0.604848493832224,0.443037488531723,1
"Calm1",0.52364150205522,8.2577482976134,0.604815798181769,0.443049688688184,1
"Hilpda",-0.825868759827102,5.02276842366458,0.604621214812574,0.443122307133774,1
"Sh3bgr",-0.187587040889728,0.280484555509338,0.604586798304805,0.443135153323834,1
"Map3k2",0.530542249552591,2.86981035122286,0.604254284117509,0.443259296828911,1
"6430573P05Rik",-0.335567516902314,1.24158555116909,0.604136812828172,0.443303167664897,1
"Stag1",-0.323446045033941,1.59513511089917,0.603932814852685,0.443379369105086,1
"Bin2",-0.786055653932494,4.03601880236407,0.603775146440012,0.443438278807368,1
"Ccnd3",-0.476171782641011,2.55410466973394,0.603773511942282,0.443438889570235,1
"Tyms",-0.55347003954338,2.56616427950062,0.603742891083781,0.443450331914642,1
"Gm9088",-0.231115782997009,0.0924463131988037,0.603732866693525,0.443454077911425,1
"Gm13710",0.378603718523898,1.47786892790188,0.603633232985255,0.443491312582045,1
"Scarna17",-0.587775618741082,0.363854432744239,0.603322658023647,0.443607411077323,1
"Gm3052",-0.266245934359046,1.71085291817899,0.60325122068161,0.443634122449925,1
"2810025M15Rik",-0.571730556643543,4.63442030882543,0.603227805507762,0.443642878249509,1
"Sec62",0.483246594462806,4.42298248829867,0.60320386450541,0.443651830958936,1
"Fcgr3",-1.1892669764492,5.67308735260032,0.603082642773354,0.443697166076626,1
