"","Gene","modulesA1"
"20903","GAREM1","turquoise"
"20904","MBD1","turquoise"
"20905","C7orf71","purple"
"20906","AJ006995.1","turquoise"
"20907","ADAMTSL1","salmon"
"20908","TACC2","pink"
"20909","METTL14","turquoise"
"20910","MTDH","brown"
"20911","MARCH1","magenta"
"20912","ZMYM1","cyan"
"20913","SCGB2B2","salmon"
"20914","PCDH7","greenyellow"
"20915","DNAJC16","greenyellow"
"20916","LRRIQ1","yellow"
"20917","VPS13A","pink"
"20918","AC138512.1","greenyellow"
"20919","ANXA4","tan"
"20920","PIK3CB","turquoise"
"20921","KIAA2013","tan"
"20922","STIM2","tan"
"20923","TTLL1","pink"
"20924","MTMR9","green"
"20925","DCAF17","greenyellow"
"20926","AC090568.2","blue"
"20927","RAET1E-AS1","greenyellow"
"20928","MIER3","orange"
"20929","ASCC2","greenyellow"
"20930","SIN3A","turquoise"
"20931","STARD10","turquoise"
"20932","LSM14A","red"
"20933","EIF2B3","turquoise"
"20934","AL359915.1","blue"
"20935","LINC00265","tan"
"20936","BRWD3","turquoise"
"20937","KLHL12","turquoise"
"20938","AFTPH","turquoise"
"20939","FAM205C","turquoise"
"20940","PIGB","green"
"20941","PMM2","red"
"20942","GRK5","magenta"
"20943","LYRM4","magenta"
"20944","AC025178.1","purple"
"20945","GNAI3","green"
"20946","SCAI","brown"
"20947","LINC01195","lightyellow"
"20948","TMCO1","black"
"20949","URGCP","magenta"
"20950","AC005597.1","darkturquoise"
"20951","AL445623.2","blue"
"20952","GUSBP3","purple"
"20953","ZC3H12D","red"
"20954","MRPL13","turquoise"
"20955","CENPA","turquoise"
"20956","SPIN1","brown"
"20957","DCP1B","green"
"20958","VTA1","turquoise"
"20959","LINC02193","green"
"20960","SNAPC1","yellow"
"20961","CLEC19A","salmon"
"20962","MFF","green"
"20963","TMED11P","darkred"
"20964","RNF214","turquoise"
"20965","NSL1","black"
"20966","AP005328.2","purple"
"20967","SLC1A1","magenta"
"20968","PPP6R3","brown"
"20969","PNKD","turquoise"
"20970","PTCD3","cyan"
"20971","LINC00937","magenta"
"20972","PLEKHA8","green"
"20973","PPP2R5C","turquoise"
"20974","LINC01419","skyblue"
"20975","BRAP","turquoise"
"20976","AP003716.1","skyblue"
"20977","SEC23A","green"
"20978","DOCK3","turquoise"
"20979","SYT14","lightyellow"
"20980","TRPC4","salmon"
"20981","FAM53A","blue"
"20982","GMPS","turquoise"
"20983","PUM1","brown"
"20984","AC068389.1","royalblue"
"20985","KDM3B","turquoise"
"20986","HAUS6","greenyellow"
"20987","POU2F1","brown"
"20988","AC109495.1","royalblue"
"20989","SUSD1","green"
"20990","IFT88","yellow"
"20991","AC009163.4","darkgreen"
"20992","NUCB2","tan"
"20993","CENPP","tan"
"20994","ANKIB1","yellow"
"20995","TMEM184A","green"
"20996","ADAM10","magenta"
"20997","TBC1D8","tan"
"20998","EPHA6","lightcyan"
"20999","LINC00159","magenta"
"21000","AC011603.2","magenta"
"21001","LMBRD1","cyan"
"21002","KIAA0319L","turquoise"
"21003","MKL1","red"
"21004","GPBP1L1","tan"
"21005","ROCK1","darkgrey"
"21006","ATG7","magenta"
"21007","PAK2","magenta"
"21008","TRDMT1","yellow"
"21009","ARL13A","green"
"21010","AC104024.1","turquoise"
"21011","COPZ1","green"
"21012","TOB1-AS1","greenyellow"
"21013","MON1A","greenyellow"
"21014","ZDHHC17","yellow"
"21015","SSU72","magenta"
"21016","AC006967.3","royalblue"
"21017","LINC00384","lightyellow"
"21018","GALNT7","darkgreen"
"21019","GPATCH1","red"
"21020","XPO6","green"
"21021","TTC33","blue"
"21022","NEK10","yellow"
"21023","EGLN3","black"
"21024","VANGL1","black"
"21025","MTOR","turquoise"
"21026","AP003555.1","blue"
"21027","CCL28","blue"
"21028","YY1","turquoise"
"21029","AC040173.1","greenyellow"
"21030","TAF4","red"
"21031","RPIA","red"
"21032","USP49","pink"
"21033","GPR143","black"
"21034","FBXO38","turquoise"
"21035","PDHX","turquoise"
"21036","CCDC93","green"
"21037","SCAF11","lightgreen"
"21038","AKT2","yellow"
"21039","CARD14","pink"
"21040","SLC22A1","purple"
"21041","E2F5","green"
"21042","LIN54","royalblue"
"21043","DAPK2","darkgreen"
"21044","POC1B","cyan"
"21045","VPS41","lightgreen"
"21046","PLCG2","red"
"21047","AP1S3","greenyellow"
"21048","PLAA","turquoise"
"21049","KCNK15-AS1","greenyellow"
"21050","HERC2","turquoise"
"21051","TBC1D22B","tan"
"21052","TTC7B","pink"
"21053","AL139317.1","darkgreen"
"21054","ERN1","green"
"21055","PAXIP1-AS2","green"
"21056","GOLGA1","blue"
"21057","ARHGAP25","red"
"21058","AC009133.3","royalblue"
"21059","GKAP1","midnightblue"
"21060","LRRC8D","pink"
"21061","ADAM19","tan"
"21062","IRF2","magenta"
"21063","SEL1L","turquoise"
"21064","CU638689.4","green"
"21065","NFKB1","turquoise"
"21066","CPSF3","turquoise"
"21067","POU2AF1","green"
"21068","AKAP6","turquoise"
"21069","SNRK","brown"
"21070","PI4K2B","yellow"
"21071","AL138830.2","lightyellow"
"21072","AL357153.2","brown"
"21073","PHF2","midnightblue"
"21074","SLC30A9","turquoise"
"21075","AC093752.1","green"
"21076","MAPK14","red"
"21077","RN7SL714P","darkgreen"
"21078","AHCTF1","midnightblue"
"21079","HPD","green"
"21080","RHOT1","red"
"21081","MCTP1","lightcyan"
"21082","FOXK2","red"
"21083","GPR157","royalblue"
"21084","VPS53","turquoise"
"21085","MED14","brown"
"21086","SUCO","black"
"21087","DCTN4","turquoise"
"21088","UQCC1","turquoise"
"21089","DNM1P46","salmon"
"21090","DLAT","turquoise"
"21091","C9orf3","magenta"
"21092","CCDC138","yellow"
"21093","KSR2","salmon"
"21094","ZNF721","pink"
"21095","ABL2","brown"
"21096","AMOTL1","brown"
"21097","GAPVD1","turquoise"
"21098","ADAMTS3","greenyellow"
"21099","ZNF28","turquoise"
"21100","GSPT1","brown"
"21101","TRIP4","greenyellow"
"21102","FAF2","turquoise"
"21103","SEC63","turquoise"
"21104","ENPP7P7","salmon"
"21105","AL392023.2","lightyellow"
"21106","ACACA","turquoise"
"21107","AC037459.1","green"
"21108","AL158152.2","magenta"
"21109","CUTC","green"
"21110","RIPOR2","yellow"
"21111","BBX","cyan"
"21112","AC090115.1","lightyellow"
"21113","AC060765.1","blue"
"21114","ZNF398","turquoise"
"21115","PAPD4","purple"
"21116","NUTF2","brown"
"21117","LINC00407","greenyellow"
"21118","TOGARAM1","blue"
"21119","SRPK1","blue"
"21120","PRKD3","green"
"21121","AP005357.1","brown"
"21122","KIAA1257","yellow"
"21123","LINC02223","orange"
"21124","RNF169","purple"
"21125","SFTPD","blue"
"21126","DOPEY2","turquoise"
"21127","COPB1","green"
"21128","ABCC6","purple"
"21129","MIR202HG","green"
"21130","TFDP2","black"
"21131","FBXO36","yellow"
"21132","LIMS1","green"
"21133","CPNE4","lightcyan"
"21134","FER1L5","yellow"
"21135","LRCH2","lightcyan"
"21136","ARHGEF28","tan"
"21137","CEP68","turquoise"
"21138","AC092164.1","cyan"
"21139","ABRAXAS2","red"
"21140","FBF1","red"
"21141","TCF7L1","green"
"21142","MAGI3","midnightblue"
"21143","ZNF57","turquoise"
"21144","IL9RP3","blue"
"21145","KIAA0895","cyan"
"21146","CLPB","turquoise"
"21147","PMF1-BGLAP","red"
"21148","GXYLT2","tan"
"21149","SIGLEC15","purple"
"21150","CAMTA1","magenta"
"21151","AC116562.4","grey60"
"21152","RAD17","red"
"21153","TOP3A","purple"
"21154","GPC5","salmon"
"21155","COL4A3BP","turquoise"
"21156","USP10","turquoise"
"21157","AC008781.1","darkturquoise"
"21158","USP25","lightcyan"
"21159","AC009262.1","blue"
"21160","USP48","turquoise"
"21161","LINC01865","salmon"
"21162","SPPL3","turquoise"
"21163","HKR1","lightcyan"
"21164","ARSK","blue"
"21165","PSMB2","turquoise"
"21166","CHSY3","lightcyan"
"21167","CEP70","yellow"
"21168","FHIT","magenta"
"21169","ZGPAT","greenyellow"
"21170","EIPR1","magenta"
"21171","NSD2","turquoise"
"21172","ANO6","turquoise"
"21173","ADNP","turquoise"
"21174","CACUL1","turquoise"
"21175","PLEKHA7","black"
"21176","GORASP2","turquoise"
"21177","WDR7","brown"
"21178","EPC1","brown"
"21179","CEP120","turquoise"
"21180","UNC79","cyan"
"21181","JAK2","red"
"21182","SENP7","pink"
"21183","AC004522.2","salmon"
"21184","AC019109.1","blue"
"21185","ATP8A2","lightcyan"
"21186","ZNF813","magenta"
"21187","METAP1","red"
"21188","AP1G1","turquoise"
"21189","MYLK-AS1","magenta"
"21190","SATB1-AS1","blue"
"21191","PLA2G4A","red"
"21192","SLC39A8","green"
"21193","CSMD3","greenyellow"
"21194","AL133166.1","lightcyan"
"21195","CDH3","purple"
"21196","AC243919.1","purple"
"21197","MED15","red"
"21198","FGD1","salmon"
"21199","PAN3","black"
"21200","ZNF675","orange"
"21201","CDC14A","black"
"21202","TATDN2","grey60"
"21203","LYPD6","black"
"21204","SLC43A3","green"
"21205","AC006148.1","lightcyan"
"21206","AC244255.1","royalblue"
"21207","AC007563.2","blue"
"21208","ALMS1P1","grey60"
"21209","CHEK2","red"
"21210","UBE2O","red"
"21211","OR8B9P","royalblue"
"21212","WDR43","turquoise"
"21213","AC069368.1","green"
"21214","REV1","tan"
"21215","SPTLC1","greenyellow"
"21216","ITGA9","salmon"
"21217","TRIM71","salmon"
"21218","UBE2D4","royalblue"
"21219","TBC1D15","green"
"21220","SLC22A13","orange"
"21221","KIAA2026","turquoise"
"21222","RIF1","turquoise"
"21223","UCK2","tan"
"21224","CLTA","turquoise"
"21225","HEATR4","magenta"
"21226","GMDS-AS1","magenta"
"21227","EXOC1","green"
"21228","PDCD11","turquoise"
"21229","PCMTD1","black"
"21230","PRPF40B","blue"
"21231","MFSD14B","black"
"21232","RBM26","royalblue"
"21233","CBL","magenta"
"21234","XRN1","turquoise"
"21235","AUTS2","lightcyan"
"21236","NUP98","midnightblue"
"21237","AC100827.2","blue"
"21238","HIBADH","magenta"
"21239","ITGA9-AS1","blue"
"21240","AC079781.5","salmon"
"21241","TNRC6B","turquoise"
"21242","AC004910.1","royalblue"
"21243","LINC01327","turquoise"
"21244","AP3S2","turquoise"
"21245","RAB30-AS1","green"
"21246","EHMT1","green"
"21247","CPEB3","lightgreen"
"21248","MROH8","green"
"21249","UBTD1","magenta"
"21250","IQCK","black"
"21251","KCNB1","blue"
"21252","AC073254.1","turquoise"
"21253","AC091948.1","magenta"
"21254","CNTNAP3","yellow"
"21255","CBR4","magenta"
"21256","TENM4","green"
"21257","PDCD1LG2","salmon"
"21258","MCUB","green"
"21259","H2AFY2","red"
"21260","NTN4","turquoise"
"21261","CFAP61","greenyellow"
"21262","ACTR3C","purple"
"21263","GPATCH2","lightyellow"
"21264","ATP2C1","midnightblue"
"21265","SLIT3","salmon"
"21266","RAB3GAP2","turquoise"
"21267","LNX2","turquoise"
"21268","AC007216.4","blue"
"21269","GRM5","lightcyan"
"21270","CPEB1","salmon"
"21271","RBM39","green"
"21272","CUL1","turquoise"
"21273","LINC02198","blue"
"21274","IFT81","yellow"
"21275","TUBGCP3","turquoise"
"21276","HDAC2","turquoise"
"21277","OPA1","green"
"21278","IQUB","yellow"
"21279","RSBN1","green"
"21280","USP12","turquoise"
"21281","BEAN1","yellow"
"21282","TMEM38B","cyan"
"21283","METTL16","turquoise"
"21284","SLC12A5-AS1","salmon"
"21285","ELAVL1","red"
"21286","KDM6A","brown"
"21287","AC139713.2","blue"
"21288","ZBTB7C","blue"
"21289","AL513164.1","blue"
"21290","AC090907.2","blue"
"21291","USP45","brown"
"21292","TIPRL","greenyellow"
"21293","TMEM184C","turquoise"
"21294","HEATR1","blue"
"21295","RPRD1B","turquoise"
"21296","NPEPPS","turquoise"
"21297","AC109466.1","blue"
"21298","CDH23","brown"
"21299","ALKBH8","purple"
"21300","ZNF717","turquoise"
"21301","AC005020.2","green"
"21302","AC108516.2","brown"
"21303","RELL1","turquoise"
"21304","TBL1X","green"
"21305","CTTNBP2","brown"
"21306","AC131011.1","orange"
"21307","LINC02373","blue"
"21308","TRAPPC12","magenta"
"21309","SNX4","red"
"21310","PUS10","blue"
"21311","LARGE1","magenta"
"21312","AC069234.1","purple"
"21313","EEF1AKMT1","greenyellow"
"21314","FCHSD2","magenta"
"21315","TMOD3","tan"
"21316","AC231533.1","grey60"
"21317","YIPF6","black"
"21318","RPS3AP36","green"
"21319","UBE3B","turquoise"
"21320","RFX2","magenta"
"21321","IPP","black"
"21322","PHF14","brown"
"21323","AC113385.1","salmon"
"21324","OSBPL6","pink"
"21325","KDM2A","turquoise"
"21326","CMTM8","magenta"
"21327","GLI3","black"
"21328","DNAJC24","yellow"
"21329","CHFR","blue"
"21330","HELQ","turquoise"
"21331","AC004805.1","purple"
"21332","NRIP1","magenta"
"21333","RPRD2","red"
"21334","BBS4","salmon"
"21335","RFX8","green"
"21336","APOOL","lightcyan"
"21337","SMIM15-AS1","yellow"
"21338","MPP4","purple"
"21339","RAI14","darkgreen"
"21340","ZNF800","turquoise"
"21341","N4BP2","yellow"
"21342","MEIG1","yellow"
"21343","AC021072.1","royalblue"
"21344","SUDS3","green"
"21345","ZCCHC11","turquoise"
"21346","PHKB","magenta"
"21347","ORC5","red"
"21348","DNMT3B","blue"
"21349","NUP214","turquoise"
"21350","SMC5","green"
"21351","PDCD6IP","darkgrey"
"21352","PCCB","black"
"21353","FSTL5","blue"
"21354","SPECC1","magenta"
"21355","TLL2","blue"
"21356","AC114488.2","blue"
"21357","FOXN3","brown"
"21358","LRRC28","lightcyan"
"21359","CCDC30","yellow"
"21360","XKR4","brown"
"21361","SPAST","black"
"21362","GXYLT1","black"
"21363","KIF9-AS1","magenta"
"21364","PSG8","lightyellow"
"21365","CEP162","yellow"
"21366","DCAF5","midnightblue"
"21367","TOP3B","royalblue"
"21368","ZNF337-AS1","lightyellow"
"21369","GALNT14","blue"
"21370","RUNX3","green"
"21371","ERCC8","blue"
"21372","Z98043.1","green"
"21373","COA1","turquoise"
"21374","PXYLP1","green"
"21375","TRAPPC11","green"
"21376","AKR1B10P2","lightcyan"
"21377","CDK7","salmon"
"21378","AC006581.2","black"
"21379","CLPTM1L","green"
"21380","CKMT2-AS1","magenta"
"21381","EFL1P1","purple"
"21382","ANO9","green"
"21383","C11orf58","red"
"21384","SETDB2","blue"
"21385","CAAP1","black"
"21386","COL6A6","magenta"
"21387","AC012368.1","tan"
"21388","PVT1","blue"
"21389","GEMIN5","greenyellow"
"21390","AC004691.2","blue"
"21391","UBXN7","greenyellow"
"21392","AL391294.1","royalblue"
"21393","RFLNA","lightyellow"
"21394","CCDC27","darkgreen"
"21395","SORCS3","salmon"
"21396","HHAT","blue"
"21397","AC011498.1","purple"
"21398","C4BPA","pink"
"21399","CDH18","blue"
"21400","GSE1","blue"
"21401","RPAP2","turquoise"
"21402","AC092902.5","magenta"
"21403","WDFY3","brown"
"21404","SAP130","turquoise"
"21405","MAD1L1","purple"
"21406","Z95114.4","royalblue"
"21407","ZFP82","tan"
"21408","ZNRF2","turquoise"
"21409","NAPA-AS1","purple"
"21410","TM9SF3","turquoise"
"21411","FAM35A","red"
"21412","ATR","red"
"21413","ITGA1","magenta"
"21414","HIVEP3","magenta"
"21415","QSER1","black"
"21416","AC110615.1","royalblue"
"21417","AP002991.1","salmon"
"21418","CARMIL1","black"
"21419","NAA10","green"
"21420","ADAM32","purple"
"21421","CCAR2","turquoise"
"21422","SYNRG","turquoise"
"21423","SDK2","greenyellow"
"21424","SCAF8","brown"
"21425","SNX9","green"
"21426","SRP54","turquoise"
"21427","SNX25","turquoise"
"21428","AC097515.1","lightyellow"
"21429","CDC42BPA","brown"
"21430","SPDYA","yellow"
"21431","LINC00519","green"
"21432","MINDY3","pink"
"21433","MARK4","red"
"21434","MAP3K7","green"
"21435","PTCD2","brown"
"21436","PRB2","orange"
"21437","LONP2","turquoise"
"21438","ARHGEF33","midnightblue"
"21439","PPP1R8","black"
"21440","BEND7","grey60"
"21441","GRM7","lightcyan"
"21442","CCSER2","turquoise"
"21443","STX18-AS1","magenta"
"21444","WDR89","blue"
"21445","PHKA2","red"
"21446","CRTC3","brown"
"21447","TENM3","brown"
"21448","SMG1P1","magenta"
"21449","VENTXP4","royalblue"
"21450","AC016582.3","greenyellow"
"21451","LINC02256","turquoise"
"21452","TNKS","brown"
"21453","ARHGAP42","green"
"21454","AKR1C6P","grey60"
"21455","ZNF90P3","royalblue"
"21456","VAV3","blue"
"21457","AC106786.2","darkturquoise"
"21458","AC093151.3","green"
"21459","ARMC9","blue"
"21460","NKAPP1","orange"
"21461","PPP1R9A","yellow"
"21462","ASH2L","turquoise"
"21463","PIK3C3","brown"
"21464","RHBDL2","yellow"
"21465","STX17-AS1","purple"
"21466","STYX","magenta"
"21467","DLEU2","magenta"
"21468","RFT1","lightyellow"
"21469","METTL6","greenyellow"
"21470","LINC02313","salmon"
"21471","NUP205","turquoise"
"21472","NDUFA12","greenyellow"
"21473","CDC27","turquoise"
"21474","INO80D","brown"
"21475","MFSD14C","black"
"21476","PRRC1","tan"
"21477","TMEM241","greenyellow"
"21478","C9orf85","magenta"
"21479","DPH6","lightyellow"
"21480","AC064807.1","lightyellow"
"21481","SNX16","lightcyan"
"21482","AC012435.2","magenta"
"21483","CDC5L","turquoise"
"21484","C7orf49","darkorange"
"21485","AC015845.2","purple"
"21486","BLM","green"
"21487","FOXB1","green"
"21488","NANOG","green"
"21489","GALNT11","magenta"
"21490","MAP2K5","turquoise"
"21491","EPG5","white"
"21492","NLGN4X","darkturquoise"
"21493","BRCA1","green"
"21494","ASAP1","magenta"
"21495","INTS2","turquoise"
"21496","STX18","black"
"21497","HCN1","turquoise"
"21498","POLH","green"
"21499","RNF2","blue"
"21500","ZNF385D","blue"
"21501","RBM19","blue"
"21502","PTPRM","magenta"
"21503","DHX15","turquoise"
"21504","RRS1-AS1","magenta"
"21505","PTPN21","green"
"21506","KIAA1549","greenyellow"
"21507","VWA3B","yellow"
"21508","BX088651.2","darkred"
"21509","MTO1","turquoise"
"21510","EPB41L5","brown"
"21511","ATP10D","tan"
"21512","EFCAB10","yellow"
"21513","GALNTL6","blue"
"21514","AEBP2","lightyellow"
"21515","ITSN2","blue"
"21516","UIMC1","turquoise"
"21517","ZNF66","red"
"21518","TMEM72-AS1","royalblue"
"21519","RGS22","yellow"
"21520","LARP1B","midnightblue"
"21521","VSIG10L2","blue"
"21522","ZNF346","black"
"21523","KDM4D","greenyellow"
"21524","DCAF12","turquoise"
"21525","F8","greenyellow"
"21526","MBOAT1","darkgreen"
"21527","SLC44A5","brown"
"21528","TMEM68","green"
"21529","PLCL2","brown"
"21530","TMEM161B","lightcyan"
"21531","PAK5","yellow"
"21532","RDX","yellow"
"21533","NUP133","turquoise"
"21534","NIFKP4","royalblue"
"21535","AC243967.3","royalblue"
"21536","GANC","turquoise"
"21537","AC022113.1","greenyellow"
"21538","LINC01119","salmon"
"21539","WDR33","turquoise"
"21540","AP003122.2","royalblue"
"21541","NF1P10","darkturquoise"
"21542","VPS45","turquoise"
"21543","TMEM132D","blue"
"21544","KIAA1958","yellow"
"21545","BPTF","turquoise"
"21546","WDR27","greenyellow"
"21547","EP400","turquoise"
"21548","ARIH1","turquoise"
"21549","SETX","turquoise"
"21550","VPS50","darkorange"
"21551","DCP1A","turquoise"
"21552","DYRK1A","turquoise"
"21553","LDLRAD4","magenta"
"21554","UBE2E1","turquoise"
"21555","ZNF609","red"
"21556","FOXP2","blue"
"21557","AC093865.1","magenta"
"21558","CASC2","yellow"
"21559","AC092142.1","brown"
"21560","CACNA2D3","lightcyan"
"21561","AC128689.1","yellow"
"21562","ALG5","tan"
"21563","USP42","greenyellow"
"21564","CDK14","turquoise"
"21565","IGSF5","salmon"
"21566","CACNA1D","purple"
"21567","AL355075.5","blue"
"21568","DHX32","green"
"21569","RAB8A","salmon"
"21570","DDR1-AS1","royalblue"
"21571","BTBD9","yellow"
"21572","BORCS7-ASMT","green"
"21573","GAPDHP63","green"
"21574","OSGEPL1","turquoise"
"21575","KIAA1217","tan"
"21576","HMG20A","red"
"21577","AC108062.1","magenta"
"21578","FAM117B","blue"
"21579","IREB2","turquoise"
"21580","UGGT1","turquoise"
"21581","SYCP2L","green"
"21582","UBR5","pink"
"21583","DNAH10","yellow"
"21584","ZMYM2","green"
"21585","FGF12","lightgreen"
"21586","SEC24A","greenyellow"
"21587","RAB2A","red"
"21588","AL390879.1","yellow"
"21589","TAX1BP1","turquoise"
"21590","AKAP7","black"
"21591","SMARCC1","brown"
"21592","AC005943.1","lightgreen"
"21593","FSTL1","green"
"21594","SPOPL","brown"
"21595","MPP5","turquoise"
"21596","PIGL","lightyellow"
"21597","PDSS1","black"
"21598","AC124319.2","greenyellow"
"21599","BIRC6","brown"
"21600","KAZN","brown"
"21601","MYLK4","blue"
"21602","SEPT14P19","cyan"
"21603","MBTD1","red"
"21604","PCDH11X","yellow"
"21605","TMEM213","purple"
"21606","CNTNAP5","blue"
"21607","STAM2","black"
"21608","AL034548.1","white"
"21609","AC087855.2","salmon"
"21610","MTMR1","black"
"21611","AL450306.1","turquoise"
"21612","MTHFD1","yellow"
"21613","FGD5","lightgreen"
"21614","TBC1D24","blue"
"21615","UBXN2A","turquoise"
"21616","CCDC125","red"
"21617","ROBO1","salmon"
"21618","WDFY2","magenta"
"21619","ABCB7","turquoise"
"21620","RBPJ","tan"
"21621","KIAA0586","magenta"
"21622","B3GAT2","magenta"
"21623","CPQ","magenta"
"21624","AC093072.1","royalblue"
"21625","RARS2","brown"
"21626","FAM135A","brown"
"21627","GPHN","lightcyan"
"21628","RRP15","red"
"21629","ZCCHC7","lightcyan"
"21630","NSMAF","green"
"21631","HSDL2","black"
"21632","YIPF7","darkred"
"21633","MFSD8","pink"
"21634","RPA3","blue"
"21635","AF117829.1","lightcyan"
"21636","FRK","darkgreen"
"21637","MAP3K13","orange"
"21638","MED12L","blue"
"21639","SUCLG2-AS1","magenta"
"21640","ERCC6L2","cyan"
"21641","AC008667.1","green"
"21642","ZNF720","brown"
"21643","UBL7-AS1","red"
"21644","CMC1","magenta"
"21645","SMURF2","black"
"21646","GRIK1","blue"
"21647","FAM104A","turquoise"
"21648","IST1","turquoise"
"21649","CDC73","black"
"21650","TMEM232","yellow"
"21651","IFT74","yellow"
"21652","DNAJC11","turquoise"
"21653","LIMD1","magenta"
"21654","STPG1","blue"
"21655","SMARCAD1","greenyellow"
"21656","KLF12","lightcyan"
"21657","SCAP","turquoise"
"21658","CEP57L1","turquoise"
"21659","MIR4500HG","darkturquoise"
"21660","FAR2","magenta"
"21661","TMEM212","skyblue"
"21662","NMD3","greenyellow"
"21663","COG3","brown"
"21664","AC073333.1","blue"
"21665","AC021752.1","cyan"
"21666","STRADB","red"
"21667","MGAT4C","lightcyan"
"21668","UEVLD","red"
"21669","FAM174A","blue"
"21670","ADAMTS16","orange"
"21671","AC008415.1","blue"
"21672","FCHO2","blue"
"21673","AC016723.1","darkturquoise"
"21674","UTP20","red"
"21675","EZH2","turquoise"
"21676","SGCE","black"
"21677","AC098864.1","lightyellow"
"21678","KLHL2P1","salmon"
"21679","FUT10","black"
"21680","PTPRR","brown"
"21681","APPBP2","turquoise"
"21682","STK25","turquoise"
"21683","TESK2","tan"
"21684","CEP152","green"
"21685","GMEB1","turquoise"
"21686","TGS1","midnightblue"
"21687","EIF4G3","darkgrey"
"21688","IPMK","green"
"21689","KLRG1","purple"
"21690","MTRF1","yellow"
"21691","VPS37A","blue"
"21692","LINC01389","turquoise"
"21693","SLC39A9","turquoise"
"21694","WWC2","greenyellow"
"21695","SLC38A6","yellow"
"21696","SMYD4","red"
"21697","ZWILCH","greenyellow"
"21698","RN7SL322P","turquoise"
"21699","PSMC2","green"
"21700","DLEC1","yellow"
"21701","TMCC1","brown"
"21702","GDAP2","brown"
"21703","CUX1","magenta"
"21704","SEC22B","turquoise"
"21705","AUNIP","pink"
"21706","RAB3GAP1","brown"
"21707","SYT16","blue"
"21708","LINC02395","brown"
"21709","ATRX","brown"
"21710","ENOX1","magenta"
"21711","ZNF644","black"
"21712","AC009961.1","darkturquoise"
"21713","BMT2","purple"
"21714","TRAM2","blue"
"21715","UXS1","blue"
"21716","ZNF689","greenyellow"
"21717","SHOC2","green"
"21718","SARM1","blue"
"21719","C2orf88","purple"
"21720","MAPK8","magenta"
"21721","JMY","yellow"
"21722","TET2","cyan"
"21723","NSD3","turquoise"
"21724","RPRD1A","turquoise"
"21725","AC109927.1","purple"
"21726","DRG1","turquoise"
"21727","BX649567.1","orange"
"21728","ABHD18","yellow"
"21729","CDC23","greenyellow"
"21730","AC092933.1","salmon"
"21731","AC011997.1","red"
"21732","ARID3B","turquoise"
"21733","NAV3","lightcyan"
"21734","AC011921.1","magenta"
"21735","SLAIN2","lightyellow"
"21736","GPR107","turquoise"
"21737","AP002495.1","pink"
"21738","DNAJC17","turquoise"
"21739","ATP11B","turquoise"
"21740","C14orf93","brown"
"21741","NFYC","magenta"
"21742","MIPEP","yellow"
"21743","TXNDC11","turquoise"
"21744","STK3","red"
"21745","CDH13","greenyellow"
"21746","KLHL18","red"
"21747","NRDE2","turquoise"
"21748","BLMH","greenyellow"
"21749","AC002451.2","royalblue"
"21750","ZNF565","magenta"
"21751","FNDC3A","white"
"21752","AC105760.2","magenta"
"21753","SH2B1","lightcyan"
"21754","TMEM45B","lightcyan"
"21755","ASIC2","lightcyan"
"21756","XKR6","magenta"
"21757","SLC22A20P","midnightblue"
"21758","RALGAPA2","magenta"
"21759","ELF2","magenta"
"21760","AC005703.4","lightyellow"
"21761","PIAS2","brown"
"21762","KAT6B","red"
"21763","SPIDR","magenta"
"21764","RNF217-AS1","lightyellow"
"21765","MAML3","magenta"
"21766","MCCC1","turquoise"
"21767","MARCH11","blue"
"21768","RPL34-AS1","purple"
"21769","SOS1","brown"
"21770","FAM208A","black"
"21771","RSBN1L","midnightblue"
"21772","ASPM","blue"
"21773","TSHZ2","blue"
"21774","AL136307.1","purple"
"21775","FANCC","turquoise"
"21776","HMGA1P1","royalblue"
"21777","NF1","brown"
"21778","USP8","turquoise"
"21779","LACTB2-AS1","blue"
"21780","ATRN","royalblue"
"21781","PDS5A","green"
"21782","ZNF568","turquoise"
"21783","GRB2","red"
"21784","RAF1","turquoise"
"21785","STAU2","turquoise"
"21786","SLC31A1","brown"
"21787","FKBP14","purple"
"21788","SEC24B-AS1","lightyellow"
"21789","AC099792.1","magenta"
"21790","SUFU","red"
"21791","PHTF2","blue"
"21792","TG","grey60"
"21793","LARS2","black"
"21794","TSG101","turquoise"
"21795","MRPS35","red"
"21796","ARHGAP42P4","green"
"21797","POLR1D","green"
"21798","ORC2","turquoise"
"21799","POLN","purple"
"21800","EEA1","green"
"21801","CLASP1","brown"
"21802","ATPAF2","blue"
"21803","TTI2","turquoise"
"21804","RCOR1","red"
"21805","SMC6","cyan"
"21806","DHX35","yellow"
"21807","SKA2","magenta"
"21808","NMNAT1","black"
"21809","LRP5","black"
"21810","SSBP2","lightcyan"
"21811","SQOR","purple"
"21812","VAC14","red"
"21813","SUMO1","turquoise"
"21814","AGBL3","lightyellow"
"21815","NEMP2","darkgrey"
"21816","UBE4B","turquoise"
"21817","LOXL2","green"
"21818","EXOSC7","green"
"21819","VPS26C","brown"
"21820","HTR7","darkturquoise"
"21821","KCNIP1","magenta"
"21822","AC099654.3","greenyellow"
"21823","AL160269.1","green"
"21824","PLEKHM3","red"
"21825","NPAT","red"
"21826","DPYD","magenta"
"21827","GLB1","green"
"21828","SNX13","green"
"21829","MTREX","darkgrey"
"21830","NCOA6","turquoise"
"21831","DENND6A","greenyellow"
"21832","RAB11A","green"
